experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,arch_pattern,ae_variant,latent_dim_cfg,thetas_dim_cfg,meta_predicted_best,meta_convergence_score
ae_search_r1,AutoEncoder_ld2_td3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Yearly,1,6,30,10,1,True,0,42,15.955523,3.853802,970.120667,3609816.000000,0.973052,0.858759,2.231084,5161160,5.89,6,False,False,ReLU,MAX_EPOCHS,16.10688972,16.10688972,13.39797115,5,1.000000,False,"[""34.17088318"", ""36.03058243"", ""24.57512474"", ""22.10525322"", ""18.40726471"", ""16.10688972""]",1,trend_ae_alternating,AutoEncoder,2,3,12.158812,0.355824
ae_search_r1,AutoEncoder_ld2_td3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Yearly,1,6,30,10,1,True,1,43,15.233358,3.557915,918.417847,3495020.750000,0.913729,0.821763,2.233534,5161160,5.48,6,False,False,ReLU,MAX_EPOCHS,15.70119476,15.70119476,12.34007072,5,1.000000,False,"[""38.35817719"", ""26.33854675"", ""23.32010269"", ""18.93601418"", ""16.58080292"", ""15.70119476""]",1,trend_ae_alternating,AutoEncoder,2,3,12.252334,0.319419
ae_search_r1,AutoEncoder_ld2_td3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Yearly,1,6,30,10,1,True,2,44,15.025910,3.476862,894.082336,3402749.250000,0.897184,0.810444,2.195746,5161160,5.45,6,False,False,ReLU,MAX_EPOCHS,16.67687988,16.67687988,13.32833958,5,1.000000,False,"[""29.30140686"", ""39.73084259"", ""24.32149506"", ""21.50488853"", ""18.14588737"", ""16.67687988""]",1,trend_ae_alternating,AutoEncoder,2,3,12.860921,0.438918
ae_search_r1,AutoEncoder_ld8_td3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Yearly,1,6,30,10,1,True,0,42,15.834048,3.761894,949.055115,3578378.750000,0.957772,0.875836,2.484140,5214980,5.57,6,False,False,ReLU,MAX_EPOCHS,16.77277756,16.77277756,16.10626602,5,1.000000,False,"[""37.27187347"", ""32.53192902"", ""24.79082680"", ""22.18250847"", ""19.91139793"", ""16.77277756""]",1,trend_ae_alternating,AutoEncoder,8,3,12.493477,0.335199
ae_search_r1,AutoEncoder_ld8_td3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Yearly,1,6,30,10,1,True,1,43,17.283371,4.140035,1010.436523,3809733.000000,1.049692,0.992800,3.085053,5214980,5.68,6,False,False,ReLU,MAX_EPOCHS,18.90143967,18.90143967,14.46080017,5,1.000000,False,"[""34.19329071"", ""30.26353455"", ""26.14172745"", ""22.05683708"", ""19.69770622"", ""18.90143967""]",1,trend_ae_alternating,AutoEncoder,8,3,15.100808,0.441631
ae_search_r1,AutoEncoder_ld8_td3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Yearly,1,6,30,10,1,True,2,44,17.126202,4.189923,1054.049927,4134837.250000,1.051161,1.012502,3.258349,5214980,5.41,6,False,False,ReLU,MAX_EPOCHS,18.44244385,18.44244385,13.88227463,5,1.000000,False,"[""34.72449875"", ""33.56714630"", ""26.11407852"", ""24.06400871"", ""20.83444023"", ""18.44244385""]",1,trend_ae_alternating,AutoEncoder,8,3,14.229899,0.409794
ae_search_r1,AutoEncoder_ld16_td3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Yearly,1,6,30,10,1,True,0,42,19.427420,5.155003,1200.323242,4674414.000000,1.242993,1.245789,4.628983,5286740,5.48,6,False,False,ReLU,MAX_EPOCHS,18.83093834,18.83093834,13.24215221,5,1.000000,False,"[""31.39171982"", ""30.15446281"", ""25.60119247"", ""22.69062805"", ""19.76305771"", ""18.83093834""]",1,trend_ae_alternating,AutoEncoder,16,3,15.078560,0.480336
ae_search_r1,AutoEncoder_ld16_td3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Yearly,1,6,30,10,1,True,1,43,20.587137,5.560714,1199.010864,4501764.000000,1.329521,1.452569,6.921788,5286740,5.23,6,False,False,ReLU,MAX_EPOCHS,20.56513023,20.56513023,16.89305496,5,1.000000,False,"[""35.69505692"", ""38.10834122"", ""27.22057343"", ""27.27761078"", ""22.61961555"", ""20.56513023""]",1,trend_ae_alternating,AutoEncoder,16,3,16.117854,0.451543
ae_search_r1,AutoEncoder_ld16_td3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Yearly,1,6,30,10,1,True,2,44,19.096334,4.627148,1129.597656,4357993.000000,1.166449,1.010743,2.843507,5286740,5.25,6,False,False,ReLU,MAX_EPOCHS,21.71781349,21.71781349,17.23407745,5,1.000000,False,"[""30.61735344"", ""44.75117874"", ""25.48592949"", ""23.03285408"", ""24.52145195"", ""21.71781349""]",1,trend_ae_alternating,AutoEncoder,16,3,17.639663,0.576133
ae_search_r1,GenericAE_ld2_td3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,0,42,17.458864,4.444282,1082.885132,4122174.500000,1.093342,0.979068,2.701651,1826585,4.99,6,False,False,ReLU,MAX_EPOCHS,16.34571457,16.34571457,14.32790565,5,1.000000,False,"[""31.50024796"", ""39.13824463"", ""23.56741333"", ""21.34847260"", ""18.27426338"", ""16.34571457""]",1,trend_ae_alternating,GenericAE,2,3,12.608480,0.400266
ae_search_r1,GenericAE_ld2_td3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,1,43,17.532270,4.492667,1114.215942,4423979.500000,1.101675,0.951379,2.434750,1826585,4.97,6,False,False,ReLU,MAX_EPOCHS,16.71625900,16.71625900,13.56537819,5,1.000000,False,"[""32.49561691"", ""38.62911606"", ""23.46295166"", ""21.48789978"", ""18.53383636"", ""16.71625900""]",1,trend_ae_alternating,GenericAE,2,3,12.922454,0.397668
ae_search_r1,GenericAE_ld2_td3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,2,44,17.513659,4.137049,1024.667847,3922045.250000,1.056363,0.980999,2.855407,1826585,4.98,6,False,False,ReLU,MAX_EPOCHS,19.77470016,19.77470016,14.14211369,5,1.000000,False,"[""36.63544846"", ""45.44080353"", ""27.82661057"", ""24.48726082"", ""23.31708336"", ""19.77470016""]",1,trend_ae_alternating,GenericAE,2,3,15.179546,0.414340
ae_search_r1,GenericAE_ld2_td3_agF,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,0,42,15.550564,3.532671,922.793945,3518740.000000,0.920258,0.837631,2.250665,1826585,4.99,6,forecast,False,ReLU,MAX_EPOCHS,16.61760139,16.61760139,12.52979374,5,1.000000,False,"[""31.49445343"", ""33.05126953"", ""24.05170441"", ""23.15114212"", ""18.72879601"", ""16.61760139""]",1,trend_ae_alternating,GenericAE,2,3,12.660604,0.401995
ae_search_r1,GenericAE_ld2_td3_agF,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,1,43,15.726002,3.654130,938.220764,3561577.000000,0.940908,0.855169,2.339195,1826585,4.94,6,forecast,False,ReLU,MAX_EPOCHS,16.52280617,16.52280617,12.98555756,5,1.000000,False,"[""31.49130630"", ""36.74582672"", ""23.46567345"", ""20.45785141"", ""16.92050171"", ""16.52280617""]",1,trend_ae_alternating,GenericAE,2,3,12.859283,0.408344
ae_search_r1,GenericAE_ld2_td3_agF,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,2,44,18.115559,4.436529,1064.480835,4052498.750000,1.112458,1.089077,3.530730,1826585,4.97,6,forecast,False,ReLU,MAX_EPOCHS,20.22390938,20.22390938,16.15871048,5,1.000000,False,"[""38.05515671"", ""41.14913177"", ""26.95730782"", ""25.96583748"", ""22.68975449"", ""20.22390938""]",1,trend_ae_alternating,GenericAE,2,3,15.624938,0.410587
ae_search_r1,GenericAE_ld8_td3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,0,42,16.311867,3.942742,1001.443237,3921473.500000,0.995145,0.915567,2.536359,1841975,4.93,6,False,False,ReLU,MAX_EPOCHS,16.28435326,16.28435326,12.80222702,5,1.000000,False,"[""31.44510269"", ""40.81594467"", ""24.84320641"", ""22.36997414"", ""18.65582275"", ""16.28435326""]",1,trend_ae_alternating,GenericAE,8,3,12.442943,0.395704
ae_search_r1,GenericAE_ld8_td3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,1,43,15.529977,3.506063,917.570496,3511114.000000,0.916281,0.824279,2.221011,1841975,4.92,6,False,False,ReLU,MAX_EPOCHS,17.30821037,17.30821037,13.04533195,5,1.000000,False,"[""35.81243896"", ""42.81213379"", ""26.74340248"", ""24.47955704"", ""19.96459579"", ""17.30821037""]",1,trend_ae_alternating,GenericAE,8,3,13.112755,0.366151
ae_search_r1,GenericAE_ld8_td3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,2,44,15.714060,3.701132,941.034912,3562084.500000,0.946456,0.863395,2.337528,1841975,4.98,6,False,False,ReLU,MAX_EPOCHS,16.69099426,16.69099426,13.72747707,5,1.000000,False,"[""32.14623642"", ""45.83626556"", ""25.74619102"", ""23.93748856"", ""18.92641258"", ""16.69099426""]",1,trend_ae_alternating,GenericAE,8,3,12.569982,0.391025
ae_search_r1,GenericAE_ld8_td3_agF,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,0,42,16.224335,3.737902,953.117676,3596142.250000,0.966695,0.884566,2.480493,1841975,5.01,6,forecast,False,ReLU,MAX_EPOCHS,18.25469017,18.25469017,13.86595535,5,1.000000,False,"[""30.59650612"", ""41.90815353"", ""24.93345070"", ""21.64291382"", ""19.06548882"", ""18.25469017""]",1,trend_ae_alternating,GenericAE,8,3,14.229304,0.465063
ae_search_r1,GenericAE_ld8_td3_agF,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,1,43,16.289877,3.807180,957.479126,3561025.000000,0.977416,0.904356,2.571310,1841975,5.02,6,forecast,False,ReLU,MAX_EPOCHS,18.37528419,18.37528419,13.73707676,5,1.000000,False,"[""32.12689590"", ""44.17572403"", ""25.30191612"", ""21.99946213"", ""18.74529648"", ""18.37528419""]",1,trend_ae_alternating,GenericAE,8,3,14.315181,0.445582
ae_search_r1,GenericAE_ld8_td3_agF,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,2,44,15.741197,3.630611,934.175049,3538407.250000,0.938413,0.862128,2.408918,1841975,4.96,6,forecast,False,ReLU,MAX_EPOCHS,17.51416588,17.51416588,13.23467445,5,1.000000,False,"[""31.15039444"", ""46.00962448"", ""25.69433212"", ""23.25902939"", ""19.57966614"", ""17.51416588""]",1,trend_ae_alternating,GenericAE,8,3,13.389063,0.429820
ae_search_r1,GenericAE_ld16_td3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,0,42,16.802006,3.886924,983.396851,3688273.000000,1.003119,0.918244,2.594506,1862495,4.98,6,False,False,ReLU,MAX_EPOCHS,19.10608292,19.10608292,13.54599762,5,1.000000,False,"[""28.59098053"", ""77.51548004"", ""32.10631561"", ""23.69810867"", ""22.22631645"", ""19.10608292""]",1,trend_ae_alternating,GenericAE,16,3,17.368922,0.607497
ae_search_r1,GenericAE_ld16_td3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,1,43,16.822512,3.941679,1001.597107,3813250.250000,1.010635,0.892365,2.413393,1862495,5.06,6,False,False,ReLU,MAX_EPOCHS,19.85948944,19.85948944,13.67403221,5,1.000000,False,"[""30.54947853"", ""43.04185104"", ""25.04445648"", ""22.37495422"", ""21.46160698"", ""19.85948944""]",1,trend_ae_alternating,GenericAE,16,3,15.750665,0.515579
ae_search_r1,GenericAE_ld16_td3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,2,44,18.058903,4.309544,1070.534912,4153959.000000,1.094748,0.959721,2.670073,1862495,4.94,6,False,False,ReLU,MAX_EPOCHS,20.61587334,20.61587334,14.04588413,5,1.000000,False,"[""35.61869812"", ""41.90279388"", ""26.39074707"", ""23.95786476"", ""23.91390419"", ""20.61587334""]",1,trend_ae_alternating,GenericAE,16,3,16.030886,0.450069
ae_search_r1,GenericAE_ld16_td3_agF,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,0,42,16.396101,3.929675,968.087036,3614528.000000,0.996078,0.936537,2.750964,1862495,4.98,6,forecast,False,ReLU,MAX_EPOCHS,17.77935028,17.77935028,13.37465954,5,1.000000,False,"[""28.75194359"", ""72.50920868"", ""28.57985115"", ""24.46286201"", ""22.22638512"", ""17.77935028""]",1,trend_ae_alternating,GenericAE,16,3,16.185746,0.562944
ae_search_r1,GenericAE_ld16_td3_agF,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,1,43,17.007601,4.045953,1010.875366,3811005.750000,1.029418,0.924380,2.540040,1862495,5.19,6,forecast,False,ReLU,MAX_EPOCHS,19.96125793,19.96125793,13.93939877,5,1.000000,False,"[""30.44540215"", ""44.67724991"", ""24.91759872"", ""22.16569710"", ""20.21390915"", ""19.96125793""]",1,trend_ae_alternating,GenericAE,16,3,15.728828,0.516624
ae_search_r1,GenericAE_ld16_td3_agF,ae_search_round1,"['Trend', 'GenericAE']",Yearly,1,6,30,10,1,True,2,44,17.394520,4.039144,1025.146484,3892684.500000,1.040399,0.919465,2.483813,1862495,5.04,6,forecast,False,ReLU,MAX_EPOCHS,19.98987579,19.98987579,14.40009785,5,1.000000,False,"[""32.70216370"", ""46.66386414"", ""26.17923164"", ""23.21623993"", ""22.18886375"", ""19.98987579""]",1,trend_ae_alternating,GenericAE,16,3,15.693706,0.479898
ae_search_r1,BottleneckGenericAE_ld2_td5_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,0,42,17.063068,4.078576,1004.102051,3782850.000000,1.035219,0.993132,3.040254,1750720,5.06,6,False,False,ReLU,MAX_EPOCHS,17.66574287,17.66574287,13.67782974,5,1.000000,False,"[""42.71379089"", ""44.21169281"", ""27.53065491"", ""23.59055710"", ""20.55950165"", ""17.66574287""]",1,trend_ae_alternating,BottleneckGenericAE,2,5,13.608069,0.318587
ae_search_r1,BottleneckGenericAE_ld2_td5_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,1,43,19.893103,5.066944,1162.751709,4496572.000000,1.246161,1.253744,4.649393,1750720,5.13,6,False,False,ReLU,MAX_EPOCHS,21.13352203,21.13352203,17.28748512,5,1.000000,False,"[""30.74463654"", ""70.07640839"", ""28.02029800"", ""28.27428246"", ""25.44731331"", ""21.13352203""]",1,trend_ae_alternating,BottleneckGenericAE,2,5,18.466022,0.600626
ae_search_r1,BottleneckGenericAE_ld2_td5_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,2,44,18.989655,4.856300,1120.412964,4183796.750000,1.192017,1.218435,4.415788,1750720,5.03,6,False,False,ReLU,MAX_EPOCHS,19.13688660,23.62750816,19.80211067,4,1.234658,False,"[""36.11933899"", ""41.11057663"", ""24.80902100"", ""21.97821617"", ""19.13688660"", ""23.62750816""]",1,trend_ae_alternating,BottleneckGenericAE,2,5,16.700244,0.462363
ae_search_r1,BottleneckGenericAE_ld2_td5_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,0,42,16.463167,3.798657,965.558167,3709108.000000,0.981646,0.888921,2.441147,1750720,5.06,6,forecast,False,ReLU,MAX_EPOCHS,18.10068703,18.10068703,14.67317963,5,1.000000,False,"[""38.79332733"", ""46.15771866"", ""26.14287186"", ""23.24011993"", ""20.84711456"", ""18.10068703""]",1,trend_ae_alternating,BottleneckGenericAE,2,5,13.969900,0.360111
ae_search_r1,BottleneckGenericAE_ld2_td5_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,1,43,18.042118,4.376802,1050.370728,3964629.500000,1.102697,1.062246,3.300747,1750720,5.04,6,forecast,False,ReLU,MAX_EPOCHS,18.96090317,18.96090317,14.58279228,5,1.000000,False,"[""30.81540489"", ""65.98429108"", ""26.88714218"", ""26.15868759"", ""21.64787865"", ""18.96090317""]",1,trend_ae_alternating,BottleneckGenericAE,2,5,16.033229,0.520299
ae_search_r1,BottleneckGenericAE_ld2_td5_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,2,44,17.869253,4.396011,1046.157837,3915140.750000,1.099824,1.018509,3.093902,1750720,5.01,6,forecast,False,ReLU,MAX_EPOCHS,19.70163345,19.70163345,14.77281284,5,1.000000,False,"[""34.89935684"", ""39.78176498"", ""26.45894623"", ""24.32799149"", ""27.87261963"", ""19.70163345""]",1,trend_ae_alternating,BottleneckGenericAE,2,5,14.712959,0.421583
ae_search_r1,BottleneckGenericAE_ld2_td10_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,0,42,21.096893,5.854682,1251.540405,4721462.000000,1.382104,1.432764,6.245721,1770870,5.12,6,False,False,ReLU,MAX_EPOCHS,20.04236603,20.04236603,14.67828751,5,1.000000,False,"[""45.89492798"", ""45.04313660"", ""27.34748077"", ""23.94643211"", ""21.20394516"", ""20.04236603""]",1,trend_ae_alternating,BottleneckGenericAE,2,10,15.939987,0.347315
ae_search_r1,BottleneckGenericAE_ld2_td10_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,1,43,16.275627,3.747746,955.333313,3639755.750000,0.969502,0.906873,2.670617,1770870,5.10,6,False,False,ReLU,MAX_EPOCHS,17.50608063,17.50608063,13.22344589,5,1.000000,False,"[""31.17501831"", ""43.61162186"", ""26.28119278"", ""24.13212585"", ""20.81033134"", ""17.50608063""]",1,trend_ae_alternating,BottleneckGenericAE,2,10,13.369522,0.428854
ae_search_r1,BottleneckGenericAE_ld2_td10_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,2,44,18.337042,4.536716,1066.615845,4011846.000000,1.131840,1.133993,3.894441,1770870,5.07,6,False,False,ReLU,MAX_EPOCHS,19.15408134,19.15408134,14.55788612,5,1.000000,False,"[""35.16898346"", ""48.69363022"", ""26.64116669"", ""24.49193954"", ""23.11235619"", ""19.15408134""]",1,trend_ae_alternating,BottleneckGenericAE,2,10,14.722865,0.418632
ae_search_r1,BottleneckGenericAE_ld2_td10_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,0,42,18.993937,4.745434,1103.921143,4208155.000000,1.178199,1.172664,4.280100,1770870,5.09,6,forecast,False,ReLU,MAX_EPOCHS,19.83316422,19.83316422,15.59281635,5,1.000000,False,"[""43.15544510"", ""42.33335114"", ""26.81576347"", ""25.48803711"", ""21.76249695"", ""19.83316422""]",1,trend_ae_alternating,BottleneckGenericAE,2,10,15.509055,0.359377
ae_search_r1,BottleneckGenericAE_ld2_td10_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,1,43,17.001854,4.106799,996.749084,3742714.000000,1.036897,1.006097,3.211571,1770870,5.08,6,forecast,False,ReLU,MAX_EPOCHS,17.48576736,17.48576736,13.08704758,5,1.000000,False,"[""30.29443932"", ""38.59518433"", ""26.51166534"", ""25.77838898"", ""21.28990746"", ""17.48576736""]",1,trend_ae_alternating,BottleneckGenericAE,2,10,13.338109,0.440282
ae_search_r1,BottleneckGenericAE_ld2_td10_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,2,44,17.832413,4.313900,1045.009766,3973114.250000,1.088366,1.070261,3.586408,1770870,5.08,6,forecast,False,ReLU,MAX_EPOCHS,19.16687012,19.16687012,15.15870667,5,1.000000,False,"[""34.33359146"", ""51.74322891"", ""26.27268410"", ""24.69466591"", ""22.06019402"", ""19.16687012""]",1,trend_ae_alternating,BottleneckGenericAE,2,10,14.733623,0.429131
ae_search_r1,BottleneckGenericAE_ld8_td5_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,0,42,16.946754,4.114927,1002.822754,3746883.250000,1.036234,0.979244,2.913665,1766110,5.10,6,False,False,ReLU,MAX_EPOCHS,17.70760345,17.70760345,14.13083076,5,1.000000,False,"[""45.29140091"", ""41.50896835"", ""26.58087540"", ""23.42923927"", ""20.39877129"", ""17.70760345""]",1,trend_ae_alternating,BottleneckGenericAE,8,5,13.701016,0.302508
ae_search_r1,BottleneckGenericAE_ld8_td5_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,1,43,18.434698,4.590025,1078.256348,4031009.750000,1.141535,1.128367,3.754674,1766110,5.05,6,False,False,ReLU,MAX_EPOCHS,18.71967316,18.71967316,15.61566162,5,1.000000,False,"[""31.75775909"", ""59.95951462"", ""26.97729111"", ""24.89436150"", ""21.36449051"", ""18.71967316""]",1,trend_ae_alternating,BottleneckGenericAE,8,5,15.208753,0.478899
ae_search_r1,BottleneckGenericAE_ld8_td5_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,2,44,16.256657,3.676639,964.569946,3729261.500000,0.959976,0.874610,2.400504,1766110,5.05,6,False,False,ReLU,MAX_EPOCHS,17.00504494,17.00504494,13.65838337,5,1.000000,False,"[""31.92753792"", ""56.73041153"", ""25.42867470"", ""23.89441299"", ""19.26339149"", ""17.00504494""]",1,trend_ae_alternating,BottleneckGenericAE,8,5,13.482053,0.422270
ae_search_r1,BottleneckGenericAE_ld8_td5_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,0,42,18.310434,4.614101,1079.144165,3947441.000000,1.140762,1.088602,3.259047,1766110,5.06,6,forecast,False,ReLU,MAX_EPOCHS,18.92074776,18.92074776,14.25431252,5,1.000000,False,"[""39.60924530"", ""45.00252151"", ""27.65722084"", ""23.74955177"", ""21.71669960"", ""18.92074776""]",1,trend_ae_alternating,BottleneckGenericAE,8,5,14.603092,0.368679
ae_search_r1,BottleneckGenericAE_ld8_td5_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,1,43,17.854733,4.230242,1041.825928,3932794.000000,1.078523,1.015716,3.149107,1766110,5.12,6,forecast,False,ReLU,MAX_EPOCHS,19.61865807,19.61865807,14.67253113,5,1.000000,False,"[""30.19208336"", ""61.23070526"", ""26.67857933"", ""25.42602539"", ""21.31295586"", ""19.61865807""]",1,trend_ae_alternating,BottleneckGenericAE,8,5,16.102613,0.533339
ae_search_r1,BottleneckGenericAE_ld8_td5_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,2,44,19.132631,4.968481,1142.339966,4190153.500000,1.210506,1.165263,3.666578,1766110,4.98,6,forecast,False,ReLU,MAX_EPOCHS,18.23792076,18.23792076,13.65756130,5,1.000000,False,"[""31.73604012"", ""56.26768494"", ""25.42942047"", ""23.03548050"", ""20.56277466"", ""18.23792076""]",1,trend_ae_alternating,BottleneckGenericAE,8,5,14.565888,0.458970
ae_search_r1,BottleneckGenericAE_ld8_td10_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,0,42,20.279058,5.259298,1204.322266,4554498.500000,1.282172,1.341237,5.457720,1786260,5.04,6,False,False,ReLU,MAX_EPOCHS,21.08134079,21.08134079,15.19979668,5,1.000000,False,"[""46.53593063"", ""45.88824081"", ""27.88623428"", ""26.55716324"", ""23.29840851"", ""21.08134079""]",1,trend_ae_alternating,BottleneckGenericAE,8,10,16.590516,0.356510
ae_search_r1,BottleneckGenericAE_ld8_td10_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,1,43,16.762280,4.121758,993.381775,3771710.750000,1.031450,1.006870,3.303355,1786260,5.09,6,False,False,ReLU,MAX_EPOCHS,17.07543373,17.07543373,13.20345688,5,1.000000,False,"[""32.46482086"", ""61.90106964"", ""26.65403175"", ""24.65616226"", ""19.99113274"", ""17.07543373""]",1,trend_ae_alternating,BottleneckGenericAE,8,10,14.045495,0.432637
ae_search_r1,BottleneckGenericAE_ld8_td10_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,2,44,17.269917,4.061449,1011.374512,3844721.000000,1.039393,0.942806,2.703872,1786260,5.08,6,False,False,ReLU,MAX_EPOCHS,19.48813438,19.48813438,14.05639172,5,1.000000,False,"[""34.92913818"", ""55.91220093"", ""27.25425720"", ""24.09032249"", ""21.51282501"", ""19.48813438""]",1,trend_ae_alternating,BottleneckGenericAE,8,10,15.132067,0.433222
ae_search_r1,BottleneckGenericAE_ld8_td10_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,0,42,17.602064,4.120932,1033.791382,3987345.500000,1.057040,0.942850,2.694221,1786260,5.11,6,forecast,False,ReLU,MAX_EPOCHS,20.03281975,20.03281975,15.34673309,5,1.000000,False,"[""41.14559174"", ""45.02482986"", ""26.43143272"", ""25.70648575"", ""21.29327202"", ""20.03281975""]",1,trend_ae_alternating,BottleneckGenericAE,8,10,15.671251,0.380873
ae_search_r1,BottleneckGenericAE_ld8_td10_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,1,43,16.992313,4.053991,989.569275,3700363.000000,1.029961,0.991352,3.146766,1786260,5.12,6,forecast,False,ReLU,MAX_EPOCHS,17.96474838,17.96474838,14.44285488,5,1.000000,False,"[""32.15126801"", ""60.00902557"", ""26.82608414"", ""25.28536987"", ""20.42398262"", ""17.96474838""]",1,trend_ae_alternating,BottleneckGenericAE,8,10,14.484433,0.450509
ae_search_r1,BottleneckGenericAE_ld8_td10_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,2,44,17.403339,4.275979,1017.880920,3803526.500000,1.070467,1.053002,3.441397,1786260,5.10,6,forecast,False,ReLU,MAX_EPOCHS,18.25691414,18.25691414,14.60647011,5,1.000000,False,"[""33.15493393"", ""63.32293320"", ""27.46694756"", ""23.72819901"", ""20.78718185"", ""18.25691414""]",1,trend_ae_alternating,BottleneckGenericAE,8,10,14.997194,0.452337
ae_search_r1,BottleneckGenericAE_ld16_td5_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,0,42,17.695429,4.108613,1042.299683,4067593.000000,1.058346,0.941663,2.654242,1786630,5.08,6,False,False,ReLU,MAX_EPOCHS,20.20437622,20.20437622,14.79770947,5,1.000000,False,"[""33.16320038"", ""52.74348831"", ""25.87356567"", ""23.78560829"", ""23.76395035"", ""20.20437622""]",1,trend_ae_alternating,BottleneckGenericAE,16,5,15.806490,0.476627
