experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,trend_block,second_block,basis_type,arch_style,latent_dim_cfg
trend_seas_wav_comparison,TrendAE+SeasonalityVAE_I_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityVAE']",Yearly,1,6,30,2,1,True,4,46,13.871737,3.135018,839.800171,3264882.000000,0.818861,0.740801,1.967778,3310631,32.21,50,False,False,ReLU,MAX_EPOCHS,14.63283920,14.72924042,10.47448063,45,1.006588,False,"[""129.27827454"", ""94.77451324"", ""45.29891968"", ""34.95618057"", ""27.28260803"", ""46.27527618"", ""27.93810081"", ""28.01536942"", ""23.23947906"", ""24.12815666"", ""29.82551575"", ""18.63165283"", ""19.49024391"", ""16.93598557"", ""22.59823036"", ""23.31482124"", ""15.95017433"", ""16.73207664"", ""21.18950653"", ""16.54444313"", ""17.30033875"", ""16.78555679"", ""17.49604225"", ""15.09263325"", ""17.66607666"", ""17.35369110"", ""15.44423199"", ""20.94816589"", ""18.88608932"", ""18.87753677"", ""15.99421692"", ""14.86430264"", ""17.09452057"", ""15.53764153"", ""15.92338085"", ""15.17328835"", ""14.83607292"", ""15.43573189"", ""14.91089916"", ""15.10644817"", ""14.75135899"", ""14.71403408"", ""15.04262352"", ""14.65959263"", ""15.15472507"", ""14.63283920"", ""14.70061970"", ""14.87677479"", ""14.78724480"", ""14.72924042""]",TrendAE,SeasonalityVAE,fourier,I-style,12
trend_seas_wav_comparison,TrendAE+SeasonalityVAE_Alt_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityVAE']",Yearly,1,6,30,10,1,True,0,42,13.946329,3.251339,851.439209,3267916.500000,0.835778,0.757698,1.997781,16517255,38.89,49,False,False,ReLU,EARLY_STOPPED,14.23106670,14.58789253,10.02265167,38,1.025074,False,"[""61.74661255"", ""39.51144409"", ""38.87694931"", ""38.01925659"", ""23.52929115"", ""32.93965912"", ""31.23307419"", ""21.90885925"", ""21.69487381"", ""20.62501144"", ""19.43995285"", ""18.43012047"", ""16.96056175"", ""16.09030724"", ""16.62706947"", ""24.30707359"", ""36.75934219"", ""20.39312172"", ""18.74886703"", ""19.17243767"", ""16.12779617"", ""14.98737621"", ""17.91489792"", ""16.82933998"", ""14.73605156"", ""18.55029106"", ""15.79638958"", ""19.57496643"", ""14.46967220"", ""15.84634686"", ""14.70689297"", ""16.87086296"", ""14.42331505"", ""17.85049820"", ""14.57283974"", ""14.49153233"", ""17.98114967"", ""14.61644936"", ""14.23106670"", ""15.57800770"", ""14.51190853"", ""14.65568066"", ""14.71239567"", ""14.48256207"", ""14.86888218"", ""14.37846375"", ""14.38144016"", ""14.58189678"", ""14.58789253""]",TrendAE,SeasonalityVAE,fourier,alternating,8
trend_seas_wav_comparison,TrendAE+SeasonalityVAE_Alt_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityVAE']",Yearly,1,6,30,10,1,True,1,43,13.704404,3.161367,829.431519,3181837.000000,0.817056,0.741204,1.975160,16517255,40.62,50,False,False,ReLU,MAX_EPOCHS,14.25296974,14.39653492,9.97233295,44,1.010073,False,"[""85.26820374"", ""57.14475632"", ""35.58187103"", ""29.21879578"", ""33.12900543"", ""19.24671364"", ""21.12538147"", ""35.11445999"", ""17.31796646"", ""23.38831329"", ""17.68154907"", ""17.75067902"", ""16.36636925"", ""16.00215149"", ""16.92791557"", ""15.98137188"", ""25.57806587"", ""15.29098415"", ""17.11632919"", ""16.26206970"", ""18.31946754"", ""15.26217556"", ""16.11808586"", ""15.94083595"", ""16.61326027"", ""15.08450794"", ""16.31052971"", ""15.87389565"", ""15.30245686"", ""18.29197311"", ""15.23170280"", ""15.42265797"", ""15.03958797"", ""14.75470543"", ""15.63628769"", ""14.73460960"", ""15.50125790"", ""14.48803234"", ""14.32116127"", ""14.97386265"", ""14.26542377"", ""14.40467167"", ""15.18280029"", ""14.25692272"", ""14.25296974"", ""14.65864372"", ""14.55338955"", ""14.31941891"", ""14.35700798"", ""14.39653492""]",TrendAE,SeasonalityVAE,fourier,alternating,8
trend_seas_wav_comparison,TrendAE+SeasonalityVAE_Alt_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityVAE']",Yearly,1,6,30,10,1,True,2,44,13.948586,3.239657,848.386169,3239931.500000,0.834378,0.758985,1.990148,16517255,37.27,47,False,False,ReLU,EARLY_STOPPED,14.20352459,14.47396564,9.92585659,36,1.019040,False,"[""106.75261688"", ""48.30290604"", ""35.00933838"", ""29.00501823"", ""31.18056297"", ""22.42700386"", ""34.55596542"", ""23.85128021"", ""17.84142876"", ""17.46354675"", ""20.93745232"", ""20.67618752"", ""26.80674171"", ""24.33322525"", ""24.43693542"", ""15.67995834"", ""19.13689423"", ""17.46423721"", ""15.70115662"", ""18.13983154"", ""15.22591209"", ""16.14060974"", ""18.05913925"", ""23.08063507"", ""15.93402481"", ""16.22236443"", ""23.40452766"", ""14.71805477"", ""14.61896229"", ""16.25940514"", ""14.59698486"", ""15.73170280"", ""14.38851643"", ""15.32903290"", ""14.26831150"", ""14.89344406"", ""14.20352459"", ""14.75918102"", ""14.24640179"", ""14.81233406"", ""14.72788715"", ""14.35156822"", ""14.52160835"", ""14.32401466"", ""14.42541313"", ""14.30870819"", ""14.47396564""]",TrendAE,SeasonalityVAE,fourier,alternating,8
trend_seas_wav_comparison,TrendAE+SeasonalityVAE_Alt_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityVAE']",Yearly,1,6,30,10,1,True,3,45,13.714136,3.166848,833.054443,3198335.000000,0.818044,0.746317,2.001150,16517255,39.77,50,False,False,ReLU,MAX_EPOCHS,14.34916401,14.72431278,10.19359684,40,1.026144,False,"[""107.09946442"", ""35.46043777"", ""34.99506760"", ""39.50890350"", ""36.33414841"", ""19.64625931"", ""19.02634430"", ""18.50507927"", ""17.59863663"", ""23.14148712"", ""23.69254303"", ""17.35499382"", ""23.57200813"", ""29.98636627"", ""27.43481445"", ""25.89943123"", ""16.94044876"", ""21.34012794"", ""15.28259945"", ""17.09749603"", ""22.51092911"", ""16.60327148"", ""15.26047993"", ""21.11623001"", ""15.78371239"", ""20.73956490"", ""14.85422325"", ""17.30936432"", ""15.28331947"", ""16.18259048"", ""15.53353691"", ""14.79931355"", ""16.38196945"", ""15.42189693"", ""14.54351807"", ""15.99279499"", ""14.54716587"", ""15.80800819"", ""14.37767124"", ""15.35360336"", ""14.34916401"", ""15.08586979"", ""14.48660755"", ""14.94287682"", ""14.46650028"", ""14.86599827"", ""14.82063198"", ""14.60899734"", ""14.68057156"", ""14.72431278""]",TrendAE,SeasonalityVAE,fourier,alternating,8
trend_seas_wav_comparison,TrendAE+SeasonalityVAE_Alt_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityVAE']",Yearly,1,6,30,10,1,True,4,46,13.759488,3.169200,833.521179,3235606.500000,0.819727,0.747644,2.006150,16517255,40.17,50,False,False,ReLU,MAX_EPOCHS,14.17003632,14.41389370,9.72759819,41,1.017209,False,"[""95.77133942"", ""46.93606567"", ""31.74038315"", ""33.54932022"", ""40.38160706"", ""25.20593452"", ""25.34752464"", ""21.66758728"", ""20.60484695"", ""17.67148018"", ""28.35132408"", ""19.59536934"", ""17.26325989"", ""23.05717087"", ""18.30576706"", ""17.53728485"", ""17.29802132"", ""16.62496567"", ""15.63175011"", ""15.61077213"", ""16.77909279"", ""18.04676247"", ""15.13041592"", ""15.13198280"", ""15.64163685"", ""16.73826218"", ""14.55975437"", ""14.45814228"", ""14.94540310"", ""15.40311432"", ""14.65003967"", ""17.31310844"", ""14.55328941"", ""15.83583164"", ""14.48833656"", ""14.31217766"", ""14.99780273"", ""14.89956093"", ""14.28285217"", ""14.26820469"", ""14.84735012"", ""14.17003632"", ""14.81135559"", ""14.24300575"", ""14.57802677"", ""14.27495670"", ""14.47026730"", ""14.40893650"", ""14.43019390"", ""14.41389370""]",TrendAE,SeasonalityVAE,fourier,alternating,8
trend_seas_wav_comparison,TrendAE+SeasonalityVAE_Alt_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityVAE']",Yearly,1,6,30,10,1,True,0,42,14.864124,3.645462,915.845825,3457363.000000,0.913447,0.829308,2.266108,16553155,30.71,38,False,False,ReLU,EARLY_STOPPED,14.81269932,14.88227081,10.91040230,27,1.004697,False,"[""87.81927490"", ""37.76241302"", ""37.64947510"", ""30.51353073"", ""23.45713234"", ""20.42394066"", ""40.14054108"", ""21.99703598"", ""22.13344955"", ""22.53013611"", ""22.76652718"", ""16.95366287"", ""16.72212982"", ""18.58145332"", ""16.77336693"", ""16.04378319"", ""15.87042236"", ""17.13269043"", ""16.51525879"", ""15.70875168"", ""26.36940956"", ""16.60327530"", ""17.44184494"", ""14.81483841"", ""18.47185135"", ""15.12326050"", ""16.40142441"", ""14.81269932"", ""15.50207710"", ""19.17292213"", ""17.21777534"", ""15.17547512"", ""21.25257301"", ""14.84671497"", ""14.98995686"", ""17.67831421"", ""14.81336689"", ""14.88227081""]",TrendAE,SeasonalityVAE,fourier,alternating,12
trend_seas_wav_comparison,TrendAE+SeasonalityVAE_Alt_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityVAE']",Yearly,1,6,30,10,1,True,1,43,13.708671,3.137707,833.001892,3238586.250000,0.814210,0.736881,1.966037,16553155,39.20,50,False,False,ReLU,EARLY_STOPPED,14.28896332,14.70420742,9.91201401,39,1.029060,False,"[""101.31352234"", ""33.74816895"", ""33.90395355"", ""32.03683853"", ""24.69551086"", ""22.01271248"", ""21.35597420"", ""17.18391418"", ""18.39042664"", ""18.57355881"", ""31.80136871"", ""34.36687088"", ""30.47957802"", ""19.00723457"", ""17.54997253"", ""17.63263130"", ""16.63249588"", ""20.03784370"", ""17.76081276"", ""24.89828873"", ""15.00979996"", ""16.06966782"", ""15.39329243"", ""19.14013863"", ""14.91958523"", ""14.81957912"", ""15.49952412"", ""14.60041618"", ""15.18670654"", ""15.11984825"", ""16.82485580"", ""14.75619984"", ""15.49944592"", ""14.32468319"", ""15.21709061"", ""14.33402157"", ""15.58236504"", ""14.33892155"", ""15.11411858"", ""14.28896332"", ""14.84327030"", ""14.40997314"", ""14.96333122"", ""14.57327747"", ""14.81912899"", ""14.60344601"", ""14.69504929"", ""14.76683521"", ""14.72183037"", ""14.70420742""]",TrendAE,SeasonalityVAE,fourier,alternating,12
trend_seas_wav_comparison,TrendAE+SeasonalityVAE_Alt_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityVAE']",Yearly,1,6,30,10,1,True,2,44,13.773562,3.174868,839.486572,3234986.750000,0.820871,0.740910,1.939250,16553155,37.69,46,False,False,ReLU,EARLY_STOPPED,14.24270535,14.55424309,9.87280941,35,1.021873,False,"[""60.27900696"", ""34.68835449"", ""33.70448685"", ""25.67178726"", ""36.74218369"", ""30.80151558"", ""23.71567726"", ""20.64610291"", ""17.20624924"", ""18.43873787"", ""18.77048683"", ""16.37176132"", ""17.53955650"", ""20.16103935"", ""21.27361870"", ""16.21078873"", ""15.96378899"", ""15.29777622"", ""16.06538200"", ""14.98050785"", ""20.26049423"", ""14.97183418"", ""15.45817280"", ""14.88498878"", ""14.93544197"", ""14.93491077"", ""15.13555527"", ""14.98240852"", ""14.52587318"", ""17.47230721"", ""14.32780743"", ""17.13791084"", ""15.19290066"", ""15.79416275"", ""15.20838547"", ""14.24270535"", ""16.18763542"", ""14.54866982"", ""14.59770966"", ""14.84170818"", ""14.59925365"", ""14.88707161"", ""14.63160706"", ""14.60068989"", ""14.65777016"", ""14.55424309""]",TrendAE,SeasonalityVAE,fourier,alternating,12
trend_seas_wav_comparison,TrendAE+SeasonalityVAE_Alt_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityVAE']",Yearly,1,6,30,10,1,True,3,45,13.706451,3.143775,831.816650,3215618.250000,0.814906,0.737157,1.949615,16553155,39.49,49,False,False,ReLU,EARLY_STOPPED,14.26374054,14.59571075,9.94320583,38,1.023274,False,"[""113.19198608"", ""52.42195511"", ""32.05660629"", ""31.43920898"", ""29.59579277"", ""28.69471550"", ""24.01951981"", ""17.71211433"", ""17.87220955"", ""19.68916130"", ""17.87582016"", ""18.36115646"", ""23.71881866"", ""17.17650604"", ""17.44300652"", ""23.71155739"", ""17.32136345"", ""16.08079910"", ""17.79389763"", ""15.73450851"", ""17.55649948"", ""16.84060287"", ""25.44201088"", ""15.52175713"", ""15.76107311"", ""17.66504288"", ""15.81120682"", ""15.29578495"", ""14.93101597"", ""14.74144268"", ""16.43168640"", ""14.52858925"", ""17.81527138"", ""14.81055737"", ""16.69210815"", ""15.59233379"", ""14.30913162"", ""15.84914303"", ""14.26374054"", ""14.86310291"", ""14.84253502"", ""14.58433437"", ""14.31563473"", ""14.63688755"", ""14.54904366"", ""14.66316986"", ""14.51558590"", ""14.52336788"", ""14.59571075""]",TrendAE,SeasonalityVAE,fourier,alternating,12
trend_seas_wav_comparison,TrendAE+SeasonalityVAE_Alt_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityVAE']",Yearly,1,6,30,10,1,True,4,46,14.626880,3.555069,892.770020,3340058.500000,0.894815,0.815252,2.179483,16553155,28.80,35,False,False,ReLU,EARLY_STOPPED,14.72076225,16.92769241,12.37162209,24,1.149920,False,"[""122.20098114"", ""82.68027496"", ""48.58202744"", ""43.91896439"", ""25.37926674"", ""24.62320137"", ""35.30101013"", ""18.15474129"", ""17.54713821"", ""18.26559067"", ""17.92042732"", ""16.60228920"", ""16.41661072"", ""23.03924179"", ""23.00592995"", ""16.86179543"", ""21.89652252"", ""18.62932014"", ""16.24122620"", ""16.83584213"", ""18.88536453"", ""17.66103745"", ""17.35068703"", ""24.51186752"", ""14.72076225"", ""20.43946457"", ""16.66958237"", ""20.29615974"", ""18.09569550"", ""14.76291561"", ""19.70005417"", ""15.20015907"", ""15.28095627"", ""21.00830460"", ""16.92769241""]",TrendAE,SeasonalityVAE,fourier,alternating,12
trend_seas_wav_comparison,TrendAELG+SeasonalityAE_I_ld8,trend_seas_wav,"['TrendAELG', 'SeasonalityAE']",Yearly,1,6,30,2,1,True,0,42,13.678750,3.150659,841.609741,3308318.000000,0.814924,0.730095,1.911273,2257947,32.06,50,False,False,ReLU,MAX_EPOCHS,13.99014282,14.02450180,9.88794613,43,1.002456,False,"[""56.56775665"", ""36.13668442"", ""53.92670822"", ""32.25654984"", ""23.01635361"", ""21.25755310"", ""18.06806755"", ""17.46283150"", ""18.22196007"", ""17.25527763"", ""16.19484520"", ""15.94332790"", ""15.10002613"", ""15.93372726"", ""16.95377541"", ""16.07974052"", ""15.19248867"", ""14.90942669"", ""15.16442013"", ""15.24801731"", ""14.85463905"", ""14.47794247"", ""14.43932915"", ""14.47697830"", ""14.55768776"", ""14.45913219"", ""16.43740082"", ""14.55063343"", ""15.27491474"", ""15.04966068"", ""15.82841206"", ""14.33203983"", ""14.22354317"", ""14.59045696"", ""14.31758118"", ""14.19873810"", ""14.40559196"", ""14.03430271"", ""14.28342438"", ""14.11947441"", ""14.03025723"", ""14.16086388"", ""14.16178036"", ""13.99014282"", ""14.12963295"", ""14.01799583"", ""14.00686932"", ""14.03308105"", ""14.03890991"", ""14.02450180""]",TrendAELG,SeasonalityAE,fourier,I-style,8
trend_seas_wav_comparison,TrendAELG+SeasonalityAE_I_ld8,trend_seas_wav,"['TrendAELG', 'SeasonalityAE']",Yearly,1,6,30,2,1,True,1,43,13.574507,3.096921,835.070312,3314126.000000,0.804974,0.719807,1.880678,2257947,32.07,50,False,False,ReLU,MAX_EPOCHS,13.85246181,13.89190865,9.81056881,41,1.002848,False,"[""47.04078674"", ""37.16772079"", ""30.25429535"", ""22.07046700"", ""21.43947411"", ""19.73855209"", ""17.83288956"", ""17.19909096"", ""21.33432007"", ""16.66748428"", ""16.20137215"", ""15.41088486"", ""15.78638077"", ""15.26664925"", ""15.87134552"", ""15.39444733"", ""15.89443207"", ""14.50608063"", ""15.06324768"", ""17.13524628"", ""14.68653679"", ""14.56625652"", ""15.04379845"", ""14.56751251"", ""14.17157650"", ""14.49167347"", ""14.61659336"", ""14.32129860"", ""14.28653908"", ""14.85842228"", ""14.10925102"", ""14.19506645"", ""14.19230556"", ""14.41341591"", ""13.92556477"", ""13.97950649"", ""14.02665997"", ""14.11941051"", ""13.91357517"", ""13.86984921"", ""14.22291756"", ""13.85246181"", ""13.96694946"", ""14.05033112"", ""13.86427402"", ""13.95537472"", ""13.93286991"", ""13.91065311"", ""13.89239407"", ""13.89190865""]",TrendAELG,SeasonalityAE,fourier,I-style,8
trend_seas_wav_comparison,TrendAELG+SeasonalityAE_I_ld8,trend_seas_wav,"['TrendAELG', 'SeasonalityAE']",Yearly,1,6,30,2,1,True,2,44,13.683052,3.104468,839.346802,3303884.250000,0.809244,0.722278,1.877329,2257947,32.03,50,False,False,ReLU,MAX_EPOCHS,13.86120796,13.87974834,9.75291538,43,1.001338,False,"[""47.23527527"", ""33.37069321"", ""34.79017639"", ""24.64076042"", ""21.87096405"", ""20.32110214"", ""20.76940346"", ""18.12828827"", ""16.37176323"", ""16.63460350"", ""18.25518990"", ""16.89088440"", ""15.89941978"", ""15.16359615"", ""15.31900501"", ""15.50071430"", ""14.75843906"", ""15.58031750"", ""15.50507641"", ""14.73913956"", ""15.60218716"", ""14.74389267"", ""14.34430122"", ""14.51936245"", ""14.86994457"", ""14.38611031"", ""14.49697781"", ""15.29496765"", ""14.00854111"", ""14.14907169"", ""14.57153988"", ""13.97041988"", ""13.92499161"", ""14.42241478"", ""14.03813839"", ""13.95283318"", ""13.93010235"", ""14.02437592"", ""13.97366047"", ""13.89244461"", ""13.91423225"", ""13.89844704"", ""13.94789505"", ""13.86120796"", ""13.91177750"", ""13.86816216"", ""13.87051678"", ""13.87093639"", ""13.88631344"", ""13.87974834""]",TrendAELG,SeasonalityAE,fourier,I-style,8
trend_seas_wav_comparison,TrendAELG+SeasonalityAE_I_ld8,trend_seas_wav,"['TrendAELG', 'SeasonalityAE']",Yearly,1,6,30,2,1,True,3,45,13.711326,3.151347,845.704468,3345752.500000,0.816007,0.729360,1.906240,2257947,32.03,50,False,False,ReLU,EARLY_STOPPED,13.85887527,13.89579391,9.78248119,39,1.002664,False,"[""39.26786041"", ""32.46356583"", ""28.13642883"", ""22.53534698"", ""21.18945694"", ""19.56607056"", ""18.72150993"", ""21.21823692"", ""19.25384140"", ""23.53023911"", ""17.03982735"", ""16.89575958"", ""15.52483273"", ""17.19737816"", ""16.99771118"", ""15.81526184"", ""15.47308540"", ""15.03456402"", ""16.95697975"", ""14.84741306"", ""15.24665642"", ""14.65744972"", ""14.66116142"", ""14.84934521"", ""14.44497585"", ""18.20473289"", ""15.12709141"", ""14.08949184"", ""14.66183853"", ""14.08319187"", ""14.22889805"", ""14.06450272"", ""14.17245102"", ""14.12175941"", ""14.21754074"", ""14.08931637"", ""14.03749561"", ""13.95664501"", ""14.08076763"", ""13.85887527"", ""13.98926258"", ""13.94157219"", ""13.94685078"", ""13.85978222"", ""14.00409412"", ""13.90826893"", ""13.90172958"", ""13.91383457"", ""13.89586639"", ""13.89579391""]",TrendAELG,SeasonalityAE,fourier,I-style,8
trend_seas_wav_comparison,TrendAELG+SeasonalityAE_I_ld8,trend_seas_wav,"['TrendAELG', 'SeasonalityAE']",Yearly,1,6,30,2,1,True,4,46,13.674505,3.158522,844.461670,3332377.750000,0.815784,0.725241,1.884855,2257947,32.10,50,False,False,ReLU,MAX_EPOCHS,13.88065243,13.94811153,9.77895069,41,1.004860,False,"[""49.77537537"", ""34.90196991"", ""28.35878181"", ""28.69776726"", ""24.40868568"", ""26.18969917"", ""24.38619804"", ""20.60404205"", ""17.19847679"", ""19.91067123"", ""17.24002075"", ""17.20501709"", ""15.74328709"", ""16.31858444"", ""15.98703098"", ""15.83161545"", ""15.78636456"", ""15.58639240"", ""15.26370335"", ""14.89101124"", ""14.92309380"", ""14.57898331"", ""14.55726528"", ""14.71131134"", ""14.86739922"", ""15.41415596"", ""14.19464684"", ""14.17169476"", ""15.22152710"", ""14.63412666"", ""15.01705456"", ""14.15328979"", ""14.23187733"", ""14.23162365"", ""14.07169151"", ""15.43310452"", ""14.00502205"", ""14.00178432"", ""14.10755062"", ""13.89028263"", ""14.26476669"", ""13.88065243"", ""14.00681686"", ""14.00514507"", ""13.96565914"", ""13.95632458"", ""13.95668507"", ""13.95246029"", ""13.95376873"", ""13.94811153""]",TrendAELG,SeasonalityAE,fourier,I-style,8
trend_seas_wav_comparison,TrendAELG+SeasonalityAE_I_ld12,trend_seas_wav,"['TrendAELG', 'SeasonalityAE']",Yearly,1,6,30,2,1,True,0,42,13.545301,3.090089,835.372314,3321228.250000,0.803221,0.717820,1.878702,2267175,32.51,50,False,False,ReLU,EARLY_STOPPED,13.77874470,13.84697819,9.66333771,39,1.004952,False,"[""38.67099762"", ""39.42536545"", ""34.36932755"", ""22.78144455"", ""20.16776466"", ""20.91345596"", ""19.78927994"", ""18.15278816"", ""18.00005341"", ""18.03680420"", ""16.02022171"", ""15.43256664"", ""16.15155602"", ""15.06212997"", ""14.56239033"", ""15.05118656"", ""15.39442635"", ""14.69293976"", ""14.29467678"", ""14.32681274"", ""14.31362629"", ""14.27518177"", ""14.09102535"", ""15.53795624"", ""14.01182365"", ""14.09101486"", ""14.04596233"", ""14.39663410"", ""14.31025696"", ""13.85128498"", ""14.24345493"", ""14.09773731"", ""14.88097382"", ""13.90302753"", ""13.94563866"", ""14.06875420"", ""13.97526932"", ""13.87184811"", ""13.87657833"", ""13.77874470"", ""14.05590248"", ""13.84917641"", ""13.86258125"", ""13.90825367"", ""13.79445744"", ""13.82734871"", ""13.82242298"", ""13.82311916"", ""13.83965874"", ""13.84697819""]",TrendAELG,SeasonalityAE,fourier,I-style,12
trend_seas_wav_comparison,TrendAELG+SeasonalityAE_I_ld12,trend_seas_wav,"['TrendAELG', 'SeasonalityAE']",Yearly,1,6,30,2,1,True,1,43,13.561843,3.088329,836.977051,3338829.750000,0.803505,0.717320,1.884221,2267175,32.39,50,False,False,ReLU,MAX_EPOCHS,13.78464508,13.81814671,9.71788216,45,1.002430,False,"[""48.68949890"", ""29.58321953"", ""31.99673843"", ""24.87387276"", ""23.07911491"", ""19.95067215"", ""20.22646904"", ""17.67270660"", ""16.39376640"", ""17.08054543"", ""18.32427025"", ""15.35785484"", ""15.93114281"", ""14.85837460"", ""15.44974327"", ""16.00315475"", ""15.22211838"", ""14.29803848"", ""14.22713089"", ""15.13360500"", ""14.68546772"", ""14.89302540"", ""14.45389557"", ""14.27026939"", ""16.01585388"", ""15.08674908"", ""15.11141396"", ""14.06875801"", ""14.02426338"", ""14.22803307"", ""14.04098415"", ""14.16899300"", ""14.10129642"", ""13.85060883"", ""13.85553169"", ""14.00284195"", ""13.89449215"", ""13.83807468"", ""13.82578659"", ""13.89388847"", ""13.84360600"", ""13.84199905"", ""13.79508400"", ""13.92734146"", ""13.84609795"", ""13.78464508"", ""13.82700443"", ""13.81658936"", ""13.81400585"", ""13.81814671""]",TrendAELG,SeasonalityAE,fourier,I-style,12
trend_seas_wav_comparison,TrendAELG+SeasonalityAE_I_ld12,trend_seas_wav,"['TrendAELG', 'SeasonalityAE']",Yearly,1,6,30,2,1,True,2,44,13.689063,3.116459,840.357117,3346069.250000,0.810937,0.728017,1.907239,2267175,32.27,50,False,False,ReLU,MAX_EPOCHS,13.92942429,13.93351746,9.91087341,47,1.000294,False,"[""43.03316116"", ""31.60923386"", ""29.17572021"", ""24.47669792"", ""23.27543831"", ""19.41120529"", ""20.94927788"", ""18.38288689"", ""18.23499680"", ""17.12981987"", ""18.17776489"", ""18.25234985"", ""16.88860893"", ""15.71555424"", ""15.76273537"", ""15.18496895"", ""15.96599007"", ""16.24577332"", ""16.54253960"", ""14.66922379"", ""15.16321564"", ""14.91971207"", ""14.61826897"", ""15.00016212"", ""15.07557774"", ""14.74084949"", ""14.30031204"", ""15.09453011"", ""14.15938568"", ""14.12318707"", ""14.42296219"", ""14.32238770"", ""14.06916618"", ""14.08295631"", ""14.16477203"", ""14.09737396"", ""14.02293301"", ""14.13025093"", ""13.95518303"", ""14.17847443"", ""13.99111557"", ""14.01201916"", ""13.96352482"", ""13.97448063"", ""13.94078922"", ""13.96224689"", ""13.93180466"", ""13.92942429"", ""13.93594742"", ""13.93351746""]",TrendAELG,SeasonalityAE,fourier,I-style,12
trend_seas_wav_comparison,TrendAELG+SeasonalityAE_I_ld12,trend_seas_wav,"['TrendAELG', 'SeasonalityAE']",Yearly,1,6,30,2,1,True,3,45,13.601248,3.102391,839.417175,3331405.750000,0.806480,0.718292,1.865498,2267175,34.23,50,False,False,ReLU,MAX_EPOCHS,13.78882790,13.86020470,9.64695930,42,1.005176,False,"[""49.83052063"", ""34.75419617"", ""36.31708527"", ""27.32509041"", ""22.46162415"", ""24.14892960"", ""20.01485443"", ""18.19510078"", ""18.01094246"", ""16.35656929"", ""15.82944202"", ""15.44749451"", ""15.03634262"", ""14.94737816"", ""14.38041592"", ""14.37177181"", ""14.32043743"", ""14.61359215"", ""15.07609081"", ""14.45878124"", ""14.13644981"", ""14.43481159"", ""15.25825977"", ""14.35223198"", ""13.98064899"", ""14.11484337"", ""15.12154579"", ""13.94880009"", ""14.09006405"", ""13.87398338"", ""13.88539791"", ""14.05005169"", ""14.41717911"", ""13.80274010"", ""14.07029343"", ""13.79068470"", ""14.13728142"", ""13.89210033"", ""13.88171196"", ""13.80413437"", ""13.92298794"", ""13.92783928"", ""13.78882790"", ""13.91273403"", ""13.89429665"", ""13.87978363"", ""13.84120750"", ""13.83437347"", ""13.85319042"", ""13.86020470""]",TrendAELG,SeasonalityAE,fourier,I-style,12
trend_seas_wav_comparison,TrendAELG+SeasonalityAE_I_ld12,trend_seas_wav,"['TrendAELG', 'SeasonalityAE']",Yearly,1,6,30,2,1,True,4,46,13.572804,3.114197,836.553772,3302111.250000,0.807095,0.719110,1.876782,2267175,34.02,50,False,False,ReLU,MAX_EPOCHS,13.86143589,13.86849689,9.77049065,41,1.000509,False,"[""45.26823044"", ""44.78707504"", ""29.53929138"", ""23.94504547"", ""21.96500397"", ""19.82554436"", ""17.61818314"", ""22.66127396"", ""17.71249390"", ""16.29041862"", ""20.69786835"", ""18.01806831"", ""16.00705910"", ""15.52658844"", ""14.77039146"", ""16.38379669"", ""15.26561832"", ""16.19087791"", ""17.44926453"", ""14.78654385"", ""14.64831829"", ""14.45252419"", ""15.13083839"", ""14.65962791"", ""14.12010098"", ""14.33765888"", ""14.62206268"", ""14.58309937"", ""14.47045422"", ""16.07092285"", ""14.48085976"", ""14.80740738"", ""14.21027946"", ""14.09582615"", ""15.05814362"", ""14.00624275"", ""14.04251766"", ""13.88902760"", ""13.93816185"", ""14.54451942"", ""13.90420818"", ""13.86143589"", ""14.06634617"", ""13.88831902"", ""13.91053772"", ""13.87131500"", ""13.90895748"", ""13.87753010"", ""13.86161995"", ""13.86849689""]",TrendAELG,SeasonalityAE,fourier,I-style,12
