experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,basis_dim,basis_offset,stack_basis_offsets,arch_family,block_type_primary,backbone,stack_pattern,wavelet_family,basis_dim_label,latent_dim_cfg,trend_thetas_dim_cfg,active_g_cfg,offset_direction
m4_hourly_sym10_tiered_offset,T+Sym10V3_10s_bdEQ_descend,tiered_offset_rb,"['Trend', 'Symlet10WaveletV3']",Hourly,24,48,240,10,1,True,4,778849065,8.781348,0.802077,252.341080,1368771.125000,0.406292,0.197033,0.143686,6060815,256,214.35,8,False,False,ReLU,EARLY_STOPPED,9.72330093,9.74790478,5.35990810,60,1.002530,False,"[""14.73288345"", ""13.56362152"", ""12.68997765"", ""12.74856663"", ""12.10391808"", ""11.86447525"", ""11.94781208"", ""11.76794338"", ""11.53214073"", ""11.64434528"", ""11.46943569"", ""11.33633137"", ""11.46119595"", ""11.11109447"", ""11.01961422"", ""11.17313671"", ""10.80911827"", ""11.25668144"", ""10.61458111"", ""10.77696991"", ""10.67025757"", ""10.68844128"", ""10.50252724"", ""10.55620575"", ""10.34299755"", ""10.40618515"", ""10.34849167"", ""10.15082836"", ""10.40153027"", ""10.31765842"", ""10.10542870"", ""10.10652542"", ""10.16550922"", ""10.02348042"", ""10.02560139"", ""10.06749439"", ""10.04093170"", ""9.82114029"", ""10.11964035"", ""9.98070431"", ""9.91310596"", ""9.95311451"", ""9.88125420"", ""9.87319088"", ""9.81384754"", ""9.82586861"", ""9.81867027"", ""9.81212616"", ""9.80097771"", ""9.75686169"", ""9.83736420"", ""9.81228161"", ""9.80010891"", ""9.76341248"", ""9.73177147"", ""9.79230309"", ""9.77055550"", ""9.78072071"", ""9.76100731"", ""9.72693253"", ""9.72330093"", ""9.74945736"", ""9.78078842"", ""9.73463726"", ""9.76692772"", ""9.77685547"", ""9.76569939"", ""9.75330067"", ""9.76457787"", ""9.76580715"", ""9.76166916"", ""9.75482655"", ""9.75250530"", ""9.75522804"", ""9.74656391"", ""9.74790478""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,descend
m4_hourly_sym10_tiered_offset,T+Sym10V3_10s_bdEQ_descend,tiered_offset_rb,"['Trend', 'Symlet10WaveletV3']",Hourly,24,48,240,10,1,True,5,57798418,8.784687,0.799105,293.519592,3483795.250000,0.405763,0.196283,0.145944,6060815,256,180.85,7,False,False,ReLU,EARLY_STOPPED,9.87608910,9.88776207,5.52344751,47,1.001182,False,"[""14.93280506"", ""12.92082405"", ""12.90716839"", ""12.79710102"", ""12.17968655"", ""11.99178791"", ""11.31374264"", ""11.69009686"", ""11.53665924"", ""11.05047131"", ""10.95061398"", ""10.94103336"", ""10.98822498"", ""10.92810631"", ""10.57988739"", ""11.39472008"", ""10.83892536"", ""10.72838497"", ""10.68679619"", ""10.34136200"", ""10.38241482"", ""10.59119320"", ""10.14675999"", ""10.31124401"", ""10.18055248"", ""10.10078049"", ""10.25554371"", ""10.21882057"", ""10.16030407"", ""10.08445072"", ""10.11668301"", ""10.10097790"", ""10.12685204"", ""9.93048573"", ""9.99709034"", ""9.93346596"", ""10.01217556"", ""9.99475002"", ""9.91380405"", ""9.96370125"", ""9.92622662"", ""9.94085979"", ""9.90231705"", ""9.94897842"", ""9.96444702"", ""9.91317558"", ""9.91483593"", ""9.87608910"", ""9.91597652"", ""9.92125893"", ""9.93171120"", ""9.92897129"", ""9.91563320"", ""9.88652897"", ""9.88290787"", ""9.89207649"", ""9.90560532"", ""9.90390015"", ""9.89755058"", ""9.88956451"", ""9.88820267"", ""9.88913059"", ""9.88776207""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,descend
m4_hourly_sym10_tiered_offset,T+Sym10V3_10s_bdEQ_descend,tiered_offset_rb,"['Trend', 'Symlet10WaveletV3']",Hourly,24,48,240,10,1,True,6,1467238178,9.043054,0.817246,274.790314,2015398.125000,0.416578,0.201106,0.149559,6060815,256,169.79,6,False,False,ReLU,EARLY_STOPPED,9.75623417,9.79235649,6.49839783,43,1.003702,False,"[""15.28403950"", ""13.36820889"", ""12.67587566"", ""12.43479919"", ""12.06283474"", ""12.07344723"", ""12.16429329"", ""11.37212563"", ""11.47846699"", ""11.26244450"", ""11.08012676"", ""11.35899639"", ""11.12727547"", ""10.53688431"", ""10.93998146"", ""10.84694004"", ""10.41336441"", ""10.23495674"", ""10.47063255"", ""10.26128578"", ""10.22386169"", ""10.42629814"", ""10.16668415"", ""10.21643257"", ""10.28371048"", ""10.01560593"", ""10.09667969"", ""10.21754932"", ""10.09730434"", ""10.02035332"", ""9.88996887"", ""9.95882797"", ""9.92423153"", ""9.84560585"", ""9.90045929"", ""9.85614872"", ""9.93711758"", ""9.92466640"", ""9.82631207"", ""9.87202930"", ""9.82147598"", ""9.85771179"", ""9.87084198"", ""9.75623417"", ""9.78972435"", ""9.91565990"", ""9.85308838"", ""9.83895779"", ""9.80865479"", ""9.80736732"", ""9.81993484"", ""9.79688835"", ""9.82865429"", ""9.82779217"", ""9.80028915"", ""9.80183601"", ""9.82532024"", ""9.78129292"", ""9.79235649""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,descend
m4_hourly_sym10_tiered_offset,T+Sym10V3_10s_bdEQ_descend,tiered_offset_rb,"['Trend', 'Symlet10WaveletV3']",Hourly,24,48,240,10,1,True,7,692038078,8.991740,0.807474,267.299835,1628367.875000,0.413142,0.206218,0.159427,6060815,256,255.51,9,False,False,ReLU,EARLY_STOPPED,9.47561836,9.48754978,5.04927588,73,1.001259,False,"[""15.15382195"", ""13.36162567"", ""13.19102669"", ""12.62939644"", ""12.23308754"", ""12.10706615"", ""12.00211620"", ""11.39528465"", ""11.69500542"", ""11.68902016"", ""11.03209114"", ""11.14246655"", ""10.95755577"", ""10.86975002"", ""10.91835308"", ""10.72622871"", ""10.55877972"", ""10.93129635"", ""10.65599155"", ""10.22622204"", ""10.18616772"", ""10.53219604"", ""10.35990906"", ""10.27197361"", ""10.17917538"", ""10.05800247"", ""9.98462582"", ""10.01996613"", ""9.91107368"", ""10.00339603"", ""10.04314232"", ""9.85296345"", ""9.88835812"", ""9.84628296"", ""9.96497154"", ""9.78841305"", ""9.87843895"", ""9.83731937"", ""9.77312279"", ""9.70093727"", ""9.85488701"", ""9.69877434"", ""9.87844276"", ""9.78842258"", ""9.77090454"", ""9.73724079"", ""9.60054588"", ""9.73963928"", ""9.59689140"", ""9.55554390"", ""9.61536407"", ""9.64971638"", ""9.59780693"", ""9.62185478"", ""9.57351589"", ""9.56235313"", ""9.55368233"", ""9.54660797"", ""9.57004356"", ""9.50771713"", ""9.52680016"", ""9.51446342"", ""9.53050137"", ""9.53050137"", ""9.49614620"", ""9.51590919"", ""9.53407764"", ""9.49260521"", ""9.50232124"", ""9.49638081"", ""9.49950886"", ""9.50028515"", ""9.49737549"", ""9.47561836"", ""9.49468422"", ""9.48211098"", ""9.48794842"", ""9.48119164"", ""9.49301720"", ""9.48675156"", ""9.49485302"", ""9.48310280"", ""9.50344849"", ""9.49186039"", ""9.50132847"", ""9.49423122"", ""9.49309921"", ""9.49287605"", ""9.48754978""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,descend
m4_hourly_sym10_tiered_offset,T+Sym10V3_10s_bdEQ_descend,tiered_offset_rb,"['Trend', 'Symlet10WaveletV3']",Hourly,24,48,240,10,1,True,8,763011163,8.769641,0.811686,223.016083,971961.187500,0.407980,0.198664,0.148482,6060815,256,253.57,8,False,False,ReLU,EARLY_STOPPED,9.69818497,9.70010948,5.25134659,62,1.000198,False,"[""15.28508663"", ""13.87389469"", ""12.75611687"", ""13.56632710"", ""12.47250175"", ""12.39241219"", ""12.19688606"", ""11.51299286"", ""11.23028469"", ""11.24616432"", ""11.10676861"", ""11.08643055"", ""11.57596111"", ""11.30637264"", ""10.83025646"", ""10.72517204"", ""10.65304947"", ""10.48224831"", ""10.66814232"", ""10.66802025"", ""10.41169643"", ""10.22546577"", ""10.46738148"", ""10.36827564"", ""10.30979252"", ""10.11662388"", ""10.11341953"", ""10.11601257"", ""10.18226528"", ""10.13711548"", ""9.97873592"", ""10.08857822"", ""10.06438446"", ""9.94768524"", ""9.85902500"", ""9.90369987"", ""9.90092278"", ""9.88862896"", ""9.75051880"", ""9.91908169"", ""9.78204632"", ""9.76556015"", ""9.78943825"", ""9.78952980"", ""9.93048954"", ""9.71156693"", ""9.75799751"", ""9.70601749"", ""9.74940300"", ""9.74578381"", ""9.72418690"", ""9.82566261"", ""9.75708771"", ""9.73613739"", ""9.73554897"", ""9.71293736"", ""9.72373486"", ""9.72012997"", ""9.71265793"", ""9.71743107"", ""9.69974327"", ""9.69992733"", ""9.69818497"", ""9.70583820"", ""9.72244453"", ""9.71270657"", ""9.70142746"", ""9.70823956"", ""9.70096684"", ""9.71528721"", ""9.72542572"", ""9.70469666"", ""9.71926975"", ""9.70430946"", ""9.70323372"", ""9.70729065"", ""9.70712757"", ""9.70010948""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,descend
m4_hourly_sym10_tiered_offset,T+Sym10V3_10s_bdEQ_descend,tiered_offset_rb,"['Trend', 'Symlet10WaveletV3']",Hourly,24,48,240,10,1,True,9,362852328,9.081654,0.811451,237.626038,1049025.000000,0.416417,0.201053,0.147347,6060815,256,250.86,8,False,False,ReLU,EARLY_STOPPED,9.54665947,9.56969738,5.43665600,61,1.002413,False,"[""14.78870773"", ""13.32146358"", ""13.42615318"", ""12.25882053"", ""12.01323318"", ""11.97150993"", ""11.91201019"", ""11.70112514"", ""11.26461506"", ""11.29715443"", ""11.26408100"", ""11.12642097"", ""11.19133186"", ""11.12070560"", ""11.00645256"", ""10.53254986"", ""10.67663002"", ""10.61780357"", ""10.35443115"", ""10.63414955"", ""10.17020416"", ""10.35330105"", ""10.28927517"", ""10.13712406"", ""10.28007030"", ""10.27282333"", ""10.04028988"", ""9.98048210"", ""9.88304710"", ""9.97861195"", ""9.91610718"", ""9.79401588"", ""9.83470154"", ""9.87988377"", ""9.87945271"", ""9.83658981"", ""9.86620522"", ""9.71345425"", ""9.78415966"", ""9.69159126"", ""9.70789433"", ""9.71055508"", ""9.75403309"", ""9.76214886"", ""9.66866016"", ""9.64262104"", ""9.71729279"", ""9.65323448"", ""9.64427662"", ""9.65883923"", ""9.64079952"", ""9.59887981"", ""9.60587692"", ""9.61534691"", ""9.62924004"", ""9.58803558"", ""9.62416267"", ""9.58343220"", ""9.64429569"", ""9.57155037"", ""9.58291626"", ""9.54665947"", ""9.57239151"", ""9.58923626"", ""9.57063675"", ""9.59046459"", ""9.57927227"", ""9.57427692"", ""9.59642410"", ""9.57275009"", ""9.56178856"", ""9.57575321"", ""9.57181931"", ""9.57394791"", ""9.56473446"", ""9.57350445"", ""9.56969738""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,descend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_ascend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,0,1629907475,8.957488,0.842511,222.068710,785791.875000,0.419525,0.201184,0.147616,1619535,256,256.59,9,False,False,ReLU,EARLY_STOPPED,10.11576748,10.12749195,6.47555304,65,1.001159,False,"[""14.50940800"", ""13.62648296"", ""12.64979935"", ""12.59756565"", ""11.98201180"", ""12.37983418"", ""11.77637386"", ""11.73974228"", ""11.55775642"", ""11.58646011"", ""11.37640381"", ""11.67531967"", ""11.32144356"", ""11.01789379"", ""11.05182457"", ""11.21980953"", ""10.88478756"", ""10.87150383"", ""10.96328449"", ""11.18089962"", ""10.81905174"", ""10.62103748"", ""10.91331482"", ""10.88990307"", ""10.65439701"", ""10.64998245"", ""10.36325932"", ""10.41491604"", ""10.46406460"", ""10.32375717"", ""10.38606453"", ""10.34851265"", ""10.30426884"", ""10.39444542"", ""10.30463314"", ""10.35496044"", ""10.30052280"", ""10.25137901"", ""10.22186470"", ""10.17367363"", ""10.37668705"", ""10.35427284"", ""10.27788258"", ""10.23056316"", ""10.15216637"", ""10.18765068"", ""10.15498447"", ""10.18036175"", ""10.16206264"", ""10.19596386"", ""10.17655849"", ""10.16267109"", ""10.15065479"", ""10.17040157"", ""10.14692116"", ""10.18496704"", ""10.17534828"", ""10.17058754"", ""10.16871643"", ""10.13863277"", ""10.15213585"", ""10.14330673"", ""10.12918949"", ""10.14153576"", ""10.14134884"", ""10.11576748"", ""10.13765430"", ""10.13448048"", ""10.13226128"", ""10.11874199"", ""10.13871670"", ""10.13109779"", ""10.12966728"", ""10.12592125"", ""10.14494801"", ""10.14077473"", ""10.12156868"", ""10.13467026"", ""10.13426781"", ""10.12873554"", ""10.12749195""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_ascend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,1,455655220,9.226897,0.858458,235.767960,1130557.375000,0.430182,0.201996,0.150121,1619535,256,226.34,8,False,False,ReLU,EARLY_STOPPED,9.99469757,10.01243114,7.30919838,55,1.001774,False,"[""15.26337719"", ""13.26548481"", ""12.57977009"", ""12.20227909"", ""12.27112007"", ""11.80414772"", ""11.91688347"", ""11.62957573"", ""12.29452515"", ""11.66455746"", ""11.45361233"", ""11.45835304"", ""11.27638531"", ""11.17782974"", ""11.31547642"", ""10.81525707"", ""11.23235035"", ""10.92191792"", ""11.19629002"", ""10.86347198"", ""10.82957172"", ""10.57974052"", ""10.56958103"", ""10.41172409"", ""10.40157986"", ""10.57049561"", ""10.45802593"", ""10.57073975"", ""10.34826756"", ""10.38420677"", ""10.20359230"", ""10.35466099"", ""10.31547642"", ""10.21820831"", ""10.29821491"", ""10.24067688"", ""10.15348625"", ""10.11235428"", ""10.25582027"", ""10.12333488"", ""10.20009041"", ""10.11261177"", ""10.10014343"", ""10.07450294"", ""10.10191250"", ""10.06514168"", ""10.06413269"", ""10.13518238"", ""10.11622620"", ""10.04445171"", ""10.08428669"", ""10.05502224"", ""10.05932426"", ""10.08624268"", ""10.03589821"", ""9.99469757"", ""10.02396679"", ""9.99849892"", ""10.03267384"", ""10.03445053"", ""10.01602268"", ""10.05834866"", ""10.02396393"", ""10.04328346"", ""10.02071095"", ""10.02420139"", ""10.00865269"", ""10.00506687"", ""10.02252388"", ""10.01168346"", ""10.01243114""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_ascend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,2,895551059,9.159682,0.850801,215.815689,729580.125000,0.426755,0.207539,0.158368,1619535,256,267.08,9,False,False,ReLU,EARLY_STOPPED,9.98754501,10.00455093,6.75545645,69,1.001703,False,"[""14.70685863"", ""13.94292545"", ""12.56033134"", ""13.01660061"", ""12.34780407"", ""11.93366051"", ""11.99940014"", ""12.05517769"", ""11.61916065"", ""11.34885311"", ""11.28642082"", ""11.41266918"", ""11.05115891"", ""11.34095383"", ""11.13680267"", ""10.73688030"", ""10.73747540"", ""11.13973904"", ""10.65273094"", ""10.71668530"", ""10.40377045"", ""10.62330437"", ""10.45392418"", ""10.28327942"", ""10.39628696"", ""10.29883385"", ""10.23725986"", ""10.47767162"", ""10.23212624"", ""10.20871353"", ""10.47023582"", ""10.17741871"", ""10.36449242"", ""10.15363121"", ""10.30922794"", ""10.21777153"", ""10.21184731"", ""10.16456127"", ""10.13694191"", ""10.09447575"", ""10.09451389"", ""10.16901207"", ""10.07407951"", ""10.06566906"", ""9.99724960"", ""10.05214500"", ""10.08160305"", ""10.00021458"", ""10.13897133"", ""10.07694054"", ""10.16441631"", ""10.02727222"", ""10.03592873"", ""10.01535892"", ""10.03038979"", ""9.99264431"", ""10.00880051"", ""10.03009605"", ""10.00630093"", ""9.99162960"", ""10.00827408"", ""10.02810478"", ""10.00698853"", ""10.01810741"", ""10.00370312"", ""9.99178696"", ""10.00945663"", ""10.00736332"", ""10.01746464"", ""9.98754501"", ""9.99648666"", ""10.00709820"", ""10.00802040"", ""10.00348377"", ""9.99721336"", ""10.00784302"", ""10.00732517"", ""10.00139618"", ""10.00816536"", ""10.00002670"", ""10.01038361"", ""9.99060726"", ""9.99489117"", ""9.99661350"", ""10.00455093""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_ascend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,3,567347969,9.098304,0.856885,216.148254,773379.062500,0.426356,0.202884,0.150762,1619535,256,315.34,11,False,False,ReLU,EARLY_STOPPED,9.98520851,9.99179745,7.97161674,92,1.000660,False,"[""14.88761234"", ""13.81213951"", ""12.80637550"", ""12.82083511"", ""12.89630127"", ""12.16837120"", ""11.64298820"", ""11.40829182"", ""11.45766735"", ""11.89748669"", ""11.25848198"", ""11.37453556"", ""11.05841541"", ""11.40029144"", ""11.02008247"", ""11.10697842"", ""11.04054737"", ""10.67005062"", ""10.60043049"", ""10.80914783"", ""10.63849354"", ""10.53884983"", ""10.54402924"", ""10.43444443"", ""10.44877911"", ""10.49439430"", ""10.43621826"", ""10.55326366"", ""10.22679043"", ""10.18860149"", ""10.28555965"", ""10.24682045"", ""10.26789856"", ""10.13807392"", ""10.23891830"", ""10.07857895"", ""10.19359493"", ""10.08406067"", ""10.12191391"", ""10.19729233"", ""10.22077370"", ""10.09506702"", ""10.13311481"", ""10.08693218"", ""10.07553291"", ""10.07497692"", ""10.06986427"", ""10.04140854"", ""10.08898067"", ""10.02255249"", ""10.03192425"", ""10.07629490"", ""10.06140900"", ""10.02455044"", ""9.99806118"", ""10.03619385"", ""10.01382732"", ""10.03999233"", ""10.01966190"", ""10.02602005"", ""10.00200462"", ""10.00748062"", ""10.00074387"", ""10.01926327"", ""10.01136875"", ""10.01187897"", ""10.00845337"", ""9.99647045"", ""9.99873352"", ""10.00014782"", ""9.99602985"", ""9.99968719"", ""9.99973774"", ""9.99420166"", ""10.00446892"", ""9.99412251"", ""9.99921322"", ""9.98923969"", ""9.99730492"", ""10.00293159"", ""10.00981712"", ""9.99045181"", ""9.99537086"", ""9.99512386"", ""9.99802208"", ""9.98578835"", ""9.99721813"", ""9.99291325"", ""9.99680710"", ""9.99627876"", ""10.00477791"", ""9.99163055"", ""9.98520851"", ""9.99921227"", ""9.98952198"", ""10.00516510"", ""9.99861145"", ""9.99985218"", ""9.99000645"", ""9.99655151"", ""9.99179745""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_ascend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,4,1777204835,9.074108,0.831064,231.764999,941760.937500,0.420307,0.204749,0.155918,1619535,256,307.30,10,False,False,ReLU,EARLY_STOPPED,9.85541916,9.86420059,6.63664579,82,1.000891,False,"[""16.30709267"", ""14.35634232"", ""13.20273972"", ""12.61790848"", ""12.30026817"", ""12.27957916"", ""11.99597454"", ""11.95619297"", ""11.58887768"", ""12.02837944"", ""11.58122253"", ""11.62661934"", ""11.33473492"", ""11.50802517"", ""11.32777500"", ""11.95852947"", ""10.98305511"", ""11.15682125"", ""11.01061821"", ""11.04966927"", ""10.90272045"", ""10.92524910"", ""10.69403553"", ""10.88405800"", ""10.61275291"", ""11.15926743"", ""10.57739639"", ""10.48951626"", ""10.53990459"", ""10.50762653"", ""10.33307934"", ""10.43662167"", ""10.30514431"", ""10.30867481"", ""10.37797260"", ""10.31650639"", ""10.28633022"", ""10.23672485"", ""10.21373844"", ""10.33977985"", ""10.17849350"", ""10.35850906"", ""10.30338287"", ""10.08764553"", ""10.07410336"", ""10.16910934"", ""10.13354111"", ""10.09724712"", ""10.14077568"", ""10.04574490"", ""10.06373405"", ""10.12205696"", ""10.00167084"", ""10.03005505"", ""10.01641178"", ""10.00072193"", ""9.94051933"", ""9.93934250"", ""9.96044254"", ""9.95058823"", ""9.91850662"", ""9.90945721"", ""9.98267651"", ""9.94373798"", ""9.93659973"", ""9.93180084"", ""9.89065361"", ""9.96421623"", ""9.93037605"", ""9.91333199"", ""9.90414143"", ""9.91109657"", ""9.88525486"", ""9.88662529"", ""9.88043118"", ""9.88336849"", ""9.88205051"", ""9.88780212"", ""9.87000847"", ""9.87302017"", ""9.87223339"", ""9.86210918"", ""9.85541916"", ""9.86929131"", ""9.88058281"", ""9.87872219"", ""9.86919498"", ""9.87266922"", ""9.88613892"", ""9.86860752"", ""9.87348938"", ""9.86674595"", ""9.87187767"", ""9.86485863"", ""9.86593246"", ""9.87726593"", ""9.87178802"", ""9.86420059""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_ascend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,5,770641385,8.952779,0.859198,227.032104,910554.875000,0.422880,0.202235,0.150477,1619535,256,243.08,8,False,False,ReLU,EARLY_STOPPED,10.08504963,10.09233665,7.16290474,61,1.000723,False,"[""15.11399269"", ""13.09410572"", ""13.16607189"", ""12.43366909"", ""11.97751522"", ""11.71827126"", ""12.04652977"", ""11.57565212"", ""11.56947708"", ""11.36656666"", ""11.66534901"", ""11.44256401"", ""11.03917885"", ""11.58285809"", ""11.06506443"", ""11.18272495"", ""10.92488003"", ""10.61548710"", ""10.92228413"", ""10.68545914"", ""10.57098675"", ""10.62510967"", ""10.69454384"", ""10.69834232"", ""10.63542747"", ""10.37982941"", ""10.40062428"", ""10.38150024"", ""10.35368443"", ""10.32750130"", ""10.24824715"", ""10.32786274"", ""10.25521469"", ""10.28763390"", ""10.24372196"", ""10.24689579"", ""10.18448448"", ""10.20790005"", ""10.19518948"", ""10.23531818"", ""10.21729469"", ""10.15537357"", ""10.20990181"", ""10.17040920"", ""10.14966011"", ""10.17361069"", ""10.11204147"", ""10.15540981"", ""10.13902187"", ""10.11253071"", ""10.19186497"", ""10.14158249"", ""10.15287304"", ""10.12110901"", ""10.13114166"", ""10.11744022"", ""10.11014748"", ""10.10291672"", ""10.11137867"", ""10.12589550"", ""10.08986568"", ""10.08504963"", ""10.11248875"", ""10.10388851"", ""10.11777020"", ""10.10633373"", ""10.09855461"", ""10.10913277"", ""10.09360600"", ""10.09386063"", ""10.09797192"", ""10.09460640"", ""10.10318851"", ""10.10301876"", ""10.10155106"", ""10.09956932"", ""10.09233665""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_ascend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,6,2134910008,9.109009,0.860577,234.325684,1068374.500000,0.427418,0.201164,0.148180,1619535,256,264.00,9,False,False,ReLU,EARLY_STOPPED,10.16643238,10.18137836,6.56467247,68,1.001470,False,"[""14.88169098"", ""13.43031216"", ""12.47242069"", ""12.51190281"", ""12.63387489"", ""11.81847763"", ""11.81334305"", ""11.57350540"", ""11.56417751"", ""11.64589310"", ""11.93789864"", ""11.23145676"", ""11.14801025"", ""11.03205204"", ""10.92176437"", ""11.21591187"", ""11.08812046"", ""10.86522293"", ""10.92198563"", ""10.75091362"", ""10.82961464"", ""10.99615192"", ""10.72783661"", ""10.80084133"", ""10.61774158"", ""10.75299263"", ""10.68659973"", ""10.49643898"", ""10.57355690"", ""10.45496178"", ""10.60405731"", ""10.57471371"", ""10.43133545"", ""10.44280052"", ""10.44417286"", ""10.39343166"", ""10.41361809"", ""10.48581123"", ""10.39653969"", ""10.31483746"", ""10.34342957"", ""10.35351372"", ""10.26325703"", ""10.26567650"", ""10.31525230"", ""10.27576828"", ""10.23601437"", ""10.24534798"", ""10.24598217"", ""10.24021912"", ""10.23427200"", ""10.21910000"", ""10.19111538"", ""10.24497604"", ""10.18426037"", ""10.20872498"", ""10.22247791"", ""10.20700550"", ""10.20011044"", ""10.20857906"", ""10.20859241"", ""10.19919014"", ""10.19636917"", ""10.20271015"", ""10.19010735"", ""10.18944645"", ""10.19990826"", ""10.20869160"", ""10.16643238"", ""10.18941021"", ""10.16981792"", ""10.17418575"", ""10.19287968"", ""10.18416595"", ""10.17837906"", ""10.17341614"", ""10.19275475"", ""10.18661404"", ""10.18798351"", ""10.18266678"", ""10.17392159"", ""10.18792439"", ""10.18241596"", ""10.18137836""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_ascend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,7,1733155801,9.207624,0.881667,245.816422,1288771.750000,0.434503,0.204650,0.152890,1619535,256,222.65,7,False,False,ReLU,EARLY_STOPPED,10.20075417,10.21217728,7.39946079,54,1.001120,False,"[""15.01248169"", ""13.22834206"", ""13.50030422"", ""12.33179092"", ""12.43177319"", ""11.78489017"", ""12.74909401"", ""11.82467556"", ""11.35546207"", ""11.57833767"", ""11.81853008"", ""11.14752102"", ""11.08761120"", ""11.04128933"", ""11.19171524"", ""11.17408276"", ""10.85558891"", ""10.91912842"", ""11.00031471"", ""10.69278336"", ""10.74967194"", ""10.74290085"", ""10.59956646"", ""10.68891048"", ""10.60136700"", ""10.61106873"", ""10.63875580"", ""10.41748142"", ""10.37250423"", ""10.45859528"", ""10.40595245"", ""10.40154648"", ""10.36626720"", ""10.41104698"", ""10.34040737"", ""10.35840797"", ""10.43139458"", ""10.39879704"", ""10.35330582"", ""10.30934429"", ""10.33717346"", ""10.30530930"", ""10.28209019"", ""10.27019691"", ""10.26774311"", ""10.27494812"", ""10.28597260"", ""10.24524307"", ""10.30365181"", ""10.30431366"", ""10.26649570"", ""10.27131557"", ""10.25730324"", ""10.21007633"", ""10.20075417"", ""10.22558403"", ""10.22559643"", ""10.25888443"", ""10.21473312"", ""10.21781826"", ""10.21849632"", ""10.24999619"", ""10.22841644"", ""10.22747517"", ""10.20959282"", ""10.20955086"", ""10.22537804"", ""10.21916199"", ""10.20548344"", ""10.21217728""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
