experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,generic_dim_cfg,block_type,backbone
generic_dim_sweep_r2,TWGAE_coif2_bd6_td3_ld16_gd5_n20,stack_depth_sweep,['TrendWaveletGenericAE'],Yearly,1,6,30,20,1,True,0,42,14.099453,3.298006,870.741211,3388896.500000,0.846335,0.752093,1.943114,900200,256,10.71,15,False,False,ReLU,MAX_EPOCHS,13.97364712,13.97364712,10.12341785,14,1.000000,False,"[""33.64288330"", ""38.39762115"", ""26.68380737"", ""24.92473984"", ""20.98653984"", ""18.57279015"", ""16.31513786"", ""15.52936649"", ""15.27323341"", ""15.07258415"", ""14.46493721"", ""14.37844944"", ""15.19135094"", ""14.06322384"", ""13.97364712""]",2,5,TrendWaveletGenericAE,AERootBlock
generic_dim_sweep_r2,TWGAE_coif2_bd6_td3_ld16_gd5_n20,stack_depth_sweep,['TrendWaveletGenericAE'],Yearly,1,6,30,20,1,True,1,43,14.023612,3.210885,854.000122,3289062.500000,0.833053,0.756644,2.043026,900200,256,10.71,15,False,False,ReLU,MAX_EPOCHS,14.58871078,14.64680195,10.08939552,12,1.003982,False,"[""32.40840912"", ""38.41100311"", ""26.92974472"", ""24.93764687"", ""21.61505508"", ""19.07079124"", ""16.76319695"", ""15.94584751"", ""15.62154484"", ""16.33345222"", ""14.85823536"", ""14.63641834"", ""14.58871078"", ""14.85661697"", ""14.64680195""]",2,5,TrendWaveletGenericAE,AERootBlock
generic_dim_sweep_r2,TWGAE_coif2_bd6_td3_ld16_gd5_n20,stack_depth_sweep,['TrendWaveletGenericAE'],Yearly,1,6,30,20,1,True,2,44,13.941638,3.214426,858.924438,3353456.250000,0.830991,0.742823,1.946518,900200,256,10.76,15,False,False,ReLU,MAX_EPOCHS,13.98228836,13.98228836,10.50787640,14,1.000000,False,"[""37.11468506"", ""38.43185425"", ""26.05775452"", ""24.62601852"", ""20.18213272"", ""17.46307564"", ""15.76024151"", ""16.46703148"", ""16.24401093"", ""14.95137215"", ""14.80360603"", ""14.67875099"", ""14.78394318"", ""14.41915512"", ""13.98228836""]",2,5,TrendWaveletGenericAE,AERootBlock
generic_dim_sweep_r2,TWGAELG_coif2_bd6_td3_ld16_gd5_n15,stack_depth_sweep,['TrendWaveletGenericAELG'],Yearly,1,6,30,15,1,True,0,42,14.183605,3.267131,866.223389,3343616.750000,0.845025,0.768512,2.073538,675390,256,10.45,15,False,False,ReLU,MAX_EPOCHS,14.40556526,14.42235088,10.32926559,13,1.001165,False,"[""53.13075638"", ""37.53902817"", ""31.80459023"", ""25.83331490"", ""24.64923286"", ""21.76065254"", ""19.70644379"", ""17.73621750"", ""16.27898788"", ""15.49688816"", ""15.85906410"", ""15.04235458"", ""15.82546997"", ""14.40556526"", ""14.42235088""]",2,5,TrendWaveletGenericAELG,AERootBlockLG
generic_dim_sweep_r2,TWGAELG_coif2_bd6_td3_ld16_gd5_n15,stack_depth_sweep,['TrendWaveletGenericAELG'],Yearly,1,6,30,15,1,True,1,43,13.951613,3.203594,851.329285,3282588.500000,0.829933,0.752774,2.018087,675390,256,10.57,15,False,False,ReLU,MAX_EPOCHS,14.48248482,14.48248482,10.42274284,14,1.000000,False,"[""52.94277191"", ""39.71658707"", ""28.89404297"", ""25.66298294"", ""25.38697624"", ""21.68513680"", ""20.09852600"", ""18.27827454"", ""16.56843185"", ""16.08597565"", ""15.88624287"", ""16.53823090"", ""14.83344746"", ""14.76689911"", ""14.48248482""]",2,5,TrendWaveletGenericAELG,AERootBlockLG
generic_dim_sweep_r2,TWGAELG_coif2_bd6_td3_ld16_gd5_n15,stack_depth_sweep,['TrendWaveletGenericAELG'],Yearly,1,6,30,15,1,True,2,44,14.104054,3.241256,861.540710,3328508.000000,0.839336,0.758020,2.009633,675390,256,10.30,15,False,False,ReLU,MAX_EPOCHS,14.45657730,14.45657730,10.54306602,14,1.000000,False,"[""67.28922272"", ""31.20976830"", ""34.60675812"", ""26.18571281"", ""24.11559296"", ""24.11794090"", ""20.47393799"", ""18.43485069"", ""16.69342422"", ""15.80836105"", ""16.05912971"", ""16.32289505"", ""14.79652882"", ""15.13274956"", ""14.45657730""]",2,5,TrendWaveletGenericAELG,AERootBlockLG
generic_dim_sweep_r2,TWGAELG_coif2_bd6_td3_ld16_gd5_n20,stack_depth_sweep,['TrendWaveletGenericAELG'],Yearly,1,6,30,20,1,True,0,42,13.761886,3.130005,841.049316,3285034.750000,0.814869,0.730885,1.928954,900520,256,10.82,15,False,False,ReLU,MAX_EPOCHS,14.14495277,14.14495277,10.23317528,14,1.000000,False,"[""44.91957855"", ""45.80697250"", ""27.30123901"", ""24.51670647"", ""24.76383209"", ""20.31334114"", ""18.26280022"", ""16.44919586"", ""15.88297176"", ""15.56601524"", ""14.74502277"", ""14.35755539"", ""14.27532864"", ""14.18703842"", ""14.14495277""]",2,5,TrendWaveletGenericAELG,AERootBlockLG
generic_dim_sweep_r2,TWGAELG_coif2_bd6_td3_ld16_gd5_n20,stack_depth_sweep,['TrendWaveletGenericAELG'],Yearly,1,6,30,20,1,True,1,43,13.969090,3.230670,856.061340,3315668.000000,0.833874,0.756810,2.009490,900520,256,10.74,15,False,False,ReLU,MAX_EPOCHS,14.20222378,14.20222378,10.05648327,14,1.000000,False,"[""43.55974960"", ""42.88503265"", ""26.48989487"", ""24.06390953"", ""24.34297562"", ""20.33073235"", ""18.01225090"", ""16.33507347"", ""16.56326294"", ""15.78566551"", ""15.20455456"", ""14.79168987"", ""14.90030575"", ""14.56776047"", ""14.20222378""]",2,5,TrendWaveletGenericAELG,AERootBlockLG
generic_dim_sweep_r2,TWGAELG_coif2_bd6_td3_ld16_gd5_n20,stack_depth_sweep,['TrendWaveletGenericAELG'],Yearly,1,6,30,20,1,True,2,44,14.044863,3.205964,856.066772,3313217.000000,0.833084,0.755411,2.025193,900520,256,10.90,15,False,False,ReLU,MAX_EPOCHS,14.41547012,14.55108738,10.48701382,13,1.009408,False,"[""51.68752670"", ""40.66517639"", ""28.53928185"", ""24.72024536"", ""23.92706871"", ""20.08060837"", ""18.13360405"", ""16.91036987"", ""15.77770138"", ""15.72314167"", ""15.92452335"", ""14.95785427"", ""15.21825027"", ""14.41547012"", ""14.55108738""]",2,5,TrendWaveletGenericAELG,AERootBlockLG
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd3,generic_dim_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,10,1,True,0,42,13.463804,3.075082,830.745605,3295711.500000,0.798839,0.713111,1.862596,2085040,256,28.48,48,False,False,ReLU,EARLY_STOPPED,13.53670216,13.64217091,9.41333580,37,1.007791,False,"[""38.65094757"", ""27.07554817"", ""25.64739037"", ""20.55294991"", ""17.05001450"", ""15.87691307"", ""16.96777916"", ""15.64879513"", ""15.82976913"", ""14.79856968"", ""15.20056248"", ""15.89099503"", ""14.64356899"", ""14.33854389"", ""14.71880817"", ""15.57337761"", ""17.06736183"", ""15.30660725"", ""15.31769943"", ""14.19091702"", ""14.49363899"", ""14.00904655"", ""14.34180450"", ""14.77359200"", ""14.15428257"", ""13.94928837"", ""14.04821873"", ""13.77567101"", ""13.71220398"", ""13.66494656"", ""13.82331657"", ""13.94889641"", ""13.71372509"", ""13.62427139"", ""13.67789364"", ""13.94337082"", ""13.55460835"", ""13.53670216"", ""13.77809334"", ""13.63002682"", ""13.59181690"", ""13.58409500"", ""13.65990925"", ""13.59355259"", ""13.65088558"", ""13.55308723"", ""13.59594059"", ""13.64217091""]",3,3,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd3,generic_dim_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,10,1,True,1,43,13.396154,3.051418,826.490051,3274628.750000,0.793792,0.709493,1.854409,2085040,256,29.93,50,False,False,ReLU,MAX_EPOCHS,13.53567123,13.65807247,9.54592228,44,1.009043,False,"[""52.87452316"", ""26.36518669"", ""24.66051292"", ""19.09314346"", ""16.49092484"", ""15.52816677"", ""15.33793640"", ""14.90087223"", ""16.53845978"", ""16.47425079"", ""15.37821293"", ""14.67579746"", ""14.43535709"", ""14.41709518"", ""14.02679634"", ""14.27928162"", ""15.09337902"", ""13.89180279"", ""14.08385563"", ""15.76560593"", ""14.35999966"", ""13.79084015"", ""15.45036125"", ""14.23841953"", ""14.81870747"", ""13.75413704"", ""13.75527859"", ""14.18214417"", ""13.81027126"", ""13.78326893"", ""13.83540535"", ""13.61541557"", ""13.57187939"", ""13.89787674"", ""13.98211288"", ""13.58877277"", ""13.61402321"", ""14.25697517"", ""13.58675957"", ""13.55767155"", ""13.95978355"", ""13.57923603"", ""13.66009617"", ""13.89021778"", ""13.53567123"", ""13.53777885"", ""13.63125992"", ""13.70435905"", ""13.68443489"", ""13.65807247""]",3,3,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd3,generic_dim_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,10,1,True,2,44,13.458778,3.081998,831.333496,3285700.500000,0.799555,0.714315,1.858344,2085040,256,30.10,50,False,False,ReLU,MAX_EPOCHS,13.54444599,13.65031147,9.33103371,41,1.007816,False,"[""56.22630310"", ""26.39040947"", ""24.74320412"", ""20.51127052"", ""17.21116447"", ""16.77572060"", ""15.81934261"", ""15.31927586"", ""17.84976006"", ""14.82080746"", ""14.93468094"", ""14.51426888"", ""14.24280548"", ""14.50804043"", ""14.27221870"", ""14.77956009"", ""14.48086166"", ""14.03785896"", ""13.91968250"", ""14.53626633"", ""13.84315777"", ""13.79969406"", ""14.12181664"", ""14.32578850"", ""14.62470245"", ""14.14264774"", ""14.02154732"", ""16.48846626"", ""13.94191837"", ""13.86488342"", ""13.86931896"", ""13.77032375"", ""13.72178841"", ""13.71190929"", ""13.95712471"", ""13.60354996"", ""13.65017700"", ""13.86801529"", ""13.56388474"", ""14.01268196"", ""13.56492424"", ""13.54444599"", ""13.94478512"", ""13.76770020"", ""13.54661655"", ""13.56119823"", ""13.67305565"", ""13.70684528"", ""13.67321205"", ""13.65031147""]",3,3,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd5,generic_dim_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,10,1,True,0,42,13.418696,3.052196,828.060181,3292375.500000,0.794579,0.709884,1.858287,2090900,256,30.24,50,False,False,ReLU,MAX_EPOCHS,13.55649281,13.60572147,9.24592304,41,1.003631,False,"[""50.01800537"", ""27.53823662"", ""25.03651047"", ""20.15667343"", ""17.45287704"", ""16.91394615"", ""16.85013390"", ""15.51839256"", ""14.68656254"", ""14.49809551"", ""14.70576859"", ""14.18399620"", ""14.02651596"", ""14.86831760"", ""14.30782509"", ""14.20741844"", ""14.22124004"", ""15.46430016"", ""15.83568382"", ""16.39550972"", ""14.38432980"", ""14.69106102"", ""13.84201336"", ""14.43533134"", ""13.77160835"", ""13.98902130"", ""14.11684418"", ""14.03449821"", ""14.82078362"", ""14.46864510"", ""14.84700775"", ""14.04237747"", ""13.88603973"", ""13.90197563"", ""13.62105274"", ""14.02572727"", ""13.60083199"", ""13.81698322"", ""13.63464546"", ""13.59789085"", ""13.77809238"", ""13.55649281"", ""13.68280029"", ""13.58897781"", ""13.64544678"", ""13.59239960"", ""13.58339787"", ""13.63183975"", ""13.61813545"", ""13.60572147""]",3,5,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd5,generic_dim_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,10,1,True,1,43,13.450416,3.071939,831.411926,3303041.500000,0.798034,0.711334,1.859693,2090900,256,30.37,50,False,False,ReLU,MAX_EPOCHS,13.52284813,13.59822464,9.42338753,42,1.005574,False,"[""65.75541687"", ""27.38305092"", ""24.38418198"", ""21.09532356"", ""18.71151733"", ""17.91251945"", ""17.63931274"", ""16.90595245"", ""16.34573555"", ""15.00681686"", ""14.73404312"", ""14.99848270"", ""14.92078495"", ""14.37352276"", ""14.15860176"", ""14.25272846"", ""14.11286259"", ""14.04945374"", ""14.24517155"", ""14.01191807"", ""14.27498341"", ""14.21937752"", ""15.23013210"", ""14.07257462"", ""14.19911385"", ""13.83701324"", ""13.81719875"", ""13.91782475"", ""13.70185471"", ""13.64214993"", ""13.66077614"", ""13.88939667"", ""13.58856964"", ""13.85821438"", ""13.83835220"", ""13.58931160"", ""14.11459541"", ""13.62943840"", ""14.24904060"", ""13.63059235"", ""13.65101051"", ""14.10873222"", ""13.52284813"", ""13.53476238"", ""13.81610012"", ""13.72735214"", ""13.55332756"", ""13.55207157"", ""13.57881832"", ""13.59822464""]",3,5,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd5,generic_dim_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,10,1,True,2,44,13.515818,3.088937,833.947937,3293887.000000,0.802173,0.718765,1.876990,2090900,256,19.01,30,False,False,ReLU,EARLY_STOPPED,13.83980942,14.84823322,9.91237354,19,1.072864,False,"[""60.88309097"", ""26.19473839"", ""23.59156227"", ""20.12157822"", ""17.28688812"", ""19.55181694"", ""16.29936600"", ""16.06149292"", ""15.77981281"", ""14.69531155"", ""14.48090935"", ""14.16588593"", ""14.28731251"", ""14.03096199"", ""14.16667843"", ""15.03806686"", ""13.88651943"", ""14.25562477"", ""14.75334930"", ""13.83980942"", ""14.92898750"", ""15.01277542"", ""14.60656643"", ""16.59532928"", ""16.90869713"", ""14.58108425"", ""14.38234901"", ""15.10478973"", ""14.80891609"", ""14.84823322""]",3,5,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd8,generic_dim_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,10,1,True,0,42,13.507634,3.080122,828.677734,3251660.250000,0.800814,0.719779,1.898745,2099690,256,18.62,29,False,False,ReLU,EARLY_STOPPED,13.96811581,14.52994823,9.77477551,18,1.040222,False,"[""56.31285477"", ""26.31781769"", ""24.04362488"", ""19.54581070"", ""16.82738304"", ""16.88947487"", ""18.34870148"", ""16.30996132"", ""15.46380806"", ""15.62678623"", ""14.41997242"", ""14.37007713"", ""14.23753643"", ""14.01042080"", ""14.56917095"", ""13.98095226"", ""14.32025719"", ""14.91590118"", ""13.96811581"", ""14.10226345"", ""15.22823238"", ""14.02751923"", ""14.04368114"", ""14.46258831"", ""16.29224586"", ""15.07320213"", ""15.25439358"", ""14.04588223"", ""14.52994823""]",3,8,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd8,generic_dim_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,10,1,True,1,43,13.419010,3.057488,828.660645,3291079.500000,0.795255,0.712791,1.860352,2099690,256,30.59,50,False,False,ReLU,MAX_EPOCHS,13.54275513,13.61543179,9.33223915,43,1.005366,False,"[""59.64518356"", ""27.20476151"", ""23.44951439"", ""20.02337646"", ""17.37196350"", ""17.61315536"", ""16.93350029"", ""16.45958138"", ""15.63840580"", ""15.21826649"", ""14.82455540"", ""16.09536171"", ""14.40958405"", ""14.74258423"", ""14.07196426"", ""14.30835915"", ""14.45739365"", ""14.75469875"", ""13.95736313"", ""14.98279667"", ""13.85333061"", ""14.49577045"", ""13.77081108"", ""14.14772129"", ""13.75633812"", ""14.02979755"", ""13.80363083"", ""14.15086937"", ""13.74004078"", ""14.07093525"", ""13.74499226"", ""14.21675110"", ""13.62305260"", ""14.17209816"", ""13.59319401"", ""14.02320099"", ""13.54654884"", ""13.73671627"", ""13.59000587"", ""13.62654305"", ""13.65439510"", ""13.55493164"", ""13.68034554"", ""13.54275513"", ""13.67978764"", ""13.62402725"", ""13.55788136"", ""13.58378124"", ""13.61499214"", ""13.61543179""]",3,8,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd8,generic_dim_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,10,1,True,2,44,13.419729,3.056211,828.600830,3303644.000000,0.795116,0.711901,1.865974,2099690,256,30.17,50,False,False,ReLU,MAX_EPOCHS,13.54034328,13.57874775,9.36039257,45,1.002836,False,"[""48.35905075"", ""27.50379372"", ""26.61893845"", ""19.96532249"", ""17.84157372"", ""17.29710770"", ""21.47259521"", ""17.15316963"", ""16.41482162"", ""15.59921646"", ""15.06004524"", ""15.35659599"", ""14.37318993"", ""14.22083569"", ""14.51973534"", ""14.84703541"", ""14.19702721"", ""14.21538448"", ""15.82276249"", ""13.89177132"", ""13.74816036"", ""13.72913361"", ""13.76019859"", ""15.07401466"", ""13.83027077"", ""13.86873817"", ""13.76603985"", ""14.17686367"", ""13.73981285"", ""14.10115242"", ""13.61999035"", ""13.79904652"", ""14.27024460"", ""13.60028553"", ""13.64612389"", ""13.71120930"", ""13.60599899"", ""13.69994926"", ""13.69079494"", ""13.59816456"", ""13.70081615"", ""13.56681824"", ""13.72796917"", ""13.56808567"", ""13.67033577"", ""13.54034328"", ""13.63870621"", ""13.64022827"", ""13.58359146"", ""13.57874775""]",3,8,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd16,generic_dim_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,10,1,True,0,42,13.599353,3.129716,842.377136,3342938.250000,0.809860,0.721035,1.865763,2123130,256,22.97,37,False,False,ReLU,EARLY_STOPPED,13.58344555,13.61596775,9.83639431,26,1.002394,False,"[""55.81192398"", ""27.23386955"", ""24.08280945"", ""19.83581734"", ""17.74414444"", ""18.17706299"", ""15.95283318"", ""16.94561195"", ""14.92744255"", ""15.15567493"", ""14.76473331"", ""14.61555195"", ""14.95152569"", ""14.14324474"", ""14.43710327"", ""14.89006615"", ""14.17192936"", ""13.99597931"", ""14.58118725"", ""14.76199341"", ""13.90694714"", ""13.85146904"", ""13.88855267"", ""13.87006378"", ""13.67213631"", ""13.64727592"", ""13.58344555"", ""14.97663689"", ""15.43686676"", ""14.99080753"", ""13.89625263"", ""13.80943298"", ""14.62414551"", ""13.85714531"", ""14.25218105"", ""13.64598465"", ""13.61596775""]",3,16,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd16,generic_dim_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,10,1,True,2,44,13.423496,3.051582,827.561890,3291228.250000,0.794649,0.710818,1.857911,2123130,256,22.98,36,False,False,ReLU,EARLY_STOPPED,13.60524464,14.32583809,9.73132801,25,1.052964,False,"[""56.10337067"", ""27.59734726"", ""24.98818016"", ""20.47412491"", ""18.33080864"", ""18.12803078"", ""15.97260284"", ""15.55748749"", ""15.65236855"", ""14.96722412"", ""14.48189640"", ""14.12911320"", ""14.68963432"", ""14.31860733"", ""14.42447662"", ""13.79257298"", ""13.86966705"", ""13.99763966"", ""15.28637218"", ""13.71807861"", ""13.83419800"", ""14.07481003"", ""13.93437195"", ""13.72491741"", ""13.78349495"", ""13.60524464"", ""14.11817551"", ""14.16380692"", ""15.28447247"", ""14.82555580"", ""14.41693878"", ""13.78478241"", ""14.26949501"", ""13.88090038"", ""13.71684265"", ""14.32583809""]",3,16,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd16,generic_dim_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,10,1,True,1,43,13.445594,3.070360,830.081299,3286917.750000,0.797688,0.712642,1.860138,2123130,256,30.08,49,False,False,ReLU,EARLY_STOPPED,13.60499287,13.64611912,9.52614975,38,1.003023,False,"[""54.62792969"", ""26.62449265"", ""24.77331161"", ""19.71574783"", ""17.79696083"", ""17.16939545"", ""16.52790451"", ""16.18000793"", ""15.02574730"", ""14.56125450"", ""17.00049400"", ""15.54555130"", ""15.01671982"", ""14.26263046"", ""15.47142696"", ""15.27497959"", ""15.12811661"", ""14.17762184"", ""14.45615101"", ""14.09360313"", ""14.34862328"", ""13.90070343"", ""14.27514839"", ""14.51483250"", ""15.17675304"", ""14.08340263"", ""14.48386955"", ""13.79273415"", ""14.01122665"", ""13.75107384"", ""13.72417641"", ""14.01430321"", ""13.68525505"", ""13.66955471"", ""13.80965519"", ""13.67040730"", ""13.73217487"", ""13.73429585"", ""13.60499287"", ""13.74339771"", ""13.66128635"", ""13.77183533"", ""13.65989780"", ""13.60573483"", ""13.78645420"", ""13.67553806"", ""13.61307430"", ""13.64063072"", ""13.64611912""]",3,16,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWGAE_coif2_bd6_td3_ld16_gd3,generic_dim_sweep,['TrendWaveletGenericAE'],Yearly,1,6,30,10,1,True,0,42,13.584885,3.101294,839.232788,3334219.250000,0.805841,0.717440,1.868376,444240,256,30.09,49,False,False,ReLU,EARLY_STOPPED,13.58961868,13.64294434,9.44774055,38,1.003924,False,"[""89.12236023"", ""32.91297913"", ""43.86834335"", ""28.25000572"", ""25.80024529"", ""24.74875450"", ""21.88872910"", ""20.39461899"", ""18.71031761"", ""16.96766281"", ""16.16947937"", ""15.70265388"", ""16.48410034"", ""14.79873943"", ""14.99380589"", ""14.58969879"", ""14.33662891"", ""14.13692570"", ""14.80433655"", ""14.16088676"", ""14.06487370"", ""13.92346096"", ""13.97439671"", ""13.95010757"", ""13.73849010"", ""14.07484531"", ""13.72375774"", ""13.92817211"", ""14.14230537"", ""13.66484737"", ""13.63480949"", ""14.46812057"", ""13.70810699"", ""13.76327991"", ""13.64521694"", ""13.97206497"", ""13.67143440"", ""13.78218651"", ""13.58961868"", ""13.76024628"", ""13.61176395"", ""13.67960644"", ""13.61869431"", ""13.68034554"", ""13.61879921"", ""13.67180538"", ""13.65072536"", ""13.62862873"", ""13.64294434""]",3,3,TrendWaveletGenericAE,AERootBlock
generic_dim_sweep_r3,TWGAE_coif2_bd6_td3_ld16_gd3,generic_dim_sweep,['TrendWaveletGenericAE'],Yearly,1,6,30,10,1,True,1,43,13.579780,3.091646,835.674927,3330605.750000,0.804471,0.718658,1.882799,444240,256,30.52,50,False,False,ReLU,MAX_EPOCHS,13.66855335,13.73424625,9.66020012,43,1.004806,False,"[""64.79083252"", ""32.25444412"", ""39.79498291"", ""26.93967056"", ""25.17168808"", ""23.26170921"", ""20.47190857"", ""18.51421738"", ""16.52351952"", ""15.72162628"", ""15.88562679"", ""14.97696495"", ""14.66368580"", ""14.62969875"", ""14.42309284"", ""14.87404060"", ""14.30865192"", ""14.07100296"", ""15.15631962"", ""14.46003914"", ""14.45043659"", ""13.98390388"", ""13.98534203"", ""13.78338623"", ""14.01848602"", ""13.95343113"", ""13.77244473"", ""13.84022522"", ""13.80961037"", ""13.83639908"", ""14.27873135"", ""13.72908878"", ""13.94565868"", ""13.77501869"", ""13.74382305"", ""13.71989441"", ""13.69602489"", ""13.86121082"", ""13.68684959"", ""13.82765484"", ""13.71902084"", ""13.90398598"", ""13.68258858"", ""13.66855335"", ""13.80713844"", ""13.69944668"", ""13.70630074"", ""13.74300003"", ""13.73810291"", ""13.73424625""]",3,3,TrendWaveletGenericAE,AERootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd5_n15,stack_depth_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,15,1,True,0,42,13.484438,3.090161,832.818787,3292833.500000,0.801367,0.719118,1.881457,3136350,256,20.14,30,False,False,ReLU,EARLY_STOPPED,13.69495964,15.51406670,9.71429634,19,1.132830,False,"[""33.77319717"", ""26.24955177"", ""20.83831596"", ""17.22442245"", ""16.19330788"", ""18.60999298"", ""15.33717632"", ""15.10909557"", ""14.66248608"", ""14.75511646"", ""14.38152218"", ""14.46195698"", ""14.09650707"", ""13.97803497"", ""14.50189018"", ""13.86956215"", ""14.54746151"", ""14.83412075"", ""14.69107246"", ""13.69495964"", ""13.96364403"", ""14.84707737"", ""14.00728798"", ""13.83152676"", ""16.13657379"", ""13.82370758"", ""14.30560303"", ""16.61566544"", ""14.60749626"", ""15.51406670""]",3,5,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWGAE_coif2_bd6_td3_ld16_gd3,generic_dim_sweep,['TrendWaveletGenericAE'],Yearly,1,6,30,10,1,True,2,44,13.632009,3.121059,841.803711,3321430.500000,0.809770,0.723515,1.883019,444240,256,30.07,49,False,False,ReLU,EARLY_STOPPED,13.67352486,13.69467831,9.61034298,38,1.001547,False,"[""59.01033783"", ""30.55832291"", ""31.74612236"", ""24.71487427"", ""23.87586594"", ""20.63108826"", ""18.93933105"", ""17.02957726"", ""16.20638275"", ""15.83737469"", ""15.09550381"", ""14.64614296"", ""15.24741840"", ""15.31889629"", ""14.36917019"", ""14.37261295"", ""14.41524696"", ""14.81766701"", ""16.24699783"", ""14.12163544"", ""14.06843185"", ""14.16141605"", ""14.68251801"", ""14.08355045"", ""14.10905743"", ""13.89045238"", ""14.07095146"", ""13.82300663"", ""13.78017235"", ""14.17028141"", ""13.78719521"", ""13.79596424"", ""13.94750309"", ""13.75105000"", ""13.73975563"", ""13.80565929"", ""13.71627808"", ""13.85332489"", ""13.67352486"", ""13.83093929"", ""13.69715214"", ""13.73833275"", ""13.71493626"", ""13.69117641"", ""13.71636963"", ""13.69191837"", ""13.73760223"", ""13.70931149"", ""13.69467831""]",3,3,TrendWaveletGenericAE,AERootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd5_n15,stack_depth_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,15,1,True,2,44,14.254625,3.366014,880.744446,3369947.750000,0.859639,0.763849,1.984850,3136350,256,15.24,22,False,False,ReLU,EARLY_STOPPED,14.26332188,17.42897987,10.71885300,11,1.221944,False,"[""39.45541382"", ""23.97128868"", ""20.25294113"", ""17.56776619"", ""17.52308846"", ""18.44762802"", ""17.34566879"", ""17.45049477"", ""16.05918503"", ""16.61337090"", ""14.41789818"", ""14.26332188"", ""15.68916416"", ""14.96303654"", ""16.32546616"", ""15.52618599"", ""16.61440468"", ""15.42978287"", ""15.07459259"", ""14.47756767"", ""15.02454472"", ""17.42897987""]",3,5,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd5_n15,stack_depth_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,15,1,True,1,43,13.484219,3.090459,834.906677,3302413.750000,0.801398,0.714589,1.860813,3136350,256,31.63,50,False,False,ReLU,MAX_EPOCHS,13.56222439,13.60740471,9.32976723,44,1.003331,False,"[""33.28984833"", ""27.30405235"", ""20.77494049"", ""17.13600731"", ""16.30407524"", ""18.39105988"", ""16.07095528"", ""15.96081543"", ""15.06763077"", ""15.22346878"", ""14.48575497"", ""14.66843796"", ""14.32977009"", ""15.46806812"", ""14.49548340"", ""15.03479576"", ""14.45267677"", ""13.86898613"", ""13.98125839"", ""15.57137871"", ""15.30744171"", ""14.43792152"", ""15.42280674"", ""15.59029388"", ""15.44637871"", ""14.16845798"", ""14.40521908"", ""13.69408703"", ""13.77215862"", ""13.74933243"", ""14.84064579"", ""13.82902622"", ""14.25910282"", ""13.71905327"", ""14.85118103"", ""13.63086987"", ""14.11726761"", ""14.56777763"", ""14.24312782"", ""13.78715992"", ""13.62426758"", ""14.21830177"", ""13.96063137"", ""13.57903004"", ""13.56222439"", ""13.68897533"", ""13.76549911"", ""13.66590118"", ""13.61527348"", ""13.60740471""]",3,5,TrendWaveletGeneric,RootBlock
