experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,basis_dim,basis_offset,search_round,arch_pattern,wavelet_family,n_stacks_requested,meta_predicted_best,meta_convergence_score
search_r1,Coif2_trmix_s20_d16_o0,search_round1,"['Trend', 'Coif2WaveletV3']",Yearly,1,6,30,20,1,True,0,42,33.180912,11.062572,2176.579590,10015852.000000,2.407072,2.757117,22.685230,10217010,13.43,2,False,False,ReLU,MAX_EPOCHS,31.22344589,31.22344589,18.02545738,1,1.000000,False,"[""33.39491272"", ""31.22344589""]",16,0,1,trend_mixed,Coif2WaveletV3,20,,
search_r1,Coif2_trmix_s30_d4_o0,search_round1,"['Trend', 'Coif2WaveletV3']",Yearly,1,6,30,30,1,True,0,42,27.507460,8.303402,1679.422607,7029011.500000,1.886334,2.138767,14.297441,15217995,20.22,2,False,False,ReLU,MAX_EPOCHS,26.85676575,26.85676575,19.41210556,1,1.000000,False,"[""46.90281677"", ""26.85676575""]",4,0,1,trend_mixed,Coif2WaveletV3,30,,
search_r1,Coif2_trmix_s30_d8_o0,search_round1,"['Trend', 'Coif2WaveletV3']",Yearly,1,6,30,30,1,True,0,42,28.728577,8.786325,1792.487183,7901434.500000,1.984456,2.189749,15.229639,15264075,20.48,2,False,False,ReLU,MAX_EPOCHS,28.65430069,28.65430069,22.01488876,1,1.000000,False,"[""39.00475311"", ""28.65430069""]",8,0,1,trend_mixed,Coif2WaveletV3,30,,
search_r1,Coif2_trmix_s30_d16_o0,search_round1,"['Trend', 'Coif2WaveletV3']",Yearly,1,6,30,30,1,True,0,42,36.334526,12.629425,2471.675293,12568709.000000,2.700698,3.117920,28.929251,15325515,20.26,2,False,False,ReLU,MAX_EPOCHS,34.74235535,34.74235535,19.14699745,1,1.000000,False,"[""41.66827393"", ""34.74235535""]",16,0,1,trend_mixed,Coif2WaveletV3,30,,
search_r1,Coif2_tsmix_s30_d4_o0,search_round1,"['Trend', 'Seasonality', 'Coif2WaveletV3']",Yearly,1,6,30,30,1,True,0,42,37.175674,12.024610,2374.663086,14231740.000000,2.650337,2.877942,27.475878,137367090,93.54,2,False,False,ReLU,MAX_EPOCHS,37.74695969,37.74695969,57.39972687,1,1.000000,False,"[""186.40426636"", ""37.74695969""]",4,0,1,trend_season_mixed,Coif2WaveletV3,30,,
search_r1,Coif2_tsmix_s30_d8_o0,search_round1,"['Trend', 'Seasonality', 'Coif2WaveletV3']",Yearly,1,6,30,30,1,True,0,42,64.455887,30.852464,6178.908203,127774776.000000,5.853883,7.755638,321.153748,137397810,96.64,2,False,False,ReLU,MAX_EPOCHS,70.19702911,70.19702911,106.29676819,1,1.000000,False,"[""190.03421021"", ""70.19702911""]",8,0,1,trend_season_mixed,Coif2WaveletV3,30,,
search_r1,Coif2_tsmix_s30_d16_o0,search_round1,"['Trend', 'Seasonality', 'Coif2WaveletV3']",Yearly,1,6,30,30,1,True,0,42,199.993256,10967502.382653,1891953536.000000,12135428583019511808.000000,1379913.375000,2278250.250000,25107332333568.000000,137438770,94.75,2,False,False,ReLU,MAX_EPOCHS,199.99171448,199.99957275,199.99995422,0,1.000039,False,"[""199.99171448"", ""199.99957275""]",16,0,1,trend_season_mixed,Coif2WaveletV3,30,,
search_r1,Coif3_homog_s10_d4_o0,search_round1,['Coif3WaveletV3'],Yearly,1,6,30,10,1,True,0,42,31.631407,10.311701,2063.986084,10901494.000000,2.265191,2.434807,21.554684,8079360,9.38,2,False,False,ReLU,MAX_EPOCHS,32.43078232,32.43078232,37.92056274,1,1.000000,False,"[""52.87749863"", ""32.43078232""]",4,0,1,homogeneous,Coif3WaveletV3,10,,
search_r1,Coif3_homog_s10_d8_o0,search_round1,['Coif3WaveletV3'],Yearly,1,6,30,10,1,True,0,42,36.432457,13.358175,2608.133057,16074326.000000,2.795384,3.363967,37.938099,8110080,9.00,2,False,False,ReLU,MAX_EPOCHS,37.07556915,37.07556915,31.49748802,1,1.000000,False,"[""38.07484055"", ""37.07556915""]",8,0,1,homogeneous,Coif3WaveletV3,10,,
search_r1,Coif3_homog_s10_d16_o0,search_round1,['Coif3WaveletV3'],Yearly,1,6,30,10,1,True,0,42,64.618126,16.770884,3253.420410,26357140.000000,4.087133,3.520230,45.504711,8151040,8.94,2,False,False,ReLU,MAX_EPOCHS,65.08488464,75.73638916,62.70954132,0,1.163656,False,"[""65.08488464"", ""75.73638916""]",16,0,1,homogeneous,Coif3WaveletV3,10,,
search_r1,Coif3_homog_s20_d4_o0,search_round1,['Coif3WaveletV3'],Yearly,1,6,30,20,1,True,0,42,55.821388,14.879602,2965.082520,18565244.000000,3.580031,2.976714,19.070244,16158720,17.06,2,False,False,ReLU,MAX_EPOCHS,59.67977905,59.67977905,59.92364120,1,1.000000,False,"[""78.68185425"", ""59.67977905""]",4,0,1,homogeneous,Coif3WaveletV3,20,,
search_r1,Coif3_homog_s20_d8_o0,search_round1,['Coif3WaveletV3'],Yearly,1,6,30,20,1,True,0,42,35.955372,11.031831,2221.706787,12414732.000000,2.488092,2.272442,17.738142,16220160,16.66,2,False,False,ReLU,MAX_EPOCHS,35.68568039,35.68568039,53.20793915,1,1.000000,False,"[""41.87987518"", ""35.68568039""]",8,0,1,homogeneous,Coif3WaveletV3,20,,
search_r1,Coif3_homog_s20_d16_o0,search_round1,['Coif3WaveletV3'],Yearly,1,6,30,20,1,True,0,42,54.328018,11.725678,2351.489746,15700765.000000,3.137520,2.763136,24.171783,16302080,16.57,2,False,False,ReLU,MAX_EPOCHS,55.65180588,55.65180588,57.08520508,1,1.000000,False,"[""72.02297211"", ""55.65180588""]",16,0,1,homogeneous,Coif3WaveletV3,20,,
search_r1,Coif3_homog_s30_d4_o0,search_round1,['Coif3WaveletV3'],Yearly,1,6,30,30,1,True,0,42,55.020844,19.326718,3649.908203,33019792.000000,4.115064,4.021977,60.594021,24238080,26.95,2,False,False,ReLU,MAX_EPOCHS,56.62879944,56.62879944,54.00692749,1,1.000000,False,"[""73.61328125"", ""56.62879944""]",4,0,1,homogeneous,Coif3WaveletV3,30,,
search_r1,Coif3_homog_s30_d8_o0,search_round1,['Coif3WaveletV3'],Yearly,1,6,30,30,1,True,0,42,42.087879,17.746161,3370.540039,32664492.000000,3.520504,4.101764,68.049248,24330240,24.78,2,False,False,ReLU,MAX_EPOCHS,42.51196289,42.51196289,48.68908310,1,1.000000,False,"[""51.35876083"", ""42.51196289""]",8,0,1,homogeneous,Coif3WaveletV3,30,,
search_r1,Coif3_homog_s30_d16_o0,search_round1,['Coif3WaveletV3'],Yearly,1,6,30,30,1,True,0,42,81.890747,18.403700,3570.029541,25988706.000000,4.821044,3.640651,29.453392,24453120,26.23,2,False,False,ReLU,MAX_EPOCHS,83.32304382,83.32304382,77.28591919,1,1.000000,False,"[""93.76448059"", ""83.32304382""]",16,0,1,homogeneous,Coif3WaveletV3,30,,
search_r1,Coif3_trmix_s10_d4_o0,search_round1,"['Trend', 'Coif3WaveletV3']",Yearly,1,6,30,10,1,True,0,42,24.488035,6.883659,1454.495361,6058115.500000,1.615323,1.815540,11.578403,5072665,7.38,2,False,False,ReLU,MAX_EPOCHS,24.51519585,24.51519585,19.95967484,1,1.000000,False,"[""31.45351982"", ""24.51519585""]",4,0,1,trend_mixed,Coif3WaveletV3,10,,
search_r1,Coif3_trmix_s10_d8_o0,search_round1,"['Trend', 'Coif3WaveletV3']",Yearly,1,6,30,10,1,True,0,42,27.736946,7.609643,1636.239258,7065586.500000,1.806069,1.722138,7.952290,5088025,6.34,2,False,False,ReLU,MAX_EPOCHS,28.53449821,28.53449821,22.46318626,1,1.000000,False,"[""38.28353500"", ""28.53449821""]",8,0,1,trend_mixed,Coif3WaveletV3,10,,
search_r1,Coif3_trmix_s10_d16_o0,search_round1,"['Trend', 'Coif3WaveletV3']",Yearly,1,6,30,10,1,True,0,42,24.828793,6.829524,1471.735229,6178414.000000,1.618938,1.743388,9.785720,5108505,6.76,2,False,False,ReLU,MAX_EPOCHS,25.66928482,25.66928482,20.62090683,1,1.000000,False,"[""38.87131500"", ""25.66928482""]",16,0,1,trend_mixed,Coif3WaveletV3,10,,
search_r1,Coif3_trmix_s20_d4_o0,search_round1,"['Trend', 'Coif3WaveletV3']",Yearly,1,6,30,20,1,True,0,42,22.633129,6.247051,1333.696411,5201548.500000,1.478474,1.628443,8.626814,10145330,13.18,2,False,False,ReLU,MAX_EPOCHS,22.84827423,22.84827423,19.07964325,1,1.000000,False,"[""33.81188202"", ""22.84827423""]",4,0,1,trend_mixed,Coif3WaveletV3,20,,
search_r1,Coif3_trmix_s20_d8_o0,search_round1,"['Trend', 'Coif3WaveletV3']",Yearly,1,6,30,20,1,True,0,42,25.948122,7.612999,1584.567627,6328156.000000,1.751760,1.945864,11.563972,10176050,13.11,2,False,False,ReLU,MAX_EPOCHS,25.28995323,25.28995323,18.59383202,1,1.000000,False,"[""30.06303596"", ""25.28995323""]",8,0,1,trend_mixed,Coif3WaveletV3,20,,
search_r1,Coif3_trmix_s20_d16_o0,search_round1,"['Trend', 'Coif3WaveletV3']",Yearly,1,6,30,20,1,True,0,42,26.136431,7.800652,1580.814819,6387908.500000,1.781132,2.062268,13.880761,10217010,13.41,2,False,False,ReLU,MAX_EPOCHS,24.44363594,24.44363594,17.87964821,1,1.000000,False,"[""32.51870346"", ""24.44363594""]",16,0,1,trend_mixed,Coif3WaveletV3,20,,
search_r1,Coif3_trmix_s30_d4_o0,search_round1,"['Trend', 'Coif3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,28.973547,9.126495,1834.841064,8295968.500000,2.034750,2.365934,18.915052,15217995,19.85,2,False,False,ReLU,MAX_EPOCHS,28.16094208,28.16094208,20.61919403,1,1.000000,False,"[""43.63506699"", ""28.16094208""]",4,0,1,trend_mixed,Coif3WaveletV3,30,,
search_r1,Coif3_trmix_s30_d8_o0,search_round1,"['Trend', 'Coif3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,30.268511,9.548329,1911.324951,8524987.000000,2.127446,2.372073,17.362753,15264075,20.05,2,False,False,ReLU,MAX_EPOCHS,29.95305252,29.95305252,21.32030678,1,1.000000,False,"[""39.79602051"", ""29.95305252""]",8,0,1,trend_mixed,Coif3WaveletV3,30,,
search_r1,Coif3_trmix_s30_d16_o0,search_round1,"['Trend', 'Coif3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,29.012150,9.008742,1817.056274,8331303.000000,2.021116,2.408823,20.356527,15325515,20.01,2,False,False,ReLU,MAX_EPOCHS,28.50223732,28.50223732,21.38542938,1,1.000000,False,"[""48.80114746"", ""28.50223732""]",16,0,1,trend_mixed,Coif3WaveletV3,30,,
search_r1,Coif3_tsmix_s30_d4_o0,search_round1,"['Trend', 'Seasonality', 'Coif3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,35.487709,11.363329,2273.569336,13448847.000000,2.515492,2.866930,28.310703,137367090,94.18,2,False,False,ReLU,MAX_EPOCHS,35.36908340,35.36908340,59.32662582,1,1.000000,False,"[""179.15646362"", ""35.36908340""]",4,0,1,trend_season_mixed,Coif3WaveletV3,30,,
search_r1,Coif3_tsmix_s30_d8_o0,search_round1,"['Trend', 'Seasonality', 'Coif3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,159.707962,385.766541,69349.671875,14020496384.000000,53.422729,90.468376,36718.484375,137397810,94.27,2,False,False,ReLU,MAX_EPOCHS,158.22407532,165.52453613,149.15562439,0,1.046140,False,"[""158.22407532"", ""165.52453613""]",8,0,1,trend_season_mixed,Coif3WaveletV3,30,,
search_r1,Coif3_tsmix_s30_d16_o0,search_round1,"['Trend', 'Seasonality', 'Coif3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,198.083405,771.114419,148256.921875,42539937792.000000,103.080498,180.822113,96122.656250,137438770,96.40,2,False,False,ReLU,MAX_EPOCHS,198.14323425,198.14323425,199.63737488,1,1.000000,False,"[""198.71492004"", ""198.14323425""]",16,0,1,trend_season_mixed,Coif3WaveletV3,30,,
search_r1,Symlet3_homog_s10_d4_o0,search_round1,['Symlet3WaveletV3'],Yearly,1,6,30,10,1,True,0,42,82.618889,22.728832,4430.826660,59505628.000000,5.387501,4.835497,82.492859,8079360,9.44,2,False,False,ReLU,MAX_EPOCHS,83.94110107,83.94110107,88.87150574,1,1.000000,False,"[""90.21399689"", ""83.94110107""]",4,0,1,homogeneous,Symlet3WaveletV3,10,,
search_r1,Symlet3_homog_s10_d8_o0,search_round1,['Symlet3WaveletV3'],Yearly,1,6,30,10,1,True,0,42,56.685799,14.013355,2760.710449,22602094.000000,3.497489,3.206191,32.236240,8110080,8.99,2,False,False,ReLU,MAX_EPOCHS,57.69405365,57.69405365,64.67109680,1,1.000000,False,"[""68.39362335"", ""57.69405365""]",8,0,1,homogeneous,Symlet3WaveletV3,10,,
search_r1,Symlet3_homog_s10_d16_o0,search_round1,['Symlet3WaveletV3'],Yearly,1,6,30,10,1,True,0,42,38.618332,14.874292,2728.304199,19063934.000000,3.053018,3.314643,42.549065,8151040,8.99,2,False,False,ReLU,MAX_EPOCHS,37.19707489,37.42267990,24.31983566,0,1.006065,False,"[""37.19707489"", ""37.42267990""]",16,0,1,homogeneous,Symlet3WaveletV3,10,,
search_r1,Symlet3_homog_s20_d4_o0,search_round1,['Symlet3WaveletV3'],Yearly,1,6,30,20,1,True,0,42,104.501877,22.095360,4269.119141,38591820.000000,5.977331,4.387317,43.701973,16158720,16.94,2,False,False,ReLU,MAX_EPOCHS,106.42092133,106.42092133,94.45778656,1,1.000000,False,"[""121.18822479"", ""106.42092133""]",4,0,1,homogeneous,Symlet3WaveletV3,20,,
search_r1,Symlet3_homog_s20_d8_o0,search_round1,['Symlet3WaveletV3'],Yearly,1,6,30,20,1,True,0,42,66.117424,14.978806,3002.280273,22813736.000000,3.907530,2.957878,22.959253,16220160,16.31,2,False,False,ReLU,MAX_EPOCHS,67.76767731,72.93376160,70.46171570,0,1.076232,False,"[""67.76767731"", ""72.93376160""]",8,0,1,homogeneous,Symlet3WaveletV3,20,,
search_r1,Symlet3_homog_s20_d16_o0,search_round1,['Symlet3WaveletV3'],Yearly,1,6,30,20,1,True,0,42,43.044689,13.430341,2613.154541,16056271.000000,3.006772,2.813882,22.156191,16302080,16.77,2,False,False,ReLU,MAX_EPOCHS,47.92842484,47.92842484,77.51903534,1,1.000000,False,"[""97.64743805"", ""47.92842484""]",16,0,1,homogeneous,Symlet3WaveletV3,20,,
search_r1,Symlet3_homog_s30_d4_o0,search_round1,['Symlet3WaveletV3'],Yearly,1,6,30,30,1,True,0,42,99.723618,23.295380,4450.608398,40092608.000000,5.982119,4.900253,61.319412,24238080,25.74,2,False,False,ReLU,MAX_EPOCHS,98.99321747,98.99321747,123.83304596,1,1.000000,False,"[""110.17301941"", ""98.99321747""]",4,0,1,homogeneous,Symlet3WaveletV3,30,,
search_r1,Symlet3_homog_s30_d8_o0,search_round1,['Symlet3WaveletV3'],Yearly,1,6,30,30,1,True,0,42,59.904415,15.748042,2946.045166,23229458.000000,3.814220,3.625078,37.882145,24330240,26.84,2,False,False,ReLU,MAX_EPOCHS,57.96232224,57.96232224,59.21236801,1,1.000000,False,"[""90.03443146"", ""57.96232224""]",8,0,1,homogeneous,Symlet3WaveletV3,30,,
search_r1,Symlet3_homog_s30_d16_o0,search_round1,['Symlet3WaveletV3'],Yearly,1,6,30,30,1,True,0,42,80.436417,34.380135,5929.270020,89631672.000000,6.786667,7.233059,190.634720,24453120,26.66,2,False,False,ReLU,MAX_EPOCHS,76.92142487,76.92142487,120.35621643,1,1.000000,False,"[""112.32556152"", ""76.92142487""]",16,0,1,homogeneous,Symlet3WaveletV3,30,,
search_r1,Symlet3_trmix_s10_d4_o0,search_round1,"['Trend', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,0,42,29.193157,8.798367,1788.239502,8413460.000000,2.000185,2.287264,18.334206,5072665,7.38,2,False,False,ReLU,MAX_EPOCHS,28.63708115,28.63708115,25.85181618,1,1.000000,False,"[""54.33196259"", ""28.63708115""]",4,0,1,trend_mixed,Symlet3WaveletV3,10,,
search_r1,Symlet3_trmix_s10_d8_o0,search_round1,"['Trend', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,0,42,25.149885,6.929976,1487.581421,6211446.500000,1.641401,1.712038,9.014218,5088025,6.90,2,False,False,ReLU,MAX_EPOCHS,25.96367073,25.96367073,21.49563789,1,1.000000,False,"[""37.00682831"", ""25.96367073""]",8,0,1,trend_mixed,Symlet3WaveletV3,10,,
search_r1,Symlet3_trmix_s10_d16_o0,search_round1,"['Trend', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,0,42,24.478228,6.908568,1461.890137,6094097.500000,1.618157,1.811206,11.103482,5108505,7.26,2,False,False,ReLU,MAX_EPOCHS,24.56273079,24.56273079,18.59250450,1,1.000000,False,"[""36.92181015"", ""24.56273079""]",16,0,1,trend_mixed,Symlet3WaveletV3,10,,
search_r1,Symlet3_trmix_s20_d4_o0,search_round1,"['Trend', 'Symlet3WaveletV3']",Yearly,1,6,30,20,1,True,0,42,24.998238,6.565277,1470.211304,6271010.500000,1.590875,1.567825,6.978255,10145330,13.54,2,False,False,ReLU,MAX_EPOCHS,26.90105629,26.90105629,21.46234131,1,1.000000,False,"[""54.67378616"", ""26.90105629""]",4,0,1,trend_mixed,Symlet3WaveletV3,20,,
search_r1,Symlet3_trmix_s20_d8_o0,search_round1,"['Trend', 'Symlet3WaveletV3']",Yearly,1,6,30,20,1,True,0,42,24.665232,7.084866,1486.424194,5918950.000000,1.646060,1.876054,11.363578,10176050,13.21,2,False,False,ReLU,MAX_EPOCHS,23.88759041,23.88759041,17.19366837,1,1.000000,False,"[""30.65403175"", ""23.88759041""]",8,0,1,trend_mixed,Symlet3WaveletV3,20,,
search_r1,Symlet3_trmix_s20_d16_o0,search_round1,"['Trend', 'Symlet3WaveletV3']",Yearly,1,6,30,20,1,True,0,42,24.814930,7.265436,1485.087769,5800283.500000,1.673359,1.869741,10.910748,10217010,13.02,2,False,False,ReLU,MAX_EPOCHS,23.54528809,23.54528809,17.95735741,1,1.000000,False,"[""31.83555794"", ""23.54528809""]",16,0,1,trend_mixed,Symlet3WaveletV3,20,,
search_r1,Symlet3_trmix_s30_d4_o0,search_round1,"['Trend', 'Symlet3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,40.159176,14.819486,2858.902344,16793630.000000,3.093266,3.853629,48.700413,15217995,20.06,2,False,False,ReLU,MAX_EPOCHS,37.70455170,37.70455170,18.78740883,1,1.000000,False,"[""38.47767258"", ""37.70455170""]",4,0,1,trend_mixed,Symlet3WaveletV3,30,,
search_r1,Symlet3_trmix_s30_d8_o0,search_round1,"['Trend', 'Symlet3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,24.730671,7.005696,1482.411133,6193478.000000,1.638101,1.825268,10.790009,15264075,19.97,2,False,False,ReLU,MAX_EPOCHS,25.40024757,25.40024757,22.21205139,1,1.000000,False,"[""53.30277634"", ""25.40024757""]",8,0,1,trend_mixed,Symlet3WaveletV3,30,,
search_r1,Symlet3_trmix_s30_d16_o0,search_round1,"['Trend', 'Symlet3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,29.646736,9.461194,1917.570068,8631009.000000,2.097459,2.478912,19.920628,15325515,20.19,2,False,False,ReLU,MAX_EPOCHS,28.36646652,28.36646652,18.24312973,1,1.000000,False,"[""34.46612930"", ""28.36646652""]",16,0,1,trend_mixed,Symlet3WaveletV3,30,,
search_r1,Symlet3_tsmix_s30_d4_o0,search_round1,"['Trend', 'Seasonality', 'Symlet3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,79.798897,33.373922,6259.854004,86518192.000000,6.640562,8.285053,225.704956,137367090,93.69,2,False,False,ReLU,MAX_EPOCHS,79.22504425,79.22504425,114.79462433,1,1.000000,False,"[""165.87826538"", ""79.22504425""]",4,0,1,trend_season_mixed,Symlet3WaveletV3,30,,
search_r1,Symlet3_tsmix_s30_d8_o0,search_round1,"['Trend', 'Seasonality', 'Symlet3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,86.073769,31.489300,6443.806641,104128760.000000,6.595429,7.679674,208.870972,137397810,94.94,2,False,False,ReLU,MAX_EPOCHS,89.42392731,89.42392731,116.77462006,1,1.000000,False,"[""137.67654419"", ""89.42392731""]",8,0,1,trend_season_mixed,Symlet3WaveletV3,30,,
search_r1,Symlet3_tsmix_s30_d16_o0,search_round1,"['Trend', 'Seasonality', 'Symlet3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,84.890930,59.845241,10830.345703,271147520.000000,10.126921,14.368865,727.800415,137438770,96.04,2,False,False,ReLU,MAX_EPOCHS,81.05959320,81.05959320,74.32687378,1,1.000000,False,"[""195.60218811"", ""81.05959320""]",16,0,1,trend_season_mixed,Symlet3WaveletV3,30,,
search_r1,Symlet10_homog_s10_d4_o0,search_round1,['Symlet10WaveletV3'],Yearly,1,6,30,10,1,True,0,42,84.929008,39.185418,7483.366699,214169920.000000,7.528713,8.419987,348.214905,8079360,9.04,2,False,False,ReLU,MAX_EPOCHS,85.69255066,85.69255066,86.15863037,1,1.000000,False,"[""93.61333466"", ""85.69255066""]",4,0,1,homogeneous,Symlet10WaveletV3,10,,
search_r1,Symlet10_homog_s10_d8_o0,search_round1,['Symlet10WaveletV3'],Yearly,1,6,30,10,1,True,0,42,61.829418,16.451879,2997.018555,22121144.000000,3.961673,3.652250,38.052204,8110080,9.10,2,False,False,ReLU,MAX_EPOCHS,59.94321060,60.63147736,59.32321548,0,1.011482,False,"[""59.94321060"", ""60.63147736""]",8,0,1,homogeneous,Symlet10WaveletV3,10,,
search_r1,Symlet10_homog_s10_d16_o0,search_round1,['Symlet10WaveletV3'],Yearly,1,6,30,10,1,True,0,42,58.834450,12.985965,2616.810791,19615390.000000,3.433965,2.623876,20.398907,8151040,9.04,2,False,False,ReLU,MAX_EPOCHS,59.28287125,59.28287125,60.94170761,1,1.000000,False,"[""64.47700500"", ""59.28287125""]",16,0,1,homogeneous,Symlet10WaveletV3,10,,
search_r1,Symlet10_homog_s20_d4_o0,search_round1,['Symlet10WaveletV3'],Yearly,1,6,30,20,1,True,0,42,109.325943,66.924232,11963.935547,381838336.000000,11.765198,14.099573,718.483154,16158720,16.21,2,False,False,ReLU,MAX_EPOCHS,106.15066528,116.19451141,102.94078827,0,1.094619,False,"[""106.15066528"", ""116.19451141""]",4,0,1,homogeneous,Symlet10WaveletV3,20,,
search_r1,Symlet10_homog_s20_d8_o0,search_round1,['Symlet10WaveletV3'],Yearly,1,6,30,20,1,True,0,42,73.816460,16.266780,3260.417969,23953450.000000,4.305140,3.259695,25.183756,16220160,16.94,2,False,False,ReLU,MAX_EPOCHS,78.81315613,78.81315613,78.79313660,1,1.000000,False,"[""83.70425415"", ""78.81315613""]",8,0,1,homogeneous,Symlet10WaveletV3,20,,
search_r1,Symlet10_homog_s20_d16_o0,search_round1,['Symlet10WaveletV3'],Yearly,1,6,30,20,1,True,0,42,50.699116,16.480378,3022.305664,19987276.000000,3.624716,3.500352,34.994812,16302080,16.34,2,False,False,ReLU,MAX_EPOCHS,52.89816666,52.89816666,74.92745209,1,1.000000,False,"[""100.32511139"", ""52.89816666""]",16,0,1,homogeneous,Symlet10WaveletV3,20,,
search_r1,Symlet10_homog_s30_d4_o0,search_round1,['Symlet10WaveletV3'],Yearly,1,6,30,30,1,True,0,42,126.888954,38.265788,7165.335938,112639064.000000,8.696814,7.946012,169.737778,24238080,25.72,2,False,False,ReLU,MAX_EPOCHS,126.23001099,126.23001099,123.21427155,1,1.000000,False,"[""139.37113953"", ""126.23001099""]",4,0,1,homogeneous,Symlet10WaveletV3,30,,
search_r1,Symlet10_homog_s30_d8_o0,search_round1,['Symlet10WaveletV3'],Yearly,1,6,30,30,1,True,0,42,64.419609,15.455837,2997.279785,21552864.000000,3.915603,3.162167,28.710995,24330240,26.41,2,False,False,ReLU,MAX_EPOCHS,64.54206085,64.54206085,77.64942169,1,1.000000,False,"[""85.73037720"", ""64.54206085""]",8,0,1,homogeneous,Symlet10WaveletV3,30,,
search_r1,Symlet10_homog_s30_d16_o0,search_round1,['Symlet10WaveletV3'],Yearly,1,6,30,30,1,True,0,42,80.822968,34.931224,6118.825684,89730784.000000,6.867831,7.495710,187.492783,24453120,24.58,2,False,False,ReLU,MAX_EPOCHS,76.78014374,76.78014374,125.81038666,1,1.000000,False,"[""91.62166595"", ""76.78014374""]",16,0,1,homogeneous,Symlet10WaveletV3,30,,
search_r1,Symlet10_trmix_s10_d4_o0,search_round1,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,31.666740,10.314515,2057.251953,11010246.000000,2.266626,2.951727,32.854076,5072665,7.45,2,False,False,ReLU,MAX_EPOCHS,30.37210655,30.37210655,24.31749344,1,1.000000,False,"[""42.69171143"", ""30.37210655""]",4,0,1,trend_mixed,Symlet10WaveletV3,10,,
search_r1,Symlet10_trmix_s10_d8_o0,search_round1,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,24.923981,6.744708,1469.826050,6094926.000000,1.611179,1.616999,7.682149,5088025,6.75,2,False,False,ReLU,MAX_EPOCHS,25.95206451,25.95206451,20.61467743,1,1.000000,False,"[""35.78576279"", ""25.95206451""]",8,0,1,trend_mixed,Symlet10WaveletV3,10,,
search_r1,Symlet10_trmix_s10_d16_o0,search_round1,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,25.684103,7.145033,1533.196533,6669411.500000,1.684804,1.822863,10.665434,5108505,6.76,2,False,False,ReLU,MAX_EPOCHS,26.39379120,26.39379120,22.32254028,1,1.000000,False,"[""36.59907913"", ""26.39379120""]",16,0,1,trend_mixed,Symlet10WaveletV3,10,,
search_r1,Symlet10_trmix_s20_d4_o0,search_round1,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,20,1,True,0,42,27.082714,7.435241,1612.198486,7077544.000000,1.764109,1.834252,10.764733,10145330,13.35,2,False,False,ReLU,MAX_EPOCHS,28.22279549,28.22279549,22.51261902,1,1.000000,False,"[""63.44536972"", ""28.22279549""]",4,0,1,trend_mixed,Symlet10WaveletV3,20,,
search_r1,Symlet10_trmix_s20_d8_o0,search_round1,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,20,1,True,0,42,26.724070,8.017730,1647.771851,6592920.500000,1.826423,2.022565,12.219553,10176050,13.09,2,False,False,ReLU,MAX_EPOCHS,25.62779427,25.62779427,19.41103363,1,1.000000,False,"[""29.53004837"", ""25.62779427""]",8,0,1,trend_mixed,Symlet10WaveletV3,20,,
search_r1,Symlet10_trmix_s20_d16_o0,search_round1,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,20,1,True,0,42,27.767893,8.539002,1712.518311,7256165.500000,1.923945,2.237374,16.644278,10217010,13.29,2,False,False,ReLU,MAX_EPOCHS,26.12011719,26.12011719,19.64414978,1,1.000000,False,"[""41.10010147"", ""26.12011719""]",16,0,1,trend_mixed,Symlet10WaveletV3,20,,
search_r1,Symlet10_trmix_s30_d4_o0,search_round1,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,30,1,True,0,42,24.368736,6.612809,1436.548462,6042107.000000,1.577595,1.671791,8.954565,15217995,21.91,2,False,False,ReLU,MAX_EPOCHS,25.35084152,25.35084152,20.79344940,1,1.000000,False,"[""51.35590363"", ""25.35084152""]",4,0,1,trend_mixed,Symlet10WaveletV3,30,,
