experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.168175,3.634490,947.638855,3635268.000000,0.951965,0.854609,2.336110,980815,3952.72,10,False,False,ReLU,MAX_EPOCHS,18.42448044,18.42448044,12.75477886,9,1.000000,False,"[""105.83919525"", ""42.02241898"", ""30.73399734"", ""32.97850800"", ""25.40269089"", ""23.96269798"", ""22.18314171"", ""20.54627609"", ""19.13370514"", ""18.42448044""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.789305,3.785834,948.996704,3547881.000000,0.959415,0.882151,2.456959,980815,37.46,10,False,False,ReLU,MAX_EPOCHS,16.07144737,16.07144737,11.73489666,9,1.000000,False,"[""75.81882477"", ""31.19851303"", ""31.31920624"", ""28.11889648"", ""24.14376831"", ""21.84691811"", ""20.83460426"", ""19.00438690"", ""17.92557716"", ""16.07144737""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.043084,3.463965,908.380981,3450756.750000,0.896087,0.804962,2.145569,980815,50.73,10,False,False,ReLU,MAX_EPOCHS,15.57057381,15.57057381,11.57052994,9,1.000000,False,"[""96.18233490"", ""36.14396286"", ""31.04110527"", ""29.92881584"", ""24.62824821"", ""22.58072853"", ""20.49780846"", ""19.29720306"", ""17.39558983"", ""15.57057381""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.237047,3.845445,958.710144,3607551.750000,0.980614,0.916759,2.563510,983385,47.90,10,False,False,ReLU,MAX_EPOCHS,17.40889931,17.40889931,12.80603218,9,1.000000,False,"[""93.66763306"", ""36.65750122"", ""28.82567978"", ""29.99385643"", ""24.15527916"", ""22.66506767"", ""21.43822670"", ""21.48155403"", ""18.11076927"", ""17.40889931""]",1,6,0,5,HaarWaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.764086,3.617327,940.714661,3625602.000000,0.937442,0.872856,2.554625,983385,56.44,10,False,False,ReLU,MAX_EPOCHS,17.35008430,17.35008430,12.83346558,9,1.000000,False,"[""85.74766541"", ""33.51802444"", ""37.09093094"", ""29.64334488"", ""24.59735870"", ""23.73721504"", ""21.86362648"", ""20.67127609"", ""18.69523048"", ""17.35008430""]",1,6,0,5,HaarWaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,17.490061,4.412308,1052.233521,3873076.500000,1.090273,1.033528,3.025670,983385,54.05,10,False,False,ReLU,MAX_EPOCHS,17.27604866,17.27604866,12.88238430,9,1.000000,False,"[""82.19326019"", ""32.43588638"", ""31.15997887"", ""27.98298454"", ""24.74562454"", ""22.38028145"", ""20.32998848"", ""20.14832878"", ""18.47629929"", ""17.27604866""]",1,6,0,5,HaarWaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.983966,3.657321,944.531555,3581401.000000,0.949202,0.881317,2.536611,970575,48.40,10,False,False,ReLU,MAX_EPOCHS,17.49112129,17.49112129,13.22585964,9,1.000000,False,"[""104.76876831"", ""47.86525726"", ""35.97806168"", ""38.61897659"", ""28.04816628"", ""24.72778511"", ""22.39353561"", ""21.56034279"", ""19.19153595"", ""17.49112129""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.433486,3.461638,908.980164,3446632.000000,0.907739,0.816593,2.193655,970575,48.58,10,False,False,ReLU,MAX_EPOCHS,16.25183487,16.25183487,12.31171417,9,1.000000,False,"[""98.62748718"", ""47.11835480"", ""34.84338379"", ""34.88975906"", ""26.24775887"", ""23.42786598"", ""20.87245369"", ""19.04998589"", ""17.23825836"", ""16.25183487""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.796028,3.973538,981.302979,3656874.250000,1.013833,0.959487,2.786865,970575,48.13,10,False,False,ReLU,MAX_EPOCHS,17.04506493,17.04506493,12.99693298,9,1.000000,False,"[""85.41993713"", ""42.47394180"", ""37.27622223"", ""31.70901871"", ""26.16909599"", ""23.67724228"", ""21.54762650"", ""19.36591530"", ""18.14441490"", ""17.04506493""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,17.770578,4.339739,1040.107544,3905893.250000,1.089725,1.096017,3.716369,973145,45.76,10,False,False,ReLU,MAX_EPOCHS,18.99129677,18.99129677,14.31525517,9,1.000000,False,"[""83.35746002"", ""38.19619751"", ""38.84676361"", ""30.64037704"", ""26.02681732"", ""24.57201004"", ""24.82220459"", ""21.96450043"", ""20.42235565"", ""18.99129677""]",1,4,0,5,HaarWaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,19.209984,4.934514,1140.677368,4290872.500000,1.208599,1.254871,4.777596,973145,54.97,10,False,False,ReLU,MAX_EPOCHS,18.71476555,18.71476555,13.42171764,9,1.000000,False,"[""80.33426666"", ""39.95323944"", ""37.44269180"", ""32.97581863"", ""25.75036621"", ""23.57621384"", ""23.05236053"", ""20.41588783"", ""19.21334267"", ""18.71476555""]",1,4,0,5,HaarWaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,18.251432,4.422071,1068.369385,4069566.250000,1.114796,1.131988,3.997691,973145,46.02,10,False,False,ReLU,MAX_EPOCHS,19.01247978,19.01247978,13.86798954,9,1.000000,False,"[""110.04805756"", ""52.72729492"", ""36.18746948"", ""39.61394119"", ""30.38020706"", ""26.06933784"", ""23.03004646"", ""21.45381927"", ""20.18470001"", ""19.01247978""]",1,4,0,5,HaarWaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.970381,3.827701,981.022034,3685072.000000,0.970223,0.869447,2.314348,1042255,51.75,10,False,False,ReLU,MAX_EPOCHS,16.51699257,16.51699257,11.89555264,9,1.000000,False,"[""80.16645050"", ""30.61333084"", ""30.59847069"", ""25.74709320"", ""23.85387421"", ""21.69341278"", ""19.16128349"", ""18.47029114"", ""17.65958405"", ""16.51699257""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.182598,3.427050,901.037109,3423293.000000,0.895711,0.794047,2.112317,1042255,52.38,10,False,False,ReLU,MAX_EPOCHS,16.30486488,16.30486488,12.33491707,9,1.000000,False,"[""84.80026245"", ""33.21583939"", ""32.56256104"", ""28.27293205"", ""25.13202477"", ""24.02706528"", ""21.34894371"", ""19.14947891"", ""17.80417442"", ""16.30486488""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.736860,3.756464,945.924500,3536188.750000,0.954115,0.878599,2.397171,1042255,56.63,10,False,False,ReLU,MAX_EPOCHS,15.63003540,15.63003540,11.62526226,9,1.000000,False,"[""95.16999817"", ""34.14252853"", ""26.68245125"", ""29.20700455"", ""24.24472618"", ""22.49797249"", ""19.50689888"", ""17.44643593"", ""16.84975815"", ""15.63003540""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.857291,3.654983,935.628967,3569095.250000,0.945032,0.865700,2.433959,1044825,52.13,10,False,False,ReLU,MAX_EPOCHS,17.46299362,17.46299362,13.21879482,9,1.000000,False,"[""103.43504333"", ""41.59726334"", ""30.19853592"", ""29.79003525"", ""25.35574722"", ""24.08631706"", ""21.65278816"", ""21.50250435"", ""19.21152306"", ""17.46299362""]",1,30,0,5,HaarWaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.165642,3.528409,912.884155,3456020.500000,0.907945,0.829880,2.292688,1044825,53.18,10,False,False,ReLU,MAX_EPOCHS,15.80023479,15.80023479,11.74927521,9,1.000000,False,"[""74.39388275"", ""30.78246498"", ""33.61710358"", ""26.23918533"", ""23.78775787"", ""21.60420036"", ""20.40178680"", ""18.04010773"", ""16.12990761"", ""15.80023479""]",1,30,0,5,HaarWaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,18.226795,4.724396,1104.879272,4065263.250000,1.152081,1.105547,3.378992,1044825,54.06,10,False,False,ReLU,MAX_EPOCHS,17.71785545,17.71785545,12.21327400,9,1.000000,False,"[""104.09332275"", ""39.96725464"", ""31.46202087"", ""29.47749519"", ""25.22610664"", ""23.80235291"", ""20.99117088"", ""20.25307465"", ""19.06076813"", ""17.71785545""]",1,30,0,5,HaarWaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.525145,3.597447,913.428711,3455275.000000,0.927630,0.858483,2.414959,1003855,47.06,10,False,False,ReLU,MAX_EPOCHS,16.56354141,16.56354141,12.72480488,9,1.000000,False,"[""89.58819580"", ""36.15488434"", ""33.09162140"", ""29.10806847"", ""24.68979263"", ""23.49823189"", ""20.85203362"", ""18.15221024"", ""16.94257355"", ""16.56354141""]",1,15,0,3,HaarWaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.373450,3.540057,909.193604,3435050.750000,0.915769,0.826871,2.229628,1003855,58.35,10,False,False,ReLU,MAX_EPOCHS,16.29403305,16.29403305,12.38233566,9,1.000000,False,"[""91.61782837"", ""35.99127960"", ""31.35630226"", ""27.42707825"", ""24.01338768"", ""23.31778526"", ""20.01116943"", ""18.09383011"", ""16.95469666"", ""16.29403305""]",1,15,0,3,HaarWaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,14.970962,3.443353,902.712280,3462524.750000,0.891287,0.793658,2.113253,1003855,65.36,10,False,False,ReLU,MAX_EPOCHS,15.64777184,15.64777184,11.91169643,9,1.000000,False,"[""96.93302917"", ""36.25900650"", ""32.19212341"", ""29.45012474"", ""25.23713493"", ""24.09428787"", ""20.77430916"", ""18.83200645"", ""17.24776649"", ""15.64777184""]",1,15,0,3,HaarWaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,17.698593,4.439326,1045.361450,3898866.750000,1.100053,1.122169,3.892987,1006425,48.59,10,False,False,ReLU,MAX_EPOCHS,17.64286232,18.60661125,13.48732090,8,1.054625,False,"[""87.41143036"", ""33.18777466"", ""32.28890228"", ""28.15542603"", ""25.17264748"", ""24.98757362"", ""21.13446808"", ""19.28324318"", ""17.64286232"", ""18.60661125""]",1,15,0,5,HaarWaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,16.008373,3.722324,956.859131,3602287.000000,0.958127,0.860399,2.271856,1006425,54.66,10,False,False,ReLU,MAX_EPOCHS,16.37676430,16.37676430,12.26368999,9,1.000000,False,"[""80.38948822"", ""31.02856827"", ""34.46158600"", ""27.41948318"", ""24.65009499"", ""23.40872574"", ""20.79644585"", ""19.37245941"", ""18.98424149"", ""16.37676430""]",1,15,0,5,HaarWaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Haar_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,17.674301,4.549834,1096.613159,4125620.250000,1.113213,1.069706,3.338946,1006425,50.34,10,False,False,ReLU,MAX_EPOCHS,17.17101479,17.17101479,12.13602543,9,1.000000,False,"[""76.29713440"", ""31.86910820"", ""35.15399933"", ""27.52982903"", ""25.14874268"", ""22.27748299"", ""19.73904610"", ""18.73548126"", ""19.25600243"", ""17.17101479""]",1,15,0,5,HaarWaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.552826,3.496359,914.871765,3488023.500000,0.915759,0.824269,2.221039,980815,57.05,10,False,False,ReLU,MAX_EPOCHS,17.34608078,17.34608078,12.87127113,9,1.000000,False,"[""94.72740936"", ""35.57332993"", ""31.10639381"", ""28.64839935"", ""24.47164154"", ""23.67413521"", ""20.94447708"", ""18.98881912"", ""17.77385330"", ""17.34608078""]",1,6,0,3,DB2WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.606719,3.620112,922.008240,3495618.250000,0.932978,0.861339,2.439788,980815,51.73,10,False,False,ReLU,MAX_EPOCHS,16.58896828,16.58896828,12.24987411,9,1.000000,False,"[""82.80935669"", ""31.77857971"", ""32.60512543"", ""27.96419334"", ""24.57318687"", ""22.96496201"", ""20.24711037"", ""18.46240044"", ""17.34587097"", ""16.58896828""]",1,6,0,3,DB2WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.900776,3.797340,975.269653,3705474.750000,0.964273,0.870274,2.336206,980815,52.13,10,False,False,ReLU,MAX_EPOCHS,16.19121742,16.19121742,11.96631241,9,1.000000,False,"[""95.76884460"", ""35.70313644"", ""32.45030212"", ""29.71529007"", ""24.92589188"", ""22.70235634"", ""20.12315178"", ""18.89590263"", ""17.63103676"", ""16.19121742""]",1,6,0,3,DB2WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.087294,3.832946,986.929626,3785469.000000,0.974460,0.861915,2.225522,983385,52.15,10,False,False,ReLU,MAX_EPOCHS,16.26209259,16.26209259,12.23386478,9,1.000000,False,"[""97.60002136"", ""37.89006424"", ""30.16872787"", ""28.72788048"", ""23.98592186"", ""22.51628113"", ""20.28354645"", ""19.20535278"", ""17.79951668"", ""16.26209259""]",1,6,0,5,DB2WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,17.208006,3.981023,1017.436279,3920364.000000,1.027380,0.899188,2.450280,983385,52.75,10,False,False,ReLU,MAX_EPOCHS,20.08047485,20.08047485,13.12044144,9,1.000000,False,"[""84.66736603"", ""32.28979111"", ""36.82231903"", ""28.07759857"", ""25.00553894"", ""24.00101852"", ""22.07451439"", ""20.20261955"", ""20.75030518"", ""20.08047485""]",1,6,0,5,DB2WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.995857,3.689743,946.227356,3619890.750000,0.953645,0.862909,2.409097,983385,56.93,10,False,False,ReLU,MAX_EPOCHS,18.17220879,18.17220879,13.77849770,9,1.000000,False,"[""83.50008392"", ""32.34899902"", ""32.30268478"", ""28.63658333"", ""23.81472206"", ""22.85600471"", ""22.08604240"", ""19.30267715"", ""18.21893692"", ""18.17220879""]",1,6,0,5,DB2WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.925539,3.623462,935.573303,3573570.250000,0.943154,0.862436,2.496928,970575,45.81,10,False,False,ReLU,MAX_EPOCHS,17.88183594,17.88183594,13.11767101,9,1.000000,False,"[""108.13296509"", ""49.15827560"", ""35.31538391"", ""35.05969238"", ""26.31770325"", ""24.88092995"", ""22.20040512"", ""20.63084984"", ""18.78912163"", ""17.88183594""]",1,4,0,3,DB2WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.707691,3.623778,926.278381,3486483.500000,0.936529,0.867781,2.505119,970575,48.27,10,False,False,ReLU,MAX_EPOCHS,16.00202179,16.00202179,12.03265190,9,1.000000,False,"[""101.32545471"", ""47.76184845"", ""33.52382660"", ""34.04105759"", ""25.18224716"", ""22.89622879"", ""21.13865852"", ""18.75024414"", ""17.07841492"", ""16.00202179""]",1,4,0,3,DB2WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.351219,3.834868,974.698792,3669893.500000,0.982777,0.892362,2.484690,970575,48.41,10,False,False,ReLU,MAX_EPOCHS,16.29107475,16.29107475,12.34400177,9,1.000000,False,"[""88.75746155"", ""42.95160675"", ""34.11859131"", ""30.75863075"", ""25.31084061"", ""23.75735283"", ""20.75224876"", ""18.73844910"", ""17.32407570"", ""16.29107475""]",1,4,0,3,DB2WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.649284,3.578692,921.547668,3534165.000000,0.929069,0.849051,2.398822,973145,53.72,10,False,False,ReLU,MAX_EPOCHS,16.88296127,16.88296127,12.60067844,9,1.000000,False,"[""85.59185028"", ""37.06558990"", ""35.61096573"", ""28.64256477"", ""24.79586983"", ""23.25215721"", ""22.41555214"", ""19.99601364"", ""18.31092453"", ""16.88296127""]",1,4,0,5,DB2WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,18.073845,4.508924,1060.281006,4072746.500000,1.120291,1.129099,4.243165,973145,43.70,10,False,False,ReLU,MAX_EPOCHS,18.59307861,18.62511826,13.17762184,8,1.001723,False,"[""84.21250916"", ""38.33219528"", ""36.26916885"", ""34.31010437"", ""25.64042854"", ""23.91186142"", ""22.72291946"", ""20.37173271"", ""18.59307861"", ""18.62511826""]",1,4,0,5,DB2WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.715836,3.937680,984.952332,3769034.250000,1.006868,0.952640,2.946786,973145,45.53,10,False,False,ReLU,MAX_EPOCHS,17.85607910,17.85607910,13.66414547,9,1.000000,False,"[""103.86138916"", ""46.36096573"", ""33.65970230"", ""37.48202515"", ""29.03360939"", ""24.07107925"", ""22.74441338"", ""20.22480202"", ""19.74884415"", ""17.85607910""]",1,4,0,5,DB2WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.197778,3.473228,904.178101,3437853.750000,0.901985,0.810694,2.190778,1042255,48.80,10,False,False,ReLU,MAX_EPOCHS,16.22120476,16.22120476,12.17184162,9,1.000000,False,"[""84.07400513"", ""31.72387695"", ""31.09402084"", ""26.59430885"", ""24.24418831"", ""21.71657181"", ""19.99357414"", ""18.00079155"", ""16.82359695"", ""16.22120476""]",1,30,0,3,DB2WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.114130,3.500069,915.419922,3472258.000000,0.902803,0.797501,2.089650,1042255,46.26,10,False,False,ReLU,MAX_EPOCHS,15.62240124,15.62240124,11.61021042,9,1.000000,False,"[""83.78927612"", ""32.96897888"", ""33.89096069"", ""27.02493286"", ""24.53424454"", ""23.68894386"", ""20.81207085"", ""19.24919701"", ""18.34000206"", ""15.62240124""]",1,30,0,3,DB2WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.572596,3.660246,936.086792,3511643.750000,0.936983,0.840726,2.207570,1042255,45.52,10,False,False,ReLU,MAX_EPOCHS,15.42334747,15.42334747,11.91075325,9,1.000000,False,"[""96.65831757"", ""33.87791824"", ""27.99251366"", ""27.52313042"", ""23.63602257"", ""21.19029236"", ""19.44213104"", ""17.29611969"", ""15.98782063"", ""15.42334747""]",1,30,0,3,DB2WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.951443,4.213000,1032.446167,3863218.500000,1.048717,0.989887,2.800352,1044825,39.97,10,False,False,ReLU,MAX_EPOCHS,16.85785866,18.70649338,11.66338634,8,1.109660,False,"[""80.19657898"", ""33.74431610"", ""30.51444244"", ""27.42480087"", ""23.95336342"", ""21.11417389"", ""19.37397766"", ""17.81117058"", ""16.85785866"", ""18.70649338""]",1,30,0,5,DB2WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.724650,3.687096,952.042175,3597575.000000,0.945014,0.839889,2.200530,1044825,46.24,10,False,False,ReLU,MAX_EPOCHS,16.03175926,16.03175926,11.91661930,9,1.000000,False,"[""75.22256470"", ""30.02808380"", ""32.93610382"", ""26.58800507"", ""24.84014320"", ""22.16803360"", ""20.63222313"", ""19.04505730"", ""17.82051849"", ""16.03175926""]",1,30,0,5,DB2WaveletV3AELG,eq_bcast,16,,
