experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,architecture,skip_distance_cfg,skip_alpha_cfg,meta_predicted_best,meta_convergence_score
resnet_skip_study_r1,TW24_skip4_a01,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,0,42,14.786175,3.461699,900.320862,3406158.250000,0.887941,0.787481,2.058017,2279844,9.63,10,False,False,ReLU,MAX_EPOCHS,14.90357304,14.90357304,11.39235115,9,1.000000,False,"[""32.42770386"", ""30.18132973"", ""24.87686348"", ""23.02391243"", ""18.97740364"", ""16.68809509"", ""15.74850845"", ""16.66309738"", ""15.17080116"", ""14.90357304""]",1,TrendAELG_WaveletV3AELG,4,0.1,12.56558893,0.38749549
resnet_skip_study_r1,TW24_skip4_a01,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,1,43,14.739272,3.456555,905.142822,3415035.000000,0.885859,0.775538,1.998010,2279844,9.76,10,False,False,ReLU,MAX_EPOCHS,14.74504471,14.74504471,11.05272865,9,1.000000,False,"[""31.86982918"", ""29.70384979"", ""23.31870079"", ""21.67874718"", ""18.39725113"", ""16.36549568"", ""16.19561005"", ""15.27656651"", ""15.59470558"", ""14.74504471""]",1,TrendAELG_WaveletV3AELG,4,0.1,13.81751017,0.43356085
resnet_skip_study_r1,TW24_skip4_a01,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,2,44,14.235155,3.264432,864.861145,3329757.250000,0.846263,0.754639,2.006805,2279844,9.93,10,False,False,ReLU,MAX_EPOCHS,14.73194313,14.73194313,11.08398628,9,1.000000,False,"[""33.15563965"", ""31.35476112"", ""23.90515518"", ""22.70889473"", ""18.90479088"", ""16.38280678"", ""16.42408752"", ""15.60788441"", ""15.24493504"", ""14.73194313""]",1,TrendAELG_WaveletV3AELG,4,0.1,13.87876772,0.41859448
resnet_skip_study_r1,TW24_skip4_learn,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,0,42,15.490367,3.615388,946.049072,3634064.250000,0.928824,0.820330,2.140489,2279845,9.56,10,False,False,ReLU,MAX_EPOCHS,15.37643719,16.63982773,11.67130184,8,1.082164,False,"[""38.67850494"", ""36.67635345"", ""29.17267609"", ""24.74802971"", ""22.08009720"", ""19.09674644"", ""16.98821640"", ""16.20523834"", ""15.37643719"", ""16.63982773""]",1,TrendAELG_WaveletV3AELG,4,learnable,16.45120278,0.42533192
resnet_skip_study_r1,TW24_skip4_learn,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,1,43,14.881677,3.475624,897.432678,3396667.750000,0.892615,0.783285,2.086418,2279845,9.64,10,False,False,ReLU,MAX_EPOCHS,16.16453171,16.16453171,12.51919556,9,1.000000,False,"[""39.42144394"", ""36.01933289"", ""26.49765015"", ""23.68158722"", ""22.16177750"", ""20.29828453"", ""18.07422638"", ""16.62810898"", ""16.19954681"", ""16.16453171""]",1,TrendAELG_WaveletV3AELG,4,learnable,17.98635383,0.45625812
resnet_skip_study_r1,TW24_skip4_learn,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,2,44,14.947441,3.466031,907.440063,3486975.750000,0.893421,0.787662,2.078569,2279845,9.42,10,False,False,ReLU,MAX_EPOCHS,15.45179749,15.45179749,11.95215511,9,1.000000,False,"[""43.35672379"", ""39.84089661"", ""28.40224648"", ""24.21634293"", ""23.72351074"", ""19.81082535"", ""18.42349625"", ""17.23560143"", ""17.43144798"", ""15.45179749""]",1,TrendAELG_WaveletV3AELG,4,learnable,17.96487543,0.41435039
resnet_skip_study_r1,TW24_skip8_learn,trendwav_distance_sweep,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,0,42,14.593694,3.386995,890.593506,3420708.000000,0.872653,0.787180,2.097444,2279845,9.34,10,False,False,ReLU,MAX_EPOCHS,14.84029579,14.84029579,11.03660679,9,1.000000,False,"[""39.35800171"", ""35.04671097"", ""26.56386757"", ""23.61159515"", ""20.24057961"", ""17.64755058"", ""18.27499390"", ""16.25123405"", ""16.23017693"", ""14.84029579""]",1,TrendAELG_WaveletV3AELG,8,learnable,15.55928785,0.39532718
resnet_skip_study_r1,TW24_skip8_learn,trendwav_distance_sweep,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,1,43,14.828074,3.522610,915.042297,3458937.250000,0.896887,0.798437,2.067330,2279845,9.52,10,False,False,ReLU,MAX_EPOCHS,15.05922794,15.05922794,10.77604771,9,1.000000,False,"[""40.21230698"", ""35.57020569"", ""25.54109192"", ""22.86972046"", ""19.41556168"", ""17.73588371"", ""16.53299713"", ""15.65434933"", ""16.98178482"", ""15.05922794""]",1,TrendAELG_WaveletV3AELG,8,learnable,15.76025304,0.39192611
resnet_skip_study_r1,TW24_skip8_learn,trendwav_distance_sweep,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,2,44,15.591381,3.763122,957.382507,3662163.500000,0.950502,0.848981,2.238840,2279845,9.28,10,False,False,ReLU,MAX_EPOCHS,15.54466438,16.50725746,11.62265491,8,1.061924,False,"[""44.43584824"", ""38.64271164"", ""26.26988602"", ""24.12753487"", ""21.47658539"", ""19.12637711"", ""17.29055595"", ""17.45187950"", ""15.54466438"", ""16.50725746""]",1,TrendAELG_WaveletV3AELG,8,learnable,17.16708173,0.38633406
resnet_skip_study_r1,G30_no_skip,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,0,42,14.963002,3.572653,893.771851,3333114.500000,0.907312,0.849802,2.372941,24668160,12.77,10,False,False,ReLU,MAX_EPOCHS,15.96716404,15.96716404,14.11058617,9,1.000000,False,"[""102.27144623"", ""66.48103333"", ""30.43971443"", ""28.22768784"", ""21.58189011"", ""17.91749001"", ""18.71401978"", ""18.49917221"", ""17.81455040"", ""15.96716404""]",1,Generic,0,none,14.08588921,0.13773042
resnet_skip_study_r1,G30_no_skip,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,1,43,14.536246,3.438322,883.791626,3353591.500000,0.877353,0.798032,2.161258,24668160,13.07,10,False,False,ReLU,MAX_EPOCHS,15.16657925,15.21587944,12.15044212,8,1.003251,False,"[""91.01242065"", ""42.63587189"", ""32.09545135"", ""21.57979393"", ""19.66068077"", ""19.00011063"", ""15.52377129"", ""15.40320110"", ""15.16657925"", ""15.21587944""]",1,Generic,0,none,14.49063236,0.15921599
resnet_skip_study_r1,G30_no_skip,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,2,44,15.636814,3.871208,969.158630,3640610.750000,0.965491,0.882611,2.366895,24668160,12.62,10,False,False,ReLU,MAX_EPOCHS,15.35422039,15.35422039,12.42058277,9,1.000000,False,"[""79.83710480"", ""41.30694962"", ""32.78578949"", ""25.71682549"", ""20.40992546"", ""18.20469284"", ""15.69309616"", ""21.29393959"", ""16.34694481"", ""15.35422039""]",1,Generic,0,none,14.70018230,0.18412720
resnet_skip_study_r1,G30_skip5_a01,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,0,42,20.188210,5.693741,1289.543701,5521756.500000,1.334053,1.279374,5.785540,24668160,13.09,10,False,False,ReLU,MAX_EPOCHS,20.53742981,20.53742981,17.78092003,9,1.000000,False,"[""141.39682007"", ""83.81430817"", ""66.92314911"", ""55.75573730"", ""55.48435974"", ""52.32872391"", ""50.53069687"", ""51.03158569"", ""24.12914467"", ""20.53742981""]",1,Generic,5,0.1,44.79038268,0.31677079
resnet_skip_study_r1,G30_skip5_a01,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,1,43,14.674134,3.469100,899.074463,3382872.750000,0.885445,0.780685,2.035290,24668160,13.09,10,False,False,ReLU,MAX_EPOCHS,14.83670616,14.83670616,11.47083664,9,1.000000,False,"[""117.14887238"", ""68.67819214"", ""43.71062469"", ""45.04338455"", ""25.95941925"", ""21.10904884"", ""18.73026657"", ""16.98303604"", ""15.59478760"", ""14.83670616""]",1,Generic,5,0.1,17.22588902,0.14704272
resnet_skip_study_r1,G30_skip5_a01,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,2,44,15.027700,3.579427,904.075012,3430985.750000,0.910143,0.824770,2.228143,24668160,12.85,10,False,False,ReLU,MAX_EPOCHS,16.48917389,16.97505951,12.77681446,8,1.029467,False,"[""96.72575378"", ""85.23387146"", ""56.97184372"", ""32.91652679"", ""33.08409882"", ""22.02856445"", ""20.22611237"", ""18.83754730"", ""16.48917389"", ""16.97505951""]",1,Generic,5,0.1,22.02856445,0.22774249
resnet_skip_study_r1,G30_skip5_learn,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,0,42,16.890993,4.360460,1037.675537,3793193.750000,1.065421,0.976302,2.678764,24668161,13.58,10,False,False,ReLU,MAX_EPOCHS,16.95120239,16.95120239,14.69668484,9,1.000000,False,"[""108.72177887"", ""69.80603027"", ""57.88666153"", ""54.89572144"", ""28.71980095"", ""24.99963951"", ""21.73775864"", ""18.51983643"", ""18.23530006"", ""16.95120239""]",1,Generic,5,learnable,20.73164200,0.19068527
resnet_skip_study_r1,G30_skip5_learn,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,1,43,18.299969,4.894673,1132.688477,4069797.500000,1.175743,1.103848,3.108470,24668161,12.76,10,False,False,ReLU,MAX_EPOCHS,17.65924454,17.65924454,12.74895859,9,1.000000,False,"[""93.93199921"", ""45.08356476"", ""32.40083694"", ""23.96147537"", ""19.98352814"", ""22.15365791"", ""21.82996750"", ""18.59612083"", ""18.42852592"", ""17.65924454""]",1,Generic,5,learnable,15.86769133,0.16892743
resnet_skip_study_r1,G30_skip5_learn,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,2,44,14.519342,3.354698,875.369751,3330225.500000,0.866315,0.786892,2.120799,24668161,12.37,10,False,False,ReLU,MAX_EPOCHS,15.49828911,15.49828911,13.24420452,9,1.000000,False,"[""71.29825592"", ""45.35362244"", ""30.13274384"", ""23.08277512"", ""19.59273529"", ""24.25016785"", ""16.43781090"", ""17.39790726"", ""16.62687683"", ""15.49828911""]",1,Generic,5,learnable,17.74762622,0.24892090
resnet_skip_study_r1,G30_skip10_a01,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,0,42,15.494621,3.609341,926.521362,3502335.500000,0.928193,0.832789,2.258922,24668160,12.75,10,False,False,ReLU,MAX_EPOCHS,17.54275513,17.54275513,14.00052261,9,1.000000,False,"[""135.91049194"", ""92.77521515"", ""67.83558655"", ""55.89636230"", ""51.75931931"", ""42.55912781"", ""20.92854309"", ""24.34557152"", ""21.16489983"", ""17.54275513""]",1,Generic,10,0.1,38.24679549,0.28141165
resnet_skip_study_r1,G30_skip10_a01,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,1,43,15.478739,3.779895,943.873047,3521049.250000,0.949166,0.855484,2.296318,24668160,13.64,10,False,False,ReLU,MAX_EPOCHS,15.85098934,15.85098934,12.48632240,9,1.000000,False,"[""104.17813873"", ""58.37454987"", ""41.04578781"", ""31.64597511"", ""24.79209328"", ""19.82752800"", ""18.89103508"", ""18.86992455"", ""16.62365723"", ""15.85098934""]",1,Generic,10,0.1,17.45579669,0.16755719
resnet_skip_study_r1,G30_skip10_a01,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,2,44,14.458304,3.325280,870.739685,3331807.000000,0.860746,0.768211,2.082743,24668160,12.28,10,False,False,ReLU,MAX_EPOCHS,15.77068520,15.77068520,13.18039322,9,1.000000,False,"[""92.14206696"", ""62.92940903"", ""34.74572754"", ""34.02891159"", ""21.13358307"", ""24.05849648"", ""21.22119904"", ""21.35404778"", ""17.26556778"", ""15.77068520""]",1,Generic,10,0.1,19.79278054,0.21480721
resnet_skip_study_r1,G30_skip10_learn,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,0,42,45.370781,8.914397,1863.065674,15292248.000000,2.509755,1.888025,16.869778,24668161,12.81,10,False,False,ReLU,MAX_EPOCHS,46.44774628,47.43742752,42.88091278,8,1.021307,False,"[""103.31613159"", ""68.05883026"", ""59.52715302"", ""52.92613220"", ""48.98678970"", ""50.33316422"", ""48.29150391"", ""46.86784744"", ""46.44774628"", ""47.43742752""]",1,Generic,10,learnable,43.34320719,0.41952023
resnet_skip_study_r1,G30_skip10_learn,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,1,43,15.386510,3.585335,922.969177,3493577.250000,0.921865,0.823788,2.248705,24668161,12.34,10,False,False,ReLU,MAX_EPOCHS,17.83811378,17.83811378,12.62921715,9,1.000000,False,"[""91.54926300"", ""42.39901733"", ""31.26986885"", ""21.48488808"", ""26.26806259"", ""29.65790939"", ""21.11952019"", ""21.81089592"", ""17.86856461"", ""17.83811378""]",1,Generic,10,learnable,20.01665005,0.21864349
resnet_skip_study_r1,G30_skip10_learn,generic_legacy,['Generic'],Yearly,1,6,30,30,1,True,2,44,14.533361,3.374506,880.585754,3359037.750000,0.869236,0.794879,2.163483,24668161,12.70,10,False,False,ReLU,MAX_EPOCHS,15.34700680,19.66782379,11.92063999,8,1.281541,False,"[""70.35155487"", ""42.04966354"", ""28.76298714"", ""27.30280685"", ""18.27191734"", ""17.07388115"", ""18.39884758"", ""15.67492771"", ""15.34700680"", ""19.66782379""]",1,Generic,10,learnable,14.18077160,0.20157012
resnet_skip_study_r2,GAELG30_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,30,1,True,0,42,13.892503,3.187956,856.513794,3352262.000000,0.826157,0.736569,1.924571,4992960,21.27,25,False,False,ReLU,MAX_EPOCHS,14.07233524,14.08725452,10.08912373,23,1.001060,False,"[""34.49417496"", ""32.09253311"", ""23.32964325"", ""23.02742577"", ""21.41454697"", ""20.33595085"", ""19.39083290"", ""17.46331215"", ""18.22496796"", ""17.35614777"", ""17.50458336"", ""15.58166313"", ""15.87817383"", ""15.07600784"", ""18.05187988"", ""14.94084549"", ""15.76185989"", ""14.77528667"", ""15.18713188"", ""14.59931755"", ""14.43068027"", ""14.26350498"", ""14.28853893"", ""14.07233524"", ""14.08725452""]",2,GenericAELG,5,0.1,,
resnet_skip_study_r2,GAELG30_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,30,1,True,1,43,13.790905,3.164311,850.716431,3361420.250000,0.820073,0.737777,1.928863,4992960,21.65,25,False,False,ReLU,MAX_EPOCHS,13.83409500,13.86398792,9.95468903,23,1.002161,False,"[""33.33748245"", ""32.41444397"", ""22.89146423"", ""21.23140335"", ""19.15953255"", ""17.59939384"", ""18.26609993"", ""16.15193939"", ""17.38670731"", ""15.87937927"", ""16.98197174"", ""14.92253971"", ""14.80776596"", ""14.81127167"", ""15.66163826"", ""14.34624290"", ""14.86563683"", ""14.74964905"", ""14.55483437"", ""14.08198547"", ""14.05891323"", ""14.21139526"", ""13.93910503"", ""13.83409500"", ""13.86398792""]",2,GenericAELG,5,0.1,,
resnet_skip_study_r2,GAELG30_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,30,1,True,2,44,13.693762,3.123811,841.315735,3309526.250000,0.812006,0.729960,1.921873,4992960,22.06,25,False,False,ReLU,MAX_EPOCHS,14.03007507,14.03007507,10.11709881,24,1.000000,False,"[""61.28617477"", ""63.95698929"", ""52.06507492"", ""49.99206543"", ""50.55269623"", ""47.95603943"", ""49.60758591"", ""47.59807205"", ""47.39268112"", ""47.89069748"", ""44.45693588"", ""21.51725388"", ""18.40470505"", ""18.23206902"", ""15.73637104"", ""16.17823219"", ""15.53827763"", ""15.04339314"", ""14.56099224"", ""15.28883553"", ""14.50223351"", ""14.45914173"", ""14.20316982"", ""14.08947372"", ""14.03007507""]",2,GenericAELG,5,0.1,,
resnet_skip_study_r2,GAELG30_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,30,1,True,0,42,13.846235,3.173903,849.017883,3287532.000000,0.822973,0.744600,1.977691,4992961,22.01,25,False,False,ReLU,MAX_EPOCHS,14.39603901,14.39603901,10.17403793,24,1.000000,False,"[""58.10400391"", ""27.19547081"", ""29.59438324"", ""21.52058411"", ""19.46225929"", ""19.29154968"", ""20.11978912"", ""16.98050308"", ""18.01840591"", ""18.07465363"", ""16.64222527"", ""16.01954842"", ""17.15994263"", ""15.79128361"", ""15.10362911"", ""14.83258152"", ""15.34555721"", ""15.36971188"", ""21.20011520"", ""14.78572464"", ""14.67984676"", ""15.18443584"", ""14.58035564"", ""14.44395065"", ""14.39603901""]",2,GenericAELG,5,learnable,,
resnet_skip_study_r2,GAELG30_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,30,1,True,1,43,13.864512,3.184489,855.790405,3354294.500000,0.824864,0.744401,1.958346,4992961,22.35,25,False,False,ReLU,MAX_EPOCHS,14.03699684,14.03699684,10.22770691,24,1.000000,False,"[""33.12180710"", ""28.26273727"", ""26.03130341"", ""22.04335976"", ""20.95325279"", ""17.59468842"", ""24.23777962"", ""16.09399414"", ""17.17427635"", ""17.11927795"", ""18.21833801"", ""15.92216015"", ""15.99451256"", ""15.71597576"", ""16.35108948"", ""15.18100834"", ""15.10232735"", ""14.66743183"", ""15.12767029"", ""14.67044067"", ""14.79529381"", ""14.95771217"", ""14.17390442"", ""14.05549908"", ""14.03699684""]",2,GenericAELG,5,learnable,,
resnet_skip_study_r2,GAELG30_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,30,1,True,2,44,13.927725,3.197799,856.248901,3349734.000000,0.828473,0.751426,1.998518,4992961,22.16,25,False,False,ReLU,MAX_EPOCHS,14.29863548,14.29863548,10.21666813,24,1.000000,False,"[""59.93581390"", ""60.82004929"", ""52.07636261"", ""50.62882996"", ""48.85411835"", ""48.15244675"", ""48.46232986"", ""49.44938660"", ""46.46905899"", ""47.34801102"", ""25.01637840"", ""16.70569992"", ""18.80254173"", ""16.46585846"", ""17.05603981"", ""16.39936066"", ""15.43980694"", ""18.82105446"", ""16.59731483"", ""15.80397797"", ""17.36324501"", ""14.97804356"", ""14.39796066"", ""14.31003761"", ""14.29863548""]",2,GenericAELG,5,learnable,,
resnet_skip_study_r2,GAELG30_skip10_learn,genAELG_distance_sweep,['GenericAELG'],Yearly,1,6,30,30,1,True,0,42,13.931091,3.195972,853.435730,3298321.250000,0.828346,0.743272,1.959892,4992961,21.81,25,False,False,ReLU,MAX_EPOCHS,14.26256084,14.26256084,10.22853565,24,1.000000,False,"[""57.17183304"", ""26.94769096"", ""32.03591919"", ""22.22457886"", ""19.80548096"", ""20.11689758"", ""18.10451889"", ""16.68378258"", ""15.67842484"", ""16.75520515"", ""16.77432632"", ""20.66988754"", ""17.54225540"", ""17.79070473"", ""18.49811745"", ""19.53672409"", ""17.42991257"", ""15.08621025"", ""16.51211739"", ""17.02573776"", ""14.55223942"", ""14.42642975"", ""14.42737103"", ""14.33345222"", ""14.26256084""]",2,GenericAELG,10,learnable,,
resnet_skip_study_r2,GAELG30_skip10_learn,genAELG_distance_sweep,['GenericAELG'],Yearly,1,6,30,30,1,True,1,43,14.006215,3.233117,864.204773,3383662.250000,0.835318,0.754606,1.972020,4992961,21.83,25,False,False,ReLU,MAX_EPOCHS,14.15447140,14.15447140,10.37752342,24,1.000000,False,"[""32.12738037"", ""32.37300873"", ""26.18500328"", ""24.65409851"", ""20.52504921"", ""19.04494476"", ""17.59783554"", ""17.70237732"", ""16.91306496"", ""15.12348270"", ""15.43298244"", ""19.57698631"", ""17.11273193"", ""17.63378143"", ""17.21907043"", ""15.71450710"", ""15.44105530"", ""14.74348736"", ""15.76249599"", ""14.46346188"", ""14.52096081"", ""14.96710777"", ""14.23627472"", ""14.24549770"", ""14.15447140""]",2,GenericAELG,10,learnable,,
resnet_skip_study_r2,GAELG30_skip10_learn,genAELG_distance_sweep,['GenericAELG'],Yearly,1,6,30,30,1,True,2,44,44.960888,8.542305,1827.618530,14475084.000000,2.450398,1.791328,15.559237,4992961,22.31,25,False,False,ReLU,MAX_EPOCHS,44.96516800,44.96516800,41.81824112,24,1.000000,False,"[""59.13452530"", ""62.62995529"", ""52.36085510"", ""51.87730789"", ""50.19761276"", ""49.18406677"", ""48.62001801"", ""47.56291199"", ""47.81632233"", ""46.57243347"", ""46.89343643"", ""46.88055038"", ""45.97814178"", ""45.92466736"", ""46.29761505"", ""46.04646301"", ""45.67061234"", ""45.48992920"", ""45.59080505"", ""45.41723251"", ""45.07289124"", ""45.02030563"", ""45.13890457"", ""45.03456879"", ""44.96516800""]",2,GenericAELG,10,learnable,,
resnet_skip_study_r2,TW16_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,0,42,13.625592,3.116201,839.615112,3310709.250000,0.808962,0.729152,1.918235,1519896,20.33,25,False,False,ReLU,MAX_EPOCHS,13.77540493,13.77540493,10.00520706,24,1.000000,False,"[""55.36281586"", ""30.13717842"", ""29.38232803"", ""24.70835686"", ""24.29739761"", ""20.56128311"", ""18.42093277"", ""17.17936325"", ""16.11761284"", ""15.32392025"", ""15.85114288"", ""14.97557449"", ""15.42103100"", ""14.81087494"", ""14.98843384"", ""14.35731220"", ""14.28374767"", ""14.01750851"", ""14.58097839"", ""13.80517769"", ""13.99084759"", ""13.79192924"", ""13.84508514"", ""13.79089928"", ""13.77540493""]",2,TrendAELG_WaveletV3AELG,0,none,,
resnet_skip_study_r2,TW16_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,1,43,14.072453,3.275969,872.177856,3412023.000000,0.842736,0.752625,1.954668,1519896,20.09,25,False,False,ReLU,MAX_EPOCHS,13.97399426,14.00268650,9.73618603,21,1.002053,False,"[""68.05255127"", ""29.18843269"", ""33.19873810"", ""24.89054680"", ""23.15378189"", ""20.35604095"", ""18.10190010"", ""16.79975891"", ""15.53260708"", ""15.53646374"", ""15.18907642"", ""14.48325539"", ""14.44664288"", ""15.32829666"", ""15.49991417"", ""15.78909874"", ""14.44824982"", ""14.86571884"", ""14.21549320"", ""14.43224907"", ""14.11414909"", ""13.97399426"", ""14.37522793"", ""14.05124474"", ""14.00268650""]",2,TrendAELG_WaveletV3AELG,0,none,,
resnet_skip_study_r2,TW16_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,2,44,13.567373,3.099867,832.468384,3247006.000000,0.805126,0.721481,1.896337,1519896,20.23,25,False,False,ReLU,MAX_EPOCHS,13.87590599,13.87590599,10.00025749,24,1.000000,False,"[""69.87052155"", ""28.90674400"", ""34.43530655"", ""24.87111092"", ""23.82057571"", ""20.38848495"", ""18.30876350"", ""16.78575325"", ""15.58605862"", ""15.51512337"", ""14.90308666"", ""14.77518845"", ""14.57421303"", ""16.26177406"", ""15.79801464"", ""14.55472183"", ""14.52697182"", ""14.36865520"", ""15.47600174"", ""13.93277073"", ""13.97258377"", ""13.90100861"", ""14.03964710"", ""13.94187927"", ""13.87590599""]",2,TrendAELG_WaveletV3AELG,0,none,,
resnet_skip_study_r2,TW24_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,0,42,13.792542,3.195744,852.094116,3358171.000000,0.824078,0.736429,1.913502,2279844,20.80,25,False,False,ReLU,MAX_EPOCHS,13.75194454,13.75575924,9.50750446,21,1.000277,False,"[""39.94118118"", ""33.92228699"", ""25.89021683"", ""23.48315430"", ""20.23515701"", ""17.79291725"", ""16.81243134"", ""15.54418468"", ""15.13223743"", ""14.96619129"", ""14.39265728"", ""14.69336128"", ""14.32346439"", ""13.99340725"", ""14.07246304"", ""14.06895638"", ""14.21036148"", ""13.83803368"", ""14.76728153"", ""13.88158512"", ""14.41609192"", ""13.75194454"", ""13.87645149"", ""13.83640766"", ""13.75575924""]",2,TrendAELG_WaveletV3AELG,0,none,,
resnet_skip_study_r2,TW24_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,1,43,13.535234,3.084058,833.908691,3307915.000000,0.802154,0.720095,1.894348,2279844,21.11,25,False,False,ReLU,MAX_EPOCHS,13.69196320,13.76041031,9.76744747,23,1.004999,False,"[""40.94322968"", ""35.15411377"", ""25.32704544"", ""22.60380173"", ""19.77204323"", ""18.11572075"", ""16.56434631"", ""15.90148926"", ""15.22102547"", ""15.06628704"", ""14.65155602"", ""14.40670967"", ""14.48235703"", ""14.12579250"", ""14.00287533"", ""14.32057381"", ""13.96513748"", ""14.14943314"", ""14.11332226"", ""13.72415447"", ""13.70600510"", ""14.02674294"", ""13.70198536"", ""13.69196320"", ""13.76041031""]",2,TrendAELG_WaveletV3AELG,0,none,,
resnet_skip_study_r2,TW24_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,2,44,13.549972,3.099163,834.411011,3292297.250000,0.804505,0.721132,1.892359,2279844,20.97,25,False,False,ReLU,MAX_EPOCHS,13.70297050,13.70297050,9.63488388,24,1.000000,False,"[""45.28106689"", ""37.31678009"", ""25.73473167"", ""24.01845741"", ""20.67882156"", ""18.62829208"", ""17.02254295"", ""15.87887955"", ""15.37344170"", ""16.11732674"", ""14.77830601"", ""14.55814266"", ""14.37729454"", ""15.02943993"", ""15.83417225"", ""15.74751663"", ""14.24441814"", ""14.37627411"", ""13.82623482"", ""13.77910900"", ""13.98388290"", ""13.79955864"", ""13.82090473"", ""13.70657063"", ""13.70297050""]",2,TrendAELG_WaveletV3AELG,0,none,,
resnet_skip_study_r2,TW16_skip4_a01,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,0,42,13.911536,3.207818,859.250000,3390848.000000,0.829238,0.747113,1.945615,1519896,20.10,25,False,False,ReLU,MAX_EPOCHS,13.92884064,13.94942284,10.08109951,19,1.001478,False,"[""44.80569839"", ""31.06453323"", ""27.31079674"", ""23.95871544"", ""22.53468132"", ""19.23292351"", ""17.36894798"", ""16.22077370"", ""15.46563625"", ""15.02267838"", ""14.66724586"", ""14.56894684"", ""14.88773537"", ""15.00695419"", ""15.63208866"", ""14.52407360"", ""14.35838032"", ""15.49337196"", ""14.32977295"", ""13.92884064"", ""14.13596153"", ""13.96512604"", ""13.94787598"", ""13.95561123"", ""13.94942284""]",2,TrendAELG_WaveletV3AELG,4,0.1,,
resnet_skip_study_r2,TW16_skip4_a01,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,1,43,13.741644,3.155363,847.192688,3330767.000000,0.817440,0.730585,1.902773,1519896,20.22,25,False,False,ReLU,MAX_EPOCHS,13.89888763,13.90311527,9.69450951,23,1.000304,False,"[""59.63618088"", ""29.08130646"", ""31.36974907"", ""24.72787285"", ""22.47162247"", ""18.63617706"", ""16.79836273"", ""17.50547218"", ""15.56648064"", ""15.67378521"", ""15.05661774"", ""16.20664978"", ""14.60392284"", ""14.49771786"", ""14.35754395"", ""14.42372513"", ""14.19803524"", ""14.12686157"", ""14.17893887"", ""14.07606125"", ""13.93625641"", ""13.96593189"", ""14.00127697"", ""13.89888763"", ""13.90311527""]",2,TrendAELG_WaveletV3AELG,4,0.1,,
