experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,active_g_cfg,meta_predicted_best,meta_convergence_score
lg_vae_search_r3_baseline,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,1,43,13.490460,3.091938,834.287415,3320116.500000,0.801775,0.714655,1.856660,4308545,28.26,50,False,False,ReLU,EARLY_STOPPED,13.57856369,13.63742352,9.51116562,39,1.004335,False,"[""41.70774078"", ""28.20836639"", ""25.23368835"", ""20.55372047"", ""18.17602730"", ""20.14550400"", ""16.13628769"", ""17.52073097"", ""15.73482513"", ""15.89623260"", ""16.11565018"", ""14.89679241"", ""15.88449001"", ""15.69308662"", ""15.24302197"", ""15.38353539"", ""14.25889015"", ""13.89708805"", ""14.96522045"", ""13.94663334"", ""14.29101944"", ""14.09972858"", ""14.13632202"", ""14.45483971"", ""13.89189434"", ""14.14542484"", ""14.12551117"", ""13.86589432"", ""14.93187237"", ""13.68004799"", ""13.80823517"", ""13.73026943"", ""14.00500965"", ""13.86315632"", ""13.87733555"", ""13.78403568"", ""13.64502811"", ""13.63861370"", ""13.71591568"", ""13.57856369"", ""13.76685429"", ""13.67751789"", ""13.70850849"", ""13.66248608"", ""13.65500259"", ""13.65717220"", ""13.63281822"", ""13.64425850"", ""13.64340496"", ""13.63742352""]",3,TrendAELG,LG,Coif2,False,,
lg_vae_search_r3_baseline,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,2,44,13.485291,3.081819,832.242065,3303161.500000,0.800344,0.714207,1.865038,4308545,28.28,50,False,False,ReLU,MAX_EPOCHS,13.65122509,13.68528843,9.63741970,41,1.002495,False,"[""31.45003319"", ""30.17510414"", ""22.29309845"", ""21.56906700"", ""17.66125870"", ""16.74606133"", ""15.28206158"", ""16.72960854"", ""16.41313171"", ""15.18143463"", ""16.07736015"", ""14.98973942"", ""14.50065994"", ""14.45467663"", ""16.60724449"", ""15.72250557"", ""14.26320267"", ""14.49466038"", ""15.02415657"", ""14.83307362"", ""14.22841072"", ""14.07312202"", ""15.97344017"", ""14.39111519"", ""16.46022606"", ""17.83955193"", ""15.40014362"", ""14.90767765"", ""14.72958469"", ""14.18025017"", ""14.66881084"", ""13.84947586"", ""13.84471321"", ""15.39411545"", ""14.12440109"", ""15.33807564"", ""15.56521511"", ""13.97249889"", ""13.98348141"", ""13.95668793"", ""13.91213226"", ""13.65122509"", ""13.67241859"", ""13.73416138"", ""13.66713047"", ""13.70696449"", ""13.68295097"", ""13.67097187"", ""13.68635368"", ""13.68528843""]",3,TrendAELG,LG,Coif2,False,,
lg_vae_search_r3_baseline,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,0,42,14.415349,3.431372,896.840759,3476272.000000,0.872780,0.769559,1.974122,4308545,15.67,26,False,False,ReLU,EARLY_STOPPED,14.25836658,15.15916157,10.54656982,15,1.063177,False,"[""38.93122101"", ""30.45904541"", ""24.81530380"", ""21.22401619"", ""19.47918129"", ""16.43838501"", ""21.00343323"", ""18.24227715"", ""20.44126892"", ""17.74528694"", ""15.66600037"", ""16.70482826"", ""14.91920376"", ""15.12690926"", ""14.59441948"", ""14.25836658"", ""14.40631104"", ""16.93958282"", ""21.82147789"", ""17.11749840"", ""17.32543564"", ""17.10118103"", ""15.24868107"", ""15.29176998"", ""17.03382492"", ""15.15916157""]",3,TrendAELG,LG,Symlet3,False,,
lg_vae_search_r3_baseline,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,2,44,14.712545,3.505460,905.820557,3454224.250000,0.891195,0.808139,2.136541,4308545,12.25,20,False,False,ReLU,EARLY_STOPPED,14.96246910,16.19001579,12.10904694,9,1.082042,False,"[""29.43027115"", ""30.18265152"", ""23.03039742"", ""19.76047516"", ""21.85074425"", ""17.08099174"", ""16.62462044"", ""16.68541908"", ""17.23744965"", ""14.96246910"", ""15.05996323"", ""16.19306564"", ""23.15689087"", ""15.78564358"", ""16.58518219"", ""16.20252037"", ""21.72259331"", ""16.36896133"", ""26.34262848"", ""16.19001579""]",3,TrendAELG,LG,Symlet3,False,,
lg_vae_search_r3_baseline,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,1,43,13.402920,3.049622,827.457825,3306199.500000,0.793773,0.710909,1.857690,4308545,28.42,50,False,False,ReLU,MAX_EPOCHS,13.58792210,13.63155842,9.49006367,44,1.003211,False,"[""70.11718750"", ""32.33127213"", ""27.08705902"", ""22.62551498"", ""17.76398659"", ""16.77274323"", ""16.70762062"", ""16.86190224"", ""14.92672157"", ""15.37824440"", ""14.28903675"", ""14.82198143"", ""14.27407646"", ""14.56962490"", ""14.23798084"", ""14.16923809"", ""13.89386177"", ""13.93721294"", ""14.91880703"", ""14.91507339"", ""14.30321312"", ""14.20444393"", ""15.47120667"", ""15.60015869"", ""13.84074020"", ""14.68298340"", ""14.08605576"", ""15.17516994"", ""13.89471912"", ""13.78019142"", ""13.64389992"", ""14.18729591"", ""13.66882610"", ""14.24035358"", ""13.68872547"", ""14.08357716"", ""13.65173340"", ""13.68116188"", ""13.70674896"", ""13.66287804"", ""13.60287380"", ""13.68769550"", ""13.58934212"", ""13.64094448"", ""13.58792210"", ""13.63061237"", ""13.63941002"", ""13.65533733"", ""13.64100170"", ""13.63155842""]",3,TrendAELG,LG,Symlet3,False,,
lg_vae_search_r3_activeG_fcast,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,0,42,15.052870,3.647084,935.618591,3559873.000000,0.919426,0.814316,2.084878,4308545,14.77,24,forecast,False,ReLU,EARLY_STOPPED,14.62421608,17.51159668,12.44871044,13,1.197438,False,"[""31.78929329"", ""32.13359451"", ""22.87477112"", ""20.07088280"", ""19.64795685"", ""16.67140961"", ""23.28449249"", ""18.01203728"", ""18.28925896"", ""17.64052582"", ""15.33451939"", ""15.03184891"", ""15.29424477"", ""14.62421608"", ""14.63137054"", ""15.39860630"", ""14.63512230"", ""15.42843246"", ""15.45506096"", ""22.69002914"", ""15.28202152"", ""21.41999245"", ""16.52364349"", ""17.51159668""]",3,TrendAELG,LG,Haar,forecast,,
lg_vae_search_r3_activeG_fcast,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,1,43,13.544716,3.104301,837.321167,3315722.750000,0.804991,0.718136,1.861877,4308545,29.01,50,forecast,False,ReLU,MAX_EPOCHS,13.59574223,13.64460754,9.59240341,42,1.003594,False,"[""44.86736298"", ""29.67314339"", ""25.78636360"", ""22.24457359"", ""18.49991608"", ""22.83176422"", ""21.02958870"", ""18.90653801"", ""16.59456444"", ""18.13430977"", ""17.05223846"", ""18.83237267"", ""16.31582260"", ""15.27280331"", ""15.06248379"", ""14.81102085"", ""18.50492287"", ""16.62940025"", ""18.10088539"", ""15.25355148"", ""15.05707359"", ""14.34087467"", ""14.96930599"", ""14.40441036"", ""14.97218895"", ""13.94980717"", ""15.15424633"", ""13.92818642"", ""14.11420822"", ""13.81879616"", ""14.08224297"", ""13.73372650"", ""13.67923069"", ""13.93790531"", ""14.22107029"", ""13.79158974"", ""13.62854099"", ""14.14531136"", ""13.60280132"", ""13.70282459"", ""13.63038731"", ""13.77208996"", ""13.59574223"", ""13.73823929"", ""13.75279522"", ""13.60167694"", ""13.60406685"", ""13.65616608"", ""13.65459824"", ""13.64460754""]",3,TrendAELG,LG,Haar,forecast,,
lg_vae_search_r3_activeG_fcast,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,2,44,13.916786,3.213312,855.782654,3348845.000000,0.830090,0.745338,1.947951,4308545,15.53,26,forecast,False,ReLU,EARLY_STOPPED,14.20423508,14.63201332,11.49847317,15,1.030116,False,"[""29.75597191"", ""31.38918495"", ""22.77525902"", ""25.10265160"", ""18.67465019"", ""18.39509964"", ""15.76110744"", ""16.56212425"", ""16.07808304"", ""15.47360706"", ""14.81466579"", ""15.67542076"", ""15.23095226"", ""16.75789070"", ""15.48734283"", ""14.20423508"", ""15.27376366"", ""14.84233570"", ""14.31927681"", ""15.51273823"", ""19.33798981"", ""16.61566925"", ""16.70664024"", ""16.51370049"", ""16.16067696"", ""14.63201332""]",3,TrendAELG,LG,Haar,forecast,,
lg_vae_search_r3_activeG_fcast,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,13.463635,3.064762,828.815002,3290074.750000,0.797535,0.715333,1.863557,4308545,29.22,50,forecast,False,ReLU,MAX_EPOCHS,13.63471508,13.65977001,9.61335182,46,1.001838,False,"[""36.77234650"", ""28.60693550"", ""24.62296104"", ""22.65865898"", ""18.55986977"", ""16.10996437"", ""17.98788834"", ""18.61721039"", ""16.98622322"", ""17.43734932"", ""18.01506042"", ""21.26588440"", ""17.08353996"", ""15.58164501"", ""16.67736626"", ""16.54354286"", ""15.27446079"", ""15.98188686"", ""15.11800003"", ""15.74880123"", ""14.70953083"", ""14.57317924"", ""15.21204662"", ""14.44081020"", ""14.23794746"", ""13.98651791"", ""14.48762321"", ""14.05021286"", ""14.54749012"", ""15.30261040"", ""14.01486397"", ""13.87495613"", ""13.94081974"", ""13.87949085"", ""13.92256832"", ""13.72880459"", ""13.85529232"", ""14.09428978"", ""13.70095921"", ""13.74060345"", ""13.74298954"", ""13.64921093"", ""13.75021744"", ""13.74438000"", ""13.65453148"", ""13.68770409"", ""13.63471508"", ""13.64725113"", ""13.66788578"", ""13.65977001""]",3,TrendAELG,LG,Coif2,forecast,,
lg_vae_search_r3_activeG_fcast,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,1,43,13.487466,3.082135,833.377136,3312661.250000,0.800450,0.716153,1.862721,4308545,29.32,50,forecast,False,ReLU,MAX_EPOCHS,13.61221504,13.75002861,9.59427738,42,1.010124,False,"[""34.79575348"", ""29.67568970"", ""23.77128220"", ""22.62004089"", ""18.15501976"", ""19.51374626"", ""16.51194763"", ""17.96862030"", ""15.48588562"", ""15.81904793"", ""14.96312618"", ""15.11127186"", ""15.40267658"", ""14.63045502"", ""16.00557327"", ""14.59843063"", ""14.37418842"", ""16.90482903"", ""14.63306141"", ""18.49969864"", ""14.40338612"", ""14.34889984"", ""14.09728909"", ""14.34286404"", ""14.18977833"", ""16.10122681"", ""14.05186367"", ""14.16476631"", ""14.56186008"", ""14.09805584"", ""14.70772171"", ""13.91327858"", ""14.19672108"", ""13.74413013"", ""13.90824318"", ""13.72782326"", ""14.16068840"", ""13.65208817"", ""14.23183727"", ""13.66985416"", ""13.70902061"", ""13.89455605"", ""13.61221504"", ""13.80070782"", ""13.67885017"", ""13.63695145"", ""13.67771912"", ""13.75437546"", ""13.76055527"", ""13.75002861""]",3,TrendAELG,LG,Coif2,forecast,,
lg_vae_search_r3_activeG_fcast,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,2,44,13.528027,3.109156,836.458374,3327685.500000,0.805091,0.721427,1.874825,4308545,29.05,50,forecast,False,ReLU,MAX_EPOCHS,13.64824963,13.66770554,9.56945038,42,1.001426,False,"[""29.83186913"", ""31.86577797"", ""23.04538918"", ""21.04381371"", ""19.47472191"", ""17.63553810"", ""15.84868908"", ""17.56824493"", ""15.58866692"", ""15.23750496"", ""15.59255981"", ""15.15418243"", ""16.13231087"", ""15.07063770"", ""14.58669281"", ""15.56741810"", ""14.49238014"", ""14.50017834"", ""14.08295345"", ""15.00477219"", ""14.19744968"", ""15.74344158"", ""14.92700863"", ""13.93139935"", ""14.00247383"", ""14.39942837"", ""13.91993618"", ""13.84004116"", ""13.85763741"", ""13.99869442"", ""14.33266830"", ""14.07380581"", ""13.97065449"", ""14.67847824"", ""13.71524620"", ""13.81167889"", ""14.96233654"", ""13.99231339"", ""13.90077019"", ""13.76867771"", ""13.97295475"", ""13.77168655"", ""13.64824963"", ""13.70388889"", ""13.67174721"", ""13.70747852"", ""13.67845345"", ""13.67788410"", ""13.68023109"", ""13.66770554""]",3,TrendAELG,LG,Coif2,forecast,,
lg_vae_search_r3_activeG_fcast,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,0,42,13.440424,3.057348,828.019470,3292820.000000,0.795892,0.712164,1.851831,4308545,29.27,50,forecast,False,ReLU,MAX_EPOCHS,13.59256649,13.65129375,9.53047085,44,1.004321,False,"[""39.40921783"", ""29.53224373"", ""26.69918442"", ""20.78983688"", ""18.24723053"", ""16.98435211"", ""16.80648232"", ""18.23719978"", ""15.82257462"", ""14.71239567"", ""16.22352791"", ""16.21787643"", ""15.02889538"", ""15.35617828"", ""15.00909519"", ""14.14224911"", ""14.28516197"", ""14.87278652"", ""14.53211594"", ""15.00786400"", ""14.66461372"", ""14.71194935"", ""14.32079983"", ""13.84527206"", ""14.24031067"", ""14.51072311"", ""16.62510872"", ""14.92722511"", ""14.50428295"", ""14.40475273"", ""14.08098412"", ""14.25936413"", ""13.82267284"", ""13.75450039"", ""13.75984097"", ""13.92009735"", ""13.68807030"", ""13.91964531"", ""13.67197514"", ""13.68837738"", ""13.68325710"", ""13.60479450"", ""13.71897316"", ""13.72261238"", ""13.59256649"", ""13.69195271"", ""13.64730740"", ""13.62889290"", ""13.64655972"", ""13.65129375""]",3,TrendAELG,LG,Symlet3,forecast,,
lg_vae_search_r3_activeG_fcast,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,1,43,13.490476,3.096571,835.139160,3318700.500000,0.802359,0.716463,1.864595,4308545,28.95,50,forecast,False,ReLU,MAX_EPOCHS,13.61016941,13.66438293,9.48935032,43,1.003983,False,"[""39.91743469"", ""31.12010956"", ""30.32654572"", ""22.82652664"", ""20.60478783"", ""17.83111954"", ""15.90463829"", ""18.89607048"", ""15.36894321"", ""15.58353138"", ""14.92602825"", ""15.70750237"", ""15.02955151"", ""15.33331490"", ""15.44439507"", ""14.58855343"", ""16.39499283"", ""14.69499683"", ""15.36165905"", ""14.22507763"", ""15.21829987"", ""14.25607777"", ""14.16695690"", ""13.81548405"", ""13.79488564"", ""13.91262054"", ""14.43708420"", ""13.93700314"", ""13.94875240"", ""13.80138683"", ""13.67722416"", ""14.26828098"", ""13.71747971"", ""13.74205399"", ""13.61347294"", ""13.69025517"", ""13.79668999"", ""13.62707901"", ""14.40884781"", ""13.63846493"", ""13.62249565"", ""14.23984146"", ""13.70526218"", ""13.61016941"", ""13.74587727"", ""13.77972412"", ""13.63141060"", ""13.62333012"", ""13.65825176"", ""13.66438293""]",3,TrendAELG,LG,Symlet3,forecast,,
lg_vae_search_r3_activeG_fcast,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,2,44,13.540277,3.113903,835.777527,3288777.000000,0.806063,0.720357,1.880936,4308545,29.14,50,forecast,False,ReLU,MAX_EPOCHS,13.70367146,13.70367146,9.82285404,49,1.000000,False,"[""29.55451584"", ""30.85301971"", ""24.03961945"", ""21.71272659"", ""19.23337364"", ""17.75508118"", ""18.42619896"", ""17.69208527"", ""19.04542351"", ""17.76180077"", ""16.10359192"", ""16.16679764"", ""16.17679977"", ""16.63396263"", ""14.39213276"", ""14.84863949"", ""17.21460152"", ""17.43072701"", ""17.20898056"", ""17.18567848"", ""15.10030460"", ""16.05500793"", ""14.60507488"", ""17.65805054"", ""14.17362595"", ""14.11284256"", ""15.27037334"", ""14.44028282"", ""15.05106354"", ""14.06947041"", ""14.08887196"", ""15.52581215"", ""13.84808445"", ""13.83622265"", ""14.45644188"", ""13.93927002"", ""14.07756615"", ""13.87736034"", ""13.91972923"", ""14.21087265"", ""14.22922039"", ""13.91497993"", ""13.79170132"", ""14.23297691"", ""14.58103848"", ""14.14873409"", ""13.76072025"", ""13.71193027"", ""13.70404625"", ""13.70367146""]",3,TrendAELG,LG,Symlet3,forecast,,
lg_vae_search_r2_baseline,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,0,42,27.032106,6.588489,1434.352051,8107027.500000,1.656024,1.346786,5.585832,4389825,12.54,15,False,False,ReLU,MAX_EPOCHS,27.61984253,27.61984253,41.78413773,14,1.000000,False,"[""80.04849243"", ""56.64859390"", ""57.49458694"", ""51.62608719"", ""50.27569199"", ""48.03180313"", ""49.45221710"", ""47.34952164"", ""48.82328415"", ""45.59054184"", ""50.47507477"", ""46.10493088"", ""46.07425690"", ""44.28924179"", ""27.61984253""]",2,TrendVAE,VAE,DB4,False,,
lg_vae_search_r2_baseline,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.307943,3.644910,933.122986,3614814.250000,0.926957,0.861089,2.407571,4389825,12.90,15,False,False,ReLU,MAX_EPOCHS,16.05655479,16.05655479,18.91864395,14,1.000000,False,"[""82.17751312"", ""55.62232590"", ""57.92696381"", ""55.19521332"", ""51.89758301"", ""50.56207657"", ""47.74296188"", ""46.74898911"", ""49.50883865"", ""45.82649612"", ""44.97264099"", ""25.02421761"", ""24.61030769"", ""18.33140945"", ""16.05655479""]",2,TrendVAE,VAE,DB4,False,,
lg_vae_search_r2_baseline,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Yearly,1,6,30,2,3,True,0,42,14.608939,3.408890,884.459412,3361106.750000,0.875874,0.784128,2.064859,2249237,11.71,15,False,False,ReLU,MAX_EPOCHS,14.85743332,15.45920277,11.20780277,13,1.040503,False,"[""59.34698486"", ""28.07473183"", ""21.80450821"", ""22.47002411"", ""21.14497948"", ""17.17904472"", ""18.12734604"", ""20.04231262"", ""18.17415810"", ""19.38990402"", ""16.80798721"", ""15.67844868"", ""15.71248341"", ""14.85743332"", ""15.45920277""]",2,TrendAELG+SeasonalityAELG,LG,,False,,
lg_vae_search_r2_baseline,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.144777,3.665927,932.409973,3487673.000000,0.924609,0.820716,2.121343,4389825,12.31,15,False,False,ReLU,MAX_EPOCHS,14.92180061,15.80392361,14.43364048,10,1.059116,False,"[""84.36903381"", ""30.46899986"", ""30.25640678"", ""24.76936722"", ""22.96451569"", ""19.98716927"", ""18.56049919"", ""18.64551353"", ""16.65242386"", ""15.64556217"", ""14.92180061"", ""19.54492760"", ""15.59142017"", ""15.05829525"", ""15.80392361""]",2,TrendVAE,VAE,DB4,False,,
lg_vae_search_r2_baseline,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Yearly,1,6,30,2,3,True,1,43,19.748478,5.365037,1184.405273,4260212.500000,1.279242,1.250368,4.254122,2249237,11.77,15,False,False,ReLU,MAX_EPOCHS,18.52926254,22.30016708,14.79566574,12,1.203511,False,"[""86.41893005"", ""108.76272583"", ""63.70971680"", ""60.82568359"", ""35.07569885"", ""27.87219810"", ""26.47572517"", ""30.63803864"", ""24.43920326"", ""23.48793983"", ""23.95934296"", ""22.19564056"", ""18.52926254"", ""23.48897552"", ""22.30016708""]",2,TrendAELG+SeasonalityAELG,LG,,False,,
lg_vae_search_r2_baseline,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Yearly,1,6,30,2,3,True,2,44,16.611378,4.094741,993.016724,3716533.000000,1.023433,0.955744,2.720500,2249237,12.05,15,False,False,ReLU,MAX_EPOCHS,16.34795380,21.64221001,16.76347351,9,1.323848,False,"[""46.53390121"", ""37.30139160"", ""27.59907913"", ""26.62238503"", ""17.99066734"", ""19.18081856"", ""26.64232254"", ""25.70703888"", ""17.97924805"", ""16.34795380"", ""21.25271225"", ""21.23984337"", ""17.84188652"", ""16.45631027"", ""21.64221001""]",2,TrendAELG+SeasonalityAELG,LG,,False,,
lg_vae_search_r2_baseline,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Yearly,1,6,30,2,3,True,2,44,16.611378,4.094741,993.016724,3716533.000000,1.023433,0.955744,2.720500,2249237,12.21,15,False,False,ReLU,MAX_EPOCHS,16.34795380,21.64221001,16.76347351,9,1.323848,False,"[""46.53390121"", ""37.30139160"", ""27.59907913"", ""26.62238503"", ""17.99066734"", ""19.18081856"", ""26.64232254"", ""25.70703888"", ""17.97924805"", ""16.34795380"", ""21.25271225"", ""21.23984337"", ""17.84188652"", ""16.45631027"", ""21.64221001""]",2,TrendAELG+SeasonalityAELG,LG,,False,,
lg_vae_search_r2_baseline,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Yearly,1,6,30,2,3,True,1,43,19.748478,5.365037,1184.405273,4260212.500000,1.279242,1.250368,4.254122,2249237,12.40,15,False,False,ReLU,MAX_EPOCHS,18.52926254,22.30016708,14.79566574,12,1.203511,False,"[""86.41893005"", ""108.76272583"", ""63.70971680"", ""60.82568359"", ""35.07569885"", ""27.87219810"", ""26.47572517"", ""30.63803864"", ""24.43920326"", ""23.48793983"", ""23.95934296"", ""22.19564056"", ""18.52926254"", ""23.48897552"", ""22.30016708""]",2,TrendAELG+SeasonalityAELG,LG,,False,,
lg_vae_search_r2_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,0,42,14.592089,3.444330,885.789307,3390264.000000,0.879818,0.798930,2.128864,4389825,12.39,15,forecast,False,ReLU,MAX_EPOCHS,15.42415333,15.42415333,14.88778687,14,1.000000,False,"[""72.16177368"", ""29.74635506"", ""28.17167664"", ""25.50644112"", ""24.61450195"", ""21.50210953"", ""20.28674889"", ""18.55561829"", ""18.63035774"", ""20.55206680"", ""16.92219925"", ""16.82371712"", ""19.57775307"", ""17.00478554"", ""15.42415333""]",2,TrendVAE,VAE,DB4,forecast,,
lg_vae_search_r2_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,1,43,14.673769,3.393019,880.755066,3378078.750000,0.875861,0.796612,2.205527,4389825,12.29,15,forecast,False,ReLU,MAX_EPOCHS,15.84399986,15.84399986,15.58761024,14,1.000000,False,"[""57.36448288"", ""28.00301361"", ""30.45030785"", ""25.76486397"", ""22.43854904"", ""20.95925713"", ""23.19046402"", ""18.52026558"", ""18.64633942"", ""18.96658897"", ""21.27584457"", ""21.29033279"", ""18.15588570"", ""16.53808403"", ""15.84399986""]",2,TrendVAE,VAE,DB4,forecast,,
lg_vae_search_r2_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,0,42,14.592089,3.444330,885.789307,3390264.000000,0.879818,0.798930,2.128864,4389825,12.26,15,forecast,False,ReLU,MAX_EPOCHS,15.42415333,15.42415333,14.88778687,14,1.000000,False,"[""72.16177368"", ""29.74635506"", ""28.17167664"", ""25.50644112"", ""24.61450195"", ""21.50210953"", ""20.28674889"", ""18.55561829"", ""18.63035774"", ""20.55206680"", ""16.92219925"", ""16.82371712"", ""19.57775307"", ""17.00478554"", ""15.42415333""]",2,TrendVAE,VAE,DB4,forecast,,
lg_vae_search_r2_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,1,43,14.673769,3.393019,880.755066,3378078.750000,0.875861,0.796612,2.205527,4389825,12.28,15,forecast,False,ReLU,MAX_EPOCHS,15.84399986,15.84399986,15.58761024,14,1.000000,False,"[""57.36448288"", ""28.00301361"", ""30.45030785"", ""25.76486397"", ""22.43854904"", ""20.95925713"", ""23.19046402"", ""18.52026558"", ""18.64633942"", ""18.96658897"", ""21.27584457"", ""21.29033279"", ""18.15588570"", ""16.53808403"", ""15.84399986""]",2,TrendVAE,VAE,DB4,forecast,,
lg_vae_search_r2_activeG_fcast,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Yearly,1,6,30,2,3,True,0,42,14.608939,3.408890,884.459412,3361106.750000,0.875874,0.784128,2.064859,2249237,11.69,15,forecast,False,ReLU,MAX_EPOCHS,14.85743332,15.45920277,11.20780277,13,1.040503,False,"[""59.34698486"", ""28.07473183"", ""21.80450821"", ""22.47002411"", ""21.14497948"", ""17.17904472"", ""18.12734604"", ""20.04231262"", ""18.17415810"", ""19.38990402"", ""16.80798721"", ""15.67844868"", ""15.71248341"", ""14.85743332"", ""15.45920277""]",2,TrendAELG+SeasonalityAELG,LG,,forecast,,
lg_vae_search_r2_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,2,44,14.884671,3.582548,909.387085,3430498.750000,0.906160,0.808681,2.139590,4389825,12.57,15,forecast,False,ReLU,MAX_EPOCHS,14.98016071,19.71163559,17.25753021,13,1.315849,False,"[""77.25564575"", ""28.86392212"", ""28.44128990"", ""23.71436691"", ""21.39173508"", ""18.61125946"", ""19.86843109"", ""21.29102707"", ""17.29198074"", ""16.73421478"", ""21.65282440"", ""15.63556671"", ""15.29043770"", ""14.98016071"", ""19.71163559""]",2,TrendVAE,VAE,DB4,forecast,,
lg_vae_search_r2_activeG_fcast,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Yearly,1,6,30,2,3,True,0,42,14.608939,3.408890,884.459412,3361106.750000,0.875874,0.784128,2.064859,2249237,11.93,15,forecast,False,ReLU,MAX_EPOCHS,14.85743332,15.45920277,11.20780277,13,1.040503,False,"[""59.34698486"", ""28.07473183"", ""21.80450821"", ""22.47002411"", ""21.14497948"", ""17.17904472"", ""18.12734604"", ""20.04231262"", ""18.17415810"", ""19.38990402"", ""16.80798721"", ""15.67844868"", ""15.71248341"", ""14.85743332"", ""15.45920277""]",2,TrendAELG+SeasonalityAELG,LG,,forecast,,
lg_vae_search_r2_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,2,44,14.884671,3.582548,909.387085,3430498.750000,0.906160,0.808681,2.139590,4389825,12.43,15,forecast,False,ReLU,MAX_EPOCHS,14.98016071,19.71163559,17.25753021,13,1.315849,False,"[""77.25564575"", ""28.86392212"", ""28.44128990"", ""23.71436691"", ""21.39173508"", ""18.61125946"", ""19.86843109"", ""21.29102707"", ""17.29198074"", ""16.73421478"", ""21.65282440"", ""15.63556671"", ""15.29043770"", ""14.98016071"", ""19.71163559""]",2,TrendVAE,VAE,DB4,forecast,,
