experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,basis_dim,basis_offset,stack_basis_offsets,arch_family,block_type_primary,backbone,stack_pattern,wavelet_family,basis_dim_label,latent_dim_cfg,trend_thetas_dim_cfg,active_g_cfg,tiered
tiered_offset_m4_allperiods,T+Sym10V3_30s_tiered_ag0,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Monthly,12,18,90,30,1,True,4,208181740,13.202649,0.944337,559.196533,1831624.875000,0.901752,0.491563,1.015508,16027437,256,359.63,5,False,False,ReLU,EARLY_STOPPED,12.02658558,12.06541061,7.33262825,33,1.003228,False,"[""13.28300762"", ""13.24156284"", ""12.78885460"", ""12.61148739"", ""13.52242088"", ""12.73391247"", ""12.46598148"", ""12.89910507"", ""13.31588459"", ""12.39642620"", ""12.94111347"", ""12.33434105"", ""12.63692570"", ""12.53824043"", ""12.64295006"", ""12.58406544"", ""12.55875301"", ""13.06172752"", ""12.10292435"", ""12.48411942"", ""12.13949966"", ""12.52161503"", ""12.11935711"", ""12.20965195"", ""12.30461693"", ""12.40446472"", ""12.36958981"", ""12.22389698"", ""12.36460972"", ""12.09331512"", ""12.17160702"", ""12.25906658"", ""12.12983227"", ""12.02658558"", ""12.13005066"", ""12.11757851"", ""12.16975784"", ""12.08193779"", ""12.12700367"", ""12.16368771"", ""12.11227226"", ""12.29148865"", ""12.10027313"", ""12.09788132"", ""12.21907139"", ""12.21630573"", ""12.15823650"", ""12.14833355"", ""12.06541061""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Monthly,12,18,90,30,1,True,0,1176162485,13.723275,0.965977,581.256226,1890548.500000,0.929975,0.505753,1.021557,16027437,256,254.79,4,forecast,False,ReLU,EARLY_STOPPED,11.98254967,12.15901661,7.59724760,17,1.014727,False,"[""17.29938889"", ""13.67308617"", ""12.76638031"", ""13.20190716"", ""12.80716133"", ""13.18528080"", ""12.70852566"", ""12.40583229"", ""12.43452358"", ""12.54004192"", ""12.63889217"", ""12.36982059"", ""12.54501438"", ""12.37304974"", ""12.46636677"", ""12.08520985"", ""12.13711357"", ""11.98254967"", ""12.16132545"", ""12.22145748"", ""12.11038494"", ""12.08276176"", ""12.05558109"", ""12.21191788"", ""12.18620014"", ""12.13517284"", ""12.18482971"", ""12.13759422"", ""12.32934666"", ""12.34263706"", ""12.10173035"", ""12.30515385"", ""12.15901661""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Monthly,12,18,90,30,1,True,1,643984401,13.588823,0.963880,577.003174,1877992.000000,0.924328,0.503083,1.021237,16027437,256,366.11,5,forecast,False,ReLU,EARLY_STOPPED,11.98881626,12.40214825,7.26919079,29,1.034476,False,"[""14.11104393"", ""13.17691040"", ""13.14120483"", ""13.02426338"", ""13.09725475"", ""12.50737667"", ""12.61635399"", ""12.72106743"", ""12.69948292"", ""13.17189884"", ""12.59701729"", ""12.74353027"", ""13.26045036"", ""12.56301594"", ""12.36732292"", ""12.73748589"", ""12.20878506"", ""12.29070854"", ""12.13821507"", ""12.34261703"", ""12.08396626"", ""12.46801472"", ""12.35463810"", ""12.12632942"", ""12.10385799"", ""12.23862934"", ""12.15184021"", ""12.15152836"", ""12.25004673"", ""11.98881626"", ""12.04976845"", ""12.06801414"", ""12.17333031"", ""12.09625530"", ""12.23862743"", ""12.05661678"", ""12.09674644"", ""12.06058216"", ""12.31586361"", ""12.13446236"", ""12.13382244"", ""12.20384979"", ""12.52336884"", ""12.18555737"", ""12.40214825""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Monthly,12,18,90,30,1,True,2,835845852,14.431744,1.005515,606.636536,1958975.875000,0.973125,0.528887,1.061791,16027437,256,344.80,5,forecast,False,ReLU,EARLY_STOPPED,12.04787064,12.14258194,7.14411831,25,1.007861,False,"[""14.99066448"", ""13.61885548"", ""13.30533600"", ""13.43466187"", ""13.39468479"", ""13.34401798"", ""12.65827370"", ""12.99201012"", ""12.92877102"", ""12.66459465"", ""12.56589699"", ""12.29305744"", ""12.17430973"", ""12.44675541"", ""12.62257004"", ""12.59696102"", ""12.60371780"", ""12.90004730"", ""12.75466156"", ""12.91894913"", ""12.09466934"", ""12.34802723"", ""12.30210018"", ""12.06681252"", ""12.08753395"", ""12.04787064"", ""12.12774086"", ""12.15727711"", ""12.32708359"", ""12.13035965"", ""12.15265369"", ""12.19865990"", ""12.13673782"", ""12.20692444"", ""12.09914589"", ""12.24791813"", ""12.12396336"", ""12.05394173"", ""12.18320560"", ""12.13146877"", ""12.14258194""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Monthly,12,18,90,30,1,True,3,1492199840,13.803558,0.971465,582.747681,1899558.625000,0.935338,0.507153,1.025002,16027437,256,360.23,5,forecast,False,ReLU,EARLY_STOPPED,12.05321980,12.32042027,7.63885403,27,1.022168,False,"[""13.85738659"", ""12.99928665"", ""12.96978474"", ""12.90512466"", ""13.68366623"", ""12.61779690"", ""12.96016121"", ""12.56285667"", ""12.75821590"", ""12.51841545"", ""13.01441193"", ""12.72918606"", ""12.40318966"", ""12.47850800"", ""12.68392086"", ""12.43483067"", ""12.62386417"", ""12.30942535"", ""12.36964989"", ""12.34536743"", ""12.49680901"", ""12.54303265"", ""12.38871193"", ""12.32860565"", ""12.30580235"", ""12.48566532"", ""12.57857800"", ""12.05321980"", ""12.24158287"", ""12.69452000"", ""12.22171974"", ""12.26017189"", ""12.09357166"", ""12.11467552"", ""12.09360504"", ""12.10961723"", ""12.18889427"", ""12.37067032"", ""12.19460392"", ""12.29687119"", ""12.12712002"", ""12.17826080"", ""12.32042027""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Monthly,12,18,90,30,1,True,4,260156759,13.336621,0.955101,566.769104,1840336.500000,0.911458,0.496610,1.011012,16027437,256,449.72,6,forecast,False,ReLU,EARLY_STOPPED,11.96919155,11.99817181,7.41608381,39,1.002421,False,"[""14.94641399"", ""13.17076683"", ""12.69167995"", ""13.05872250"", ""12.77263927"", ""13.75581264"", ""12.90520191"", ""12.65229321"", ""12.45722485"", ""12.70835972"", ""12.32437229"", ""12.41262627"", ""12.78760815"", ""12.56028652"", ""12.31588554"", ""12.36672020"", ""12.45718098"", ""12.18968868"", ""12.41791916"", ""12.33026981"", ""12.48635197"", ""12.18164158"", ""12.36390781"", ""12.18000221"", ""12.15249443"", ""12.07289219"", ""12.30134487"", ""12.22994804"", ""12.10331631"", ""12.12313843"", ""12.25877190"", ""12.17713165"", ""12.13764095"", ""12.13732338"", ""12.15120316"", ""12.16473579"", ""12.26079464"", ""12.11675167"", ""12.28343964"", ""11.96919155"", ""12.17219925"", ""12.18815517"", ""12.29967403"", ""12.22586155"", ""12.16101074"", ""12.32385063"", ""12.14444160"", ""12.20699310"", ""12.16389179"", ""12.26109505"", ""12.05918312"", ""12.03116512"", ""12.11489487"", ""12.01040649"", ""11.99817181""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods,TAE+Sym10V3AE_30s_tiered,tiered_ae_sym10_30s,"['TrendAE', 'Symlet10WaveletV3AE']",Monthly,12,18,90,30,1,True,0,229299039,13.477476,0.957126,571.781372,1848946.500000,0.917292,0.500989,1.014338,3567597,256,339.15,5,False,False,ReLU,EARLY_STOPPED,11.94648457,12.11699486,7.70337725,25,1.014273,False,"[""13.46506500"", ""13.41910839"", ""15.00258827"", ""13.10679436"", ""14.68627071"", ""12.40305233"", ""12.57207012"", ""13.07513428"", ""12.45233727"", ""12.37771988"", ""12.35789490"", ""12.41905689"", ""12.48864746"", ""12.48100662"", ""12.31528950"", ""12.26598167"", ""12.36158085"", ""11.99228859"", ""12.28344917"", ""12.36782646"", ""12.46402073"", ""12.23083878"", ""12.40286541"", ""12.40722275"", ""12.14404392"", ""11.94648457"", ""11.99362659"", ""11.96845722"", ""12.11163235"", ""11.98986626"", ""12.08881092"", ""11.98009777"", ""12.14380741"", ""12.06910896"", ""12.05207729"", ""11.98839092"", ""12.08011341"", ""12.16465378"", ""12.05379295"", ""12.09044361"", ""12.11699486""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAE+Sym10V3AE_30s_tiered,tiered_ae_sym10_30s,"['TrendAE', 'Symlet10WaveletV3AE']",Monthly,12,18,90,30,1,True,1,1048835896,13.376945,0.954659,566.962952,1829502.625000,0.912648,0.496678,1.000396,3567597,256,322.24,4,False,False,ReLU,EARLY_STOPPED,11.99182320,12.14604187,7.07345915,23,1.012860,False,"[""14.18526268"", ""12.82252693"", ""13.82676792"", ""12.86416149"", ""12.49761581"", ""12.49204159"", ""12.49098015"", ""12.48303032"", ""12.26939964"", ""12.33397770"", ""12.38072681"", ""12.94052219"", ""13.62726307"", ""12.29646873"", ""12.39390755"", ""12.46650791"", ""12.97999573"", ""12.23771572"", ""12.13759136"", ""12.29419804"", ""12.15012741"", ""12.32399464"", ""12.35154057"", ""11.99182320"", ""12.08448982"", ""12.05062771"", ""12.20287609"", ""12.12511730"", ""12.28725433"", ""12.35338306"", ""12.02630711"", ""12.06609726"", ""12.04943085"", ""12.01941776"", ""12.04601002"", ""12.06473732"", ""12.12787151"", ""12.05062199"", ""12.14604187""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAE+Sym10V3AE_30s_tiered,tiered_ae_sym10_30s,"['TrendAE', 'Symlet10WaveletV3AE']",Monthly,12,18,90,30,1,True,2,1658420101,13.925655,0.969810,587.490112,1914752.000000,0.938791,0.510112,1.034040,3567597,256,331.95,4,False,False,ReLU,EARLY_STOPPED,12.06321907,12.23751259,7.53458452,23,1.014448,False,"[""13.67980862"", ""13.17394638"", ""12.87724209"", ""13.10500431"", ""12.96503735"", ""12.67796135"", ""12.52129269"", ""12.36574078"", ""13.02128124"", ""12.37931633"", ""12.85058212"", ""12.19270611"", ""12.41901588"", ""12.29045486"", ""12.39680862"", ""12.78511429"", ""12.26014042"", ""12.23766232"", ""12.24200821"", ""12.21135330"", ""12.13967609"", ""12.32328892"", ""12.11513424"", ""12.06321907"", ""12.14513111"", ""12.13945866"", ""12.36917877"", ""12.25849342"", ""12.19846630"", ""12.08666801"", ""12.25633621"", ""12.19286442"", ""12.23144054"", ""12.16376686"", ""12.18438053"", ""12.22992325"", ""12.13668060"", ""12.11939049"", ""12.23751259""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAE+Sym10V3AE_30s_tiered,tiered_ae_sym10_30s,"['TrendAE', 'Symlet10WaveletV3AE']",Monthly,12,18,90,30,1,True,3,401033527,14.089733,0.987545,595.776733,1933055.875000,0.952820,0.523563,1.077449,3567597,256,259.01,3,False,False,ReLU,EARLY_STOPPED,12.01209641,12.27843094,7.74507904,14,1.022172,False,"[""14.49553013"", ""12.77860641"", ""13.03428650"", ""12.97593403"", ""12.81888962"", ""12.51430893"", ""12.47031021"", ""12.39737892"", ""12.52961826"", ""12.61826992"", ""12.49635696"", ""12.49162006"", ""12.63365364"", ""12.25124264"", ""12.01209641"", ""12.93720436"", ""12.35330296"", ""12.33531857"", ""12.14272690"", ""12.55866146"", ""12.47068405"", ""12.25858116"", ""12.22733974"", ""12.40528107"", ""12.36226273"", ""12.32381535"", ""12.34395695"", ""12.16036415"", ""12.06854153"", ""12.27843094""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAE+Sym10V3AE_30s_tiered,tiered_ae_sym10_30s,"['TrendAE', 'Symlet10WaveletV3AE']",Monthly,12,18,90,30,1,True,4,1851296126,13.045547,0.942473,557.361755,1797330.875000,0.895431,0.490281,0.998869,3567597,256,333.85,4,False,False,ReLU,EARLY_STOPPED,12.07492924,12.55180740,7.67818689,24,1.039493,False,"[""15.14642811"", ""13.17311764"", ""13.47320843"", ""12.52705193"", ""13.16876030"", ""12.82037544"", ""12.79162407"", ""12.60048008"", ""12.41330051"", ""12.61068726"", ""12.43867207"", ""12.67495823"", ""13.28611946"", ""13.17386818"", ""12.35818577"", ""12.35837936"", ""12.28155899"", ""12.41714668"", ""12.21246338"", ""12.27126408"", ""12.61545849"", ""13.10705853"", ""12.36332035"", ""12.45576477"", ""12.07492924"", ""12.60341167"", ""12.51581287"", ""12.46638107"", ""12.14899635"", ""12.14398861"", ""12.27799129"", ""12.34225368"", ""12.19252968"", ""12.08969021"", ""12.50771999"", ""12.57184792"", ""12.14183235"", ""12.12672806"", ""12.10793400"", ""12.55180740""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAELG+Sym10V3AELG_30s_tiered,tiered_aelg_sym10_30s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Monthly,12,18,90,30,1,True,0,1821178025,13.874318,0.978600,584.224731,1866250.875000,0.941146,0.510542,1.024150,3568557,256,398.99,5,False,False,ReLU,EARLY_STOPPED,12.04074764,12.10664749,7.32209539,27,1.005473,False,"[""14.00012207"", ""13.70847225"", ""13.86499882"", ""12.70248318"", ""13.22129726"", ""12.42675114"", ""13.14513016"", ""12.93803787"", ""12.50587845"", ""12.51027107"", ""12.69800091"", ""12.67362595"", ""12.34089279"", ""12.15635014"", ""12.31129456"", ""12.36670971"", ""12.48402882"", ""12.57945442"", ""12.38416767"", ""12.19385433"", ""12.13007164"", ""12.24012089"", ""12.13891792"", ""12.45334339"", ""12.10096264"", ""12.17651844"", ""12.23194027"", ""12.04074764"", ""12.28258610"", ""12.46980572"", ""12.25726032"", ""12.08986092"", ""12.13665390"", ""12.07025146"", ""12.11942101"", ""12.10504341"", ""12.15171528"", ""12.10221577"", ""12.08331680"", ""12.20143986"", ""12.19158745"", ""12.23462486"", ""12.10664749""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAELG+Sym10V3AELG_30s_tiered,tiered_aelg_sym10_30s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Monthly,12,18,90,30,1,True,1,322246081,12.767153,0.935276,546.059509,1788600.000000,0.882397,0.483158,0.999668,3568557,256,476.43,5,False,False,ReLU,EARLY_STOPPED,11.99452591,12.11020279,7.45354080,34,1.009644,False,"[""15.09731102"", ""12.82600498"", ""12.88843727"", ""12.65794182"", ""12.88825226"", ""12.52107906"", ""14.02563667"", ""12.71219826"", ""12.28893661"", ""12.58216763"", ""12.49221134"", ""12.63717175"", ""12.22143841"", ""12.46442223"", ""12.28272915"", ""12.29249382"", ""12.22028160"", ""12.30648327"", ""12.34476948"", ""12.24402618"", ""12.20088959"", ""12.22570038"", ""12.28578472"", ""12.09630775"", ""12.05256939"", ""12.29324341"", ""12.66620159"", ""12.13242722"", ""12.40501690"", ""11.99881554"", ""12.17876148"", ""12.02333355"", ""11.99856663"", ""12.12855625"", ""11.99452591"", ""12.18938541"", ""12.10855103"", ""12.05644417"", ""12.14804268"", ""12.08548164"", ""12.10469627"", ""12.07641888"", ""12.08692551"", ""12.08881474"", ""12.13543510"", ""12.07923698"", ""12.18373013"", ""12.16449261"", ""12.02761936"", ""12.11020279""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAELG+Sym10V3AELG_30s_tiered,tiered_aelg_sym10_30s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Monthly,12,18,90,30,1,True,2,1143430449,13.411495,0.952086,566.791382,1847355.875000,0.912635,0.498018,1.022812,3568557,256,607.68,7,False,False,ReLU,EARLY_STOPPED,11.93922424,12.32461834,7.61886406,48,1.032280,False,"[""14.66151810"", ""18.73637962"", ""13.57670403"", ""13.02253819"", ""12.60497379"", ""12.64827061"", ""12.37479973"", ""12.78440380"", ""13.24031162"", ""12.50017357"", ""12.26394558"", ""12.52581024"", ""12.37018013"", ""12.23281002"", ""12.63351345"", ""12.29292297"", ""12.49585438"", ""12.32240009"", ""12.41595173"", ""12.16627979"", ""12.56592560"", ""12.05857182"", ""12.29993916"", ""12.25857544"", ""12.07392597"", ""12.11702728"", ""12.07910156"", ""12.15131092"", ""12.10801125"", ""12.06628418"", ""12.11173439"", ""12.13726521"", ""11.98111343"", ""12.03975296"", ""12.12127972"", ""12.13293743"", ""12.05679417"", ""11.95003414"", ""11.97734070"", ""11.96448135"", ""12.05649090"", ""12.08209896"", ""11.94421101"", ""11.99446392"", ""12.01976681"", ""12.03687382"", ""12.02082920"", ""12.08417988"", ""11.93922424"", ""12.08712387"", ""12.16403389"", ""12.05776310"", ""11.98718452"", ""12.01579285"", ""12.14165878"", ""12.13476276"", ""12.11078262"", ""12.09257698"", ""12.07682896"", ""12.16860390"", ""12.18973160"", ""12.17128372"", ""12.11871624"", ""12.32461834""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAELG+Sym10V3AELG_30s_tiered,tiered_aelg_sym10_30s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Monthly,12,18,90,30,1,True,3,127748155,13.690187,0.966141,578.280518,1876301.125000,0.928905,0.503771,1.018186,3568557,256,470.83,6,False,False,ReLU,EARLY_STOPPED,11.97968006,12.06409073,7.32538605,35,1.007046,False,"[""13.86391830"", ""13.46425533"", ""12.82339954"", ""13.04593086"", ""12.54183578"", ""12.79910946"", ""12.45266628"", ""12.47794056"", ""12.72151566"", ""12.40809727"", ""12.43787766"", ""12.48025608"", ""12.29326344"", ""12.40081501"", ""12.17472649"", ""12.44189167"", ""12.02612019"", ""12.42639732"", ""12.99015713"", ""12.33144379"", ""12.03446198"", ""12.41909981"", ""12.71751404"", ""12.15467453"", ""12.11530685"", ""12.16317463"", ""12.19729519"", ""12.21952820"", ""12.21111679"", ""12.15230751"", ""12.13253403"", ""12.00155735"", ""12.07241821"", ""12.25276279"", ""12.09667015"", ""11.97968006"", ""12.09629917"", ""12.04601479"", ""12.13000870"", ""12.07385826"", ""12.11761284"", ""12.10473919"", ""11.99685287"", ""12.04926014"", ""12.01403236"", ""12.09594631"", ""12.18001556"", ""12.12548733"", ""12.07472515"", ""12.04097652"", ""12.06409073""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAELG+Sym10V3AELG_30s_tiered,tiered_aelg_sym10_30s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Monthly,12,18,90,30,1,True,4,622927765,13.002478,0.944068,553.241272,1796959.250000,0.894688,0.487614,0.997642,3568557,256,530.53,6,False,False,ReLU,EARLY_STOPPED,11.85223675,11.97246838,7.01807356,43,1.010144,False,"[""13.74893188"", ""12.89369392"", ""12.60680580"", ""13.07845402"", ""13.18485546"", ""12.82213497"", ""12.99514198"", ""12.64130974"", ""12.58154202"", ""13.00193214"", ""12.31331921"", ""12.46156597"", ""12.39212990"", ""12.27700520"", ""12.35227966"", ""12.18901348"", ""12.51207066"", ""12.11006641"", ""12.01943111"", ""12.08487415"", ""12.18694687"", ""12.57362270"", ""12.01302338"", ""12.17175388"", ""12.20672131"", ""12.07482433"", ""11.98947906"", ""12.10471249"", ""11.95430565"", ""11.97831154"", ""12.16053104"", ""12.08743000"", ""11.96947384"", ""12.14973068"", ""12.01340771"", ""12.01917839"", ""11.97612858"", ""12.00760174"", ""12.02843189"", ""11.91218090"", ""11.90001869"", ""11.96423721"", ""11.92500401"", ""11.85223675"", ""11.97623825"", ""11.94093704"", ""12.09052849"", ""11.98574734"", ""11.91500568"", ""11.88897038"", ""12.11677361"", ""11.91030502"", ""11.93765450"", ""11.97816753"", ""12.04416656"", ""12.00184345"", ""12.01966763"", ""12.09433079"", ""11.97246838""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,T+DB3V3_10s_tiered_ag0,tiered_rb_db3_10s,"['Trend', 'DB3WaveletV3']",Monthly,12,18,90,10,1,True,0,1963461433,12.948754,0.933928,552.412659,1795978.250000,0.888057,0.484930,0.993352,5342479,256,267.15,8,False,False,ReLU,EARLY_STOPPED,12.00777435,12.07008076,7.55721092,58,1.005189,False,"[""16.32270622"", ""13.40561581"", ""13.78485203"", ""12.86885071"", ""12.64857292"", ""12.70431805"", ""12.97513294"", ""12.76181984"", ""12.64082909"", ""12.72533417"", ""12.57473469"", ""12.55800438"", ""12.53693867"", ""12.32378769"", ""12.58517933"", ""12.28506279"", ""12.35140228"", ""12.44527435"", ""12.36969662"", ""12.45182705"", ""12.16783428"", ""12.13851547"", ""12.24453354"", ""12.17797661"", ""12.16009903"", ""12.19461727"", ""12.04663181"", ""12.27891827"", ""12.39714622"", ""12.20587254"", ""12.20305729"", ""12.12947178"", ""12.06435204"", ""12.14677620"", ""12.40478420"", ""12.01830101"", ""12.03679466"", ""12.06591892"", ""12.13649464"", ""12.12252235"", ""12.10503292"", ""12.10122681"", ""12.06547928"", ""12.17473793"", ""12.03810787"", ""12.12203026"", ""12.13861942"", ""12.13712025"", ""12.09911728"", ""12.01164055"", ""12.08652687"", ""12.10313320"", ""12.12859154"", ""12.06107044"", ""12.10569763"", ""12.09489536"", ""12.06085587"", ""12.03304291"", ""12.00777435"", ""12.02757168"", ""12.03297901"", ""12.10140800"", ""12.08141041"", ""12.09172440"", ""12.07376003"", ""12.10733986"", ""12.08797264"", ""12.08829403"", ""12.06716633"", ""12.12650776"", ""12.12777996"", ""12.11195278"", ""12.08491039"", ""12.07008076""]",,,,alt_trend_wavelet_rb,Trend+DB3WaveletV3,RootBlock,alternating,db3,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods,T+DB3V3_10s_tiered_ag0,tiered_rb_db3_10s,"['Trend', 'DB3WaveletV3']",Monthly,12,18,90,10,1,True,1,319114048,13.398102,0.951239,567.683411,1836555.625000,0.911772,0.497551,1.014998,5342479,256,233.15,7,False,False,ReLU,EARLY_STOPPED,11.92676544,12.05854321,7.46930313,50,1.011049,False,"[""13.32790089"", ""13.42076015"", ""12.84476185"", ""14.26899719"", ""12.83159542"", ""16.80491638"", ""12.72390079"", ""12.71381760"", ""12.72231865"", ""12.81415749"", ""12.58530617"", ""14.32377720"", ""13.08583355"", ""12.76224041"", ""12.59725761"", ""13.01822090"", ""12.39727592"", ""12.33090878"", ""12.31842041"", ""12.70512867"", ""12.86693192"", ""12.48585701"", ""12.36091709"", ""12.74510384"", ""12.79108620"", ""12.28643513"", ""12.32660198"", ""12.68504333"", ""12.27202702"", ""12.12957191"", ""12.26320839"", ""12.24635506"", ""12.23369312"", ""12.20606232"", ""12.24701595"", ""12.14422417"", ""12.26735115"", ""12.23510265"", ""12.21889210"", ""12.28260708"", ""12.05869293"", ""12.00434780"", ""12.19127560"", ""11.99607563"", ""12.14186764"", ""12.10910320"", ""12.19416809"", ""12.24977303"", ""12.10877514"", ""12.07935333"", ""11.92676544"", ""12.05873394"", ""12.09948063"", ""12.19255161"", ""12.17657375"", ""12.14868355"", ""12.19445705"", ""12.10820866"", ""12.11413383"", ""12.16682816"", ""12.09836960"", ""12.05083179"", ""12.04803562"", ""12.06285763"", ""12.11524582"", ""12.05854321""]",,,,alt_trend_wavelet_rb,Trend+DB3WaveletV3,RootBlock,alternating,db3,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods,T+DB3V3_10s_tiered_ag0,tiered_rb_db3_10s,"['Trend', 'DB3WaveletV3']",Monthly,12,18,90,10,1,True,2,580024472,13.269006,0.958114,564.772217,1827041.125000,0.910532,0.496571,1.010223,5342479,256,209.08,6,False,False,ReLU,EARLY_STOPPED,12.03243732,12.08464813,7.85405350,41,1.004339,False,"[""14.82298565"", ""13.27246857"", ""12.73611832"", ""12.58733368"", ""12.73422813"", ""14.58492088"", ""14.06051445"", ""12.70748138"", ""12.55857944"", ""12.66655254"", ""12.52271748"", ""12.95034790"", ""12.58236980"", ""12.65335369"", ""12.51800346"", ""12.33692169"", ""12.35007286"", ""12.85134506"", ""12.24315643"", ""12.37595272"", ""12.28484631"", ""12.45648479"", ""12.50230503"", ""12.34470558"", ""12.37699223"", ""12.40745354"", ""12.17726707"", ""12.39382648"", ""12.26262760"", ""12.09833050"", ""12.18926525"", ""12.27290249"", ""12.31002617"", ""12.26413536"", ""12.26454067"", ""12.24117851"", ""12.23835278"", ""12.38593006"", ""12.29711723"", ""12.19524479"", ""12.08484459"", ""12.03243732"", ""12.11354160"", ""12.06097698"", ""12.13656521"", ""12.09533596"", ""12.08993721"", ""12.07204533"", ""12.12687588"", ""12.04223156"", ""12.06923008"", ""12.11951733"", ""12.06087399"", ""12.05181599"", ""12.07592678"", ""12.08050632"", ""12.08464813""]",,,,alt_trend_wavelet_rb,Trend+DB3WaveletV3,RootBlock,alternating,db3,eq_fcast,,3,False,ascend
