experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,category_label,latent_dim
activeG_fcast_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld32,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,1,43,15.313194,3.698360,931.240051,3488717.000000,0.933842,0.846531,2.188912,4976006,10.70,15,forecast,False,ReLU,MAX_EPOCHS,15.04205036,15.04205036,11.60706329,14,1.000000,False,"[""57.82229996"", ""36.55867004"", ""41.42390060"", ""28.59010506"", ""26.02759552"", ""20.20919228"", ""19.20423698"", ""18.77495575"", ""18.27987671"", ""18.82207870"", ""17.63822937"", ""17.67523003"", ""15.70349026"", ""16.71194649"", ""15.04205036""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,32
activeG_fcast_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld32,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,2,44,14.453630,3.327080,885.339478,3403347.000000,0.860829,0.763437,1.999264,4976006,10.55,15,forecast,False,ReLU,MAX_EPOCHS,14.58002186,16.34060287,10.95347691,8,1.120753,False,"[""46.03527832"", ""29.76826668"", ""26.12071991"", ""23.88576698"", ""18.77068901"", ""19.02903366"", ""15.83679771"", ""18.37368774"", ""14.58002186"", ""15.90479755"", ""15.06758595"", ""14.98914242"", ""14.95958710"", ""15.01240730"", ""16.34060287""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,32
activeG_fcast_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld8,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,0,42,43.774895,13.763691,2706.797852,18240866.000000,3.071055,3.151213,35.881741,4863078,10.94,15,forecast,False,ReLU,MAX_EPOCHS,41.47164917,48.56263733,746.29913330,13,1.170984,False,"[""146.31990051"", ""118.73058319"", ""105.12100220"", ""94.41789246"", ""86.62607574"", ""74.17680359"", ""71.73832703"", ""70.98548126"", ""70.28875732"", ""70.01593781"", ""68.77343750"", ""71.97418213"", ""53.27331924"", ""41.47164917"", ""48.56263733""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,8
activeG_fcast_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld8,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,1,43,36.180462,10.120660,2240.475098,13325726.000000,2.380337,2.378930,15.271672,4863078,10.66,15,forecast,False,ReLU,MAX_EPOCHS,38.07126236,38.07126236,620.82061768,14,1.000000,False,"[""149.39054871"", ""111.47502899"", ""77.37574768"", ""77.71750641"", ""66.67675018"", ""61.41794968"", ""57.19660950"", ""65.65959167"", ""42.67140198"", ""49.80152130"", ""45.44637680"", ""46.09839630"", ""46.22203445"", ""38.91469574"", ""38.07126236""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,8
activeG_fcast_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld8,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,2,44,48.698738,22.076707,3711.168701,30312760.000000,4.267631,5.093066,79.571312,4863078,10.66,15,forecast,False,ReLU,MAX_EPOCHS,40.35116959,45.99713135,4975.62255859,12,1.139921,False,"[""140.80412292"", ""123.51300812"", ""97.95160675"", ""85.92246246"", ""69.41897583"", ""86.19879913"", ""80.36636353"", ""69.09275055"", ""64.82872772"", ""47.31744385"", ""56.63750076"", ""42.74016190"", ""40.35116959"", ""41.40853500"", ""45.99713135""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,8
activeG_fcast_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld16,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,0,42,37.923752,12.119593,2396.393799,14371199.000000,2.685176,2.872545,26.008490,4930758,10.60,15,forecast,False,ReLU,MAX_EPOCHS,39.84069061,40.54168320,1723.09008789,13,1.017595,False,"[""124.54187775"", ""84.06642151"", ""91.82382965"", ""65.57147980"", ""46.51103210"", ""58.45748520"", ""53.23705292"", ""47.06618118"", ""47.64976120"", ""42.19363785"", ""53.66588211"", ""45.97875977"", ""40.28773499"", ""39.84069061"", ""40.54168320""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,16
activeG_fcast_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld16,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,1,43,36.673107,11.297534,2312.427002,13451210.000000,2.543482,2.771208,22.818329,4930758,10.58,15,forecast,False,ReLU,MAX_EPOCHS,35.79306030,36.54904175,3166.83789062,13,1.021121,False,"[""121.90811157"", ""71.97087860"", ""99.86522675"", ""87.50032806"", ""73.12471771"", ""78.59761810"", ""73.56346893"", ""72.56763458"", ""65.35912323"", ""51.22755814"", ""39.58884048"", ""38.04100418"", ""38.16739655"", ""35.79306030"", ""36.54904175""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,16
activeG_fcast_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld16,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,2,44,35.136002,9.634691,2141.155762,12185827.000000,2.287237,2.160847,11.707421,4930758,10.64,15,forecast,False,ReLU,MAX_EPOCHS,38.37917709,39.16772842,2089.38671875,12,1.020546,False,"[""136.31655884"", ""74.89968872"", ""89.10527802"", ""77.77854156"", ""50.87268066"", ""53.92338943"", ""54.76158142"", ""51.96285248"", ""49.98965073"", ""46.61699295"", ""45.70607758"", ""42.29370499"", ""38.37917709"", ""44.75559998"", ""39.16772842""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,16
activeG_fcast_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld32,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,0,42,31.900644,9.706319,2032.671997,11957545.000000,2.197260,2.504613,20.681843,5066118,10.95,15,forecast,False,ReLU,MAX_EPOCHS,31.59254265,31.59254265,1756.79443359,14,1.000000,False,"[""120.19343567"", ""114.89751434"", ""90.29959869"", ""83.83357239"", ""66.89360046"", ""52.61027527"", ""51.51403427"", ""43.84125900"", ""43.49096680"", ""40.05702209"", ""37.09029007"", ""32.71539307"", ""33.58304214"", ""34.63782501"", ""31.59254265""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,32
activeG_fcast_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld32,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,1,43,32.726749,9.815713,2044.107788,11250861.000000,2.236300,2.471516,19.504896,5066118,11.00,15,forecast,False,ReLU,MAX_EPOCHS,32.60999298,32.60999298,3329.87597656,14,1.000000,False,"[""143.05793762"", ""94.61763000"", ""61.73469543"", ""60.54218292"", ""58.48133850"", ""56.05121231"", ""54.81266785"", ""47.57689667"", ""41.08249664"", ""41.52076340"", ""38.84472656"", ""40.49642563"", ""34.90486908"", ""35.28576660"", ""32.60999298""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,32
activeG_fcast_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld32,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,2,44,34.944672,10.791066,2226.197754,13138619.000000,2.426876,2.766536,25.708521,5066118,10.65,15,forecast,False,ReLU,MAX_EPOCHS,34.22075653,37.54883194,2765.63525391,12,1.097253,False,"[""133.67837524"", ""114.77153015"", ""81.58158875"", ""64.69649506"", ""57.83189011"", ""41.84934235"", ""53.09426117"", ""49.98435211"", ""45.39720154"", ""41.08826828"", ""35.09059525"", ""35.29808044"", ""34.22075653"", ""35.24506378"", ""37.54883194""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,32
activeG_fcast_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld8,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,0,42,81.038200,15.875127,3140.602783,27136250.000000,4.476820,3.336369,33.882042,7093094,10.86,15,forecast,False,ReLU,MAX_EPOCHS,82.53241730,83.32609558,116.39376831,13,1.009617,False,"[""163.65109253"", ""117.54320526"", ""125.18282318"", ""97.91013336"", ""134.38462830"", ""103.56526947"", ""107.90907288"", ""92.81199646"", ""103.94245911"", ""95.54913330"", ""86.68763733"", ""87.93738556"", ""85.14272308"", ""82.53241730"", ""83.32609558""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,8
activeG_fcast_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld8,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,1,43,21.215061,5.569511,1229.874756,4608059.500000,1.349840,1.301303,4.835259,7093094,11.45,15,forecast,False,ReLU,MAX_EPOCHS,21.44243622,22.86763763,68.39594269,13,1.066466,False,"[""153.08587646"", ""147.45365906"", ""138.73173523"", ""102.42120361"", ""85.90838623"", ""79.21533203"", ""75.51467896"", ""67.43622589"", ""61.82803345"", ""57.19336319"", ""33.92719650"", ""26.79304695"", ""31.24746132"", ""21.44243622"", ""22.86763763""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,8
activeG_fcast_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld8,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,2,44,21.607801,5.370981,1246.551636,4984021.500000,1.336878,1.176975,3.571786,7093094,11.00,15,forecast,False,ReLU,MAX_EPOCHS,24.42910004,27.93422318,49.93737793,12,1.143481,False,"[""169.28556824"", ""141.05569458"", ""101.61367035"", ""122.84937286"", ""105.96930695"", ""121.17591095"", ""112.11829376"", ""102.93146515"", ""83.68736267"", ""69.75924683"", ""43.05892181"", ""27.01226997"", ""24.42910004"", ""24.55439186"", ""27.93422318""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,8
activeG_fcast_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld16,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,0,42,82.888977,17.553086,3445.502930,31595278.000000,4.744563,3.723202,40.045876,7126982,11.12,15,forecast,False,ReLU,MAX_EPOCHS,82.61669922,85.58537292,107.80039978,11,1.035933,False,"[""168.23112488"", ""147.98999023"", ""114.81703186"", ""108.53339386"", ""93.37516022"", ""99.74876404"", ""91.96682739"", ""90.73514557"", ""97.84768677"", ""83.29698181"", ""84.57556152"", ""82.61669922"", ""87.46140289"", ""85.17760468"", ""85.58537292""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,16
activeG_fcast_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld16,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,1,43,78.720009,16.453367,3183.796387,30551034.000000,4.478645,3.314002,34.368958,7126982,11.10,15,forecast,False,ReLU,MAX_EPOCHS,79.29895782,86.21053314,104.26045227,13,1.087158,False,"[""171.60636902"", ""144.71121216"", ""125.72496033"", ""99.88006592"", ""103.44451904"", ""101.12903595"", ""88.11709595"", ""89.12818909"", ""87.88044739"", ""93.77301025"", ""88.03358459"", ""82.80700684"", ""80.98868561"", ""79.29895782"", ""86.21053314""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,16
activeG_fcast_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld16,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,2,44,20.101675,5.158455,1192.353027,4528203.500000,1.264057,1.182193,3.993662,7126982,11.18,15,forecast,False,ReLU,MAX_EPOCHS,20.06079865,20.06079865,42.59681320,14,1.000000,False,"[""174.29054260"", ""149.81332397"", ""118.96133423"", ""77.86016846"", ""103.09086609"", ""104.48564148"", ""93.81623840"", ""81.35205078"", ""80.82033539"", ""62.42657471"", ""40.31694794"", ""32.97502518"", ""24.32590675"", ""20.49752235"", ""20.06079865""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,16
activeG_fcast_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld32,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,0,42,23.924334,6.797632,1499.238403,6617750.000000,1.587252,1.580820,7.553538,7194758,11.42,15,forecast,False,ReLU,MAX_EPOCHS,25.62054062,25.62054062,45.98877716,14,1.000000,False,"[""181.71586609"", ""158.17063904"", ""123.38978577"", ""112.82361603"", ""104.55069733"", ""98.61831665"", ""84.03360748"", ""85.75669861"", ""72.96009064"", ""79.95375824"", ""69.29184723"", ""70.37934875"", ""44.82532120"", ""28.31797600"", ""25.62054062""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,32
activeG_fcast_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld32,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,1,43,18.987307,4.659848,1130.915039,4365073.500000,1.167228,1.090467,3.325786,7194758,11.02,15,forecast,False,ReLU,MAX_EPOCHS,20.11906433,44.12144852,41.52844238,8,2.193017,False,"[""172.05151367"", ""151.89500427"", ""127.61329651"", ""114.74268341"", ""75.98632812"", ""84.75760651"", ""56.24580002"", ""28.53737831"", ""20.11906433"", ""40.21207809"", ""32.76528549"", ""34.97406769"", ""47.60283661"", ""24.74318695"", ""44.12144852""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,32
activeG_fcast_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld32,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,2,44,80.441147,17.095731,3387.277100,34367616.000000,4.612126,3.600156,41.879894,7194758,11.00,15,forecast,False,ReLU,MAX_EPOCHS,81.70141602,87.64763641,106.55139923,8,1.072780,False,"[""177.89978027"", ""154.92485046"", ""138.26338196"", ""117.20684814"", ""95.71795654"", ""102.83753967"", ""87.05834961"", ""84.15174866"", ""81.70141602"", ""83.19761658"", ""87.68666077"", ""85.26935577"", ""84.75619507"", ""88.69256592"", ""87.64763641""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,32
activeG_fcast_r1,GenericAELG+SeasonalityAELG+TrendAELG_ld8,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,0,42,14.839399,3.468425,896.111938,3343126.500000,0.890416,0.791579,2.045960,4840550,10.63,15,forecast,False,ReLU,MAX_EPOCHS,14.86093998,14.87326050,10.99244881,12,1.000829,False,"[""59.64621735"", ""35.69395828"", ""30.52927780"", ""22.80971146"", ""21.80171204"", ""25.36543655"", ""17.73086357"", ""18.66407776"", ""17.82758904"", ""16.53851509"", ""16.85132027"", ""15.79717350"", ""14.86093998"", ""16.94301414"", ""14.87326050""]",1,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,8
activeG_fcast_r1,GenericAELG+SeasonalityAELG+TrendAELG_ld8,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,1,43,14.727950,3.429776,895.958252,3403082.250000,0.882143,0.794253,2.096540,4840550,10.65,15,forecast,False,ReLU,MAX_EPOCHS,14.85384274,16.85940933,12.96049213,11,1.135020,False,"[""55.33466339"", ""34.64864731"", ""24.42881012"", ""22.87749100"", ""20.98140526"", ""23.78513908"", ""18.90665817"", ""16.64894295"", ""16.31199455"", ""17.34310150"", ""15.20681953"", ""14.85384274"", ""15.44937134"", ""17.80314064"", ""16.85940933""]",1,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,8
activeG_fcast_r1,GenericAELG+SeasonalityAELG+TrendAELG_ld8,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,2,44,17.194944,4.379878,1079.865845,4255286.500000,1.077163,0.988295,2.819320,4840550,10.55,15,forecast,False,ReLU,MAX_EPOCHS,16.71098518,17.11122513,12.97758484,10,1.023951,False,"[""37.19969940"", ""39.73892975"", ""22.99489212"", ""23.54740143"", ""23.09359550"", ""20.88233376"", ""21.39622879"", ""18.81330299"", ""17.17836761"", ""17.51865768"", ""16.71098518"", ""21.83845711"", ""18.67235947"", ""16.73698807"", ""17.11122513""]",1,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,8
activeG_fcast_r1,GenericAELG+SeasonalityAELG+TrendAELG_ld16,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,0,42,17.453823,4.334832,1062.706543,4155424.000000,1.079417,1.023758,3.123500,4885702,10.50,15,forecast,False,ReLU,MAX_EPOCHS,17.51281166,19.44318390,19.78898430,7,1.110226,False,"[""59.98566818"", ""41.97150803"", ""33.35078812"", ""22.60996628"", ""22.03053474"", ""21.87428665"", ""22.06524277"", ""17.51281166"", ""25.86277771"", ""18.31948662"", ""23.31959152"", ""35.77195358"", ""21.58598328"", ""39.04667664"", ""19.44318390""]",1,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,16
activeG_fcast_r1,GenericAELG+SeasonalityAELG+TrendAELG_ld16,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,1,43,14.277509,3.276700,876.024292,3365016.750000,0.849102,0.751639,1.956162,4885702,10.82,15,forecast,False,ReLU,MAX_EPOCHS,14.75932026,14.75932026,11.50455761,14,1.000000,False,"[""67.78667450"", ""37.20827866"", ""30.86145592"", ""24.02594566"", ""22.18124199"", ""18.94351959"", ""21.05947495"", ""17.32265282"", ""16.61153221"", ""17.26246262"", ""16.65402412"", ""19.28884697"", ""15.93528080"", ""15.74975967"", ""14.75932026""]",1,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,16
activeG_fcast_r1,GenericAELG+SeasonalityAELG+TrendAELG_ld16,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,2,44,16.663260,4.173343,1025.825928,3880654.500000,1.034910,0.955897,2.699775,4885702,10.74,15,forecast,False,ReLU,MAX_EPOCHS,16.83475876,17.63664627,12.42220879,13,1.047633,False,"[""56.30625153"", ""26.92937279"", ""30.62642479"", ""24.19938850"", ""29.00499535"", ""24.16769218"", ""24.47608185"", ""22.43859673"", ""20.80056000"", ""18.73744965"", ""18.28413010"", ""17.75104332"", ""18.08143806"", ""16.83475876"", ""17.63664627""]",1,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,16
activeG_fcast_r1,GenericAELG+SeasonalityAELG+TrendAELG_ld32,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,0,42,14.887961,3.486432,913.723694,3506544.000000,0.894168,0.809260,2.145785,4976006,10.81,15,forecast,False,ReLU,MAX_EPOCHS,14.76754665,17.95301819,11.33401012,13,1.215708,False,"[""53.79133224"", ""32.37354279"", ""45.23505402"", ""31.32266617"", ""24.47121811"", ""21.43237877"", ""21.68988419"", ""18.56041336"", ""17.76688576"", ""15.70295238"", ""18.44331169"", ""17.30282974"", ""15.23857307"", ""14.76754665"", ""17.95301819""]",1,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,32
activeG_fcast_r1,GenericAELG+SeasonalityAELG+TrendAELG_ld32,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,1,43,14.163126,3.252245,864.601257,3324609.500000,0.842525,0.759479,2.013271,4976006,10.78,15,forecast,False,ReLU,MAX_EPOCHS,14.41063690,16.39523888,11.07829952,13,1.137718,False,"[""43.87881851"", ""33.97813797"", ""28.82816124"", ""22.11074829"", ""29.21804810"", ""21.26767921"", ""18.86393356"", ""17.72826004"", ""20.16064072"", ""16.51223564"", ""15.65993118"", ""16.86972046"", ""14.71953773"", ""14.41063690"", ""16.39523888""]",1,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,32
activeG_fcast_r1,GenericAELG+SeasonalityAELG+TrendAELG_ld32,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,2,44,15.400049,3.669947,919.117798,3434254.000000,0.932925,0.879487,2.521823,4976006,10.75,15,forecast,False,ReLU,MAX_EPOCHS,16.16038704,16.16038704,11.41008949,14,1.000000,False,"[""40.17990112"", ""32.17997742"", ""23.42908669"", ""23.13120651"", ""22.46827888"", ""18.74785042"", ""18.24883461"", ""18.03020477"", ""22.05710793"", ""23.82291222"", ""17.43231773"", ""18.11746597"", ""17.48673439"", ""16.46914101"", ""16.16038704""]",1,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,32
activeG_fcast_r1,TrendVAE2+GenericVAE2_ld8,trend_generic,"['TrendVAE2', 'GenericVAE2']",Yearly,1,6,30,6,1,True,0,42,34.158997,10.565625,2114.118408,13265279.000000,2.374473,2.432201,18.843649,616041,10.06,15,forecast,False,ReLU,MAX_EPOCHS,32.63855743,38.15421295,338.57656860,12,1.168992,False,"[""159.68310547"", ""141.77679443"", ""123.26924896"", ""121.78940582"", ""114.64392090"", ""110.52481842"", ""100.30876923"", ""97.95413971"", ""88.24193573"", ""75.42365265"", ""62.96269989"", ""60.95969009"", ""32.63855743"", ""38.77505112"", ""38.15421295""]",1,TrendVAE2,VAE2,GenericVAE2,trend_generic,8
activeG_fcast_r1,TrendVAE2+GenericVAE2_ld8,trend_generic,"['TrendVAE2', 'GenericVAE2']",Yearly,1,6,30,6,1,True,1,43,30.231064,8.564010,2010.098999,14230213.000000,2.002455,2.186920,16.010979,616041,10.15,15,forecast,False,ReLU,MAX_EPOCHS,32.31196594,33.91397476,301.33355713,13,1.049579,False,"[""148.83349609"", ""136.70941162"", ""126.62213898"", ""116.64299011"", ""113.61489868"", ""102.12522888"", ""100.24344635"", ""91.81770325"", ""85.04116821"", ""81.62053680"", ""62.91592789"", ""58.28527832"", ""46.52476120"", ""32.31196594"", ""33.91397476""]",1,TrendVAE2,VAE2,GenericVAE2,trend_generic,8
activeG_fcast_r1,TrendVAE2+GenericVAE2_ld8,trend_generic,"['TrendVAE2', 'GenericVAE2']",Yearly,1,6,30,6,1,True,2,44,36.951412,11.500256,2344.915771,15267924.000000,2.577503,2.761491,24.670908,616041,9.98,15,forecast,False,ReLU,MAX_EPOCHS,34.74459839,37.06766129,364.18560791,13,1.066861,False,"[""150.70082092"", ""138.30348206"", ""120.96182251"", ""112.51568604"", ""111.57027435"", ""101.20357513"", ""95.63868713"", ""84.26582336"", ""77.87035370"", ""71.22749329"", ""66.52343750"", ""53.51160812"", ""48.67898560"", ""34.74459839"", ""37.06766129""]",1,TrendVAE2,VAE2,GenericVAE2,trend_generic,8
activeG_fcast_r1,TrendVAE2+GenericVAE2_ld16,trend_generic,"['TrendVAE2', 'GenericVAE2']",Yearly,1,6,30,6,1,True,0,42,46.306175,14.286730,2803.905518,20280656.000000,3.214309,3.114396,26.573721,643785,10.06,15,forecast,False,ReLU,MAX_EPOCHS,41.93581772,41.93581772,543.26544189,14,1.000000,False,"[""166.67054749"", ""151.72984314"", ""136.49403381"", ""120.94116211"", ""114.94356537"", ""109.37932587"", ""103.12402344"", ""94.03569794"", ""84.48768616"", ""78.96597290"", ""71.35703278"", ""58.89052200"", ""47.39233017"", ""46.09929276"", ""41.93581772""]",1,TrendVAE2,VAE2,GenericVAE2,trend_generic,16
activeG_fcast_r1,TrendVAE2+GenericVAE2_ld16,trend_generic,"['TrendVAE2', 'GenericVAE2']",Yearly,1,6,30,6,1,True,1,43,39.391850,13.076729,2499.581299,16938446.000000,2.850519,3.127019,35.115860,643785,10.06,15,forecast,False,ReLU,MAX_EPOCHS,36.14825821,42.23886871,593.05627441,13,1.168490,False,"[""153.13217163"", ""143.15570068"", ""129.93539429"", ""119.31798553"", ""112.08313751"", ""108.59245300"", ""98.04690552"", ""90.60440063"", ""84.97417450"", ""75.63401794"", ""62.41373444"", ""55.02072144"", ""48.25729752"", ""36.14825821"", ""42.23886871""]",1,TrendVAE2,VAE2,GenericVAE2,trend_generic,16
activeG_fcast_r1,TrendVAE2+GenericVAE2_ld16,trend_generic,"['TrendVAE2', 'GenericVAE2']",Yearly,1,6,30,6,1,True,2,44,33.700432,10.991798,2245.394287,16803896.000000,2.414063,2.846879,31.285006,643785,10.08,15,forecast,False,ReLU,MAX_EPOCHS,32.45555878,32.45555878,574.86462402,14,1.000000,False,"[""151.28666687"", ""133.71640015"", ""117.25860596"", ""106.47975159"", ""98.62661743"", ""97.63770294"", ""91.63899231"", ""88.40417480"", ""82.38533783"", ""76.48002625"", ""69.64163971"", ""58.67705917"", ""45.99898911"", ""34.78806686"", ""32.45555878""]",1,TrendVAE2,VAE2,GenericVAE2,trend_generic,16
activeG_fcast_r1,TrendVAE2+GenericVAE2_ld32,trend_generic,"['TrendVAE2', 'GenericVAE2']",Yearly,1,6,30,6,1,True,0,42,35.190773,11.529175,2452.400391,19033466.000000,2.527273,3.194335,40.364849,699273,10.04,15,forecast,False,ReLU,MAX_EPOCHS,33.27487183,33.27487183,957.97912598,14,1.000000,False,"[""131.78829956"", ""117.92439270"", ""113.20912933"", ""105.61277008"", ""95.46588898"", ""91.76623535"", ""86.22586060"", ""81.74020386"", ""72.62853241"", ""68.90724945"", ""61.01613617"", ""54.66840744"", ""46.24053955"", ""38.21418762"", ""33.27487183""]",1,TrendVAE2,VAE2,GenericVAE2,trend_generic,32
activeG_fcast_r1,TrendVAE2+GenericVAE2_ld32,trend_generic,"['TrendVAE2', 'GenericVAE2']",Yearly,1,6,30,6,1,True,1,43,39.426613,12.420020,2557.011963,18374702.000000,2.768957,2.925561,27.974283,699273,10.03,15,forecast,False,ReLU,MAX_EPOCHS,37.26478958,37.26478958,989.31665039,14,1.000000,False,"[""136.96554565"", ""125.78875732"", ""121.15978241"", ""110.77436066"", ""101.53942108"", ""98.75617218"", ""93.88600922"", ""84.70256042"", ""78.42152405"", ""71.93102264"", ""62.42097473"", ""57.36998367"", ""51.63257980"", ""46.07185364"", ""37.26478958""]",1,TrendVAE2,VAE2,GenericVAE2,trend_generic,32
