experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
wavelet_v3ae_search_r1,DB20_eq_bcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.227297,3.871382,977.097717,3632053.000000,0.983579,0.883616,2.336805,1011295,256,9.34,10,False,False,ReLU,MAX_EPOCHS,15.90819836,16.22910118,11.82512856,8,1.020172,False,"[""79.56026459"", ""30.91793442"", ""39.66862106"", ""27.22122765"", ""24.16559601"", ""20.90526772"", ""17.76795959"", ""18.34668732"", ""15.90819836"", ""16.22910118""]",1,30,0,3,DB20WaveletV3AE,eq_bcast,8,,
wavelet_v3ae_search_r1,DB20_eq_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,17.007063,4.045860,1032.856201,3829550.500000,1.029390,0.891168,2.240571,990765,256,8.92,10,False,False,ReLU,MAX_EPOCHS,16.68255234,16.68255234,12.83262062,9,1.000000,False,"[""86.82434845"", ""29.40448570"", ""29.69340134"", ""23.35921669"", ""25.34171677"", ""18.04634857"", ""18.85807800"", ""18.46356392"", ""17.57177353"", ""16.68255234""]",1,30,0,5,DB20WaveletV3AE,eq_bcast,2,,
wavelet_v3ae_search_r1,DB20_eq_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.537575,3.605322,914.658508,3434825.250000,0.929001,0.863362,2.396684,990765,256,9.61,10,False,False,ReLU,MAX_EPOCHS,16.19425964,16.19425964,12.32629967,9,1.000000,False,"[""44.17267609"", ""28.01292610"", ""24.93023300"", ""23.32167053"", ""19.89766502"", ""19.82947731"", ""18.27940941"", ""16.80538559"", ""16.71071434"", ""16.19425964""]",1,30,0,5,DB20WaveletV3AE,eq_bcast,2,,
wavelet_v3ae_search_r1,DB20_eq_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,17.809776,4.483033,1049.164062,3930832.250000,1.108953,1.128360,4.039470,990765,256,9.25,10,False,False,ReLU,MAX_EPOCHS,18.99430847,18.99430847,13.18592453,9,1.000000,False,"[""64.24874878"", ""29.55036736"", ""47.97827530"", ""34.85530472"", ""27.99972534"", ""24.24034309"", ""23.96267319"", ""21.91819191"", ""21.21837807"", ""18.99430847""]",1,30,0,5,DB20WaveletV3AE,eq_bcast,2,,
wavelet_v3ae_search_r1,DB20_eq_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.242391,3.581254,933.018555,3591701.250000,0.916942,0.829276,2.225877,1002315,256,8.95,10,False,False,ReLU,MAX_EPOCHS,15.71008587,15.91978550,13.39928818,8,1.013348,False,"[""78.30130768"", ""33.81192780"", ""35.04360580"", ""25.66498566"", ""22.32568359"", ""20.08533096"", ""18.66709518"", ""16.34993935"", ""15.71008587"", ""15.91978550""]",1,30,0,5,DB20WaveletV3AE,eq_bcast,5,,
wavelet_v3ae_search_r1,DB20_eq_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,14.972922,3.448240,901.340454,3452398.500000,0.891962,0.795441,2.159371,1002315,256,8.99,10,False,False,ReLU,MAX_EPOCHS,15.83838177,15.83838177,11.83323002,9,1.000000,False,"[""61.87676239"", ""27.87323189"", ""37.67216492"", ""24.18025017"", ""23.41584969"", ""21.38960266"", ""21.49984550"", ""17.95290375"", ""16.23198891"", ""15.83838177""]",1,30,0,5,DB20WaveletV3AE,eq_bcast,5,,
wavelet_v3ae_search_r1,DB20_eq_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,20.673292,5.787115,1215.281616,4367163.500000,1.360642,1.416001,5.974306,1002315,256,9.14,10,False,False,ReLU,MAX_EPOCHS,19.60094643,19.60094643,15.23198223,9,1.000000,False,"[""83.45320892"", ""29.26697350"", ""44.90881348"", ""26.87723732"", ""26.74373627"", ""25.36054039"", ""25.86428070"", ""23.75243759"", ""20.36640358"", ""19.60094643""]",1,30,0,5,DB20WaveletV3AE,eq_bcast,5,,
wavelet_v3ae_search_r1,DB20_eq_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.410168,3.994763,992.727905,3729892.250000,1.004698,0.950716,2.855576,1013865,256,9.21,10,False,False,ReLU,MAX_EPOCHS,16.21205330,16.21205330,12.15274143,9,1.000000,False,"[""76.03890991"", ""30.68002701"", ""38.06120682"", ""26.10671234"", ""25.42343712"", ""22.41768837"", ""20.15465736"", ""19.82350540"", ""18.85629463"", ""16.21205330""]",1,30,0,5,DB20WaveletV3AE,eq_bcast,8,,
wavelet_v3ae_search_r1,DB20_eq_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.870396,3.792255,960.471436,3616591.000000,0.962704,0.879696,2.429649,1013865,256,9.07,10,False,False,ReLU,MAX_EPOCHS,15.72354317,15.72354317,12.49684525,9,1.000000,False,"[""59.18269730"", ""27.55737686"", ""29.77382278"", ""24.10911751"", ""22.40205002"", ""21.30329132"", ""19.87234688"", ""17.73860359"", ""16.19661140"", ""15.72354317""]",1,30,0,5,DB20WaveletV3AE,eq_bcast,8,,
wavelet_v3ae_search_r1,DB20_eq_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,15.901628,3.805655,948.645874,3543476.500000,0.965346,0.897335,2.566014,1013865,256,9.00,10,False,False,ReLU,MAX_EPOCHS,16.04506111,16.04506111,12.55418682,9,1.000000,False,"[""67.36581421"", ""28.29883385"", ""34.51214600"", ""26.05226326"", ""25.38318825"", ""20.64026833"", ""19.44942093"", ""18.37513351"", ""17.25992393"", ""16.04506111""]",1,30,0,5,DB20WaveletV3AE,eq_bcast,8,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.663126,3.813208,989.126465,3789706.250000,0.989595,0.931434,2.731913,949795,256,8.99,10,False,False,ReLU,MAX_EPOCHS,16.84167862,17.11325645,12.71229935,8,1.016125,False,"[""82.53768921"", ""29.25144386"", ""31.36085320"", ""25.71779823"", ""23.52033997"", ""24.01799202"", ""20.75592041"", ""17.97114563"", ""16.84167862"", ""17.11325645""]",1,15,0,3,DB20WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.901364,3.811417,982.144897,3738831.250000,0.966063,0.854884,2.204187,949795,256,9.02,10,False,False,ReLU,MAX_EPOCHS,15.31564903,15.96948624,11.44739342,8,1.042691,False,"[""47.96088028"", ""28.82884026"", ""26.40806770"", ""23.10119820"", ""20.87329102"", ""18.62957954"", ""16.51700592"", ""16.66992188"", ""15.31564903"", ""15.96948624""]",1,15,0,3,DB20WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,17.279663,4.209993,1034.888062,4030209.000000,1.058381,1.002754,3.101126,949795,256,8.94,10,False,False,ReLU,MAX_EPOCHS,16.95916557,18.23364449,15.02042675,8,1.075150,False,"[""58.47792816"", ""30.55553818"", ""41.90822220"", ""30.50496674"", ""23.18341064"", ""21.13874054"", ""19.86761856"", ""18.52471161"", ""16.95916557"", ""18.23364449""]",1,15,0,3,DB20WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.340871,3.524381,923.894287,3473039.250000,0.912799,0.802531,2.083631,961345,256,9.61,10,False,False,ReLU,MAX_EPOCHS,15.30985832,15.30985832,11.65698910,9,1.000000,False,"[""68.63456726"", ""29.04100037"", ""30.85973549"", ""25.36105156"", ""22.14503860"", ""21.10023689"", ""17.94550705"", ""16.83693695"", ""15.64638901"", ""15.30985832""]",1,15,0,3,DB20WaveletV3AE,lt_bcast,5,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.228581,3.544985,921.923889,3494923.250000,0.911956,0.801671,2.078721,961345,256,9.05,10,False,False,ReLU,MAX_EPOCHS,14.89760017,14.89760017,11.75594139,9,1.000000,False,"[""58.22163773"", ""28.94401169"", ""26.71966553"", ""23.77329063"", ""20.24234581"", ""17.70547104"", ""16.51533127"", ""16.12996483"", ""16.11825562"", ""14.89760017""]",1,15,0,3,DB20WaveletV3AE,lt_bcast,5,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,14.931080,3.462561,894.064819,3375266.000000,0.892483,0.809590,2.185100,961345,256,8.86,10,False,False,ReLU,MAX_EPOCHS,16.09525871,16.09525871,11.63888168,9,1.000000,False,"[""61.52984619"", ""27.35629272"", ""30.30661201"", ""24.19373322"", ""22.79930496"", ""19.43703651"", ""17.47644043"", ""17.21007156"", ""16.24480057"", ""16.09525871""]",1,15,0,3,DB20WaveletV3AE,lt_bcast,5,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.742895,3.648864,937.552856,3538446.750000,0.940762,0.850035,2.287609,972895,256,9.66,10,False,False,ReLU,MAX_EPOCHS,16.09969521,16.09969521,12.41998482,9,1.000000,False,"[""61.21849442"", ""29.23141098"", ""32.67105865"", ""24.68950462"", ""25.31205940"", ""21.25715256"", ""19.56101990"", ""18.63582420"", ""20.04241943"", ""16.09969521""]",1,15,0,3,DB20WaveletV3AE,lt_bcast,8,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.491577,3.994812,1026.381958,3951831.000000,1.007195,0.884424,2.314850,972895,256,9.02,10,False,False,ReLU,MAX_EPOCHS,16.49146843,17.05460358,11.85230350,8,1.034147,False,"[""76.21336365"", ""30.09656334"", ""32.90548706"", ""26.84775734"", ""23.17489624"", ""20.27340889"", ""18.09352493"", ""17.89825630"", ""16.49146843"", ""17.05460358""]",1,15,0,3,DB20WaveletV3AE,lt_bcast,8,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,15.783678,3.741318,951.366760,3552488.250000,0.953642,0.845612,2.209759,972895,256,9.22,10,False,False,ReLU,MAX_EPOCHS,15.77019882,16.53027344,11.62966442,8,1.048197,False,"[""67.57575989"", ""29.51957703"", ""31.69705200"", ""24.95145988"", ""23.37513351"", ""19.80494308"", ""17.70393753"", ""17.16164589"", ""15.77019882"", ""16.53027344""]",1,15,0,3,DB20WaveletV3AE,lt_bcast,8,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.685247,3.954188,969.913818,3659234.000000,1.008009,0.977127,3.018964,952365,256,8.86,10,False,False,ReLU,MAX_EPOCHS,17.43644714,17.43644714,13.34185886,9,1.000000,False,"[""88.56752777"", ""33.41001129"", ""31.37436867"", ""27.17653084"", ""25.50111389"", ""24.45165825"", ""20.92989731"", ""19.06263161"", ""17.73241806"", ""17.43644714""]",1,15,0,5,DB20WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.653795,3.858839,984.530334,3763373.750000,0.995050,0.902390,2.423652,952365,256,9.09,10,False,False,ReLU,MAX_EPOCHS,17.22427368,17.22427368,13.25490475,9,1.000000,False,"[""86.63906860"", ""29.11824799"", ""32.79756546"", ""25.07946777"", ""24.48173904"", ""22.86673164"", ""21.63500786"", ""19.45124054"", ""18.25211716"", ""17.22427368""]",1,15,0,5,DB20WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,17.301670,4.215024,1012.494141,3777069.250000,1.059687,1.039087,3.479697,952365,256,8.87,10,False,False,ReLU,MAX_EPOCHS,18.19417763,18.19417763,14.37920952,9,1.000000,False,"[""72.92748260"", ""30.85906219"", ""46.40364075"", ""32.39828873"", ""26.88427353"", ""28.16195107"", ""22.73141479"", ""22.68477631"", ""19.56285667"", ""18.19417763""]",1,15,0,5,DB20WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.376366,4.025561,1009.219360,3802608.750000,1.007539,0.912398,2.472764,963915,256,9.03,10,False,False,ReLU,MAX_EPOCHS,16.03069115,16.03069115,11.50574875,9,1.000000,False,"[""62.16490936"", ""26.68313408"", ""28.46122742"", ""22.85443497"", ""22.98406982"", ""20.08213615"", ""17.71537590"", ""17.17008400"", ""17.41208076"", ""16.03069115""]",1,15,0,5,DB20WaveletV3AE,lt_bcast,5,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.020168,3.821147,963.791321,3580501.250000,0.970922,0.876142,2.359463,963915,256,8.95,10,False,False,ReLU,MAX_EPOCHS,16.17370415,16.17370415,12.53518009,9,1.000000,False,"[""82.06243896"", ""33.23627853"", ""30.47488022"", ""26.42291260"", ""24.09926414"", ""22.03851318"", ""23.02467728"", ""18.89338493"", ""17.14976311"", ""16.17370415""]",1,15,0,5,DB20WaveletV3AE,lt_bcast,5,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.955061,4.219344,1046.696167,3934033.000000,1.049626,0.959760,2.714019,963915,256,8.91,10,False,False,ReLU,MAX_EPOCHS,16.97225952,17.08801651,11.56645298,8,1.006820,False,"[""67.74015808"", ""27.55251312"", ""34.64786148"", ""26.08351135"", ""24.72105408"", ""20.82730103"", ""18.47112846"", ""19.09883118"", ""16.97225952"", ""17.08801651""]",1,15,0,5,DB20WaveletV3AE,lt_bcast,5,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.507370,4.017848,1013.171692,3780785.500000,1.010576,0.924950,2.652588,975465,256,8.89,10,False,False,ReLU,MAX_EPOCHS,16.43817520,16.43817520,12.70984840,9,1.000000,False,"[""69.39131927"", ""29.67594528"", ""35.02263641"", ""25.49063301"", ""24.63564491"", ""20.97106171"", ""18.63992119"", ""17.66863823"", ""20.06678009"", ""16.43817520""]",1,15,0,5,DB20WaveletV3AE,lt_bcast,8,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.332291,3.691845,932.034973,3475560.750000,0.933607,0.818386,2.143474,975465,256,9.05,10,False,False,ReLU,MAX_EPOCHS,16.16242027,16.16242027,12.39934635,9,1.000000,False,"[""61.99063110"", ""28.76890945"", ""32.92193222"", ""25.36428070"", ""22.09174347"", ""19.58502007"", ""17.12008858"", ""16.92370415"", ""16.50232315"", ""16.16242027""]",1,15,0,5,DB20WaveletV3AE,lt_bcast,8,,
wavelet_v3ae_search_r1,DB20_lt_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'DB20WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.105921,3.743453,952.933777,3591598.250000,0.963770,0.881455,2.409771,975465,256,8.98,10,False,False,ReLU,MAX_EPOCHS,17.11459541,17.43151093,12.31426907,8,1.018517,False,"[""73.29495239"", ""29.45423698"", ""36.29923630"", ""26.26122475"", ""25.97457123"", ""21.77698898"", ""19.84336472"", ""18.70277977"", ""17.11459541"", ""17.43151093""]",1,15,0,5,DB20WaveletV3AE,lt_bcast,8,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.819014,4.055906,1013.241272,3796751.250000,1.024900,0.931557,2.527560,926755,256,8.95,10,False,False,ReLU,MAX_EPOCHS,16.34665680,16.34665680,12.47713757,9,1.000000,False,"[""63.21301270"", ""37.34355927"", ""30.17951012"", ""25.30043983"", ""24.11178589"", ""20.92807961"", ""20.08539200"", ""18.93427849"", ""17.94090843"", ""16.34665680""]",1,6,0,3,Coif1WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.787933,3.886249,976.306458,3723454.000000,1.002603,0.943594,2.890643,926755,256,9.05,10,False,False,ReLU,MAX_EPOCHS,17.94451904,17.94451904,12.93229580,9,1.000000,False,"[""86.86814117"", ""28.28243446"", ""38.56459808"", ""25.21183205"", ""26.12932396"", ""23.48420715"", ""22.62807655"", ""19.64514923"", ""18.66047287"", ""17.94451904""]",1,6,0,3,Coif1WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,20.511774,5.223519,1187.504272,4567186.000000,1.284790,1.317726,5.187283,926755,256,8.97,10,False,False,ReLU,MAX_EPOCHS,22.34963989,22.34963989,14.75109196,9,1.000000,False,"[""74.36629486"", ""30.27870178"", ""62.20922470"", ""64.75028229"", ""42.24663544"", ""27.62442589"", ""26.25891876"", ""26.63669777"", ""22.73673820"", ""22.34963989""]",1,6,0,3,Coif1WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.273075,3.883337,971.626770,3604315.750000,0.986484,0.895533,2.437889,938305,256,9.06,10,False,False,ReLU,MAX_EPOCHS,16.20370674,16.20370674,12.42229462,9,1.000000,False,"[""59.47692871"", ""29.39955521"", ""29.41343689"", ""24.87513924"", ""24.54170609"", ""21.11880875"", ""20.67808723"", ""18.18473244"", ""17.02935791"", ""16.20370674""]",1,6,0,3,Coif1WaveletV3AE,eq_fcast,5,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.158686,3.749635,952.595032,3646106.000000,0.966162,0.902247,2.624211,938305,256,8.85,10,False,False,ReLU,MAX_EPOCHS,17.04475212,17.04475212,13.33692646,9,1.000000,False,"[""84.30444336"", ""32.25091171"", ""43.39622116"", ""35.52978134"", ""25.14541817"", ""23.66140175"", ""21.20240593"", ""19.73030472"", ""19.34361076"", ""17.04475212""]",1,6,0,3,Coif1WaveletV3AE,eq_fcast,5,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.626562,3.527653,927.987915,3566921.750000,0.921952,0.826308,2.238185,938305,256,9.37,10,False,False,ReLU,MAX_EPOCHS,16.27377129,16.27377129,12.76833534,9,1.000000,False,"[""82.30290985"", ""30.82058907"", ""36.31245041"", ""25.81207275"", ""23.09732246"", ""20.86160278"", ""19.86219597"", ""18.96181297"", ""16.58228874"", ""16.27377129""]",1,6,0,3,Coif1WaveletV3AE,eq_fcast,5,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.311308,3.896898,983.623413,3701596.000000,0.989360,0.911071,2.516510,949855,256,8.98,10,False,False,ReLU,MAX_EPOCHS,16.76072121,16.76072121,12.12807274,9,1.000000,False,"[""70.12356567"", ""29.47355461"", ""34.58604050"", ""24.89986420"", ""23.87690163"", ""21.93805504"", ""19.88059998"", ""18.40018463"", ""19.49980354"", ""16.76072121""]",1,6,0,3,Coif1WaveletV3AE,eq_fcast,8,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.284784,3.595953,922.409302,3467898.250000,0.920088,0.822326,2.220142,949855,256,8.97,10,False,False,ReLU,MAX_EPOCHS,15.75105476,16.39329910,11.91370964,8,1.040775,False,"[""64.13922882"", ""29.01259041"", ""35.64157104"", ""26.39197350"", ""23.50499535"", ""20.65030098"", ""19.11961555"", ""17.40297890"", ""15.75105476"", ""16.39329910""]",1,6,0,3,Coif1WaveletV3AE,eq_fcast,8,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.308197,4.023757,978.161133,3628059.750000,1.005226,0.952169,2.746019,949855,256,8.95,10,False,False,ReLU,MAX_EPOCHS,16.05737305,16.99996567,11.69661140,8,1.058702,False,"[""63.76490784"", ""29.35980225"", ""33.48640823"", ""25.65048599"", ""24.35431862"", ""20.95367622"", ""19.66650772"", ""18.45142937"", ""16.05737305"", ""16.99996567""]",1,6,0,3,Coif1WaveletV3AE,eq_fcast,8,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.480785,3.932780,997.248108,3772872.500000,0.999060,0.924356,2.692159,929325,256,8.92,10,False,False,ReLU,MAX_EPOCHS,16.59500313,16.65713882,11.96327400,8,1.003744,False,"[""40.53490829"", ""27.93062592"", ""27.25441360"", ""24.20732689"", ""21.65223312"", ""22.00903511"", ""18.44918442"", ""17.51242638"", ""16.59500313"", ""16.65713882""]",1,6,0,5,Coif1WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.368999,3.489511,912.585815,3500773.500000,0.909273,0.831851,2.334303,929325,256,9.02,10,False,False,ReLU,MAX_EPOCHS,16.33216858,16.33216858,12.11531448,9,1.000000,False,"[""52.45790100"", ""28.38712311"", ""27.33604431"", ""23.64926720"", ""22.36264610"", ""21.86683083"", ""21.06029701"", ""19.56898689"", ""17.16268921"", ""16.33216858""]",1,6,0,5,Coif1WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.533358,3.742242,966.543701,3746315.750000,0.976696,0.886460,2.518909,929325,256,8.98,10,False,False,ReLU,MAX_EPOCHS,17.32523155,17.32523155,14.22118950,9,1.000000,False,"[""45.33031464"", ""51.26192474"", ""27.39243507"", ""25.03157043"", ""22.20442390"", ""20.16734695"", ""19.70171547"", ""18.58047104"", ""17.67776108"", ""17.32523155""]",1,6,0,5,Coif1WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.689920,4.046800,1005.439392,3741375.500000,1.019804,0.924163,2.465618,940875,256,8.91,10,False,False,ReLU,MAX_EPOCHS,16.77542114,17.32698441,12.16556072,8,1.032879,False,"[""49.59910202"", ""31.99316025"", ""29.24073982"", ""24.03153992"", ""22.52426147"", ""20.15650749"", ""18.57723618"", ""17.40593529"", ""16.77542114"", ""17.32698441""]",1,6,0,5,Coif1WaveletV3AE,eq_fcast,5,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.201655,3.473244,909.915283,3451781.000000,0.902106,0.811615,2.176717,940875,256,8.95,10,False,False,ReLU,MAX_EPOCHS,16.06355476,16.06355476,11.89317513,9,1.000000,False,"[""69.88864899"", ""27.91998291"", ""30.81485939"", ""24.73530960"", ""23.05591774"", ""21.06438828"", ""19.71213913"", ""18.44600296"", ""16.51538086"", ""16.06355476""]",1,6,0,5,Coif1WaveletV3AE,eq_fcast,5,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.030798,3.612088,951.835571,3661269.000000,0.944943,0.847190,2.275777,940875,256,8.97,10,False,False,ReLU,MAX_EPOCHS,16.76533699,16.83317947,12.29182434,8,1.004047,False,"[""70.40463257"", ""28.11089706"", ""35.98678589"", ""25.75012016"", ""23.18656731"", ""21.38968468"", ""19.58669281"", ""19.60586166"", ""16.76533699"", ""16.83317947""]",1,6,0,5,Coif1WaveletV3AE,eq_fcast,5,,
wavelet_v3ae_search_r1,Coif1_eq_fcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'Coif1WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.568851,3.540008,917.203796,3471292.000000,0.921741,0.850110,2.417111,952425,256,9.16,10,False,False,ReLU,MAX_EPOCHS,16.58476830,16.58476830,12.35612106,9,1.000000,False,"[""57.10832214"", ""32.89342117"", ""30.88654900"", ""25.05818558"", ""25.09486771"", ""21.13837814"", ""19.71327209"", ""18.47950745"", ""17.39774132"", ""16.58476830""]",1,6,0,5,Coif1WaveletV3AE,eq_fcast,8,,
