experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,block_type,backbone,active_g_cfg
activeG_fcast,TWGAE_coif2_td3_bd4_gd5_ld16,trendwavelet_generic_new,['TrendWaveletGenericAE'],Yearly,1,6,30,10,1,True,4,46,13.520893,3.068200,829.760315,3277483.750000,0.799720,0.713681,1.872730,444960,256,54.41,69,forecast,False,ReLU,EARLY_STOPPED,13.57779980,13.64050961,9.27662754,58,1.004619,False,"[""58.19126511"", ""34.25549698"", ""33.93041229"", ""24.72404099"", ""23.59288025"", ""20.55220222"", ""18.36936569"", ""16.61502075"", ""16.89770889"", ""15.75616455"", ""15.58689022"", ""15.34254456"", ""17.00320625"", ""15.59037399"", ""15.49507713"", ""14.69306755"", ""14.58794022"", ""14.66650105"", ""14.49851131"", ""14.46953392"", ""14.19182110"", ""14.14560223"", ""14.01016140"", ""14.05199337"", ""14.66698647"", ""14.04020882"", ""13.86063957"", ""14.05238628"", ""14.25336266"", ""13.77989006"", ""13.83299351"", ""14.00241756"", ""14.21801472"", ""13.70324898"", ""13.74214840"", ""13.96358871"", ""13.94514275"", ""13.69567108"", ""13.63567162"", ""14.48852158"", ""13.73173904"", ""13.69947815"", ""13.68286133"", ""13.71415520"", ""13.74380016"", ""13.64897823"", ""13.67552471"", ""14.04579926"", ""13.60400295"", ""13.60979176"", ""13.66771030"", ""13.70714569"", ""13.77043247"", ""13.98216438"", ""13.60642147"", ""13.58847046"", ""13.86070538"", ""13.64935207"", ""13.57779980"", ""13.62093163"", ""13.61080742"", ""13.79255676"", ""13.61742020"", ""13.60987949"", ""13.73076630"", ""13.67449093"", ""13.61219692"", ""13.84762955"", ""13.64050961""]",TrendWaveletGenericAE,AERootBlock,per_pass
activeG_fcast,TWGAELG_coif2_td3_bd4_gd5_ld16,trendwavelet_generic_new,['TrendWaveletGenericAELG'],Yearly,1,6,30,10,1,True,0,42,13.501237,3.080936,832.275391,3306974.000000,0.800721,0.714606,1.874099,445120,256,54.03,70,forecast,False,ReLU,EARLY_STOPPED,13.57408047,13.86487198,9.30802250,59,1.021423,False,"[""81.51821136"", ""32.96291351"", ""44.12884903"", ""29.60919762"", ""25.21598625"", ""24.52674675"", ""21.98049736"", ""19.67454147"", ""18.10762787"", ""16.85000420"", ""15.84996605"", ""16.00794029"", ""15.42151260"", ""16.07917976"", ""14.79912376"", ""14.66158676"", ""14.40967369"", ""14.43503380"", ""14.80189991"", ""14.06902981"", ""14.05979061"", ""14.91030025"", ""14.47430801"", ""14.48991680"", ""13.91422558"", ""14.08585358"", ""13.97125149"", ""13.76097584"", ""13.81054783"", ""13.97677612"", ""13.72554493"", ""14.52282333"", ""13.76427555"", ""14.31198406"", ""13.67916012"", ""13.75364685"", ""13.66645336"", ""14.43752670"", ""13.86461449"", ""13.66363430"", ""14.18746376"", ""13.68456841"", ""13.66188717"", ""13.75003910"", ""13.66596508"", ""13.78580952"", ""13.66607857"", ""13.92233467"", ""13.99512196"", ""13.82775497"", ""13.71462536"", ""13.59920216"", ""13.81207371"", ""13.79265785"", ""13.60851192"", ""13.59031391"", ""13.92890358"", ""13.82772732"", ""13.58988571"", ""13.57408047"", ""13.81867123"", ""13.88191986"", ""13.58866692"", ""13.59169197"", ""13.78233051"", ""13.78814220"", ""13.61069393"", ""13.61281013"", ""13.75577164"", ""13.86487198""]",TrendWaveletGenericAELG,AERootBlockLG,per_pass
activeG_fcast,TWGAELG_coif2_td3_bd4_gd5_ld16,trendwavelet_generic_new,['TrendWaveletGenericAELG'],Yearly,1,6,30,10,1,True,1,43,13.495845,3.084947,830.165588,3267690.000000,0.801060,0.715415,1.859958,445120,256,58.18,74,forecast,False,ReLU,EARLY_STOPPED,13.55851460,13.72852135,9.34725094,63,1.012539,False,"[""69.24053955"", ""30.35781479"", ""38.44692230"", ""25.76865768"", ""23.74005508"", ""24.15600586"", ""20.43993187"", ""19.11743355"", ""17.14117432"", ""16.00340080"", ""15.67408466"", ""16.52361870"", ""15.26266193"", ""15.09605980"", ""14.75676250"", ""15.87789249"", ""15.43719673"", ""15.25228500"", ""14.40354443"", ""14.17521286"", ""15.01553917"", ""14.50177479"", ""14.35786724"", ""14.09955025"", ""14.87200165"", ""14.05628300"", ""13.96478367"", ""14.21425819"", ""13.83594608"", ""14.18307590"", ""14.51282787"", ""14.59716415"", ""13.85518646"", ""13.86351395"", ""13.94382095"", ""13.73982906"", ""14.43161583"", ""13.77353382"", ""13.71043301"", ""13.78659058"", ""14.08799171"", ""13.63028622"", ""13.64405537"", ""13.77053833"", ""13.90491295"", ""13.62717438"", ""13.59247112"", ""13.83820152"", ""13.82922268"", ""13.63214970"", ""13.59412098"", ""13.86425018"", ""13.68674564"", ""13.60348129"", ""13.57849216"", ""13.77774620"", ""13.83941936"", ""13.62691402"", ""13.62707520"", ""13.78511524"", ""13.58935070"", ""13.70106220"", ""13.78626537"", ""13.55851460"", ""13.66102695"", ""13.68752003"", ""13.63168716"", ""13.82830334"", ""13.58467674"", ""13.69673634"", ""13.67227173"", ""13.76640987"", ""13.57172012"", ""13.72852135""]",TrendWaveletGenericAELG,AERootBlockLG,per_pass
activeG_fcast,TWGAELG_coif2_td3_bd4_gd5_ld16,trendwavelet_generic_new,['TrendWaveletGenericAELG'],Yearly,1,6,30,10,1,True,2,44,13.694901,3.139745,847.267822,3371222.750000,0.814045,0.723599,1.868021,445120,256,50.46,65,forecast,False,ReLU,EARLY_STOPPED,13.61239719,13.62480736,9.40382004,54,1.000912,False,"[""89.97535706"", ""37.35609818"", ""35.45621490"", ""29.66921806"", ""24.57620430"", ""23.98049736"", ""20.77660942"", ""18.64606667"", ""17.11472130"", ""16.33440018"", ""15.48260021"", ""16.09019852"", ""15.32949638"", ""15.68906498"", ""15.08763027"", ""15.43446350"", ""14.64393902"", ""14.92112064"", ""14.55424595"", ""14.51861095"", ""14.37187386"", ""14.58755207"", ""14.27076340"", ""14.80147457"", ""14.23021030"", ""14.62410355"", ""14.12677479"", ""14.46110153"", ""14.07428169"", ""14.11442566"", ""14.05908298"", ""13.91889286"", ""14.58675671"", ""13.90320969"", ""13.88095284"", ""14.16160011"", ""14.11675262"", ""13.82098389"", ""13.77993584"", ""14.05636692"", ""14.03871346"", ""13.74314117"", ""13.73306370"", ""14.09806156"", ""13.97941685"", ""13.74797726"", ""13.69192410"", ""13.95752430"", ""13.93442631"", ""13.70846367"", ""13.71298599"", ""13.80718517"", ""13.74748325"", ""13.64441681"", ""13.61239719"", ""14.01189709"", ""13.66944790"", ""13.65455055"", ""13.76794338"", ""13.80687904"", ""13.64584541"", ""13.61689091"", ""13.71898460"", ""13.88169956"", ""13.62480736""]",TrendWaveletGenericAELG,AERootBlockLG,per_pass
activeG_fcast,TWGAELG_coif2_td3_bd4_gd5_ld16,trendwavelet_generic_new,['TrendWaveletGenericAELG'],Yearly,1,6,30,10,1,True,3,45,13.499708,3.089027,832.423096,3293293.500000,0.801692,0.715644,1.865310,445120,256,61.95,79,forecast,False,ReLU,EARLY_STOPPED,13.53053284,13.72993660,9.39801979,68,1.014737,False,"[""82.95790863"", ""32.65296173"", ""36.82174683"", ""28.87653732"", ""24.79197311"", ""22.94887161"", ""22.46618271"", ""20.09336662"", ""18.08357239"", ""16.56032944"", ""17.46206093"", ""15.79165173"", ""15.91878414"", ""15.36944199"", ""15.04471874"", ""14.94006634"", ""14.58067703"", ""14.82409954"", ""14.44177628"", ""14.54239941"", ""14.51106071"", ""14.78188610"", ""14.15947247"", ""14.27144718"", ""14.02729988"", ""13.91374874"", ""14.56566429"", ""13.85723686"", ""13.92328835"", ""14.10890484"", ""14.37593842"", ""14.12786388"", ""14.21138000"", ""13.87830067"", ""14.47672176"", ""13.75330067"", ""13.95544529"", ""13.68334484"", ""13.83903027"", ""14.07778263"", ""13.65592289"", ""13.59402084"", ""13.85101128"", ""13.66234684"", ""14.68020535"", ""13.91418839"", ""14.27755547"", ""13.62605858"", ""13.77784061"", ""13.70427132"", ""13.58334064"", ""13.88140392"", ""13.68372917"", ""14.69666672"", ""13.55875587"", ""14.09284210"", ""13.58683968"", ""13.57649231"", ""13.95839977"", ""13.55587673"", ""13.91164780"", ""13.60388851"", ""13.95020676"", ""13.53585434"", ""13.82181072"", ""13.61801624"", ""13.53967953"", ""13.84984684"", ""13.53053284"", ""13.62320137"", ""13.80022526"", ""13.55074215"", ""13.60633850"", ""13.73705673"", ""13.53673077"", ""13.82135201"", ""13.53527451"", ""13.74455833"", ""13.72993660""]",TrendWaveletGenericAELG,AERootBlockLG,per_pass
activeG_fcast,TWGAELG_coif2_td3_bd4_gd5_ld16,trendwavelet_generic_new,['TrendWaveletGenericAELG'],Yearly,1,6,30,10,1,True,4,46,13.565409,3.089993,834.471436,3303910.000000,0.803824,0.715233,1.862585,445120,256,57.86,75,forecast,False,ReLU,EARLY_STOPPED,13.56977844,13.61348915,9.27371502,64,1.003221,False,"[""73.83504486"", ""29.82534218"", ""39.95505142"", ""26.35723305"", ""23.61166382"", ""24.14861870"", ""20.23977280"", ""18.74388313"", ""18.14836502"", ""18.34973526"", ""15.93871880"", ""15.83246422"", ""15.41874504"", ""15.29914284"", ""15.14660835"", ""14.73817348"", ""15.24081802"", ""14.73872852"", ""14.52121639"", ""14.31408596"", ""14.71378708"", ""14.09641266"", ""14.98586655"", ""14.01459122"", ""14.01724052"", ""14.26739693"", ""14.07271767"", ""15.89561558"", ""14.36618710"", ""14.30739021"", ""13.91711044"", ""14.22238159"", ""13.88538170"", ""14.48901176"", ""13.89448261"", ""15.00544834"", ""14.02341843"", ""14.70206642"", ""13.80845261"", ""14.48983574"", ""13.86683846"", ""14.32977200"", ""13.84581661"", ""14.45356560"", ""13.85766125"", ""14.34636307"", ""13.74007034"", ""14.33479118"", ""13.69918728"", ""14.32808590"", ""13.62855339"", ""14.13780594"", ""13.61561108"", ""13.99778557"", ""13.61504459"", ""13.90804386"", ""13.59267235"", ""13.63718033"", ""13.92031479"", ""13.57687759"", ""13.59659004"", ""13.73032761"", ""13.72653389"", ""13.62141609"", ""13.56977844"", ""13.71079636"", ""13.67606354"", ""13.73031616"", ""13.64649200"", ""13.60490799"", ""13.60925293"", ""13.85470009"", ""13.57495880"", ""13.76675034"", ""13.61348915""]",TrendWaveletGenericAELG,AERootBlockLG,per_pass
activeG_fcast,TWGVAE_coif2_td3_bd4_gd5_ld16,trendwavelet_generic_new,['TrendWaveletGenericVAE'],Yearly,1,6,30,10,1,True,0,42,15.894445,3.762650,954.793396,3661378.500000,0.959715,0.883951,2.476348,600000,256,51.12,62,forecast,False,ReLU,EARLY_STOPPED,16.06803894,16.59027863,15.28005791,51,1.032502,False,"[""180.33300781"", ""173.46743774"", ""166.35919189"", ""158.11111450"", ""147.91842651"", ""132.83242798"", ""116.49057770"", ""89.61115265"", ""62.16824341"", ""39.39361954"", ""26.22125816"", ""23.29338074"", ""22.14742661"", ""22.03915787"", ""20.89216995"", ""20.92367744"", ""21.05283165"", ""20.28691101"", ""20.32662964"", ""20.40540695"", ""22.03575325"", ""19.32019043"", ""20.80037880"", ""20.11260223"", ""18.44094467"", ""20.19360542"", ""19.89663315"", ""20.54419708"", ""18.11672592"", ""18.22384071"", ""17.50631714"", ""19.37841415"", ""18.19947433"", ""18.79740143"", ""18.40686798"", ""17.35552025"", ""17.30298615"", ""17.61794090"", ""17.66713142"", ""16.97620964"", ""17.17450523"", ""17.85334396"", ""17.05596161"", ""16.99270248"", ""16.62800217"", ""17.03530884"", ""16.81390190"", ""16.45089912"", ""16.32659721"", ""16.96665192"", ""16.17940140"", ""16.06803894"", ""21.90739441"", ""16.64539528"", ""17.50605965"", ""21.99453926"", ""17.12202072"", ""17.50256348"", ""19.52259445"", ""18.06333160"", ""17.77180099"", ""16.59027863""]",TrendWaveletGenericVAE,AERootBlockVAE,per_pass
activeG_fcast,TWGVAE_coif2_td3_bd4_gd5_ld16,trendwavelet_generic_new,['TrendWaveletGenericVAE'],Yearly,1,6,30,10,1,True,1,43,17.047300,4.235668,1017.080444,3906407.500000,1.054502,1.016486,3.263005,600000,256,35.61,44,forecast,False,ReLU,EARLY_STOPPED,16.54970360,20.36268616,19.74088860,33,1.230396,False,"[""177.81541443"", ""170.34234619"", ""164.47578430"", ""156.83728027"", ""148.37069702"", ""137.49337769"", ""122.16791534"", ""100.48881531"", ""71.42498016"", ""48.19609833"", ""31.75499725"", ""25.99914169"", ""23.03332520"", ""21.71733475"", ""20.72233772"", ""20.25430679"", ""19.56955338"", ""18.41666412"", ""19.70475769"", ""19.09943581"", ""19.19836617"", ""20.19759369"", ""18.03687668"", ""17.85509682"", ""17.65329170"", ""17.66310310"", ""18.29493904"", ""18.13580132"", ""17.40135574"", ""17.79193878"", ""17.24842834"", ""18.23991013"", ""17.54662132"", ""16.54970360"", ""18.98060799"", ""17.29065704"", ""18.55255508"", ""20.88263702"", ""19.92850304"", ""17.24975204"", ""18.13223839"", ""16.72821808"", ""16.94702339"", ""20.36268616""]",TrendWaveletGenericVAE,AERootBlockVAE,per_pass
activeG_fcast,TWGVAE_coif2_td3_bd4_gd5_ld16,trendwavelet_generic_new,['TrendWaveletGenericVAE'],Yearly,1,6,30,10,1,True,2,44,16.365921,3.882646,971.548828,3709009.250000,0.989238,0.930966,2.898777,600000,256,38.10,46,forecast,False,ReLU,EARLY_STOPPED,16.02639580,16.73714447,16.90368271,35,1.044349,False,"[""178.84097290"", ""171.02075195"", ""162.71435547"", ""154.25685120"", ""143.49357605"", ""134.94549561"", ""118.64869690"", ""98.93044281"", ""70.47431183"", ""44.41299820"", ""31.01710320"", ""26.15466499"", ""22.81753349"", ""23.89448166"", ""21.16343117"", ""20.25959396"", ""20.32180023"", ""20.33896065"", ""20.19335365"", ""22.16382408"", ""18.88050652"", ""20.77199364"", ""18.06607819"", ""19.72322273"", ""19.87197304"", ""18.44078827"", ""20.25484848"", ""17.96756935"", ""16.79013824"", ""19.37556267"", ""17.42618179"", ""17.91860580"", ""19.07986641"", ""17.44696808"", ""19.05637169"", ""16.02639580"", ""16.15750122"", ""16.79696083"", ""16.20171547"", ""17.14766693"", ""17.99551582"", ""17.13518906"", ""18.71789169"", ""17.43613625"", ""18.39546967"", ""16.73714447""]",TrendWaveletGenericVAE,AERootBlockVAE,per_pass
activeG_fcast,TWGVAE_coif2_td3_bd4_gd5_ld16,trendwavelet_generic_new,['TrendWaveletGenericVAE'],Yearly,1,6,30,10,1,True,3,45,15.386280,3.636115,939.106628,3612666.250000,0.928247,0.842452,2.187673,600000,256,68.72,87,forecast,False,ReLU,EARLY_STOPPED,15.21165085,15.51036453,12.44128323,76,1.019637,False,"[""178.20584106"", ""173.61294556"", ""167.39450073"", ""163.41320801"", ""152.47314453"", ""142.16705322"", ""129.42640686"", ""103.75815582"", ""70.18986511"", ""46.28160477"", ""29.54190445"", ""23.99600601"", ""22.88464165"", ""23.08056831"", ""24.56591225"", ""20.74026489"", ""20.01325417"", ""24.83545876"", ""19.76084328"", ""21.06436157"", ""21.37567711"", ""19.60641479"", ""19.38025665"", ""20.41476059"", ""18.89152718"", ""17.99899864"", ""19.23338890"", ""18.15984344"", ""18.47046089"", ""17.99065018"", ""18.48748589"", ""18.16203690"", ""18.60585022"", ""18.26733589"", ""18.35721397"", ""17.73563385"", ""18.01797676"", ""17.95744133"", ""18.00831223"", ""16.57434464"", ""16.94520950"", ""17.78336906"", ""16.59726715"", ""17.51325417"", ""16.68146515"", ""16.75548935"", ""17.17356110"", ""16.31068039"", ""17.38265228"", ""17.17479134"", ""15.86549473"", ""17.05170441"", ""16.34057999"", ""16.12078285"", ""16.84283257"", ""15.85324955"", ""16.12666893"", ""15.72506618"", ""15.88556957"", ""15.58610916"", ""15.94244957"", ""15.72221565"", ""15.67346764"", ""16.03349495"", ""15.92712593"", ""15.42952824"", ""16.89052963"", ""15.50484753"", ""16.93672371"", ""17.31498909"", ""15.24610424"", ""15.77810764"", ""16.40651512"", ""15.88207626"", ""15.42451859"", ""15.77935505"", ""15.21165085"", ""15.64516830"", ""15.44794178"", ""15.62762070"", ""15.48326492"", ""15.54422379"", ""15.72282600"", ""15.46049690"", ""15.68721771"", ""15.52845478"", ""15.51036453""]",TrendWaveletGenericVAE,AERootBlockVAE,per_pass
activeG_fcast,TWGVAE_coif2_td3_bd4_gd5_ld16,trendwavelet_generic_new,['TrendWaveletGenericVAE'],Yearly,1,6,30,10,1,True,4,46,16.330074,3.943974,993.707153,3797255.250000,0.995857,0.911467,2.457117,600000,256,41.61,50,forecast,False,ReLU,EARLY_STOPPED,16.79340744,16.93597794,16.97218323,39,1.008490,False,"[""174.70565796"", ""170.95608521"", ""167.95591736"", ""158.42451477"", ""149.72676086"", ""136.40402222"", ""122.98039246"", ""106.55529022"", ""77.44329071"", ""47.88222122"", ""29.47006989"", ""24.25550079"", ""22.77823257"", ""22.07194519"", ""21.06976318"", ""20.48338699"", ""19.70466805"", ""21.33363724"", ""20.32920837"", ""20.23562050"", ""19.79095268"", ""20.15988159"", ""19.74081802"", ""19.68823814"", ""18.75881577"", ""18.37087059"", ""18.19063950"", ""17.72466469"", ""18.94270134"", ""17.28848839"", ""17.12009239"", ""19.82620811"", ""18.76781082"", ""18.02631569"", ""23.22136497"", ""17.44836235"", ""20.23873329"", ""19.71196365"", ""17.99041176"", ""16.79340744"", ""17.66979218"", ""19.58317566"", ""19.63940811"", ""21.18603325"", ""20.32983208"", ""20.15432739"", ""19.23622894"", ""17.36805916"", ""17.16111755"", ""16.93597794""]",TrendWaveletGenericVAE,AERootBlockVAE,per_pass
activeG_fcast,TW_coif2_td3_bd4,trendwavelet_generic_reference,['TrendWavelet'],Yearly,1,6,30,10,1,True,1,43,13.629723,3.138167,841.246521,3315394.500000,0.811852,0.730481,1.919065,2071110,256,25.60,31,forecast,False,ReLU,EARLY_STOPPED,13.83001518,14.50832748,10.04816341,20,1.049046,False,"[""63.66089249"", ""27.17024422"", ""23.79466248"", ""19.38927078"", ""16.63281059"", ""16.16266251"", ""16.11174202"", ""16.21880531"", ""14.79229927"", ""15.75964165"", ""14.30385590"", ""14.31308460"", ""14.36611557"", ""15.55135632"", ""14.33466816"", ""14.14180565"", ""15.19798756"", ""13.95018578"", ""13.95575142"", ""14.83117676"", ""13.83001518"", ""14.06647968"", ""15.33205986"", ""14.07899094"", ""15.28535080"", ""13.86943245"", ""15.47424221"", ""14.21612740"", ""14.26252270"", ""14.00930309"", ""14.50832748""]",TrendWavelet,RootBlock,per_pass
activeG_fcast,TW_coif2_td3_bd4,trendwavelet_generic_reference,['TrendWavelet'],Yearly,1,6,30,10,1,True,0,42,13.434477,3.056309,827.192688,3262468.750000,0.795579,0.710524,1.855981,2071110,256,34.57,44,forecast,False,ReLU,EARLY_STOPPED,13.69417953,14.14996243,10.05499172,33,1.033283,False,"[""53.55575180"", ""26.81826401"", ""26.11481285"", ""20.96224403"", ""18.37785912"", ""17.35193634"", ""15.89818573"", ""16.67448616"", ""15.19371510"", ""15.08386040"", ""14.52638817"", ""14.18364525"", ""14.18091488"", ""14.45624065"", ""13.94653130"", ""14.11468220"", ""13.92195892"", ""13.97600365"", ""14.10259342"", ""14.58859634"", ""14.07656765"", ""13.79409122"", ""13.89894390"", ""14.24650955"", ""14.23255825"", ""14.23256111"", ""13.93908787"", ""14.06040478"", ""13.81493378"", ""13.72101498"", ""13.98591137"", ""15.45481968"", ""13.88469601"", ""13.69417953"", ""14.89065170"", ""14.10129356"", ""14.07108116"", ""15.54559612"", ""14.38859558"", ""15.09271431"", ""13.85533047"", ""16.65276337"", ""15.13870239"", ""14.14996243""]",TrendWavelet,RootBlock,per_pass
activeG_fcast,TW_coif2_td3_bd4,trendwavelet_generic_reference,['TrendWavelet'],Yearly,1,6,30,10,1,True,3,45,14.116094,3.369187,879.212891,3422142.750000,0.855800,0.765754,1.973142,2071110,256,33.85,43,forecast,False,ReLU,EARLY_STOPPED,13.96275425,16.91842079,11.03148270,32,1.211682,False,"[""55.94036484"", ""26.91535378"", ""25.48880768"", ""20.49894333"", ""18.25801468"", ""16.09398460"", ""15.79705334"", ""15.45947456"", ""15.21127415"", ""14.80310154"", ""14.59736919"", ""14.74844837"", ""14.78288269"", ""16.06573105"", ""14.16104317"", ""14.33405304"", ""14.35031700"", ""14.05967808"", ""14.85111523"", ""14.09821987"", ""14.21439171"", ""15.27892685"", ""14.55755615"", ""15.78163815"", ""14.49480534"", ""15.69059277"", ""14.00785446"", ""14.58542538"", ""13.97117519"", ""14.20577431"", ""13.96452045"", ""14.85365772"", ""13.96275425"", ""14.09795475"", ""14.84850502"", ""14.84197712"", ""16.54270554"", ""14.74957466"", ""15.58324623"", ""17.34975624"", ""14.60434341"", ""14.08508873"", ""16.91842079""]",TrendWavelet,RootBlock,per_pass
activeG_fcast,TW_coif2_td3_bd4,trendwavelet_generic_reference,['TrendWavelet'],Yearly,1,6,30,10,1,True,2,44,13.512811,3.094298,835.839233,3317221.250000,0.802756,0.717202,1.868887,2071110,256,45.39,57,forecast,False,ReLU,EARLY_STOPPED,13.64132309,13.71854877,9.39722538,46,1.005661,False,"[""62.41107559"", ""25.92561340"", ""24.33264923"", ""20.00766182"", ""17.91063309"", ""17.66429710"", ""15.80214787"", ""15.43035316"", ""16.20190048"", ""15.11771774"", ""14.76687908"", ""14.37160969"", ""15.15390110"", ""14.89933109"", ""15.15441704"", ""14.59163475"", ""15.33941078"", ""17.89515114"", ""16.22286797"", ""15.77093029"", ""14.64645290"", ""14.23817158"", ""15.16644382"", ""14.22468090"", ""13.94735146"", ""14.42802429"", ""14.04950142"", ""13.99847126"", ""13.86246300"", ""13.71408463"", ""14.05941963"", ""14.77861118"", ""14.05042553"", ""13.87705612"", ""13.84238338"", ""14.33830070"", ""13.69800568"", ""14.36555195"", ""13.73098278"", ""13.88248348"", ""14.86987877"", ""13.78881359"", ""14.61126804"", ""13.66498280"", ""13.74815369"", ""13.70732975"", ""13.64132309"", ""13.74175644"", ""14.04984283"", ""14.14504910"", ""14.06349850"", ""13.75057507"", ""13.73030949"", ""13.78225422"", ""13.74716282"", ""13.89752197"", ""13.71854877""]",TrendWavelet,RootBlock,per_pass
activeG_fcast,TW_coif2_td3_bd4,trendwavelet_generic_reference,['TrendWavelet'],Yearly,1,6,30,10,1,True,4,46,13.496153,3.080027,830.375244,3268540.000000,0.800451,0.714054,1.857991,2071110,256,40.51,52,forecast,False,ReLU,EARLY_STOPPED,13.63666344,13.90888214,9.32877254,41,1.019962,False,"[""47.60131073"", ""27.46757889"", ""26.07965851"", ""19.99388695"", ""18.56952667"", ""16.64813232"", ""15.86476040"", ""15.51325512"", ""16.69990730"", ""14.76332092"", ""14.60101128"", ""14.59440899"", ""14.66858864"", ""14.29585075"", ""14.20498276"", ""14.00795269"", ""14.02407169"", ""13.97454166"", ""14.10002995"", ""15.33985996"", ""13.98979759"", ""13.75989628"", ""13.94487953"", ""14.08120537"", ""14.28539562"", ""13.86537361"", ""13.66435146"", ""13.74795246"", ""14.86842823"", ""13.85365105"", ""13.67398071"", ""13.82463169"", ""14.72349834"", ""13.94325161"", ""13.66183376"", ""13.88613319"", ""14.36057854"", ""13.66769600"", ""13.67595005"", ""14.13038540"", ""14.01775932"", ""13.63666344"", ""13.69033527"", ""14.09812546"", ""13.95599365"", ""13.69141674"", ""13.65966988"", ""13.87869740"", ""14.12737274"", ""13.67588615"", ""13.66234398"", ""13.90888214""]",TrendWavelet,RootBlock,per_pass
activeG_fcast,TWAE_coif2_td3_bd4_ld16,trendwavelet_generic_reference,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,0,42,13.622570,3.152103,843.921082,3334589.500000,0.813387,0.721958,1.863948,1515750,512,41.85,52,forecast,False,ReLU,EARLY_STOPPED,13.58214569,13.76050854,10.25987911,41,1.013132,False,"[""29.86626625"", ""27.10758400"", ""23.86860847"", ""20.71158791"", ""18.27157211"", ""16.39040947"", ""15.44018841"", ""15.37725925"", ""16.88127899"", ""14.67592621"", ""14.54949760"", ""14.93178272"", ""16.04709053"", ""14.17747307"", ""14.51117802"", ""15.71124077"", ""14.05067158"", ""14.12276268"", ""14.21622181"", ""14.54689026"", ""14.10358143"", ""13.94238758"", ""14.90541744"", ""14.28892708"", ""14.87328815"", ""14.80868912"", ""14.18502045"", ""13.92550278"", ""14.21585369"", ""14.85171318"", ""13.93294811"", ""14.27248383"", ""15.07725906"", ""15.06290531"", ""14.65089130"", ""13.97497654"", ""13.79416561"", ""13.65285969"", ""13.73533058"", ""13.67136860"", ""13.65008736"", ""13.58214569"", ""13.76843166"", ""13.73058987"", ""13.80845833"", ""14.59113026"", ""14.19725132"", ""15.13797855"", ""13.78900242"", ""13.75429630"", ""14.38910198"", ""13.76050854""]",TrendWaveletAE,AERootBlock,per_pass
activeG_fcast,TWAE_coif2_td3_bd4_ld16,trendwavelet_generic_reference,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,1,43,13.530034,3.111887,836.156982,3281307.250000,0.805496,0.720233,1.874973,1515750,512,50.00,65,forecast,False,ReLU,EARLY_STOPPED,13.62327957,13.84928799,9.33609486,54,1.016590,False,"[""44.80463028"", ""27.39588356"", ""26.94480705"", ""21.97182083"", ""19.90571594"", ""17.94170189"", ""17.00975609"", ""17.14608383"", ""16.17500877"", ""16.60084343"", ""15.46293926"", ""15.41685963"", ""15.03533459"", ""15.44711018"", ""14.90385914"", ""14.27991581"", ""14.29636669"", ""15.32199764"", ""14.07932186"", ""14.00014305"", ""14.56905746"", ""14.37848663"", ""13.92526054"", ""13.96380806"", ""14.24365902"", ""14.40372181"", ""13.83248329"", ""13.81082344"", ""13.99966431"", ""14.29179192"", ""13.75052452"", ""13.79975414"", ""14.17650509"", ""14.20643902"", ""13.68795204"", ""13.72247314"", ""14.25232983"", ""14.19036674"", ""13.68231773"", ""13.64320755"", ""14.01946640"", ""14.12784481"", ""13.65495014"", ""13.67632294"", ""14.04226398"", ""14.00659752"", ""13.64093590"", ""13.65612793"", ""13.97179794"", ""13.95675659"", ""13.63598824"", ""13.65377712"", ""13.91565514"", ""13.99709606"", ""13.62327957"", ""13.62641811"", ""13.94149971"", ""13.92967510"", ""13.64801598"", ""13.64081478"", ""13.92322159"", ""13.92298794"", ""13.62833595"", ""13.65800858"", ""13.84928799""]",TrendWaveletAE,AERootBlock,per_pass
