experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,gate_fn,architecture,block_type,backbone
gate_fn_study_fm5,TALG_WV3LG20_sigmoid,gate_fn_study,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,20,1,True,3,45,13.507609,3.091509,832.319702,3315510.750000,0.802246,0.716203,1.869276,2084510,256,106.68,77,False,False,ReLU,EARLY_STOPPED,13.57884121,13.86042786,9.21640873,51,1.020737,False,"[""33.58700180"", ""30.13780403"", ""23.96072769"", ""20.88448906"", ""18.24458504"", ""17.17208862"", ""16.08245277"", ""15.25945091"", ""14.93504047"", ""14.35455704"", ""14.28661156"", ""14.43541336"", ""14.62564850"", ""14.28404045"", ""15.18781376"", ""14.62872601"", ""14.55828762"", ""14.81746769"", ""14.05816269"", ""14.23803234"", ""13.76982880"", ""13.99258423"", ""14.25965118"", ""13.88269806"", ""14.72567081"", ""14.04634953"", ""14.61035156"", ""13.86450958"", ""14.00061321"", ""13.99792099"", ""15.26662064"", ""14.22502995"", ""13.89807987"", ""13.85530281"", ""13.61981297"", ""13.90366268"", ""13.68415260"", ""13.64396191"", ""14.64939976"", ""13.86646557"", ""14.03012943"", ""13.66105556"", ""13.59911728"", ""13.89938354"", ""13.62530422"", ""13.88265324"", ""13.63696480"", ""13.66280937"", ""13.80827141"", ""13.60823822"", ""13.80440521"", ""13.57884121"", ""13.81032372"", ""13.62945557"", ""13.88069820"", ""13.59978485"", ""13.85954666"", ""13.63087749"", ""13.70384121"", ""13.63387394"", ""13.78298950"", ""13.68253803"", ""13.64617348"", ""13.64254093"", ""13.77224350"", ""13.63922787"", ""13.75613499"", ""13.62143898"", ""13.82743454"", ""13.64016342"", ""13.72257900"", ""13.64797783"", ""13.71673203"", ""13.62484741"", ""13.73868179"", ""13.61919594"", ""13.86042786""]",sigmoid,Trend_Wavelet_alt,TrendAELG+WaveletV3AELG,AELG
gate_fn_study_fm5,TALG_WV3LG20_sigmoid,gate_fn_study,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,20,1,True,4,46,13.457127,3.065398,828.816895,3284249.250000,0.797416,0.710254,1.856644,2084510,256,115.00,84,False,False,ReLU,EARLY_STOPPED,13.54533863,13.65714264,9.04875278,58,1.008254,False,"[""33.60140228"", ""30.28256989"", ""24.32132530"", ""21.46257401"", ""19.39057159"", ""18.18023872"", ""16.25724220"", ""15.70890236"", ""15.46250248"", ""15.42531204"", ""14.64167976"", ""14.35212803"", ""14.19176674"", ""14.06973267"", ""14.47051907"", ""14.36919117"", ""14.04580879"", ""13.90780067"", ""15.85027313"", ""14.39740467"", ""14.26267910"", ""13.99783325"", ""14.04306412"", ""15.02177143"", ""14.43426609"", ""14.28176594"", ""14.17553234"", ""14.13356495"", ""14.04007912"", ""13.89309502"", ""13.76191330"", ""13.85936165"", ""14.71630478"", ""13.94854355"", ""13.81872940"", ""13.79729366"", ""14.08413696"", ""13.74925041"", ""13.82007790"", ""13.89929485"", ""14.19408321"", ""13.60024357"", ""13.59663963"", ""13.55623055"", ""14.45971966"", ""14.18665791"", ""14.30788898"", ""13.60664654"", ""13.63772869"", ""13.91570377"", ""13.58275032"", ""13.84231281"", ""13.65777874"", ""13.63271904"", ""13.98646069"", ""13.57656670"", ""13.56799603"", ""13.99492073"", ""13.54533863"", ""13.66445827"", ""13.77289104"", ""14.20281696"", ""13.56809616"", ""13.75381279"", ""13.68272591"", ""13.61873055"", ""13.61244869"", ""13.72188759"", ""13.57435417"", ""13.73181915"", ""13.58456421"", ""13.69548607"", ""13.60434628"", ""13.69150162"", ""13.67971039"", ""13.67809963"", ""13.58084011"", ""13.73856354"", ""13.69135857"", ""13.63261986"", ""13.74186516"", ""13.63805199"", ""13.69265747"", ""13.65714264""]",sigmoid,Trend_Wavelet_alt,TrendAELG+WaveletV3AELG,AELG
gate_fn_study_fm5,TALG_WV3LG20_wavy,gate_fn_study,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,20,1,True,0,42,13.486439,3.075048,830.862610,3290595.750000,0.799527,0.713403,1.859379,2084510,256,114.35,80,False,False,ReLU,EARLY_STOPPED,13.56650162,13.75876331,9.00733566,54,1.014172,False,"[""30.23621559"", ""29.93730354"", ""23.90303612"", ""20.96706772"", ""18.16509247"", ""16.54975700"", ""16.55858421"", ""15.34805584"", ""15.24988270"", ""17.82429123"", ""14.73991680"", ""14.51286697"", ""14.92394257"", ""14.30627537"", ""14.05991745"", ""16.08675003"", ""14.38576603"", ""14.78849411"", ""14.28585434"", ""14.67359257"", ""14.13166714"", ""14.83739662"", ""14.05328941"", ""14.06912804"", ""14.23200989"", ""13.70932102"", ""14.11696053"", ""14.10370350"", ""13.73125935"", ""16.25532913"", ""15.22836971"", ""15.20936680"", ""13.85454178"", ""14.12978172"", ""15.52633381"", ""13.82067394"", ""14.08431625"", ""13.60292625"", ""13.87409401"", ""13.63489628"", ""13.93996429"", ""13.58166599"", ""13.68898869"", ""13.66413498"", ""13.86336136"", ""13.57841682"", ""13.64964676"", ""13.62547016"", ""13.94408798"", ""13.60508728"", ""13.56989002"", ""13.75825977"", ""13.76027679"", ""13.61200809"", ""13.56650162"", ""13.84501266"", ""13.72167301"", ""13.62345409"", ""13.60180187"", ""13.72327042"", ""13.89189720"", ""13.61384106"", ""13.61977005"", ""13.74292755"", ""13.83918381"", ""13.62228394"", ""13.66175556"", ""13.87649441"", ""13.74586105"", ""13.64551640"", ""13.66824627"", ""13.80112648"", ""13.78446293"", ""13.68249226"", ""13.69345284"", ""13.75299358"", ""13.89328289"", ""13.74202347"", ""13.73351383"", ""13.75876331""]",wavy_sigmoid,Trend_Wavelet_alt,TrendAELG+WaveletV3AELG,AELG
gate_fn_study_fm5,TALG_WV3LG20_wavy,gate_fn_study,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,20,1,True,1,43,13.421935,3.066234,829.028198,3284234.500000,0.796445,0.711255,1.854209,2084510,256,101.70,72,False,False,ReLU,EARLY_STOPPED,13.58582973,13.64204597,9.41892529,46,1.004138,False,"[""32.01345444"", ""30.70052528"", ""24.57202148"", ""22.30257988"", ""19.64812660"", ""18.11764145"", ""16.33624649"", ""16.46014404"", ""15.02866554"", ""15.42565632"", ""14.85829639"", ""14.79759407"", ""16.39023972"", ""14.34948254"", ""14.53160763"", ""14.29785156"", ""14.40804577"", ""14.09240246"", ""13.84689808"", ""14.09271336"", ""14.21938705"", ""15.21570969"", ""13.85221767"", ""14.04276371"", ""13.84860706"", ""13.90455341"", ""14.41514492"", ""13.79947662"", ""13.81687641"", ""13.78741264"", ""15.01109409"", ""13.92179394"", ""14.16238880"", ""13.83128357"", ""13.59277344"", ""13.70499325"", ""13.86690617"", ""13.78305435"", ""13.95589161"", ""13.68779087"", ""13.80099201"", ""13.73950958"", ""13.80816269"", ""14.22805882"", ""13.67021751"", ""14.29579449"", ""13.58582973"", ""13.63972378"", ""14.15787792"", ""13.73464298"", ""13.62157154"", ""14.03005886"", ""13.75148106"", ""13.71739960"", ""14.20228672"", ""13.91658115"", ""13.79133797"", ""13.93954754"", ""13.62560558"", ""14.14745426"", ""13.65713596"", ""13.91486645"", ""13.62238216"", ""13.87435150"", ""13.71563053"", ""14.26906776"", ""13.70756912"", ""13.64341068"", ""13.89609337"", ""13.70162868"", ""14.06149006"", ""13.64204597""]",wavy_sigmoid,Trend_Wavelet_alt,TrendAELG+WaveletV3AELG,AELG
gate_fn_study_fm5,TALG_WV3LG20_wavy,gate_fn_study,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,20,1,True,2,44,13.496918,3.093717,833.033386,3287180.500000,0.802197,0.716953,1.866539,2084510,256,118.33,84,False,False,ReLU,EARLY_STOPPED,13.58857918,13.64906025,9.15030384,58,1.004451,False,"[""35.65598297"", ""28.89884758"", ""24.55768776"", ""21.84378433"", ""18.14984322"", ""16.41696358"", ""16.53190041"", ""15.16044998"", ""14.87453842"", ""14.74886036"", ""15.67162609"", ""14.45339584"", ""14.20099354"", ""14.72464943"", ""14.04755592"", ""14.05210018"", ""14.84630585"", ""13.98285007"", ""15.71327305"", ""14.15320492"", ""14.91568851"", ""14.82351589"", ""14.56246185"", ""14.20863724"", ""15.21078777"", ""13.93676090"", ""14.23628712"", ""14.07580185"", ""13.74211788"", ""17.83754730"", ""13.94828987"", ""13.92409134"", ""16.52734375"", ""13.92358398"", ""13.79766750"", ""14.85478115"", ""14.00079250"", ""14.32087612"", ""13.91509628"", ""13.79729652"", ""13.78864670"", ""14.32232380"", ""13.94285870"", ""14.07682896"", ""13.64877701"", ""13.70842648"", ""13.78512955"", ""13.83990097"", ""13.82162952"", ""14.64298248"", ""13.69981480"", ""13.76794720"", ""13.73975563"", ""13.73206425"", ""13.72520065"", ""13.74234009"", ""13.63868237"", ""13.92474747"", ""13.58857918"", ""13.99036503"", ""13.61688423"", ""13.84416962"", ""13.64810562"", ""13.77009487"", ""13.63803768"", ""13.75001812"", ""13.63869286"", ""13.82416534"", ""13.61722183"", ""13.81772995"", ""13.60681915"", ""13.80545807"", ""13.60869980"", ""13.78743839"", ""13.64467430"", ""13.75752544"", ""13.65151119"", ""13.69011116"", ""13.65587521"", ""13.70812607"", ""13.66027355"", ""13.67586994"", ""13.76110744"", ""13.64906025""]",wavy_sigmoid,Trend_Wavelet_alt,TrendAELG+WaveletV3AELG,AELG
gate_fn_study_fm5,TALG_WV3LG20_wavy,gate_fn_study,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,20,1,True,3,45,13.512643,3.088460,831.667175,3290745.750000,0.802016,0.715102,1.861178,2084510,256,142.06,100,False,False,ReLU,EARLY_STOPPED,13.54469204,13.65621853,9.15109062,74,1.008234,False,"[""31.45429420"", ""29.45015717"", ""23.74902725"", ""20.44739342"", ""18.56320763"", ""17.02870941"", ""16.00615692"", ""15.21245670"", ""15.05659676"", ""15.95310688"", ""14.79968166"", ""15.01765251"", ""14.27106094"", ""15.25513363"", ""14.25218105"", ""14.19088554"", ""14.08460236"", ""13.88156700"", ""14.23493385"", ""14.19219875"", ""13.81578636"", ""15.57281780"", ""15.07472324"", ""14.78520203"", ""13.86141205"", ""14.57896709"", ""13.84798336"", ""14.65830803"", ""13.73864365"", ""14.30296326"", ""13.66152573"", ""13.91783810"", ""14.35940742"", ""14.46130276"", ""13.76133728"", ""13.81144333"", ""13.76598263"", ""13.99129581"", ""15.12180138"", ""14.42755890"", ""14.38608170"", ""13.76747513"", ""13.74395943"", ""14.65028095"", ""13.94802952"", ""14.96724319"", ""13.68132782"", ""13.64647865"", ""13.66991138"", ""13.66731930"", ""13.60703373"", ""13.75186729"", ""13.58921051"", ""13.59587002"", ""13.76809883"", ""13.77195549"", ""13.66084957"", ""13.96052551"", ""13.61664295"", ""14.02806282"", ""13.64933968"", ""13.97811031"", ""13.63080311"", ""13.82636166"", ""13.62930393"", ""13.70763016"", ""13.74530315"", ""13.70784378"", ""13.68420696"", ""13.58202553"", ""13.94549274"", ""13.71244335"", ""13.59560204"", ""13.82451344"", ""13.54469204"", ""13.70163441"", ""13.64862537"", ""13.64138985"", ""13.69179630"", ""13.57080746"", ""13.69552326"", ""13.65200424"", ""13.68124199"", ""13.64928150"", ""13.65754032"", ""13.59600639"", ""13.64129066"", ""13.67309284"", ""13.62926865"", ""13.65367508"", ""13.65562344"", ""13.62190533"", ""13.65452003"", ""13.66903782"", ""13.64943314"", ""13.65261841"", ""13.65879345"", ""13.65925312"", ""13.65729713"", ""13.65621853""]",wavy_sigmoid,Trend_Wavelet_alt,TrendAELG+WaveletV3AELG,AELG
gate_fn_study_fm5,TALG_WV3LG20_wavy,gate_fn_study,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,20,1,True,4,46,13.625089,3.139695,840.000122,3309837.250000,0.811903,0.722192,1.867947,2084510,256,120.98,85,False,False,ReLU,EARLY_STOPPED,13.58217621,13.85009193,9.24638462,59,1.019726,False,"[""31.54389763"", ""28.59966660"", ""23.63745117"", ""20.10009575"", ""17.70833969"", ""16.77008247"", ""16.88066292"", ""15.99134064"", ""15.97561646"", ""15.02032089"", ""14.82798958"", ""15.60575962"", ""14.19489384"", ""14.52083874"", ""15.00417137"", ""14.61176395"", ""15.17811775"", ""14.04006672"", ""14.39778519"", ""13.82461452"", ""13.88666153"", ""13.83425999"", ""13.72504520"", ""14.64990807"", ""14.20244312"", ""14.95478630"", ""14.14492702"", ""14.59038734"", ""13.86826801"", ""13.76548386"", ""14.22256279"", ""14.10346699"", ""13.84786034"", ""13.74296856"", ""13.82589531"", ""13.63940525"", ""13.71982384"", ""13.61038494"", ""13.63765621"", ""14.24377537"", ""14.11395645"", ""13.59359932"", ""13.82867622"", ""13.65735912"", ""14.16337776"", ""13.58832169"", ""13.80261040"", ""13.59237480"", ""13.96934795"", ""13.60734749"", ""13.74054718"", ""13.66366291"", ""13.68695641"", ""13.74039841"", ""13.58589935"", ""14.11827469"", ""13.66136646"", ""13.58531094"", ""13.97816277"", ""13.58217621"", ""13.93023396"", ""13.71627426"", ""14.00189304"", ""13.62390232"", ""13.91186714"", ""13.64058304"", ""13.91859245"", ""13.61093044"", ""13.90753555"", ""13.66277885"", ""13.76650238"", ""13.66054726"", ""13.73719406"", ""13.66183376"", ""13.75794125"", ""13.69390488"", ""13.70528793"", ""13.74055481"", ""13.67663574"", ""13.77169037"", ""13.65016747"", ""13.80014992"", ""13.64320469"", ""13.69781017"", ""13.85009193""]",wavy_sigmoid,Trend_Wavelet_alt,TrendAELG+WaveletV3AELG,AELG
gate_fn_study_fm5,TALG_WV3LG20_wavelet,gate_fn_study,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,20,1,True,0,42,13.647558,3.155750,840.582458,3300029.250000,0.814610,0.723091,1.862302,2084510,256,99.55,68,False,False,ReLU,EARLY_STOPPED,13.58635616,13.64730167,9.32802296,42,1.004486,False,"[""30.23621941"", ""29.93668556"", ""23.90259743"", ""20.96376228"", ""18.16409302"", ""16.55018425"", ""16.53923798"", ""15.35209465"", ""15.25782776"", ""17.84378815"", ""14.75117016"", ""14.47052956"", ""14.90353489"", ""14.33542347"", ""14.20293045"", ""14.49465656"", ""14.77296829"", ""14.99308681"", ""14.17869663"", ""15.34006405"", ""14.07232761"", ""13.93081665"", ""13.94913006"", ""15.12150955"", ""13.86933041"", ""15.00007629"", ""14.76696301"", ""14.29933739"", ""13.81938553"", ""14.14483738"", ""13.78787327"", ""13.64277554"", ""13.91043377"", ""13.62901783"", ""13.75423527"", ""14.46201992"", ""13.73015785"", ""13.74602413"", ""13.67600918"", ""14.03277493"", ""13.85273266"", ""15.21298599"", ""13.58635616"", ""14.64777470"", ""13.84037781"", ""14.40631771"", ""13.86716938"", ""13.71847057"", ""13.76949692"", ""13.73657990"", ""13.88607311"", ""13.92185974"", ""13.72435570"", ""13.70265388"", ""13.75473404"", ""13.70117950"", ""13.63933468"", ""13.69811726"", ""13.84631538"", ""13.65260887"", ""13.62156391"", ""13.97519302"", ""13.70767021"", ""13.67111683"", ""13.63871288"", ""13.77540112"", ""13.96182346"", ""13.64730167""]",wavelet_sigmoid,Trend_Wavelet_alt,TrendAELG+WaveletV3AELG,AELG
gate_fn_study_fm5,TALG_WV3LG20_wavelet,gate_fn_study,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,20,1,True,1,43,13.527354,3.091740,835.727539,3328842.750000,0.802879,0.714894,1.854615,2084510,256,86.17,59,False,False,ReLU,EARLY_STOPPED,13.57072258,13.75250244,9.47362900,33,1.013395,False,"[""32.01348877"", ""30.69561195"", ""24.57089043"", ""22.30058098"", ""19.64965248"", ""18.11725998"", ""16.33522034"", ""16.48984337"", ""15.02764034"", ""15.29520130"", ""14.41911793"", ""14.52609921"", ""14.64573097"", ""14.15519142"", ""14.66472721"", ""13.99618435"", ""14.74395084"", ""14.36198235"", ""14.66164303"", ""13.84836102"", ""13.69827747"", ""13.95253277"", ""13.80555058"", ""14.39152145"", ""13.74684811"", ""13.70252132"", ""13.81213188"", ""13.93017483"", ""13.63009930"", ""13.66556549"", ""14.22754192"", ""13.72205067"", ""13.68916130"", ""13.57072258"", ""13.71386528"", ""14.39266396"", ""13.68485641"", ""13.79573059"", ""13.83247566"", ""13.91636181"", ""13.69637394"", ""13.64047241"", ""13.63539028"", ""13.62456417"", ""14.25349426"", ""13.76469803"", ""13.64414978"", ""14.45934772"", ""13.87971497"", ""14.25301743"", ""13.73005390"", ""14.14568996"", ""13.67059231"", ""14.84843254"", ""14.19533730"", ""14.50499725"", ""13.64337349"", ""14.16168976"", ""13.75250244""]",wavelet_sigmoid,Trend_Wavelet_alt,TrendAELG+WaveletV3AELG,AELG
gate_fn_study_fm5,TALG_WV3LG20_wavelet,gate_fn_study,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,20,1,True,2,44,13.451293,3.068157,829.026367,3287186.500000,0.797585,0.714787,1.870959,2084510,256,110.91,77,False,False,ReLU,EARLY_STOPPED,13.58167267,13.71172047,9.24681568,51,1.009575,False,"[""35.65613174"", ""28.90093231"", ""24.55944061"", ""21.83838081"", ""18.14870453"", ""16.41720772"", ""16.47397423"", ""15.06848526"", ""15.06590176"", ""15.09839630"", ""14.40382767"", ""14.49950027"", ""14.53749084"", ""15.77311516"", ""14.14251041"", ""14.86582851"", ""14.86031246"", ""16.08333588"", ""16.16477776"", ""14.57949638"", ""14.51053810"", ""14.57196617"", ""15.12982655"", ""14.15506840"", ""14.25166893"", ""13.89886379"", ""13.96890450"", ""13.74966621"", ""13.66252708"", ""13.67171860"", ""13.99739838"", ""13.77103519"", ""13.73375988"", ""13.72748470"", ""13.73287392"", ""13.66846561"", ""13.61034489"", ""13.77584648"", ""13.71530151"", ""13.63713074"", ""13.94197464"", ""13.69717216"", ""15.02360153"", ""13.86847973"", ""13.87909603"", ""13.76402950"", ""13.85783958"", ""13.65390396"", ""13.71662140"", ""13.64028358"", ""13.68649197"", ""13.58167267"", ""13.82860088"", ""13.62784767"", ""14.65760040"", ""13.76798344"", ""13.81182384"", ""13.67184353"", ""13.75778961"", ""13.64723396"", ""13.62202072"", ""13.86117840"", ""13.64238071"", ""13.79141808"", ""13.62443447"", ""13.68436527"", ""13.65092564"", ""13.89829922"", ""13.63791561"", ""13.68609142"", ""13.69235706"", ""13.78122711"", ""13.68930340"", ""13.69466400"", ""13.76285362"", ""13.73373413"", ""13.71172047""]",wavelet_sigmoid,Trend_Wavelet_alt,TrendAELG+WaveletV3AELG,AELG
gate_fn_study_fm5,TALG_WV3LG20_wavelet,gate_fn_study,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,20,1,True,3,45,13.517923,3.084544,830.778870,3312990.000000,0.801685,0.716946,1.877740,2084510,256,104.16,71,False,False,ReLU,EARLY_STOPPED,13.54455948,13.71062088,9.05588055,45,1.012260,False,"[""31.45434189"", ""29.45198631"", ""23.74886131"", ""20.44072723"", ""18.56972313"", ""17.02242088"", ""16.02491570"", ""15.29358864"", ""14.88418102"", ""15.62027740"", ""14.47805882"", ""15.88659096"", ""15.30843449"", ""14.61438847"", ""14.30443096"", ""14.16872597"", ""15.67054653"", ""15.24196720"", ""15.30086231"", ""14.14330864"", ""13.98982716"", ""13.78357887"", ""14.20717621"", ""13.78605270"", ""13.83567905"", ""13.88634491"", ""14.11859608"", ""14.70379257"", ""13.72259235"", ""13.78913689"", ""13.83952045"", ""13.82631683"", ""14.03423882"", ""13.67992020"", ""14.54803085"", ""13.61865807"", ""13.88916683"", ""13.60502434"", ""14.02681828"", ""13.56034470"", ""13.71400452"", ""13.56416893"", ""13.85017967"", ""13.77681160"", ""13.58917809"", ""13.54455948"", ""13.59758663"", ""13.82792759"", ""13.56105804"", ""13.56693459"", ""13.97102070"", ""13.61758137"", ""13.67905807"", ""13.55908680"", ""13.82631397"", ""13.69341755"", ""13.57202339"", ""13.57521152"", ""13.67359352"", ""13.90662384"", ""13.55556297"", ""13.63300514"", ""13.66585159"", ""13.67823792"", ""13.66985226"", ""13.61317825"", ""13.67963600"", ""13.92889786"", ""13.59239769"", ""13.67722321"", ""13.71062088""]",wavelet_sigmoid,Trend_Wavelet_alt,TrendAELG+WaveletV3AELG,AELG
gate_fn_study_fm5,TALG_WV3LG20_wavelet,gate_fn_study,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,20,1,True,4,46,13.505568,3.078995,833.537842,3327619.500000,0.800609,0.715212,1.869425,2084510,256,84.64,59,False,False,ReLU,EARLY_STOPPED,13.57194805,13.74660778,9.16364861,33,1.012869,False,"[""31.54387474"", ""28.60265160"", ""23.63779259"", ""20.10164070"", ""17.67913437"", ""16.72800255"", ""16.94718933"", ""16.00971222"", ""16.03767204"", ""15.01115322"", ""14.81335735"", ""16.06546974"", ""14.85160446"", ""17.29093170"", ""15.04784966"", ""14.59569931"", ""14.20695019"", ""14.78144264"", ""13.77939034"", ""14.19959068"", ""13.77544689"", ""13.73409653"", ""14.68458176"", ""13.76698685"", ""13.82218170"", ""13.74314976"", ""13.94957638"", ""13.66605949"", ""13.68061638"", ""14.27824688"", ""13.67700291"", ""13.59739780"", ""13.65919399"", ""13.57194805"", ""13.84740639"", ""13.97810745"", ""14.00491619"", ""13.75059223"", ""13.94836235"", ""14.30265045"", ""13.70678234"", ""13.65404987"", ""13.70683289"", ""13.99283123"", ""13.96307755"", ""13.77819824"", ""13.69429111"", ""13.66687393"", ""13.81613159"", ""13.87649345"", ""13.61743927"", ""13.71291065"", ""13.97354603"", ""13.73516273"", ""13.92295074"", ""13.70753098"", ""13.79274082"", ""13.60820675"", ""13.74660778""]",wavelet_sigmoid,Trend_Wavelet_alt,TrendAELG+WaveletV3AELG,AELG
gate_fn_study_fm5,TA_WV3A20_control,gate_fn_study,"['TrendAE', 'WaveletV3AE']",Yearly,1,6,30,20,1,True,0,42,13.617709,3.140331,842.692261,3336199.250000,0.811757,0.720209,1.854506,2084190,256,86.50,64,False,False,ReLU,EARLY_STOPPED,13.56870937,13.67562675,9.15324688,38,1.007880,False,"[""29.22064400"", ""27.69148827"", ""24.68386650"", ""19.55545044"", ""17.07050323"", ""15.93223190"", ""15.54432774"", ""15.05552006"", ""14.71293449"", ""14.59672737"", ""15.12352562"", ""14.43610477"", ""14.43422031"", ""14.60960770"", ""14.24608040"", ""14.05782509"", ""14.47958183"", ""14.42429733"", ""16.03850746"", ""14.28643322"", ""15.32056808"", ""14.73450851"", ""15.16602325"", ""13.84095097"", ""14.07817268"", ""13.65503120"", ""13.76801109"", ""13.80264568"", ""13.83172417"", ""13.85449314"", ""13.80449963"", ""13.71783257"", ""14.46384907"", ""13.68235493"", ""13.92234230"", ""14.18933678"", ""13.68576813"", ""13.84825420"", ""13.56870937"", ""14.00740719"", ""14.05238152"", ""13.64801502"", ""13.66700172"", ""13.65088272"", ""13.91615105"", ""13.61850643"", ""13.82393646"", ""13.82559109"", ""13.71002960"", ""13.99248123"", ""13.68322563"", ""13.81099033"", ""13.80896378"", ""13.61764812"", ""13.90268230"", ""14.15167427"", ""13.65220070"", ""14.29071236"", ""13.67943382"", ""13.91730595"", ""13.69826126"", ""13.89497662"", ""13.63905716"", ""13.67562675""]",none,Trend_Wavelet_alt,TrendAE+WaveletV3AE,AE
gate_fn_study_fm5,TA_WV3A20_control,gate_fn_study,"['TrendAE', 'WaveletV3AE']",Yearly,1,6,30,20,1,True,1,43,13.607654,3.149385,840.219727,3305669.500000,0.812589,0.722813,1.865809,2084190,256,106.33,76,False,False,ReLU,EARLY_STOPPED,13.60782719,13.80755043,9.18747044,50,1.014677,False,"[""30.22130966"", ""29.20607376"", ""24.70676422"", ""20.77233315"", ""18.79972458"", ""17.32122421"", ""16.01131630"", ""15.19871426"", ""15.99798775"", ""14.60721970"", ""14.53607845"", ""14.52937317"", ""14.64579582"", ""14.86503029"", ""14.04861259"", ""14.20160294"", ""15.17129993"", ""13.90574455"", ""14.30974960"", ""14.02234745"", ""13.89476776"", ""14.66839981"", ""13.78787899"", ""13.71897507"", ""13.77212811"", ""14.27751541"", ""13.78569317"", ""14.60307503"", ""14.04099178"", ""15.09495258"", ""14.08688831"", ""14.56487751"", ""13.96485424"", ""14.03747177"", ""14.03412819"", ""13.70277214"", ""13.97648621"", ""13.94524002"", ""13.79208279"", ""14.04521847"", ""13.72035027"", ""13.67522240"", ""14.40546513"", ""13.76305962"", ""13.73184013"", ""13.92147923"", ""13.65624046"", ""14.14581966"", ""13.64254761"", ""14.14117241"", ""13.60782719"", ""14.13526058"", ""13.71398735"", ""13.67180824"", ""13.65010452"", ""13.71847248"", ""13.85103416"", ""13.65934467"", ""13.67820549"", ""13.74002552"", ""13.82767296"", ""13.69013405"", ""13.67323399"", ""13.91149902"", ""13.85208797"", ""13.69582653"", ""13.69594002"", ""13.81816673"", ""13.80636692"", ""13.73444462"", ""13.71304035"", ""13.86294174"", ""13.76770687"", ""13.73348808"", ""13.78022575"", ""13.80755043""]",none,Trend_Wavelet_alt,TrendAE+WaveletV3AE,AE
gate_fn_study_fm5,TA_WV3A20_control,gate_fn_study,"['TrendAE', 'WaveletV3AE']",Yearly,1,6,30,20,1,True,2,44,13.441946,3.054381,829.323303,3302589.000000,0.795565,0.710662,1.856907,2084190,256,84.13,63,False,False,ReLU,EARLY_STOPPED,13.56303024,13.88690186,9.28200626,37,1.023879,False,"[""32.46847153"", ""28.17674637"", ""23.33358765"", ""20.57582283"", ""18.61288071"", ""17.86211205"", ""15.54415035"", ""16.68213081"", ""15.56160164"", ""16.03939438"", ""14.55271435"", ""14.57273769"", ""14.36791706"", ""14.11688137"", ""14.39963150"", ""15.42544746"", ""14.98472595"", ""15.42405605"", ""13.97079849"", ""14.01304340"", ""14.09031010"", ""13.81120014"", ""13.97933865"", ""13.87182331"", ""14.18971157"", ""14.03062725"", ""15.55186367"", ""14.14007854"", ""14.08297825"", ""13.81694412"", ""13.71493626"", ""13.61256504"", ""14.56671047"", ""13.64919567"", ""13.68996429"", ""13.62363434"", ""13.80745411"", ""13.56303024"", ""13.57202816"", ""13.68076611"", ""13.65941811"", ""13.85680676"", ""13.74868584"", ""13.59506893"", ""14.49264431"", ""13.64575577"", ""14.52071476"", ""14.01690865"", ""14.26422119"", ""13.60504436"", ""13.62516403"", ""13.79093647"", ""13.61322117"", ""14.03852749"", ""13.60670662"", ""13.60011292"", ""13.76087666"", ""13.60805798"", ""13.75859642"", ""13.64800453"", ""13.82847977"", ""13.67422962"", ""13.88690186""]",none,Trend_Wavelet_alt,TrendAE+WaveletV3AE,AE
