experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,repeats_cfg,meta_predicted_best,meta_convergence_score
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,0,42,27.116335,3.986660,161752.250000,2307427139584.000000,nan,1.903019,36.478848,396038,256,0.33,15,False,False,ReLU,MAX_EPOCHS,31.88505936,32.70099258,37.44495773,13,1.025590,False,"[""173.01657104"", ""149.75311279"", ""125.90805054"", ""102.29501343"", ""80.19453430"", ""61.16937256"", ""46.65048599"", ""37.37652588"", ""33.83144379"", ""34.69898987"", ""35.51419067"", ""34.30284119"", ""32.18710327"", ""31.88505936"", ""32.70099258""]",1,4,0,3,DB3WaveletV3AELG,eq_fcast,32,2,52.13065412,0.30130440
v3aelg_stackheight_sweep_tourism_r1,DB2_lt_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,23.957565,3.536077,170372.656250,3078751518720.000000,nan,1.734296,41.763489,990095,256,0.62,15,False,False,ReLU,MAX_EPOCHS,28.53928566,28.53928566,35.04482651,14,1.000000,False,"[""137.66947937"", ""97.62500763"", ""65.57247925"", ""42.31699371"", ""32.61874771"", ""34.40683746"", ""35.04188156"", ""32.74642944"", ""31.31349754"", ""31.52741432"", ""31.21940994"", ""30.46510315"", ""29.98799133"", ""29.55607414"", ""28.53928566""]",1,4,0,3,DB2WaveletV3AELG,lt_bcast,32,5,25.76055372,0.18711884
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,1,43,29.996264,4.538880,181745.703125,2861976518656.000000,nan,2.228406,49.908253,396038,256,0.35,15,False,False,ReLU,MAX_EPOCHS,32.40611649,34.51290894,38.26176071,12,1.065012,False,"[""186.01002502"", ""165.07269287"", ""142.12652588"", ""118.51843262"", ""95.06592560"", ""73.25148773"", ""54.68333817"", ""41.37169266"", ""34.31924438"", ""33.70182037"", ""34.86194992"", ""34.07634354"", ""32.40611649"", ""33.48129272"", ""34.51290894""]",1,4,0,3,DB3WaveletV3AELG,eq_fcast,32,2,63.64095239,0.34213722
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,2,44,27.896843,4.141125,157422.671875,2193256349696.000000,nan,1.962265,36.367443,396038,256,0.31,15,False,False,ReLU,MAX_EPOCHS,31.65663147,33.14387512,38.45857620,12,1.046980,False,"[""162.08132935"", ""135.62799072"", ""110.31135559"", ""86.60829926"", ""65.48310089"", ""48.96112442"", ""37.72956467"", ""32.69924545"", ""34.70879364"", ""36.81236649"", ""36.06097794"", ""33.19163132"", ""31.65663147"", ""32.76935959"", ""33.14387512""]",1,4,0,3,DB3WaveletV3AELG,eq_fcast,32,2,40.39665478,0.24923694
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,0,42,29.841019,4.455508,152348.765625,1898097278976.000000,nan,2.077400,33.446938,594057,256,0.42,15,False,False,ReLU,MAX_EPOCHS,31.71346092,32.88833618,37.96213531,11,1.037047,False,"[""167.97956848"", ""137.71894836"", ""109.18091583"", ""83.41065979"", ""61.48345566"", ""45.02286148"", ""35.57222366"", ""34.60664368"", ""36.65163422"", ""36.42395401"", ""34.08599091"", ""31.71346092"", ""32.02115631"", ""32.87522507"", ""32.88833618""]",1,4,0,3,DB3WaveletV3AELG,eq_fcast,32,3,36.19319112,0.21546187
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,1,43,28.438578,4.254420,156620.312500,2127194226688.000000,nan,2.017224,36.651180,594057,256,0.39,15,False,False,ReLU,MAX_EPOCHS,31.06749725,32.26963806,37.31112289,11,1.038694,False,"[""178.61053467"", ""147.52548218"", ""117.45291901"", ""89.47662354"", ""65.05783081"", ""46.30553436"", ""35.95893860"", ""35.01288986"", ""36.69133759"", ""35.74477005"", ""32.84944153"", ""31.06749725"", ""31.79405403"", ""32.26888657"", ""32.26963806""]",1,4,0,3,DB3WaveletV3AELG,eq_fcast,32,3,36.87857636,0.20647481
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,2,44,29.603867,4.495150,157956.343750,2171888730112.000000,nan,2.124908,38.872562,594057,256,0.39,15,False,False,ReLU,MAX_EPOCHS,31.84577560,32.28087616,38.46405792,10,1.013663,False,"[""159.05917358"", ""126.74396515"", ""98.14264679"", ""72.61768341"", ""51.61061859"", ""37.60850906"", ""32.52916336"", ""34.49154663"", ""35.30024719"", ""33.55611420"", ""31.84577560"", ""32.31756973"", ""32.98015594"", ""32.83690262"", ""32.28087616""]",1,4,0,3,DB3WaveletV3AELG,eq_fcast,32,3,29.53728369,0.18569997
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,0,42,26.522945,3.842218,132610.015625,1529575505920.000000,nan,1.751244,24.075417,792076,256,0.43,15,False,False,ReLU,MAX_EPOCHS,30.57601547,30.64078712,36.59856033,11,1.002118,False,"[""156.11094666"", ""119.98420715"", ""88.46698761"", ""62.76062775"", ""44.07283020"", ""34.70598602"", ""36.02234650"", ""38.60708618"", ""37.91612244"", ""34.77454758"", ""31.54390526"", ""30.57601547"", ""31.03958130"", ""31.03909111"", ""30.64078712""]",1,4,0,3,DB3WaveletV3AELG,eq_fcast,32,4,27.47603126,0.17600323
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,1,43,26.771406,4.019338,161464.734375,2435998810112.000000,nan,1.923651,38.407536,792076,256,0.48,15,False,False,ReLU,MAX_EPOCHS,31.47834778,31.79975891,36.45933151,11,1.010211,False,"[""169.87998962"", ""133.83381653"", ""102.17073822"", ""74.83213043"", ""52.70724487"", ""38.47013474"", ""34.55460739"", ""36.14920807"", ""36.01700211"", ""33.77604675"", ""31.54914665"", ""31.47834778"", ""31.92087173"", ""31.96707916"", ""31.79975891""]",1,4,0,3,DB3WaveletV3AELG,eq_fcast,32,4,29.96110511,0.17636630
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,2,44,24.416779,3.610353,176815.093750,3210697506816.000000,nan,1.787058,45.511337,792076,256,0.52,15,False,False,ReLU,MAX_EPOCHS,29.46610451,29.46610451,35.59708405,14,1.000000,False,"[""147.37979126"", ""110.44446564"", ""79.70368958"", ""54.13206100"", ""37.10577393"", ""32.62160873"", ""34.65721130"", ""34.35469437"", ""32.19812393"", ""31.59478951"", ""31.88184738"", ""31.59164810"", ""31.14532471"", ""30.55512238"", ""29.46610451""]",1,4,0,3,DB3WaveletV3AELG,eq_fcast,32,4,26.26092096,0.17818536
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,23.986805,3.543304,171244.937500,2958986838016.000000,nan,1.734196,42.550983,990095,256,0.58,15,False,False,ReLU,MAX_EPOCHS,29.55850601,29.55850601,35.32593155,14,1.000000,False,"[""144.40068054"", ""104.08892822"", ""71.64035797"", ""48.20030212"", ""35.35353470"", ""36.01016998"", ""38.94763947"", ""38.07998657"", ""34.73244476"", ""31.54445839"", ""30.63317299"", ""30.90525055"", ""30.60795593"", ""29.93965149"", ""29.55850601""]",1,4,0,3,DB3WaveletV3AELG,eq_fcast,32,5,27.78417470,0.19241028
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,24.985100,3.807602,207479.968750,4577147486208.000000,nan,1.955479,67.167610,990095,256,0.57,15,False,False,ReLU,MAX_EPOCHS,31.11986732,31.11986732,36.11360931,14,1.000000,False,"[""164.61325073"", ""125.02104187"", ""92.00119019"", ""65.32969666"", ""45.61799622"", ""35.20334244"", ""35.87898636"", ""37.89177704"", ""36.84892273"", ""33.88279343"", ""31.43899727"", ""31.27012825"", ""31.53172112"", ""31.36615753"", ""31.11986732""]",1,4,0,3,DB3WaveletV3AELG,eq_fcast,32,5,27.52723798,0.16722371
v3aelg_stackheight_sweep_tourism_r1,DB3_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,0,42,30.344381,4.690077,173703.046875,3597273137152.000000,nan,2.221003,62.653168,391942,256,0.35,15,False,False,ReLU,MAX_EPOCHS,36.04687881,43.56963348,43.66388702,12,1.208694,False,"[""173.83140564"", ""153.55668640"", ""133.84295654"", ""114.52132416"", ""96.48734283"", ""80.93911743"", ""68.98641968"", ""60.41389847"", ""53.94353104"", ""48.60920715"", ""45.31086731"", ""41.11743164"", ""36.04687881"", ""39.16372681"", ""43.56963348""]",1,2,0,3,DB3WaveletV3AELG,lt_fcast,32,2,73.36904669,0.42207015
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,23.931660,3.531756,176543.078125,3225382289408.000000,nan,1.735608,44.883251,990095,256,0.54,15,False,False,ReLU,MAX_EPOCHS,28.80830383,28.80830383,34.24219513,14,1.000000,False,"[""134.88046265"", ""95.37752533"", ""64.12049103"", ""41.57959366"", ""32.20159149"", ""35.15179443"", ""36.17514801"", ""33.59889984"", ""30.61083221"", ""30.72898102"", ""31.19155693"", ""30.68990707"", ""29.83009148"", ""29.41460037"", ""28.80830383""]",1,4,0,3,DB3WaveletV3AELG,eq_fcast,32,5,26.09597045,0.19347480
v3aelg_stackheight_sweep_tourism_r1,DB3_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,1,43,35.300884,5.797463,201656.156250,4169427320832.000000,nan,2.698995,76.941895,391942,256,0.38,15,False,False,ReLU,MAX_EPOCHS,36.99286652,36.99286652,42.02998734,14,1.000000,False,"[""184.43338013"", ""163.95886230"", ""144.61441040"", ""125.67366028"", ""107.34156036"", ""90.47640228"", ""76.11112976"", ""65.40396118"", ""58.54983902"", ""53.45272446"", ""48.55037308"", ""44.81303787"", ""43.07392883"", ""37.26628113"", ""36.99286652""]",1,2,0,3,DB3WaveletV3AELG,lt_fcast,32,2,82.33961107,0.44644636
v3aelg_stackheight_sweep_tourism_r1,DB3_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,2,44,32.955769,5.177765,174080.265625,3419956314112.000000,nan,2.384042,63.330887,391942,256,0.35,15,False,False,ReLU,MAX_EPOCHS,36.93059540,40.13496780,46.22146606,11,1.086767,False,"[""171.40080261"", ""150.27548218"", ""129.78726196"", ""110.06498718"", ""91.64755249"", ""76.09648895"", ""64.01043701"", ""55.19820023"", ""49.01159286"", ""45.45282364"", ""40.45837784"", ""36.93059540"", ""39.38095093"", ""40.90904236"", ""40.13496780""]",1,2,0,3,DB3WaveletV3AELG,lt_fcast,32,2,68.57540641,0.40008801
v3aelg_stackheight_sweep_tourism_r1,DB3_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,0,42,30.857615,4.924624,214506.218750,5586108809216.000000,nan,2.448339,92.159904,587913,256,0.46,15,False,False,ReLU,MAX_EPOCHS,36.06260300,38.43546677,40.61127090,13,1.065798,False,"[""170.34912109"", ""144.09086609"", ""119.93035126"", ""98.29895782"", ""80.03948212"", ""66.63063049"", ""58.02753067"", ""52.16417313"", ""47.52182388"", ""43.42405701"", ""41.34582138"", ""40.29627991"", ""37.07193375"", ""36.06260300"", ""38.43546677""]",1,2,0,3,DB3WaveletV3AELG,lt_fcast,32,3,59.19582144,0.34749708
v3aelg_stackheight_sweep_tourism_r1,DB3_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,1,43,29.383575,4.605908,222190.750000,5415879835648.000000,nan,2.326533,87.160484,587913,256,0.48,15,False,False,ReLU,MAX_EPOCHS,34.78301620,34.78301620,41.35402298,14,1.000000,False,"[""178.08361816"", ""151.26733398"", ""127.86800385"", ""106.58892059"", ""87.99967194"", ""73.18028259"", ""63.53550339"", ""58.20899200"", ""53.28714371"", ""48.04894257"", ""43.05485916"", ""40.09584427"", ""38.73473740"", ""37.22510529"", ""34.78301620""]",1,2,0,3,DB3WaveletV3AELG,lt_fcast,32,3,65.30227448,0.36669445
v3aelg_stackheight_sweep_tourism_r1,DB3_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,2,44,31.921551,5.003511,185864.343750,3795990609920.000000,nan,2.360151,66.875923,587913,256,0.43,15,False,False,ReLU,MAX_EPOCHS,35.80921936,37.52886963,44.52160645,11,1.048023,False,"[""164.85690308"", ""139.55050659"", ""116.60026550"", ""95.57935333"", ""77.68802643"", ""64.10825348"", ""54.71378708"", ""48.83325958"", ""44.53718567"", ""41.74722672"", ""39.06418991"", ""35.80921936"", ""37.96678925"", ""39.01900864"", ""37.52886963""]",1,2,0,3,DB3WaveletV3AELG,lt_fcast,32,3,56.83720587,0.34476691
v3aelg_stackheight_sweep_tourism_r1,DB3_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,0,42,29.648098,4.660512,220289.062500,5610336681984.000000,nan,2.363955,89.943268,783884,256,0.56,15,False,False,ReLU,MAX_EPOCHS,35.16613007,36.94695282,39.62005615,13,1.050640,False,"[""167.03074646"", ""135.72792053"", ""108.78516388"", ""86.75827026"", ""70.68996429"", ""61.00627136"", ""54.68128967"", ""49.63705826"", ""44.99687195"", ""41.71388245"", ""39.92986298"", ""38.48332596"", ""36.78355026"", ""35.16613007"", ""36.94695282""]",1,2,0,3,DB3WaveletV3AELG,lt_fcast,32,4,54.08060284,0.32377633
v3aelg_stackheight_sweep_tourism_r1,DB3_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,1,43,27.483896,4.282195,247564.656250,6949590007808.000000,nan,2.237608,102.752190,783884,256,0.54,15,False,False,ReLU,MAX_EPOCHS,35.07872772,35.07872772,37.87101364,14,1.000000,False,"[""171.72167969"", ""141.95960999"", ""115.34069824"", ""92.28366852"", ""74.40911102"", ""64.50975800"", ""59.34807587"", ""53.45112610"", ""46.98778534"", ""41.12428284"", ""37.43555832"", ""36.03883743"", ""35.58675766"", ""35.62166595"", ""35.07872772""]",1,2,0,3,DB3WaveletV3AELG,lt_fcast,32,4,57.48781840,0.33477321
v3aelg_stackheight_sweep_tourism_r1,DB3_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,2,44,32.529362,5.125393,226567.453125,5214705287168.000000,nan,2.507078,84.346161,783884,256,0.51,15,False,False,ReLU,MAX_EPOCHS,34.61061859,34.61061859,41.13579178,14,1.000000,False,"[""152.63954163"", ""122.11294556"", ""96.78410339"", ""75.91954803"", ""61.68856049"", ""54.22367477"", ""49.51148987"", ""44.78596878"", ""40.87973404"", ""39.27904892"", ""37.95155716"", ""35.29475784"", ""36.31240082"", ""36.38452148"", ""34.61061859""]",1,2,0,3,DB3WaveletV3AELG,lt_fcast,32,4,47.97639125,0.31431168
v3aelg_stackheight_sweep_tourism_r1,DB3_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,29.170094,4.699183,233429.375000,6245148262400.000000,nan,2.414501,100.975548,979855,256,0.61,15,False,False,ReLU,MAX_EPOCHS,35.81917572,42.90329361,42.88457489,12,1.197774,False,"[""168.04438782"", ""132.17036438"", ""103.82277679"", ""82.20520020"", ""67.51367188"", ""58.80877304"", ""52.95270157"", ""48.07475281"", ""43.74110031"", ""40.84701157"", ""38.84444427"", ""37.46015930"", ""35.81917572"", ""39.00930405"", ""42.90329361""]",1,2,0,3,DB3WaveletV3AELG,lt_fcast,32,5,51.90225038,0.30886036
v3aelg_stackheight_sweep_tourism_r1,DB3_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,26.299614,4.008945,228385.718750,5935319220224.000000,nan,2.063711,85.327072,979855,256,0.66,15,False,False,ReLU,MAX_EPOCHS,33.34601974,33.34601974,36.26197815,14,1.000000,False,"[""156.48895264"", ""123.18090057"", ""96.93756104"", ""76.71857452"", ""63.73273087"", ""58.09205246"", ""53.45931625"", ""47.95402145"", ""42.25881958"", ""37.84017944"", ""35.64346313"", ""34.88272095"", ""34.73189926"", ""34.14809799"", ""33.34601974""]",1,2,0,3,DB3WaveletV3AELG,lt_fcast,32,5,52.15195604,0.33326286
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,0,42,28.334860,4.064206,90963.140625,587190304768.000000,nan,1.721585,12.671594,400134,256,0.34,15,False,False,ReLU,MAX_EPOCHS,32.27254868,34.44932556,38.38375092,7,1.067450,False,"[""171.00769043"", ""148.03158569"", ""124.27741241"", ""100.14224243"", ""76.79449463"", ""55.96867371"", ""40.33303833"", ""32.27254868"", ""34.58015442"", ""38.38669205"", ""38.82503891"", ""35.97040939"", ""32.56152725"", ""33.33142090"", ""34.44932556""]",1,8,0,3,DB3WaveletV3AELG,eq_bcast,32,2,46.31944651,0.27086177
v3aelg_stackheight_sweep_tourism_r1,DB3_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,28.739305,4.391871,214516.046875,4843634163712.000000,nan,2.172406,74.490784,979855,256,0.71,15,False,False,ReLU,MAX_EPOCHS,32.73552704,32.73552704,38.72310638,14,1.000000,False,"[""145.62484741"", ""112.82138824"", ""86.62877655"", ""67.17725372"", ""56.10191727"", ""50.98351669"", ""46.65567780"", ""41.99343109"", ""38.79977798"", ""37.60176849"", ""37.02148819"", ""36.29493332"", ""35.40266418"", ""34.60494995"", ""32.73552704""]",1,2,0,3,DB3WaveletV3AELG,lt_fcast,32,5,45.39710455,0.31174010
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,1,43,29.332184,4.416370,143596.265625,1672818327552.000000,nan,2.063754,29.878889,400134,256,0.34,15,False,False,ReLU,MAX_EPOCHS,31.43696404,32.62956619,38.69479752,12,1.037936,False,"[""173.62226868"", ""150.00228882"", ""126.41267395"", ""102.46294403"", ""79.15632629"", ""58.20540237"", ""42.63431549"", ""34.97249222"", ""35.44960785"", ""37.50146484"", ""36.77702713"", ""33.87197113"", ""31.43696404"", ""31.88799286"", ""32.62956619""]",1,8,0,3,DB3WaveletV3AELG,eq_bcast,32,2,48.49423716,0.27930886
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,2,44,27.700954,4.124514,170375.578125,2646257958912.000000,nan,1.985255,39.450306,400134,256,0.34,15,False,False,ReLU,MAX_EPOCHS,31.78829002,33.18906403,37.87906265,12,1.044066,False,"[""165.55781555"", ""140.24461365"", ""115.31791687"", ""91.30889893"", ""69.44409943"", ""51.85902786"", ""39.98450470"", ""34.23348236"", ""35.23073578"", ""37.16262436"", ""36.52208328"", ""33.56271362"", ""31.78829002"", ""32.90097809"", ""33.18906403""]",1,8,0,3,DB3WaveletV3AELG,eq_bcast,32,2,42.99362798,0.25968951
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,0,42,27.137249,4.057862,155615.671875,2210373304320.000000,nan,1.912954,34.976757,600201,256,0.40,15,False,False,ReLU,MAX_EPOCHS,31.45375633,32.20591354,37.36494446,11,1.023913,False,"[""160.80064392"", ""131.07888794"", ""102.87428284"", ""76.41108704"", ""53.42747498"", ""37.36733627"", ""33.02527237"", ""35.87762833"", ""36.64356232"", ""34.38881302"", ""31.57477379"", ""31.45375633"", ""32.16297150"", ""32.23506927"", ""32.20591354""]",1,8,0,3,DB3WaveletV3AELG,eq_bcast,32,3,29.13932626,0.18121399
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,1,43,24.776648,3.683946,164259.218750,2709223112704.000000,nan,1.780980,38.887989,600201,256,0.40,15,False,False,ReLU,MAX_EPOCHS,30.02319336,30.02319336,37.61751175,14,1.000000,False,"[""156.51831055"", ""124.18098450"", ""93.97080994"", ""66.18013000"", ""44.50474548"", ""35.10008240"", ""38.18726730"", ""41.31767273"", ""40.26131439"", ""36.44236755"", ""32.37881470"", ""31.10138130"", ""31.10600471"", ""30.66379166"", ""30.02319336""]",1,8,0,3,DB3WaveletV3AELG,eq_bcast,32,3,27.74316874,0.17725191
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,2,44,28.184879,4.241757,171492.140625,2660246487040.000000,nan,2.072437,43.690266,600201,256,0.41,15,False,False,ReLU,MAX_EPOCHS,31.99809265,32.85771561,37.50233459,10,1.026865,False,"[""162.66853333"", ""132.01264954"", ""103.29602051"", ""77.09456635"", ""55.44528961"", ""41.07745743"", ""34.89503479"", ""35.13825989"", ""35.37641144"", ""33.35321808"", ""31.99809265"", ""32.98799515"", ""33.63984299"", ""33.64699936"", ""32.85771561""]",1,8,0,3,DB3WaveletV3AELG,eq_bcast,32,3,32.74139119,0.20127673
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,0,42,28.996861,4.405226,153708.265625,2015670304768.000000,nan,2.095169,36.389359,800268,256,0.44,15,False,False,ReLU,MAX_EPOCHS,31.13686752,32.33375931,37.17378235,10,1.038440,False,"[""160.09664917"", ""126.07360077"", ""95.24276733"", ""67.78929901"", ""46.58374405"", ""35.19139862"", ""35.22588348"", ""37.80923462"", ""36.96529007"", ""33.60794449"", ""31.13686752"", ""31.68262863"", ""32.25941467"", ""32.23809052"", ""32.33375931""]",1,8,0,3,DB3WaveletV3AELG,eq_bcast,32,4,27.36571835,0.17093249
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,1,43,25.190617,3.776216,183010.859375,3466674831360.000000,nan,1.890251,50.497059,800268,256,0.46,15,False,False,ReLU,MAX_EPOCHS,30.04261589,30.05791664,35.63492966,13,1.000509,False,"[""145.24038696"", ""107.67311859"", ""74.97660065"", ""48.49640656"", ""35.01282883"", ""38.35047531"", ""42.01004410"", ""40.53907013"", ""36.25107193"", ""32.56122589"", ""31.70278931"", ""31.27944756"", ""30.46240425"", ""30.04261589"", ""30.05791664""]",1,8,0,3,DB3WaveletV3AELG,eq_bcast,32,4,28.25453160,0.19453633
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,2,44,25.541964,3.896706,211853.500000,4763251376128.000000,nan,2.020628,70.604355,800268,256,0.47,15,False,False,ReLU,MAX_EPOCHS,31.28808784,31.28808784,36.42994690,14,1.000000,False,"[""153.10473633"", ""117.34906769"", ""86.54143524"", ""60.57705307"", ""42.15678406"", ""34.23476410"", ""36.37650681"", ""38.10251617"", ""36.13076019"", ""32.70905304"", ""31.74759102"", ""32.42239380"", ""32.43371964"", ""32.11613846"", ""31.28808784""]",1,8,0,3,DB3WaveletV3AELG,eq_bcast,32,4,27.27458413,0.17814331
v3aelg_stackheight_sweep_tourism_r1,DB3_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'DB3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,23.921520,3.588253,194320.281250,3979952783360.000000,nan,1.804479,54.142776,1000335,256,0.58,15,False,False,ReLU,MAX_EPOCHS,29.77491951,29.77491951,35.24822617,14,1.000000,False,"[""154.74273682"", ""116.98716736"", ""84.13646698"", ""57.03564453"", ""39.31302643"", ""34.69802856"", ""35.76701355"", ""34.64167404"", ""31.73382378"", ""30.71359062"", ""30.92232895"", ""30.84873581"", ""31.01927948"", ""30.69947052"", ""29.77491951""]",1,8,0,3,DB3WaveletV3AELG,eq_bcast,32,5,27.97975205,0.18081464
