experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,architecture,skip_distance_cfg,skip_alpha_cfg
resnet_skip_study_v2_r1,TV2_16_no_skip,trendVAE2_baseline,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,16,1,True,2,44,77.224663,9.475605,226730.531250,2874243284992.000000,nan,3.590562,36.342175,1468696,1.06,15,False,False,ReLU,MAX_EPOCHS,92.62882233,99.43317413,11178730.00000000,5,1.073458,False,"[""139.94660950"", ""115.70581055"", ""102.55942535"", ""96.27936554"", ""93.48687744"", ""92.62882233"", ""93.04011536"", ""94.24957275"", ""95.72425079"", ""96.27809143"", ""95.54379272"", ""95.36548615"", ""96.40853882"", ""98.61071777"", ""99.43317413""]",1,TrendVAE2_WaveletV3VAE2,0,none
resnet_skip_study_v2_r1,TV2_24_no_skip,trendVAE2_baseline,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,24,1,True,0,42,70.648994,13.169552,199167.781250,2430178689024.000000,nan,5.885015,571.260925,2203044,1.48,15,False,False,ReLU,MAX_EPOCHS,85.14743805,86.69729614,19666392.00000000,12,1.018202,False,"[""122.13380432"", ""99.55614471"", ""90.39226532"", ""86.68840027"", ""85.48456573"", ""85.31098938"", ""85.37304688"", ""85.35301208"", ""85.39901733"", ""85.57721710"", ""85.46068573"", ""85.30819702"", ""85.14743805"", ""85.70907593"", ""86.69729614""]",1,TrendVAE2_WaveletV3VAE2,0,none
resnet_skip_study_v2_r1,TV2_24_no_skip,trendVAE2_baseline,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,24,1,True,1,43,59.403336,11.390889,170231.046875,1953298644992.000000,nan,5.123097,450.159576,2203044,1.75,15,False,False,ReLU,MAX_EPOCHS,74.98985291,75.79908752,19374316.00000000,12,1.010791,False,"[""116.21369934"", ""94.74720001"", ""85.57533264"", ""81.32218170"", ""79.40431976"", ""78.55660248"", ""78.19473267"", ""78.05102539"", ""77.91959381"", ""77.26839447"", ""76.21333313"", ""75.14028931"", ""74.98985291"", ""75.46179962"", ""75.79908752""]",1,TrendVAE2_WaveletV3VAE2,0,none
resnet_skip_study_v2_r1,TV2_24_no_skip,trendVAE2_baseline,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,24,1,True,2,44,62.988438,11.309995,183071.906250,2155791253504.000000,nan,4.961426,346.472015,2203044,1.55,15,False,False,ReLU,MAX_EPOCHS,78.83432770,80.86775208,14326937.00000000,12,1.025794,False,"[""122.59152985"", ""99.83734131"", ""88.82984161"", ""84.13218689"", ""82.68872070"", ""82.78118134"", ""83.43455505"", ""84.01239777"", ""83.35158539"", ""81.72154999"", ""79.60278320"", ""79.32854462"", ""78.83432770"", ""80.25668335"", ""80.86775208""]",1,TrendVAE2_WaveletV3VAE2,0,none
resnet_skip_study_v2_r1,TV2_16_skip4_a01,trendVAE2_skip,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,16,1,True,0,42,70.227089,8.800414,202492.328125,2438158090240.000000,nan,3.300486,29.557894,1468696,0.99,15,False,False,ReLU,EARLY_STOPPED,83.91836548,83.99699402,20584690.00000000,4,1.000937,False,"[""123.85292053"", ""100.82614136"", ""90.40753174"", ""85.63471222"", ""83.91836548"", ""83.92559814"", ""84.84942627"", ""85.90351868"", ""87.04286957"", ""87.97921753"", ""88.33830261"", ""87.68704987"", ""86.43262482"", ""85.22541046"", ""83.99699402""]",1,TrendVAE2_WaveletV3VAE2,4,0.1
resnet_skip_study_v2_r1,TV2_16_skip4_a01,trendVAE2_skip,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,16,1,True,1,43,63.380909,9.754523,178560.953125,2026113204224.000000,nan,4.028900,140.087372,1468696,1.31,15,False,False,ReLU,MAX_EPOCHS,76.61599731,78.83542633,18786552.00000000,11,1.028968,False,"[""128.21482849"", ""104.32828522"", ""93.11497498"", ""87.83395386"", ""85.40877533"", ""84.05486298"", ""82.95584106"", ""81.89981842"", ""80.62802887"", ""79.22484589"", ""77.67972565"", ""76.61599731"", ""76.72972870"", ""77.95271301"", ""78.83542633""]",1,TrendVAE2_WaveletV3VAE2,4,0.1
resnet_skip_study_v2_r1,TV2_16_skip4_a01,trendVAE2_skip,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,16,1,True,2,44,63.320900,8.216691,194559.937500,2274427142144.000000,nan,3.117216,29.487421,1468696,1.04,15,False,False,ReLU,MAX_EPOCHS,78.43715668,86.23990631,15231621.00000000,5,1.099478,False,"[""132.67443848"", ""105.46504211"", ""90.46976471"", ""82.90650940"", ""79.48287964"", ""78.43715668"", ""78.79236603"", ""80.51168060"", ""82.71934509"", ""83.35231781"", ""82.61525726"", ""81.96331787"", ""81.97608185"", ""85.02228546"", ""86.23990631""]",1,TrendVAE2_WaveletV3VAE2,4,0.1
resnet_skip_study_v2_r1,TV2_24_skip4_a01,trendVAE2_skip,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,24,1,True,0,42,51.071705,8.023722,159175.125000,1679004925952.000000,nan,3.347087,91.619568,2203044,1.48,15,False,False,ReLU,MAX_EPOCHS,65.97501373,66.80179596,27584464.00000000,7,1.012532,False,"[""111.23402405"", ""84.17795563"", ""73.33912659"", ""68.68696594"", ""66.72175598"", ""66.10057068"", ""66.02565765"", ""65.97501373"", ""66.03516388"", ""66.13460541"", ""66.26896667"", ""66.32507324"", ""66.41847229"", ""66.45295715"", ""66.80179596""]",1,TrendVAE2_WaveletV3VAE2,4,0.1
resnet_skip_study_v2_r1,TV2_24_skip4_a01,trendVAE2_skip,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,24,1,True,1,43,42.142101,11.876029,135993.640625,1197771849728.000000,nan,5.988774,1101.536011,2203044,1.80,15,False,False,ReLU,MAX_EPOCHS,54.96443939,56.02128983,28332974.00000000,12,1.019228,False,"[""103.10872650"", ""76.64792633"", ""65.97666931"", ""61.50276184"", ""59.56813049"", ""58.68320465"", ""58.28496170"", ""57.92983246"", ""57.48703384"", ""56.69986725"", ""55.85844040"", ""55.11245728"", ""54.96443939"", ""55.40567780"", ""56.02128983""]",1,TrendVAE2_WaveletV3VAE2,4,0.1
resnet_skip_study_v2_r1,TV2_24_skip4_a01,trendVAE2_skip,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,24,1,True,2,44,44.314659,12.345130,144229.015625,1387344560128.000000,nan,6.121159,1111.981201,2203044,1.76,15,False,False,ReLU,MAX_EPOCHS,57.34946823,57.63979721,22092396.00000000,13,1.005062,False,"[""107.97758484"", ""81.75044250"", ""69.66103363"", ""64.46610260"", ""62.30318069"", ""61.32702637"", ""61.00721359"", ""60.99792862"", ""60.87934875"", ""59.93862152"", ""58.70596695"", ""57.75140381"", ""57.43161392"", ""57.34946823"", ""57.63979721""]",1,TrendVAE2_WaveletV3VAE2,4,0.1
resnet_skip_study_v2_r1,TV2_24_skip3_a01,trendVAE2_skip,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,24,1,True,0,42,46.899147,7.232449,149525.406250,1507176087552.000000,nan,2.997882,64.911423,2203044,1.44,15,False,False,ReLU,MAX_EPOCHS,60.90457916,61.09244156,31940266.00000000,6,1.003085,False,"[""107.60701752"", ""79.32844543"", ""68.25737762"", ""63.52379990"", ""61.58916855"", ""60.95918274"", ""60.90457916"", ""61.01863480"", ""61.19500351"", ""61.48317337"", ""61.74337387"", ""61.72328186"", ""61.55556488"", ""61.28408813"", ""61.09244156""]",1,TrendVAE2_WaveletV3VAE2,3,0.1
resnet_skip_study_v2_r1,TV2_24_skip3_a01,trendVAE2_skip,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,24,1,True,1,43,39.525829,12.408253,132710.734375,1136283222016.000000,nan,6.435414,1408.633179,2203044,1.80,15,False,False,ReLU,MAX_EPOCHS,50.44201660,51.52102280,32500380.00000000,12,1.021391,False,"[""99.51631165"", ""72.04639435"", ""61.28562164"", ""56.91666031"", ""54.94754791"", ""54.23250198"", ""54.00220871"", ""53.76401520"", ""53.23767853"", ""52.39797974"", ""51.47109222"", ""50.73093796"", ""50.44201660"", ""50.74805450"", ""51.52102280""]",1,TrendVAE2_WaveletV3VAE2,3,0.1
resnet_skip_study_v2_r1,TV2_24_skip3_a01,trendVAE2_skip,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,24,1,True,2,44,40.757294,12.413598,138434.843750,1294900527104.000000,nan,6.310310,1297.781738,2203044,1.80,15,False,False,ReLU,MAX_EPOCHS,52.25854492,52.51759720,26238634.00000000,13,1.004957,False,"[""104.27788544"", ""76.96000671"", ""64.83420563"", ""59.61653519"", ""57.49323273"", ""56.51873779"", ""55.97352219"", ""55.69950485"", ""55.22607040"", ""54.49550247"", ""53.60571671"", ""52.75130844"", ""52.27951431"", ""52.25854492"", ""52.51759720""]",1,TrendVAE2_WaveletV3VAE2,3,0.1
resnet_skip_study_v2_r1,TWA10_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Tourism-Yearly,1,4,8,10,1,True,0,42,24.360266,3.766371,150369.281250,2410236870656.000000,nan,1.857494,42.420761,1464560,0.82,15,False,False,ReLU,MAX_EPOCHS,29.48943138,29.48943138,39.07204437,14,1.000000,False,"[""68.71134949"", ""46.76236343"", ""48.90840149"", ""39.03433228"", ""36.43019485"", ""34.88107681"", ""31.10319710"", ""35.22002411"", ""37.37342834"", ""33.58250809"", ""30.19564056"", ""31.99794197"", ""32.85403442"", ""30.52677727"", ""29.48943138""]",1,TrendWaveletAE,0,none
resnet_skip_study_v2_r1,TWA10_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Tourism-Yearly,1,4,8,10,1,True,1,43,23.910164,4.185978,136614.234375,1981697753088.000000,nan,2.062938,53.844940,1464560,0.87,15,False,False,ReLU,MAX_EPOCHS,28.78848839,29.96865463,39.53109360,12,1.040994,False,"[""62.57799911"", ""49.49322891"", ""49.78439331"", ""38.64453125"", ""35.88691711"", ""34.27156067"", ""31.12779808"", ""31.54449463"", ""29.71688843"", ""32.23044205"", ""33.26451111"", ""29.89828300"", ""28.78848839"", ""30.71611595"", ""29.96865463""]",1,TrendWaveletAE,0,none
resnet_skip_study_v2_r1,TWA10_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Tourism-Yearly,1,4,8,10,1,True,2,44,23.287647,3.612914,150925.343750,2287897411584.000000,nan,1.720110,34.758968,1464560,0.79,15,False,False,ReLU,MAX_EPOCHS,28.63842583,35.18710327,38.44755554,12,1.228668,False,"[""161.00097656"", ""63.39729691"", ""44.95467377"", ""51.84773636"", ""43.02798843"", ""32.65011215"", ""32.74184036"", ""32.74728012"", ""30.28308487"", ""33.60509109"", ""36.39796829"", ""33.69355392"", ""28.63842583"", ""31.11196518"", ""35.18710327""]",1,TrendWaveletAE,0,none
resnet_skip_study_v2_r1,TWA20_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Tourism-Yearly,1,4,8,20,1,True,0,42,22.285004,3.416954,126089.414062,1648302751744.000000,nan,1.559639,25.827566,2929120,1.42,15,False,False,ReLU,MAX_EPOCHS,27.32638741,29.93473625,34.71863937,13,1.095452,False,"[""46.51828766"", ""35.94810867"", ""33.67455673"", ""32.70128250"", ""31.90653229"", ""29.77947044"", ""28.47325897"", ""27.55657196"", ""27.46295357"", ""29.60059738"", ""28.24675179"", ""30.71871185"", ""30.57423592"", ""27.32638741"", ""29.93473625""]",1,TrendWaveletAE,0,none
resnet_skip_study_v2_r1,TWA20_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Tourism-Yearly,1,4,8,20,1,True,1,43,25.487804,4.189520,171073.609375,3102861426688.000000,nan,2.102266,63.067028,2929120,1.37,15,False,False,ReLU,MAX_EPOCHS,30.22280312,30.22280312,40.16237640,14,1.000000,False,"[""57.50824738"", ""36.47471237"", ""42.31116486"", ""34.79906845"", ""46.75841522"", ""47.72706985"", ""34.75687408"", ""30.91285896"", ""36.35287476"", ""32.43214035"", ""30.72383690"", ""31.82570076"", ""30.47251320"", ""31.05174255"", ""30.22280312""]",1,TrendWaveletAE,0,none
resnet_skip_study_v2_r1,TWA20_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Tourism-Yearly,1,4,8,20,1,True,2,44,25.265745,3.550503,119914.820312,1335699963904.000000,nan,1.530184,17.676367,2929120,1.05,15,False,False,ReLU,MAX_EPOCHS,29.57771492,30.82405090,37.35984039,13,1.042138,False,"[""44.18219757"", ""97.04457092"", ""87.52068329"", ""57.50132751"", ""31.19380760"", ""48.00159454"", ""51.97481537"", ""44.82395935"", ""36.86505508"", ""35.70093918"", ""37.98367691"", ""34.21825409"", ""33.20732117"", ""29.57771492"", ""30.82405090""]",1,TrendWaveletAE,0,none
resnet_skip_study_v2_r1,TWA30_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Tourism-Yearly,1,4,8,30,1,True,0,42,23.952629,5.461073,129237.359375,1915310833664.000000,nan,2.788672,182.216827,4393680,2.04,15,False,False,ReLU,MAX_EPOCHS,29.44267082,35.55902100,42.58012772,7,1.207738,False,"[""70.97261810"", ""44.14585114"", ""41.13342285"", ""39.93517303"", ""35.79518509"", ""34.48215866"", ""30.40184593"", ""29.44267082"", ""31.90073013"", ""32.08573914"", ""35.15705872"", ""37.53452301"", ""31.91304398"", ""33.64775467"", ""35.55902100""]",1,TrendWaveletAE,0,none
resnet_skip_study_v2_r1,TWA30_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Tourism-Yearly,1,4,8,30,1,True,1,43,26.339943,4.996546,130665.062500,1745401544704.000000,nan,2.465763,98.596481,4393680,1.76,15,False,False,ReLU,MAX_EPOCHS,31.43021202,32.26834106,42.24970245,10,1.026666,False,"[""99.10234833"", ""55.05281830"", ""37.38756943"", ""34.77561569"", ""39.12279892"", ""37.67068863"", ""33.10993958"", ""33.40451431"", ""33.82316208"", ""33.16875839"", ""31.43021202"", ""35.60975266"", ""34.56165314"", ""32.22410583"", ""32.26834106""]",1,TrendWaveletAE,0,none
resnet_skip_study_v2_r1,TWA30_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Tourism-Yearly,1,4,8,30,1,True,2,44,24.615137,5.293579,136513.078125,1938345951232.000000,nan,2.682394,160.660828,4393680,2.29,15,False,False,ReLU,MAX_EPOCHS,29.03034973,29.83894348,37.82674026,11,1.027853,False,"[""62.41289902"", ""50.08499146"", ""41.94436264"", ""37.57856369"", ""35.73975372"", ""32.43949890"", ""30.98334885"", ""31.06947517"", ""31.10442162"", ""30.95721245"", ""29.62349129"", ""29.03034973"", ""29.48736763"", ""29.20084953"", ""29.83894348""]",1,TrendWaveletAE,0,none
resnet_skip_study_v2_r1,TWA20_skip3_a01,trendWaveletAE_skip,['TrendWaveletAE'],Tourism-Yearly,1,4,8,20,1,True,0,42,22.602276,3.200872,107040.476562,1228495519744.000000,nan,1.438638,18.375996,2929120,1.52,15,False,False,ReLU,MAX_EPOCHS,27.99150085,27.99150085,37.12076187,14,1.000000,False,"[""62.69783783"", ""41.97100830"", ""41.29281616"", ""36.77439499"", ""34.03715515"", ""32.78886414"", ""32.19889832"", ""30.43079758"", ""29.68289948"", ""28.14707756"", ""30.40695763"", ""29.79745865"", ""29.50867081"", ""29.22788048"", ""27.99150085""]",1,TrendWaveletAE,3,0.1
resnet_skip_study_v2_r1,TWA20_skip3_a01,trendWaveletAE_skip,['TrendWaveletAE'],Tourism-Yearly,1,4,8,20,1,True,1,43,22.651659,3.447354,102700.375000,1065568174080.000000,nan,1.543847,21.993982,2929120,1.74,15,False,False,ReLU,MAX_EPOCHS,27.17315483,27.17315483,35.77832031,14,1.000000,False,"[""74.56840515"", ""48.05353165"", ""38.82959366"", ""36.03060913"", ""34.70249939"", ""33.41438293"", ""31.02453423"", ""29.63094139"", ""28.16723633"", ""28.94074249"", ""27.95717049"", ""28.58983040"", ""29.14058304"", ""28.23428726"", ""27.17315483""]",1,TrendWaveletAE,3,0.1
resnet_skip_study_v2_r1,TWA20_skip3_a01,trendWaveletAE_skip,['TrendWaveletAE'],Tourism-Yearly,1,4,8,20,1,True,2,44,23.351730,3.562685,128643.492188,1706275373056.000000,nan,1.681660,29.176620,2929120,1.51,15,False,False,ReLU,MAX_EPOCHS,28.16867256,28.83085823,38.48744965,9,1.023508,False,"[""44.27113342"", ""35.92773819"", ""43.68804550"", ""34.60732269"", ""34.38733292"", ""35.42523193"", ""33.52289200"", ""31.11467361"", ""28.76172066"", ""28.16867256"", ""30.17188072"", ""29.84591484"", ""28.42188263"", ""30.79683113"", ""28.83085823""]",1,TrendWaveletAE,3,0.1
resnet_skip_study_v2_r1,TWA30_skip3_a01,trendWaveletAE_skip,['TrendWaveletAE'],Tourism-Yearly,1,4,8,30,1,True,0,42,24.388788,4.879367,125314.835938,1615211397120.000000,nan,2.441800,123.950607,4393680,2.11,15,False,False,ReLU,MAX_EPOCHS,28.96615601,32.12442017,39.28568649,8,1.109033,False,"[""95.46447754"", ""62.61387634"", ""48.07637787"", ""42.18166351"", ""41.50126648"", ""37.90436935"", ""35.57474518"", ""32.64363861"", ""28.96615601"", ""31.73529434"", ""32.07213593"", ""33.43370438"", ""31.84647942"", ""30.42539406"", ""32.12442017""]",1,TrendWaveletAE,3,0.1
resnet_skip_study_v2_r1,TWA30_skip3_a01,trendWaveletAE_skip,['TrendWaveletAE'],Tourism-Yearly,1,4,8,30,1,True,1,43,25.791962,4.069430,140237.265625,1799093616640.000000,nan,1.954991,38.782948,4393680,2.24,15,False,False,ReLU,MAX_EPOCHS,29.13599396,30.80442047,37.64445496,13,1.057263,False,"[""120.33206177"", ""81.68891907"", ""43.06231308"", ""45.24967194"", ""42.47946930"", ""36.94082642"", ""47.48580551"", ""48.32662201"", ""40.20036697"", ""34.24347305"", ""33.74812698"", ""32.28039932"", ""30.63112831"", ""29.13599396"", ""30.80442047""]",1,TrendWaveletAE,3,0.1
resnet_skip_study_v2_r1,TWA30_skip3_a01,trendWaveletAE_skip,['TrendWaveletAE'],Tourism-Yearly,1,4,8,30,1,True,2,44,25.613222,6.052615,131549.375000,1808486236160.000000,nan,3.126713,204.414276,4393680,2.15,15,False,False,ReLU,MAX_EPOCHS,30.12617493,30.26045799,38.49812317,9,1.004457,False,"[""91.43445587"", ""57.28306580"", ""58.05228424"", ""45.88755798"", ""44.43953705"", ""39.61382294"", ""33.97189713"", ""32.66670227"", ""30.99294853"", ""30.12617493"", ""33.23935699"", ""32.59922409"", ""31.36925697"", ""30.48208046"", ""30.26045799""]",1,TrendWaveletAE,3,0.1
resnet_skip_study_v2_r1,TWA30_skip2_a01,trendWaveletAE_skip,['TrendWaveletAE'],Tourism-Yearly,1,4,8,30,1,True,0,42,25.239378,4.261059,90385.218750,876173131776.000000,nan,1.956081,53.195587,4393680,1.99,15,False,False,ReLU,MAX_EPOCHS,31.55424881,32.80189514,39.93983459,9,1.039540,False,"[""105.42060089"", ""72.86135864"", ""52.86505890"", ""43.80118942"", ""39.92255402"", ""43.35573959"", ""37.57998657"", ""34.97827530"", ""36.09326172"", ""31.55424881"", ""32.21293259"", ""33.10007858"", ""33.08138275"", ""33.21985626"", ""32.80189514""]",1,TrendWaveletAE,2,0.1
resnet_skip_study_v2_r1,TWA30_skip2_a01,trendWaveletAE_skip,['TrendWaveletAE'],Tourism-Yearly,1,4,8,30,1,True,1,43,24.872791,3.644260,115930.828125,1329209016320.000000,nan,1.595669,20.521978,4393680,2.02,15,False,False,ReLU,MAX_EPOCHS,29.35610771,30.33450890,39.63967133,11,1.033329,False,"[""128.37939453"", ""92.76252747"", ""50.42769241"", ""45.65539932"", ""42.70869064"", ""37.17035294"", ""43.19619751"", ""43.89150620"", ""38.45569992"", ""39.11175156"", ""36.63084412"", ""29.35610771"", ""30.76754570"", ""30.98060989"", ""30.33450890""]",1,TrendWaveletAE,2,0.1
resnet_skip_study_v2_r1,TWA30_skip2_a01,trendWaveletAE_skip,['TrendWaveletAE'],Tourism-Yearly,1,4,8,30,1,True,2,44,25.319777,5.348896,112266.445312,1295916335104.000000,nan,2.653688,131.878021,4393680,2.16,15,False,False,ReLU,MAX_EPOCHS,30.20862389,30.93245697,39.45732880,9,1.023961,False,"[""103.28408813"", ""67.01431274"", ""72.25646973"", ""55.21028519"", ""46.39968491"", ""40.14485931"", ""35.08874512"", ""33.64002228"", ""31.80913734"", ""30.20862389"", ""35.15632248"", ""34.13008881"", ""32.89973450"", ""31.82608223"", ""30.93245697""]",1,TrendWaveletAE,2,0.1
resnet_skip_study_v2_r1,TWALG10_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Tourism-Yearly,1,4,8,10,1,True,0,42,23.907085,4.231783,145535.281250,2119505018880.000000,nan,2.144748,62.164387,1464640,0.76,15,False,False,ReLU,MAX_EPOCHS,30.19497681,33.21067429,44.58782578,10,1.099874,False,"[""89.82910156"", ""38.19888306"", ""60.56401062"", ""65.48062897"", ""55.70512390"", ""40.71427917"", ""32.12670898"", ""35.29385757"", ""36.68151093"", ""33.71042633"", ""30.19497681"", ""33.73075867"", ""37.52108383"", ""37.24095154"", ""33.21067429""]",1,TrendWaveletAELG,0,none
resnet_skip_study_v2_r1,TWALG10_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Tourism-Yearly,1,4,8,10,1,True,1,43,22.822783,3.921648,124001.632812,1657773752320.000000,nan,1.886173,46.960762,1464640,1.00,15,False,False,ReLU,MAX_EPOCHS,28.65888405,28.65888405,36.96712112,14,1.000000,False,"[""83.00080872"", ""38.67091370"", ""41.03619766"", ""34.60092926"", ""32.61879349"", ""32.09240341"", ""29.91201210"", ""29.74590683"", ""30.48941422"", ""30.01438332"", ""29.36605835"", ""28.91219330"", ""30.42027283"", ""30.23956490"", ""28.65888405""]",1,TrendWaveletAELG,0,none
resnet_skip_study_v2_r1,TWALG10_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Tourism-Yearly,1,4,8,10,1,True,2,44,29.329115,4.357878,88577.851562,417456357376.000000,nan,1.846919,13.716552,1464640,0.68,13,False,False,ReLU,EARLY_STOPPED,32.22232056,34.16656113,40.25984192,2,1.060338,False,"[""167.70976257"", ""86.95898438"", ""32.22232056"", ""51.12240982"", ""55.87472916"", ""48.37690735"", ""36.67700195"", ""34.52302933"", ""36.44530487"", ""34.52065277"", ""32.22630310"", ""32.40504837"", ""34.16656113""]",1,TrendWaveletAELG,0,none
resnet_skip_study_v2_r1,TWALG20_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Tourism-Yearly,1,4,8,20,1,True,0,42,24.038918,3.891591,141218.750000,1992163196928.000000,nan,1.881093,43.708225,2929280,1.51,15,False,False,ReLU,MAX_EPOCHS,29.33661270,29.33661270,37.83524323,14,1.000000,False,"[""37.12318802"", ""86.99131775"", ""83.55027771"", ""59.09631348"", ""34.96801758"", ""43.05984879"", ""48.19660568"", ""42.05328369"", ""34.81673431"", ""33.88303757"", ""35.93152618"", ""33.39814377"", ""31.76746559"", ""30.25839233"", ""29.33661270""]",1,TrendWaveletAELG,0,none
resnet_skip_study_v2_r1,TWALG20_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Tourism-Yearly,1,4,8,20,1,True,1,43,24.145576,4.636694,156841.375000,2629049253888.000000,nan,2.379698,100.195847,2929280,1.26,15,False,False,ReLU,MAX_EPOCHS,29.87949181,33.25613403,43.04154968,6,1.113009,False,"[""39.18563080"", ""35.12489319"", ""37.94322968"", ""33.11468124"", ""35.32247543"", ""34.96950150"", ""29.87949181"", ""31.14267540"", ""32.45081329"", ""32.42571259"", ""33.71950912"", ""32.30747604"", ""31.25512314"", ""33.36793518"", ""33.25613403""]",1,TrendWaveletAELG,0,none
resnet_skip_study_v2_r1,TWALG20_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Tourism-Yearly,1,4,8,20,1,True,2,44,23.695082,3.470361,108147.007812,1152175308800.000000,nan,1.503839,17.183092,2929280,1.37,15,False,False,ReLU,MAX_EPOCHS,29.40136528,29.40136528,37.75280762,14,1.000000,False,"[""57.11628723"", ""71.59043121"", ""70.94511414"", ""50.11830139"", ""34.68671417"", ""39.55857468"", ""41.87010574"", ""35.57438278"", ""29.70989037"", ""35.51897812"", ""41.68935394"", ""41.14616013"", ""34.50500488"", ""29.47035980"", ""29.40136528""]",1,TrendWaveletAELG,0,none
resnet_skip_study_v2_r1,TWALG30_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Tourism-Yearly,1,4,8,30,1,True,0,42,24.113350,5.061088,136134.203125,1969230577664.000000,nan,2.555772,148.470337,4393920,2.13,15,False,False,ReLU,MAX_EPOCHS,28.81575775,32.12517548,39.32728577,12,1.114847,False,"[""47.09201050"", ""39.46472549"", ""36.88349915"", ""33.68314362"", ""33.47354126"", ""34.29033279"", ""31.59858322"", ""34.28276443"", ""34.00051117"", ""32.03905106"", ""28.93660927"", ""29.39933205"", ""28.81575775"", ""30.67123795"", ""32.12517548""]",1,TrendWaveletAELG,0,none
resnet_skip_study_v2_r1,TWALG30_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Tourism-Yearly,1,4,8,30,1,True,1,43,26.429331,6.693225,124697.656250,1594004209664.000000,nan,3.402545,226.033569,4393920,2.18,15,False,False,ReLU,MAX_EPOCHS,31.09821320,31.87636566,40.15999222,13,1.025022,False,"[""68.65689850"", ""39.51879120"", ""43.51167679"", ""37.59249496"", ""35.68079376"", ""35.50265503"", ""32.86595917"", ""32.95913315"", ""31.91103172"", ""33.07507324"", ""32.30603027"", ""31.18756485"", ""32.27606583"", ""31.09821320"", ""31.87636566""]",1,TrendWaveletAELG,0,none
resnet_skip_study_v2_r1,TWALG30_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Tourism-Yearly,1,4,8,30,1,True,2,44,26.032665,5.891311,131591.296875,1892444667904.000000,nan,2.951576,202.954788,4393920,2.10,15,False,False,ReLU,MAX_EPOCHS,30.76876068,31.43747711,40.73354721,11,1.021734,False,"[""43.86786270"", ""38.99086380"", ""44.26792145"", ""37.54403305"", ""35.15135193"", ""34.78179169"", ""32.23825836"", ""31.36581802"", ""32.98525620"", ""32.54835129"", ""31.81045341"", ""30.76876068"", ""33.13269806"", ""32.06806183"", ""31.43747711""]",1,TrendWaveletAELG,0,none
resnet_skip_study_v2_r1,TWALG20_skip3_a01,trendWaveletAELG_skip,['TrendWaveletAELG'],Tourism-Yearly,1,4,8,20,1,True,0,42,24.467915,3.969928,166947.093750,2861859602432.000000,nan,1.999327,55.414337,2929280,1.35,15,False,False,ReLU,EARLY_STOPPED,29.70263290,31.60216141,42.33087158,4,1.063952,False,"[""40.67374802"", ""34.26693726"", ""33.60279846"", ""31.57569504"", ""29.70263290"", ""32.86561584"", ""32.10380554"", ""33.23086929"", ""32.31032944"", ""32.00065613"", ""32.23483276"", ""32.09286880"", ""31.56154251"", ""32.36854172"", ""31.60216141""]",1,TrendWaveletAELG,3,0.1
