experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,arch_pattern,ae_variant,latent_dim_cfg,thetas_dim_cfg,trend_thetas_dim_cfg,meta_predicted_best,meta_convergence_score
ae_search_r1,GenericAEBackcastAE_ld8_td5_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,29.823202,4.711962,197221.687500,3592155037696.000000,nan,2.302715,62.437099,1747430,256,0.29,7,False,False,ReLU,MAX_EPOCHS,36.12005234,46.63895798,58.09846497,3,1.291221,False,"[""102.04793549"", ""62.74575424"", ""43.28458023"", ""36.12005234"", ""47.23691177"", ""53.17490005"", ""46.63895798""]",1,trend_ae_alternating,GenericAEBackcastAE,8,5,3,36.120052,0.353952
ae_search_r1,GenericAEBackcastAE_ld8_td5_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,28.749868,4.403451,163382.296875,2377775054848.000000,nan,2.088730,41.609489,1747430,256,0.30,7,False,False,ReLU,MAX_EPOCHS,33.56481934,34.78928375,44.34357071,3,1.036481,False,"[""104.06988525"", ""62.23619461"", ""40.33356857"", ""33.56481934"", ""39.65787125"", ""39.51644135"", ""34.78928375""]",1,trend_ae_alternating,GenericAEBackcastAE,8,5,3,32.406103,0.311388
ae_search_r1,GenericAEBackcastAE_ld8_td5_ttd3_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,29.729580,4.492711,153738.812500,2225392582656.000000,nan,1.931773,30.395086,1747430,256,0.34,7,forecast,False,ReLU,MAX_EPOCHS,37.73645782,39.19086838,40.34406662,4,1.038541,False,"[""189.44197083"", ""117.22863770"", ""76.18065643"", ""50.14272308"", ""37.73645782"", ""37.99123001"", ""39.19086838""]",1,trend_ae_alternating,GenericAEBackcastAE,8,5,3,29.624853,0.156380
ae_search_r1,GenericAEBackcastAE_ld8_td5_ttd3_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,29.265190,4.545119,191836.328125,3422192926720.000000,nan,2.202937,57.100891,1747430,256,0.30,7,forecast,False,ReLU,MAX_EPOCHS,35.34949493,44.94810867,56.16909790,3,1.271535,False,"[""98.32109833"", ""60.99239731"", ""42.39076233"", ""35.34949493"", ""46.08697510"", ""51.51953888"", ""44.94810867""]",1,trend_ae_alternating,GenericAEBackcastAE,8,5,3,35.349495,0.359531
ae_search_r1,GenericAEBackcastAE_ld8_td5_ttd3_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,26.975880,4.056401,187330.078125,3317013676032.000000,nan,1.969386,48.488724,1747430,256,0.33,7,forecast,False,ReLU,MAX_EPOCHS,32.62305450,32.62305450,39.28207016,6,1.000000,False,"[""102.22829437"", ""60.41771698"", ""38.90305328"", ""33.11253357"", ""36.29859543"", ""34.61491394"", ""32.62305450""]",1,trend_ae_alternating,GenericAEBackcastAE,8,5,3,29.483943,0.288413
ae_search_r1,GenericAEBackcastAE_ld8_td5_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,35.516357,5.787258,248311.640625,5979158609920.000000,nan,2.814080,93.870682,1750000,256,0.32,7,False,False,ReLU,MAX_EPOCHS,37.71743393,37.71743393,50.58768845,6,1.000000,False,"[""95.70316315"", ""60.62376022"", ""41.81870270"", ""37.75207138"", ""45.93589401"", ""46.12860489"", ""37.71743393""]",1,trend_ae_alternating,GenericAEBackcastAE,8,5,5,37.588435,0.392761
ae_search_r1,GenericAEBackcastAE_ld8_td5_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,28.549490,4.411452,188067.171875,3401203056640.000000,nan,2.179707,57.978039,1750000,256,0.30,7,False,False,ReLU,MAX_EPOCHS,33.38558578,47.41586685,61.41010666,3,1.420250,False,"[""111.08332825"", ""67.66756439"", ""43.27655792"", ""33.38558578"", ""51.37285614"", ""56.80844879"", ""47.41586685""]",1,trend_ae_alternating,GenericAEBackcastAE,8,5,5,33.385586,0.300545
ae_search_r1,GenericAEBackcastAE_ld8_td5_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,31.583967,4.826016,155622.984375,2081692844032.000000,nan,2.085475,30.703581,1750000,256,0.30,7,False,False,ReLU,MAX_EPOCHS,37.61480331,38.33174133,49.52186584,3,1.019060,False,"[""119.39777374"", ""76.24617004"", ""51.43053436"", ""37.61480331"", ""39.86032867"", ""44.08100891"", ""38.33174133""]",1,trend_ae_alternating,GenericAEBackcastAE,8,5,5,34.088665,0.285505
ae_search_r1,GenericAEBackcastAE_ld8_td5_ttd5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,30.419970,4.855119,254010.734375,6620027289600.000000,nan,2.535648,103.687813,1750000,256,0.30,7,forecast,False,ReLU,MAX_EPOCHS,36.97835541,37.23471069,50.07379150,3,1.006933,False,"[""94.95984650"", ""60.43631363"", ""41.81685638"", ""36.97835541"", ""45.45294571"", ""45.83268356"", ""37.23471069""]",1,trend_ae_alternating,GenericAEBackcastAE,8,5,5,36.978355,0.389410
ae_search_r1,GenericAEBackcastAE_ld8_td5_ttd5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,29.919792,4.627908,228189.515625,5469447389184.000000,nan,2.368744,87.626450,1750000,256,0.32,7,forecast,False,ReLU,MAX_EPOCHS,33.11774826,33.11774826,46.99382401,6,1.000000,False,"[""104.55974579"", ""63.44534302"", ""41.04970932"", ""34.15186691"", ""44.13640976"", ""41.78332138"", ""33.11774826""]",1,trend_ae_alternating,GenericAEBackcastAE,8,5,5,34.061168,0.325758
ae_search_r1,GenericAEBackcastAE_ld8_td5_ttd5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,30.941343,4.754724,160454.140625,2282204692480.000000,nan,2.121120,35.933834,1750000,256,0.30,7,forecast,False,ReLU,MAX_EPOCHS,36.98553848,40.13038254,52.13199234,3,1.085029,False,"[""115.14657593"", ""73.02733612"", ""49.50251770"", ""36.98553848"", ""41.16193008"", ""46.40714645"", ""40.13038254""]",1,trend_ae_alternating,GenericAEBackcastAE,8,5,5,34.966494,0.303669
ae_search_r1,GenericAEBackcastAE_ld8_td10_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,27.572166,4.194238,200956.140625,4072739176448.000000,nan,2.124945,65.251320,1785980,256,0.36,7,False,False,ReLU,MAX_EPOCHS,31.61203194,31.61203194,41.17668533,6,1.000000,False,"[""103.89013672"", ""62.57368851"", ""41.10617828"", ""38.35395813"", ""39.97220230"", ""36.54739380"", ""31.61203194""]",1,trend_ae_alternating,GenericAEBackcastAE,8,10,3,31.233932,0.300644
ae_search_r1,GenericAEBackcastAE_ld8_td10_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,26.726347,4.040792,163966.453125,2586717454336.000000,nan,1.925682,40.732338,1785980,256,0.36,7,False,False,ReLU,MAX_EPOCHS,31.39924049,31.39924049,38.91513062,6,1.000000,False,"[""102.09058380"", ""58.53550339"", ""37.38632965"", ""34.43210602"", ""36.76693344"", ""33.72264862"", ""31.39924049""]",1,trend_ae_alternating,GenericAEBackcastAE,8,10,3,28.178595,0.276016
ae_search_r1,GenericAEBackcastAE_ld8_td10_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,27.692192,4.142345,156275.281250,2191540224000.000000,nan,1.884955,32.930065,1785980,256,0.35,7,False,False,ReLU,MAX_EPOCHS,32.65445709,32.65445709,38.88442993,6,1.000000,False,"[""96.27429962"", ""57.68394470"", ""38.23320389"", ""35.28810883"", ""36.24522018"", ""33.19450760"", ""32.65445709""]",1,trend_ae_alternating,GenericAEBackcastAE,8,10,3,28.261704,0.293554
ae_search_r1,GenericAEBackcastAE_ld8_td10_ttd3_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,28.544840,4.328895,215204.625000,4692041531392.000000,nan,2.197464,73.438690,1785980,256,0.35,7,forecast,False,ReLU,MAX_EPOCHS,31.97336960,31.97336960,42.79516983,6,1.000000,False,"[""102.20650482"", ""61.86668777"", ""40.69799042"", ""37.72600937"", ""41.24473572"", ""38.25803375"", ""31.97336960""]",1,trend_ae_alternating,GenericAEBackcastAE,8,10,3,33.138548,0.324231
ae_search_r1,GenericAEBackcastAE_ld8_td10_ttd3_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,25.810394,3.808563,165586.421875,2819229220864.000000,nan,1.831638,42.903252,1785980,256,0.34,7,forecast,False,ReLU,MAX_EPOCHS,30.13199806,30.13199806,37.94746017,6,1.000000,False,"[""96.68566895"", ""56.72037125"", ""36.97887039"", ""33.23778915"", ""35.83661270"", ""32.97625732"", ""30.13199806""]",1,trend_ae_alternating,GenericAEBackcastAE,8,10,3,27.933785,0.288913
ae_search_r1,GenericAEBackcastAE_ld8_td10_ttd3_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,26.839336,3.968743,157438.625000,2423432937472.000000,nan,1.810423,35.078842,1785980,256,0.35,7,forecast,False,ReLU,MAX_EPOCHS,32.06896973,32.06896973,38.03502274,6,1.000000,False,"[""94.47012329"", ""57.09750748"", ""37.94281387"", ""34.70016861"", ""35.71660614"", ""32.59603882"", ""32.06896973""]",1,trend_ae_alternating,GenericAEBackcastAE,8,10,3,27.851300,0.294816
ae_search_r1,GenericAEBackcastAE_ld8_td10_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,32.394196,5.025722,198555.718750,3786962108416.000000,nan,2.316998,58.105320,1788550,256,0.30,7,False,False,ReLU,MAX_EPOCHS,39.10106659,41.38808060,50.92526627,3,1.058490,False,"[""113.67070770"", ""71.43130493"", ""48.24744797"", ""39.10106659"", ""43.97097015"", ""47.14072800"", ""41.38808060""]",1,trend_ae_alternating,GenericAEBackcastAE,8,10,5,36.633944,0.322281
ae_search_r1,GenericAEBackcastAE_ld8_td10_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,27.091131,4.116538,140901.906250,1813777350656.000000,nan,1.902642,31.141678,1788550,256,0.29,7,False,False,ReLU,MAX_EPOCHS,32.34758759,45.38925171,57.80385590,3,1.403173,False,"[""110.74006653"", ""66.50234222"", ""43.02563477"", ""32.34758759"", ""45.32843781"", ""52.20047379"", ""45.38925171""]",1,trend_ae_alternating,GenericAEBackcastAE,8,10,5,32.347588,0.292104
ae_search_r1,GenericAEBackcastAE_ld8_td10_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,29.776686,4.665147,179030.484375,3014520471552.000000,nan,2.207483,49.023170,1788550,256,0.29,7,False,False,ReLU,MAX_EPOCHS,35.11002731,50.76906204,62.01149368,3,1.445999,False,"[""107.55032349"", ""67.75756836"", ""45.59526443"", ""35.11002731"", ""48.71975327"", ""57.81985092"", ""50.76906204""]",1,trend_ae_alternating,GenericAEBackcastAE,8,10,5,35.110027,0.326452
ae_search_r1,GenericAEBackcastAE_ld8_td10_ttd5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,34.849964,5.793778,305690.875000,10190319517696.000000,nan,3.043614,164.778214,1788550,256,0.32,7,forecast,False,ReLU,MAX_EPOCHS,38.87282562,38.87282562,46.99770355,6,1.000000,False,"[""111.79161072"", ""71.29730988"", ""48.61251831"", ""39.45704269"", ""42.81101990"", ""43.94319534"", ""38.87282562""]",1,trend_ae_alternating,GenericAEBackcastAE,8,10,5,36.032160,0.322315
ae_search_r1,GenericAEBackcastAE_ld8_td10_ttd5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,27.403870,4.136674,138006.890625,1722024853504.000000,nan,1.897168,29.139050,1788550,256,0.29,7,forecast,False,ReLU,MAX_EPOCHS,32.06771469,41.05068588,54.18193817,3,1.280125,False,"[""108.02819824"", ""64.52729797"", ""41.77806854"", ""32.06771469"", ""43.55096817"", ""48.41096497"", ""41.05068588""]",1,trend_ae_alternating,GenericAEBackcastAE,8,10,5,32.067715,0.296846
ae_search_r1,GenericAEBackcastAE_ld8_td10_ttd5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,28.954983,4.432743,173110.593750,2870402088960.000000,nan,2.090714,44.851627,1788550,256,0.30,7,forecast,False,ReLU,MAX_EPOCHS,34.36657333,47.24523544,58.94462967,3,1.374744,False,"[""104.86694336"", ""65.46083069"", ""44.26472092"", ""34.36657333"", ""46.35882950"", ""54.53585434"", ""47.24523544""]",1,trend_ae_alternating,GenericAEBackcastAE,8,10,5,34.366573,0.327716
ae_search_r1,GenericAEBackcastAE_ld16_td5_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,29.840534,4.907690,282161.218750,8600238948352.000000,nan,2.699839,138.378693,1747430,256,0.34,7,False,False,ReLU,MAX_EPOCHS,37.72252655,38.52169800,40.47562027,5,1.021186,False,"[""195.09127808"", ""121.99202728"", ""80.53849792"", ""53.22315216"", ""38.54855728"", ""37.72252655"", ""38.52169800""]",1,trend_ae_alternating,GenericAEBackcastAE,16,5,3,29.735147,0.152417
ae_search_r1,GenericAEBackcastAE_ld16_td5_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,29.823202,4.711962,197221.687500,3592155037696.000000,nan,2.302715,62.437099,1747430,256,0.30,7,False,False,ReLU,MAX_EPOCHS,36.12005234,46.63895798,58.09846497,3,1.291221,False,"[""102.04793549"", ""62.74575424"", ""43.28458023"", ""36.12005234"", ""47.23691177"", ""53.17490005"", ""46.63895798""]",1,trend_ae_alternating,GenericAEBackcastAE,16,5,3,36.120052,0.353952
ae_search_r1,GenericAEBackcastAE_ld16_td5_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,28.749868,4.403451,163382.296875,2377775054848.000000,nan,2.088730,41.609489,1747430,256,0.29,7,False,False,ReLU,MAX_EPOCHS,33.56481934,34.78928375,44.34357071,3,1.036481,False,"[""104.06988525"", ""62.23619461"", ""40.33356857"", ""33.56481934"", ""39.65787125"", ""39.51644135"", ""34.78928375""]",1,trend_ae_alternating,GenericAEBackcastAE,16,5,3,32.406103,0.311388
ae_search_r1,GenericAEBackcastAE_ld16_td5_ttd3_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,29.729580,4.492711,153738.812500,2225392582656.000000,nan,1.931773,30.395086,1747430,256,0.32,7,forecast,False,ReLU,MAX_EPOCHS,37.73645782,39.19086838,40.34406662,4,1.038541,False,"[""189.44197083"", ""117.22863770"", ""76.18065643"", ""50.14272308"", ""37.73645782"", ""37.99123001"", ""39.19086838""]",1,trend_ae_alternating,GenericAEBackcastAE,16,5,3,29.624853,0.156380
ae_search_r1,GenericAEBackcastAE_ld16_td5_ttd3_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,29.265190,4.545119,191836.328125,3422192926720.000000,nan,2.202937,57.100891,1747430,256,0.29,7,forecast,False,ReLU,MAX_EPOCHS,35.34949493,44.94810867,56.16909790,3,1.271535,False,"[""98.32109833"", ""60.99239731"", ""42.39076233"", ""35.34949493"", ""46.08697510"", ""51.51953888"", ""44.94810867""]",1,trend_ae_alternating,GenericAEBackcastAE,16,5,3,35.349495,0.359531
ae_search_r1,GenericAEBackcastAE_ld16_td5_ttd3_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,26.975880,4.056401,187330.078125,3317013676032.000000,nan,1.969386,48.488724,1747430,256,0.32,7,forecast,False,ReLU,MAX_EPOCHS,32.62305450,32.62305450,39.28207016,6,1.000000,False,"[""102.22829437"", ""60.41771698"", ""38.90305328"", ""33.11253357"", ""36.29859543"", ""34.61491394"", ""32.62305450""]",1,trend_ae_alternating,GenericAEBackcastAE,16,5,3,29.483943,0.288413
ae_search_r1,GenericAEBackcastAE_ld16_td5_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,35.516357,5.787258,248311.640625,5979158609920.000000,nan,2.814080,93.870682,1750000,256,0.33,7,False,False,ReLU,MAX_EPOCHS,37.71743393,37.71743393,50.58768845,6,1.000000,False,"[""95.70316315"", ""60.62376022"", ""41.81870270"", ""37.75207138"", ""45.93589401"", ""46.12860489"", ""37.71743393""]",1,trend_ae_alternating,GenericAEBackcastAE,16,5,5,37.588435,0.392761
ae_search_r1,GenericAEBackcastAE_ld16_td5_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,28.549490,4.411452,188067.171875,3401203056640.000000,nan,2.179707,57.978039,1750000,256,0.32,7,False,False,ReLU,MAX_EPOCHS,33.38558578,47.41586685,61.41010666,3,1.420250,False,"[""111.08332825"", ""67.66756439"", ""43.27655792"", ""33.38558578"", ""51.37285614"", ""56.80844879"", ""47.41586685""]",1,trend_ae_alternating,GenericAEBackcastAE,16,5,5,33.385586,0.300545
ae_search_r1,GenericAEBackcastAE_ld16_td5_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,31.583967,4.826016,155622.984375,2081692844032.000000,nan,2.085475,30.703581,1750000,256,0.29,7,False,False,ReLU,MAX_EPOCHS,37.61480331,38.33174133,49.52186584,3,1.019060,False,"[""119.39777374"", ""76.24617004"", ""51.43053436"", ""37.61480331"", ""39.86032867"", ""44.08100891"", ""38.33174133""]",1,trend_ae_alternating,GenericAEBackcastAE,16,5,5,34.088665,0.285505
ae_search_r1,GenericAEBackcastAE_ld16_td5_ttd5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,30.419970,4.855119,254010.734375,6620027289600.000000,nan,2.535648,103.687813,1750000,256,0.30,7,forecast,False,ReLU,MAX_EPOCHS,36.97835541,37.23471069,50.07379150,3,1.006933,False,"[""94.95984650"", ""60.43631363"", ""41.81685638"", ""36.97835541"", ""45.45294571"", ""45.83268356"", ""37.23471069""]",1,trend_ae_alternating,GenericAEBackcastAE,16,5,5,36.978355,0.389410
ae_search_r1,GenericAEBackcastAE_ld16_td5_ttd5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,29.919792,4.627908,228189.515625,5469447389184.000000,nan,2.368744,87.626450,1750000,256,0.32,7,forecast,False,ReLU,MAX_EPOCHS,33.11774826,33.11774826,46.99382401,6,1.000000,False,"[""104.55974579"", ""63.44534302"", ""41.04970932"", ""34.15186691"", ""44.13640976"", ""41.78332138"", ""33.11774826""]",1,trend_ae_alternating,GenericAEBackcastAE,16,5,5,34.061168,0.325758
ae_search_r1,GenericAEBackcastAE_ld16_td5_ttd5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,30.941343,4.754724,160454.140625,2282204692480.000000,nan,2.121120,35.933834,1750000,256,0.30,7,forecast,False,ReLU,MAX_EPOCHS,36.98553848,40.13038254,52.13199234,3,1.085029,False,"[""115.14657593"", ""73.02733612"", ""49.50251770"", ""36.98553848"", ""41.16193008"", ""46.40714645"", ""40.13038254""]",1,trend_ae_alternating,GenericAEBackcastAE,16,5,5,34.966494,0.303669
ae_search_r1,GenericAEBackcastAE_ld16_td10_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,27.572166,4.194238,200956.140625,4072739176448.000000,nan,2.124945,65.251320,1785980,256,0.35,7,False,False,ReLU,MAX_EPOCHS,31.61203194,31.61203194,41.17668533,6,1.000000,False,"[""103.89013672"", ""62.57368851"", ""41.10617828"", ""38.35395813"", ""39.97220230"", ""36.54739380"", ""31.61203194""]",1,trend_ae_alternating,GenericAEBackcastAE,16,10,3,31.233932,0.300644
ae_search_r1,GenericAEBackcastAE_ld16_td10_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,26.726347,4.040792,163966.453125,2586717454336.000000,nan,1.925682,40.732338,1785980,256,0.36,7,False,False,ReLU,MAX_EPOCHS,31.39924049,31.39924049,38.91513062,6,1.000000,False,"[""102.09058380"", ""58.53550339"", ""37.38632965"", ""34.43210602"", ""36.76693344"", ""33.72264862"", ""31.39924049""]",1,trend_ae_alternating,GenericAEBackcastAE,16,10,3,28.178595,0.276016
ae_search_r1,GenericAEBackcastAE_ld16_td10_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,27.692192,4.142345,156275.281250,2191540224000.000000,nan,1.884955,32.930065,1785980,256,0.34,7,False,False,ReLU,MAX_EPOCHS,32.65445709,32.65445709,38.88442993,6,1.000000,False,"[""96.27429962"", ""57.68394470"", ""38.23320389"", ""35.28810883"", ""36.24522018"", ""33.19450760"", ""32.65445709""]",1,trend_ae_alternating,GenericAEBackcastAE,16,10,3,28.261704,0.293554
ae_search_r1,GenericAEBackcastAE_ld16_td10_ttd3_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,28.544840,4.328895,215204.625000,4692041531392.000000,nan,2.197464,73.438690,1785980,256,0.33,7,forecast,False,ReLU,MAX_EPOCHS,31.97336960,31.97336960,42.79516983,6,1.000000,False,"[""102.20650482"", ""61.86668777"", ""40.69799042"", ""37.72600937"", ""41.24473572"", ""38.25803375"", ""31.97336960""]",1,trend_ae_alternating,GenericAEBackcastAE,16,10,3,33.138548,0.324231
ae_search_r1,GenericAEBackcastAE_ld16_td10_ttd3_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,25.810394,3.808563,165586.421875,2819229220864.000000,nan,1.831638,42.903252,1785980,256,0.37,7,forecast,False,ReLU,MAX_EPOCHS,30.13199806,30.13199806,37.94746017,6,1.000000,False,"[""96.68566895"", ""56.72037125"", ""36.97887039"", ""33.23778915"", ""35.83661270"", ""32.97625732"", ""30.13199806""]",1,trend_ae_alternating,GenericAEBackcastAE,16,10,3,27.933785,0.288913
ae_search_r1,GenericAEBackcastAE_ld16_td10_ttd3_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,26.839336,3.968743,157438.625000,2423432937472.000000,nan,1.810423,35.078842,1785980,256,0.35,7,forecast,False,ReLU,MAX_EPOCHS,32.06896973,32.06896973,38.03502274,6,1.000000,False,"[""94.47012329"", ""57.09750748"", ""37.94281387"", ""34.70016861"", ""35.71660614"", ""32.59603882"", ""32.06896973""]",1,trend_ae_alternating,GenericAEBackcastAE,16,10,3,27.851300,0.294816
ae_search_r1,GenericAEBackcastAE_ld16_td10_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,32.394196,5.025722,198555.718750,3786962108416.000000,nan,2.316998,58.105320,1788550,256,0.29,7,False,False,ReLU,MAX_EPOCHS,39.10106659,41.38808060,50.92526627,3,1.058490,False,"[""113.67070770"", ""71.43130493"", ""48.24744797"", ""39.10106659"", ""43.97097015"", ""47.14072800"", ""41.38808060""]",1,trend_ae_alternating,GenericAEBackcastAE,16,10,5,36.633944,0.322281
ae_search_r1,GenericAEBackcastAE_ld16_td10_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,27.091131,4.116538,140901.906250,1813777350656.000000,nan,1.902642,31.141678,1788550,256,0.29,7,False,False,ReLU,MAX_EPOCHS,32.34758759,45.38925171,57.80385590,3,1.403173,False,"[""110.74006653"", ""66.50234222"", ""43.02563477"", ""32.34758759"", ""45.32843781"", ""52.20047379"", ""45.38925171""]",1,trend_ae_alternating,GenericAEBackcastAE,16,10,5,32.347588,0.292104
ae_search_r1,GenericAEBackcastAE_ld16_td10_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,29.776686,4.665147,179030.484375,3014520471552.000000,nan,2.207483,49.023170,1788550,256,0.31,7,False,False,ReLU,MAX_EPOCHS,35.11002731,50.76906204,62.01149368,3,1.445999,False,"[""107.55032349"", ""67.75756836"", ""45.59526443"", ""35.11002731"", ""48.71975327"", ""57.81985092"", ""50.76906204""]",1,trend_ae_alternating,GenericAEBackcastAE,16,10,5,35.110027,0.326452
ae_search_r1,GenericAEBackcastAE_ld16_td10_ttd5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,34.849964,5.793778,305690.875000,10190319517696.000000,nan,3.043614,164.778214,1788550,256,0.33,7,forecast,False,ReLU,MAX_EPOCHS,38.87282562,38.87282562,46.99770355,6,1.000000,False,"[""111.79161072"", ""71.29730988"", ""48.61251831"", ""39.45704269"", ""42.81101990"", ""43.94319534"", ""38.87282562""]",1,trend_ae_alternating,GenericAEBackcastAE,16,10,5,36.032160,0.322315
ae_search_r1,GenericAEBackcastAE_ld16_td10_ttd5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,27.403870,4.136674,138006.890625,1722024853504.000000,nan,1.897168,29.139050,1788550,256,0.30,7,forecast,False,ReLU,MAX_EPOCHS,32.06771469,41.05068588,54.18193817,3,1.280125,False,"[""108.02819824"", ""64.52729797"", ""41.77806854"", ""32.06771469"", ""43.55096817"", ""48.41096497"", ""41.05068588""]",1,trend_ae_alternating,GenericAEBackcastAE,16,10,5,32.067715,0.296846
