experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,repeats_cfg,meta_predicted_best,meta_convergence_score
v3aelg_stackheight_sweep_traffic_r1,DB3_lt_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB3WaveletV3AELG']",Traffic-96,24,96,192,4,1,True,0,42,17.861586,0.711464,0.010982,0.000729,nan,0.235222,0.287217,725766,1531.34,15,False,False,ReLU,MAX_EPOCHS,18.56526375,19.07996941,21.43999863,13,1.027724,False,"[""30.54449844"", ""31.18795204"", ""27.36979675"", ""24.79377174"", ""23.69423866"", ""23.43646812"", ""21.38657951"", ""20.22231674"", ""19.37495995"", ""19.16006279"", ""20.48014832"", ""20.42187119"", ""20.30156326"", ""18.56526375"", ""19.07996941""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,32,2,,
v3aelg_stackheight_sweep_traffic_r1,DB3_lt_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB3WaveletV3AELG']",Traffic-96,24,96,192,4,1,True,2,44,17.400654,0.702517,0.010867,0.000702,nan,0.232412,0.276030,725766,1535.45,15,False,False,ReLU,MAX_EPOCHS,18.35081482,19.19061279,21.24592018,13,1.045764,False,"[""35.08737564"", ""31.89415932"", ""28.08246040"", ""24.77156830"", ""23.24454308"", ""23.25190544"", ""20.44205475"", ""21.46595383"", ""19.98640442"", ""20.62990379"", ""20.29264641"", ""19.65593147"", ""19.76635742"", ""18.35081482"", ""19.19061279""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,32,2,,
v3aelg_stackheight_sweep_traffic_r1,DB3_lt_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB3WaveletV3AELG']",Traffic-96,24,96,192,4,1,True,1,43,18.441259,0.739110,0.011368,0.000753,nan,0.243823,0.293957,725766,1622.58,15,False,False,ReLU,MAX_EPOCHS,18.91726875,19.01070786,21.57496834,12,1.004939,False,"[""36.23842239"", ""35.36138916"", ""29.44947433"", ""25.63248062"", ""23.21553993"", ""22.28166199"", ""22.00609589"", ""20.27909088"", ""20.26887703"", ""23.71191216"", ""19.19298553"", ""19.01707077"", ""18.91726875"", ""24.20349503"", ""19.01070786""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,32,2,,
v3aelg_stackheight_sweep_traffic_r1,DB3_lt_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB3WaveletV3AELG']",Traffic-96,24,96,192,6,1,True,0,42,17.486238,0.697812,0.010814,0.000700,nan,0.231240,0.275644,1088649,1545.50,15,False,False,ReLU,MAX_EPOCHS,18.55207443,20.35194969,23.37805939,13,1.097017,False,"[""32.96441650"", ""34.24287033"", ""35.69330215"", ""29.82581520"", ""24.51659775"", ""24.93392754"", ""24.07020950"", ""20.65826225"", ""21.72226334"", ""19.70358467"", ""23.68353462"", ""20.09018898"", ""18.70474434"", ""18.55207443"", ""20.35194969""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,32,3,,
v3aelg_stackheight_sweep_traffic_r1,DB3_lt_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB3WaveletV3AELG']",Traffic-96,24,96,192,6,1,True,1,43,17.731731,0.706482,0.010922,0.000701,nan,0.233691,0.276035,1088649,1620.67,15,False,False,ReLU,MAX_EPOCHS,19.00875473,20.78778839,21.52194023,13,1.093590,False,"[""33.93860626"", ""31.42611694"", ""29.55051994"", ""24.96776390"", ""23.70895195"", ""22.14860535"", ""21.63699150"", ""21.03752136"", ""20.11035538"", ""19.30344009"", ""20.45812988"", ""19.49990463"", ""19.25409508"", ""19.00875473"", ""20.78778839""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,32,3,,
v3aelg_stackheight_sweep_traffic_r1,DB3_lt_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB3WaveletV3AELG']",Traffic-96,24,96,192,6,1,True,2,44,17.879419,0.710442,0.010972,0.000714,nan,0.234872,0.280367,1088649,1547.11,15,False,False,ReLU,MAX_EPOCHS,18.79085350,19.23336411,20.25911903,12,1.023549,False,"[""39.46877289"", ""29.94921112"", ""28.70175934"", ""25.23867226"", ""27.21416855"", ""22.14657784"", ""20.91942596"", ""20.11837769"", ""19.74469948"", ""21.45399094"", ""19.39979362"", ""20.62567139"", ""18.79085350"", ""20.33725357"", ""19.23336411""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,32,3,,
v3aelg_stackheight_sweep_traffic_r1,DB3_lt_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB3WaveletV3AELG']",Traffic-96,24,96,192,8,1,True,0,42,17.226444,0.686103,0.010632,0.000685,nan,0.227382,0.272286,1451532,1643.44,15,False,False,ReLU,MAX_EPOCHS,18.14762878,18.14762878,19.68621635,14,1.000000,False,"[""35.23199081"", ""33.77118683"", ""27.89652443"", ""24.15373230"", ""22.48698616"", ""25.02264595"", ""21.47806740"", ""19.96593857"", ""20.09171677"", ""21.60031509"", ""19.26493073"", ""18.84377289"", ""18.45925522"", ""19.63378525"", ""18.14762878""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,32,4,,
v3aelg_stackheight_sweep_traffic_r1,DB3_lt_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB3WaveletV3AELG']",Traffic-96,24,96,192,8,1,True,1,43,17.868223,0.709203,0.010962,0.000700,nan,0.234749,0.276945,1451532,1581.78,15,False,False,ReLU,MAX_EPOCHS,18.50221252,18.50221252,20.52670288,14,1.000000,False,"[""43.05296707"", ""30.90407372"", ""27.98583794"", ""25.09984970"", ""27.43533897"", ""23.43890953"", ""22.04343605"", ""23.31542587"", ""20.04682350"", ""19.96942139"", ""19.54381561"", ""19.66570663"", ""20.54591751"", ""19.08088493"", ""18.50221252""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,32,4,,
v3aelg_stackheight_sweep_traffic_r1,DB3_lt_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB3WaveletV3AELG']",Traffic-96,24,96,192,8,1,True,2,44,17.635077,0.705665,0.010907,0.000703,nan,0.233922,0.279388,1451532,1629.48,15,False,False,ReLU,MAX_EPOCHS,18.21969986,18.40379906,20.00701904,12,1.010104,False,"[""36.14996719"", ""34.23164368"", ""31.04211617"", ""24.47414589"", ""23.93229675"", ""21.16275787"", ""22.02543831"", ""22.33999062"", ""20.71913147"", ""19.41396713"", ""19.12509918"", ""19.64087868"", ""18.21969986"", ""19.06111908"", ""18.40379906""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,32,4,,
v3aelg_stackheight_sweep_traffic_r1,DB3_lt_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB3WaveletV3AELG']",Traffic-96,24,96,192,10,1,True,0,42,17.227102,0.693081,0.010763,0.000706,nan,0.229420,0.276249,1814415,1585.42,15,False,False,ReLU,MAX_EPOCHS,17.85846138,17.85846138,19.83702087,14,1.000000,False,"[""37.97012329"", ""34.78082657"", ""30.34330177"", ""26.72354317"", ""24.13242531"", ""21.70752525"", ""21.12015724"", ""21.53567886"", ""20.44062996"", ""19.36600113"", ""19.07240868"", ""19.75704956"", ""18.49232674"", ""19.22685432"", ""17.85846138""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,32,5,,
v3aelg_stackheight_sweep_traffic_r1,DB3_lt_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB3WaveletV3AELG']",Traffic-96,24,96,192,10,1,True,1,43,17.292776,0.687561,0.010670,0.000696,nan,0.227726,0.273557,1814415,1654.42,15,False,False,ReLU,MAX_EPOCHS,18.02347374,18.02347374,19.52564621,14,1.000000,False,"[""39.12643433"", ""32.64506912"", ""30.80058479"", ""26.61151886"", ""24.99825478"", ""22.57975578"", ""20.73618126"", ""19.94068336"", ""21.03129005"", ""19.17855835"", ""18.81354332"", ""20.24488258"", ""18.16698647"", ""19.66439056"", ""18.02347374""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,32,5,,
v3aelg_stackheight_sweep_traffic_r1,DB3_lt_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB3WaveletV3AELG']",Traffic-96,24,96,192,10,1,True,2,44,18.048317,0.722816,0.011172,0.000725,nan,0.238928,0.284171,1814415,1580.71,15,False,False,ReLU,MAX_EPOCHS,18.97823143,20.64467430,23.35274315,13,1.087808,False,"[""40.66731644"", ""36.08628464"", ""32.25959396"", ""29.49474716"", ""27.10627556"", ""25.12502670"", ""25.59289932"", ""24.31867409"", ""20.51170540"", ""20.77622032"", ""20.42737961"", ""19.48755455"", ""19.11024475"", ""18.97823143"", ""20.64467430""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,32,5,,
v3aelg_stackheight_sweep_traffic_r1,DB4_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,4,1,True,0,42,17.595623,0.711991,0.010984,0.000713,nan,0.235559,0.283364,725766,1624.46,15,False,False,ReLU,MAX_EPOCHS,18.05139351,18.05139351,20.33693504,14,1.000000,False,"[""36.87422562"", ""32.32635498"", ""29.03532600"", ""25.13649178"", ""25.34890556"", ""25.41292000"", ""20.69036674"", ""20.79025269"", ""20.19050980"", ""19.38837624"", ""18.88197899"", ""19.43732452"", ""19.26278114"", ""19.75676155"", ""18.05139351""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,32,2,,
v3aelg_stackheight_sweep_traffic_r1,DB4_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,4,1,True,1,43,18.042959,0.722875,0.011161,0.000742,nan,0.238991,0.289293,725766,1547.98,15,False,False,ReLU,MAX_EPOCHS,18.99113274,20.43993378,22.13269997,13,1.076288,False,"[""31.37070274"", ""37.63928604"", ""28.70446968"", ""27.91900063"", ""23.66189766"", ""23.48484993"", ""22.85805321"", ""20.59964561"", ""20.27257156"", ""19.37788773"", ""19.49033737"", ""21.19078636"", ""21.88921928"", ""18.99113274"", ""20.43993378""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,32,2,,
v3aelg_stackheight_sweep_traffic_r1,DB4_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,4,1,True,2,44,18.054565,0.723260,0.011195,0.000720,nan,0.239426,0.282548,725766,1644.39,15,False,False,ReLU,MAX_EPOCHS,18.86163139,20.73181152,20.84176826,12,1.099153,False,"[""35.93013763"", ""29.64428902"", ""29.75568199"", ""28.22465515"", ""26.54305458"", ""22.96478081"", ""22.29087067"", ""20.47722626"", ""20.28297043"", ""20.66096878"", ""20.94618225"", ""19.09919167"", ""18.86163139"", ""21.05246162"", ""20.73181152""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,32,2,,
v3aelg_stackheight_sweep_traffic_r1,DB4_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,6,1,True,0,42,17.172991,0.683266,0.010585,0.000680,nan,0.226362,0.267476,1088649,1566.29,15,False,False,ReLU,MAX_EPOCHS,18.13983917,18.13983917,19.92470360,14,1.000000,False,"[""36.16123962"", ""30.77206993"", ""26.19570732"", ""23.87704659"", ""23.98273277"", ""20.24665833"", ""22.34828377"", ""23.32956696"", ""19.97081184"", ""19.66501999"", ""19.57538986"", ""18.75775909"", ""18.42245865"", ""19.27303314"", ""18.13983917""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,32,3,,
v3aelg_stackheight_sweep_traffic_r1,DB4_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,6,1,True,1,43,19.660749,0.746935,0.011504,0.000751,nan,0.246358,0.290628,1088649,1634.58,15,False,False,ReLU,MAX_EPOCHS,19.68873596,19.78763199,21.76582718,12,1.005023,False,"[""35.17452621"", ""35.85100174"", ""27.14140129"", ""25.70839882"", ""24.04450035"", ""23.82381630"", ""26.93651581"", ""22.87887764"", ""21.21119881"", ""20.85353088"", ""20.37315178"", ""24.65704536"", ""19.68873596"", ""20.10045242"", ""19.78763199""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,32,3,,
v3aelg_stackheight_sweep_traffic_r1,DB4_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,6,1,True,2,44,17.682638,0.714028,0.011017,0.000708,nan,0.236099,0.278618,1088649,1617.21,15,False,False,ReLU,MAX_EPOCHS,18.70552826,20.15608597,21.32196617,12,1.077547,False,"[""47.68979263"", ""29.43366814"", ""28.40934372"", ""25.22394943"", ""23.57278252"", ""22.15114403"", ""22.09052467"", ""21.37852287"", ""21.57589722"", ""19.24598312"", ""18.94473648"", ""20.99377823"", ""18.70552826"", ""18.94285774"", ""20.15608597""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,32,3,,
v3aelg_stackheight_sweep_traffic_r1,DB4_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,8,1,True,0,42,17.499096,0.695005,0.010753,0.000683,nan,0.230192,0.271452,1451532,1658.96,15,False,False,ReLU,MAX_EPOCHS,18.40777016,18.44286346,20.09084892,13,1.001906,False,"[""46.68743134"", ""30.85205841"", ""31.42255592"", ""30.50480461"", ""25.27927780"", ""26.29317284"", ""22.82882118"", ""21.92501068"", ""20.89441109"", ""22.22557068"", ""19.82509041"", ""18.98400116"", ""18.66371918"", ""18.40777016"", ""18.44286346""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,32,4,,
v3aelg_stackheight_sweep_traffic_r1,DB4_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,8,1,True,1,43,19.032404,0.752025,0.011610,0.000755,nan,0.248406,0.293573,1451532,1582.44,15,False,False,ReLU,MAX_EPOCHS,19.52115631,19.55113602,21.55206871,11,1.001536,False,"[""36.69447708"", ""31.96293449"", ""31.22941208"", ""26.49366570"", ""24.40627861"", ""25.05429649"", ""22.73709106"", ""24.38808441"", ""20.46295929"", ""20.05587578"", ""19.90779114"", ""19.52115631"", ""25.14843941"", ""20.68839455"", ""19.55113602""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,32,4,,
v3aelg_stackheight_sweep_traffic_r1,DB4_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,8,1,True,2,44,17.130112,0.679853,0.010528,0.000667,nan,0.225301,0.265693,1451532,1647.13,15,False,False,ReLU,MAX_EPOCHS,18.33255577,18.33255577,19.35037994,14,1.000000,False,"[""41.22592545"", ""32.36668396"", ""27.41383553"", ""26.57478142"", ""23.27881432"", ""27.02296257"", ""20.94769287"", ""23.24713135"", ""20.18044090"", ""19.20481491"", ""21.21038437"", ""20.10109138"", ""20.52009010"", ""18.54193306"", ""18.33255577""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,32,4,,
v3aelg_stackheight_sweep_traffic_r1,DB4_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,10,1,True,0,42,17.639843,0.694099,0.010727,0.000682,nan,0.230007,0.270763,1814415,1587.31,15,False,False,ReLU,MAX_EPOCHS,18.28587723,21.94094086,22.55576515,13,1.199885,False,"[""33.75903320"", ""30.02460289"", ""35.16736221"", ""29.84218216"", ""24.81326485"", ""25.33971596"", ""21.49581337"", ""20.67413521"", ""20.47461319"", ""19.96763992"", ""19.87305832"", ""18.92711830"", ""18.64427948"", ""18.28587723"", ""21.94094086""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,32,5,,
v3aelg_stackheight_sweep_traffic_r1,DB4_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,10,1,True,1,43,18.144945,0.706317,0.010928,0.000716,nan,0.233445,0.281294,1814415,1673.78,15,False,False,ReLU,MAX_EPOCHS,18.71963692,18.95368576,20.80050087,13,1.012503,False,"[""37.46684265"", ""37.69958878"", ""31.83291626"", ""28.17408371"", ""26.30173492"", ""24.44874954"", ""23.19203377"", ""20.92996788"", ""20.70029831"", ""19.94835854"", ""25.13386536"", ""19.34212494"", ""20.85908318"", ""18.71963692"", ""18.95368576""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,32,5,,
v3aelg_stackheight_sweep_traffic_r1,DB4_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,10,1,True,2,44,17.860266,0.702765,0.010879,0.000704,nan,0.232510,0.276053,1814415,1653.50,15,False,False,ReLU,MAX_EPOCHS,18.73733521,18.73733521,20.20197868,14,1.000000,False,"[""40.39202499"", ""31.92838860"", ""28.95930481"", ""26.32748795"", ""24.86298561"", ""23.00956345"", ""22.17432976"", ""20.17434311"", ""19.76740074"", ""25.23011208"", ""20.51458359"", ""18.83300018"", ""18.84661293"", ""20.34673309"", ""18.73733521""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,32,5,,
v3aelg_stackheight_sweep_traffic_r1,DB4_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,4,1,True,0,42,18.629807,0.794450,0.012192,0.000908,nan,0.260660,0.346801,721670,1633.97,15,False,False,ReLU,MAX_EPOCHS,19.79075241,24.08994675,25.66245270,13,1.217232,False,"[""33.52239990"", ""33.57773590"", ""29.53082657"", ""28.60306168"", ""27.20120621"", ""24.72511292"", ""23.75930595"", ""21.78542709"", ""21.09690475"", ""21.84639931"", ""23.92715073"", ""20.31688499"", ""20.24453163"", ""19.79075241"", ""24.08994675""]",1,94,0,3,DB4WaveletV3AELG,lt_fcast,32,2,,
v3aelg_stackheight_sweep_traffic_r1,DB4_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,4,1,True,1,43,19.125217,0.801321,0.012291,0.000889,nan,0.262775,0.343657,721670,1620.57,15,False,False,ReLU,MAX_EPOCHS,19.88079453,19.88079453,21.44242668,14,1.000000,False,"[""37.78671646"", ""29.59472847"", ""26.57803917"", ""29.92863083"", ""22.55360413"", ""24.32215881"", ""24.09430885"", ""22.79230499"", ""20.97846603"", ""20.94289398"", ""22.19036293"", ""20.54427910"", ""20.30151558"", ""21.08471870"", ""19.88079453""]",1,94,0,3,DB4WaveletV3AELG,lt_fcast,32,2,,
v3aelg_stackheight_sweep_traffic_r1,DB4_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,4,1,True,2,44,18.317942,0.789925,0.012132,0.000890,nan,0.259272,0.342568,721670,1645.00,15,False,False,ReLU,MAX_EPOCHS,19.37701797,19.37701797,20.84572601,14,1.000000,False,"[""32.67756271"", ""33.40967560"", ""31.57764626"", ""28.20092392"", ""25.17260933"", ""21.78767204"", ""20.94100952"", ""26.61464310"", ""21.34774399"", ""20.35003662"", ""20.42029381"", ""24.42280006"", ""20.35770226"", ""19.86337280"", ""19.37701797""]",1,94,0,3,DB4WaveletV3AELG,lt_fcast,32,2,,
v3aelg_stackheight_sweep_traffic_r1,DB4_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,6,1,True,0,42,18.464382,0.781848,0.012054,0.000866,nan,0.256872,0.331387,1082505,1636.61,15,False,False,ReLU,MAX_EPOCHS,19.47823143,19.47823143,20.65176773,14,1.000000,False,"[""35.42095566"", ""32.80550003"", ""30.13806343"", ""26.74485207"", ""24.44694138"", ""24.26217842"", ""25.13862038"", ""21.36254311"", ""21.60428047"", ""20.52583885"", ""20.13191223"", ""19.90948677"", ""21.97041512"", ""20.35057068"", ""19.47823143""]",1,94,0,3,DB4WaveletV3AELG,lt_fcast,32,3,,
v3aelg_stackheight_sweep_traffic_r1,DB4_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,6,1,True,1,43,18.367645,0.785167,0.012105,0.000899,nan,0.257771,0.342521,1082505,1641.18,15,False,False,ReLU,MAX_EPOCHS,19.71075630,19.71075630,20.89698601,14,1.000000,False,"[""33.82894516"", ""31.47433853"", ""29.30143547"", ""26.76425552"", ""25.25547218"", ""24.06302261"", ""21.75170517"", ""22.69444847"", ""27.13143921"", ""21.01883125"", ""20.55237961"", ""20.08558273"", ""19.89323425"", ""21.60394478"", ""19.71075630""]",1,94,0,3,DB4WaveletV3AELG,lt_fcast,32,3,,
v3aelg_stackheight_sweep_traffic_r1,DB4_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,6,1,True,2,44,18.219038,0.778296,0.011973,0.000851,nan,0.255481,0.326762,1082505,1635.02,15,False,False,ReLU,MAX_EPOCHS,19.33554077,19.33554077,20.75698853,14,1.000000,False,"[""43.76958847"", ""30.02383423"", ""30.13997650"", ""26.52770615"", ""25.04735374"", ""22.73656845"", ""21.80535698"", ""21.90875435"", ""22.46458244"", ""20.28551292"", ""20.27945137"", ""19.93245697"", ""22.51567650"", ""19.67141533"", ""19.33554077""]",1,94,0,3,DB4WaveletV3AELG,lt_fcast,32,3,,
v3aelg_stackheight_sweep_traffic_r1,DB4_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,8,1,True,0,42,18.203999,0.765520,0.011796,0.000828,nan,0.251586,0.318666,1443340,1659.85,15,False,False,ReLU,MAX_EPOCHS,19.59226799,19.59226799,20.51669312,14,1.000000,False,"[""33.75434113"", ""43.78918839"", ""32.64194870"", ""36.91456985"", ""25.84010887"", ""23.15925026"", ""22.82449913"", ""22.61544228"", ""24.01084328"", ""21.24653625"", ""20.45933151"", ""20.92213440"", ""19.75304794"", ""22.05409622"", ""19.59226799""]",1,94,0,3,DB4WaveletV3AELG,lt_fcast,32,4,,
v3aelg_stackheight_sweep_traffic_r1,DB4_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,8,1,True,1,43,19.461649,0.813595,0.012502,0.000894,nan,0.266793,0.342544,1443340,1651.16,15,False,False,ReLU,MAX_EPOCHS,20.30281448,27.75166130,26.17754364,11,1.366887,False,"[""45.60116959"", ""35.46584320"", ""31.73732758"", ""28.44772339"", ""28.00920677"", ""26.06315422"", ""23.49002647"", ""21.64097214"", ""25.60397339"", ""21.39915657"", ""20.96574974"", ""20.30281448"", ""23.53743553"", ""20.59457207"", ""27.75166130""]",1,94,0,3,DB4WaveletV3AELG,lt_fcast,32,4,,
v3aelg_stackheight_sweep_traffic_r1,DB4_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,8,1,True,2,44,18.455084,0.770909,0.011894,0.000891,nan,0.253296,0.338226,1443340,1658.96,15,False,False,ReLU,MAX_EPOCHS,19.58229256,19.58229256,20.82504845,14,1.000000,False,"[""37.21368408"", ""33.21506119"", ""33.36401749"", ""30.58037376"", ""25.43071556"", ""22.84053802"", ""22.85350037"", ""22.83375359"", ""25.19962692"", ""20.47776794"", ""20.58706665"", ""20.38917160"", ""21.52125931"", ""19.65594292"", ""19.58229256""]",1,94,0,3,DB4WaveletV3AELG,lt_fcast,32,4,,
v3aelg_stackheight_sweep_traffic_r1,DB4_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,10,1,True,0,42,18.530964,0.768090,0.011818,0.000818,nan,0.252369,0.315009,1804175,1658.68,15,False,False,ReLU,MAX_EPOCHS,19.48673439,20.83663368,22.45113754,13,1.069273,False,"[""35.08687592"", ""34.73140717"", ""32.35478210"", ""30.13753319"", ""25.28798676"", ""23.41720963"", ""22.74512100"", ""24.61495018"", ""21.03342056"", ""20.72244453"", ""20.18235207"", ""19.75710487"", ""20.17703629"", ""19.48673439"", ""20.83663368""]",1,94,0,3,DB4WaveletV3AELG,lt_fcast,32,5,,
v3aelg_stackheight_sweep_traffic_r1,DB4_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,10,1,True,1,43,18.581915,0.770164,0.011849,0.000824,nan,0.252935,0.318773,1804175,1671.50,15,False,False,ReLU,MAX_EPOCHS,19.34288597,19.34288597,20.71877670,14,1.000000,False,"[""43.38028717"", ""32.02244186"", ""33.42503738"", ""26.23894882"", ""28.50700188"", ""24.39274788"", ""23.28887939"", ""21.13127136"", ""21.59386063"", ""20.79697800"", ""22.29136276"", ""19.99491692"", ""19.79768181"", ""19.68452835"", ""19.34288597""]",1,94,0,3,DB4WaveletV3AELG,lt_fcast,32,5,,
v3aelg_stackheight_sweep_traffic_r1,DB4_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_traffic,"['TrendAELG', 'DB4WaveletV3AELG']",Traffic-96,24,96,192,10,1,True,2,44,18.004677,0.765639,0.011796,0.000846,nan,0.251688,0.324549,1804175,1610.38,15,False,False,ReLU,MAX_EPOCHS,19.14418221,19.14418221,20.42330551,14,1.000000,False,"[""36.06001663"", ""35.95724869"", ""28.76350594"", ""25.69955635"", ""25.46307182"", ""23.71151352"", ""21.81404114"", ""21.93175125"", ""20.79087067"", ""20.60288429"", ""20.01930237"", ""19.82757568"", ""19.71140480"", ""19.43766785"", ""19.14418221""]",1,94,0,3,DB4WaveletV3AELG,lt_fcast,32,5,,
