experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,active_g_cfg,meta_predicted_best,meta_convergence_score
lg_vae_search_r1_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Traffic-96,24,96,192,16,1,True,2,44,20.072763,0.725726,0.011114,0.000687,nan,0.239735,0.273660,8623208,256,1034.93,10,forecast,False,ReLU,MAX_EPOCHS,21.23654366,28.34174156,34.64559555,6,1.334574,False,"[""46.73796463"", ""37.52921677"", ""35.62474060"", ""27.36930847"", ""23.35023499"", ""23.97194481"", ""21.23654366"", ""21.93550682"", ""22.90020180"", ""28.34174156""]",1,TrendVAE,VAE,DB4,forecast,21.386106,0.457575
lg_vae_search_r1_activeG_fcast,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Traffic-96,24,96,192,16,1,True,0,42,19.292061,0.719882,0.010944,0.000661,nan,0.238225,0.267819,8623208,256,1029.47,10,forecast,False,ReLU,MAX_EPOCHS,20.04663277,20.04663277,23.99639511,9,1.000000,False,"[""40.57261658"", ""33.78808975"", ""32.67835999"", ""31.58148003"", ""24.06498528"", ""20.52024841"", ""22.62853622"", ""20.20641518"", ""20.10968399"", ""20.04663277""]",1,TrendVAE,VAE,Coif2,forecast,18.794914,0.463241
lg_vae_search_r1_activeG_fcast,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Traffic-96,24,96,192,16,1,True,1,43,200.000000,255.611321,3.026268,9.968904,nan,80.866074,8736.994141,8623208,256,1034.43,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendVAE,VAE,Coif2,forecast,198.577785,0.992889
lg_vae_search_r1_activeG_fcast,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Traffic-96,24,96,192,16,1,True,2,44,18.814140,0.675781,0.010320,0.000625,nan,0.223957,0.256726,8623208,256,1025.54,10,forecast,False,ReLU,MAX_EPOCHS,20.16132164,20.16132164,20.24348640,9,1.000000,False,"[""38.20257950"", ""37.56481171"", ""33.15163040"", ""26.86900139"", ""23.18508339"", ""21.80249405"", ""25.40844727"", ""21.65387535"", ""21.61793327"", ""20.16132164""]",1,TrendVAE,VAE,Coif2,forecast,20.279727,0.530847
lg_vae_search_r1_activeG_fcast,TrendVAE+Symlet3,trend_wavelet,"['TrendVAE', 'Symlet3WaveletV3']",Traffic-96,24,96,192,16,1,True,0,42,18.197655,0.701917,0.010782,0.000685,nan,0.232139,0.274564,8623208,256,1037.17,10,forecast,False,ReLU,MAX_EPOCHS,19.22381401,23.24607277,25.39950943,8,1.209233,False,"[""38.14381409"", ""34.62778854"", ""34.04737473"", ""24.45329094"", ""28.28122139"", ""21.58839798"", ""22.76649857"", ""21.47954178"", ""19.22381401"", ""23.24607277""]",1,TrendVAE,VAE,Symlet3,forecast,19.253464,0.504760
lg_vae_search_r1_activeG_fcast,TrendVAE+Symlet3,trend_wavelet,"['TrendVAE', 'Symlet3WaveletV3']",Traffic-96,24,96,192,16,1,True,1,43,200.000000,232.517594,2.752958,8.549674,nan,73.560120,7490.030762,8623208,256,1030.25,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendVAE,VAE,Symlet3,forecast,198.577785,0.992889
lg_vae_search_r1_activeG_fcast,TrendVAE+Symlet3,trend_wavelet,"['TrendVAE', 'Symlet3WaveletV3']",Traffic-96,24,96,192,16,1,True,2,44,19.152586,0.704893,0.010737,0.000655,nan,0.233126,0.263488,8623208,256,1035.22,10,forecast,False,ReLU,MAX_EPOCHS,20.29963112,20.29963112,20.81063652,9,1.000000,False,"[""38.62741089"", ""30.94839096"", ""29.39805031"", ""23.51795959"", ""24.01339912"", ""21.42558861"", ""22.28610611"", ""22.13517761"", ""21.72316360"", ""20.29963112""]",1,TrendVAE,VAE,Symlet3,forecast,19.883135,0.514742
lg_vae_search_r1_activeG_fcast,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Traffic-96,24,96,192,2,3,True,0,42,200.000000,467073.011468,5757.093262,36198732.000000,nan,148626.625000,27566534656.000000,2951957,256,986.61,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendAELG+SeasonalityAELG,LG,,forecast,198.577785,0.992889
lg_vae_search_r1_activeG_fcast,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Traffic-96,24,96,192,2,3,True,1,43,200.000000,160368.751566,1960.177368,4143957.250000,nan,50971.464844,3251016704.000000,2951957,256,1002.81,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendAELG+SeasonalityAELG,LG,,forecast,198.577785,0.992889
lg_vae_search_r1_activeG_fcast,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Traffic-96,24,96,192,2,3,True,2,44,200.000000,253274.161444,3142.947754,11198355.000000,nan,80659.867188,8318471680.000000,2951957,256,953.92,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendAELG+SeasonalityAELG,LG,,forecast,198.577785,0.992889
lg_vae_search_r1_activeG_fcast,NBEATS-I-VAE,nbeats_i_style,"['TrendVAE', 'SeasonalityVAE']",Traffic-96,24,96,192,2,3,True,0,42,31.515471,1.343188,0.020264,0.001890,nan,0.434580,0.676097,4015765,256,1015.21,10,forecast,False,ReLU,MAX_EPOCHS,30.83541107,30.83541107,33.43069458,9,1.000000,False,"[""172.38293457"", ""128.59796143"", ""58.40520096"", ""56.04002380"", ""43.59176254"", ""39.20886993"", ""31.83779907"", ""33.70691299"", ""31.45822525"", ""30.83541107""]",1,TrendVAE+SeasonalityVAE,VAE,,forecast,30.994278,0.179799
lg_vae_search_r1_activeG_fcast,NBEATS-I-VAE,nbeats_i_style,"['TrendVAE', 'SeasonalityVAE']",Traffic-96,24,96,192,2,3,True,1,43,21.140175,0.846260,0.013114,0.000969,nan,0.276996,0.348975,4015765,256,967.19,10,forecast,False,ReLU,MAX_EPOCHS,29.64898682,34.48262024,34.65368271,8,1.163029,False,"[""45.33569336"", ""33.97416306"", ""32.03497696"", ""31.23272896"", ""31.53907013"", ""31.49808311"", ""29.84847832"", ""30.90021896"", ""29.64898682"", ""34.48262024""]",1,TrendVAE+SeasonalityVAE,VAE,,forecast,30.836635,0.680184
lg_vae_search_r1_activeG_fcast,NBEATS-I-VAE,nbeats_i_style,"['TrendVAE', 'SeasonalityVAE']",Traffic-96,24,96,192,2,3,True,2,44,23.031401,0.933332,0.014433,0.001198,nan,0.303716,0.422296,4015765,256,951.39,10,forecast,False,ReLU,MAX_EPOCHS,29.40461731,29.40461731,30.74989700,9,1.000000,False,"[""47.80283356"", ""34.22417450"", ""30.67071533"", ""33.83210754"", ""31.05882645"", ""30.71174812"", ""31.60623360"", ""30.80119133"", ""29.85000038"", ""29.40461731""]",1,TrendVAE+SeasonalityVAE,VAE,,forecast,30.123900,0.630170
lg_vae_search_r2_baseline,GenericAELG,pure_lg_vae,['GenericAELG'],Traffic-96,24,96,192,16,1,True,0,42,200.000000,418.192925,4.947176,31.288376,nan,132.286301,27518.281250,5292160,256,1031.27,11,False,False,ReLU,EARLY_STOPPED,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",2,GenericAELG,LG,,False,,
lg_vae_search_r2_baseline,GenericAELG,pure_lg_vae,['GenericAELG'],Traffic-96,24,96,192,16,1,True,1,43,200.000000,495.337966,5.861108,44.739498,nan,156.696030,39320.851562,5292160,256,1045.98,11,False,False,ReLU,EARLY_STOPPED,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",2,GenericAELG,LG,,False,,
lg_vae_search_r2_baseline,GenericAELG,pure_lg_vae,['GenericAELG'],Traffic-96,24,96,192,16,1,True,2,44,200.000000,16086.332593,189.989090,48304.371094,nan,5087.548340,42684748.000000,5292160,256,1037.97,11,False,False,ReLU,EARLY_STOPPED,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",2,GenericAELG,LG,,False,,
lg_vae_search_r2_baseline,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Traffic-96,24,96,192,16,1,True,0,42,197.060760,78.976923,0.941166,1.187021,nan,25.005491,1023.573914,2996944,256,1048.10,11,False,False,ReLU,EARLY_STOPPED,196.91184998,200.00000000,200.00000000,0,1.015683,False,"[""196.91184998"", ""200.00000000"", ""200.00000000"", ""197.93458557"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",2,BottleneckGenericAELG,LG,,False,,
lg_vae_search_r2_baseline,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Traffic-96,24,96,192,16,1,True,1,43,197.669373,104.253272,1.240184,2.125341,nan,33.002068,1841.999390,2996944,256,1042.46,11,False,False,ReLU,EARLY_STOPPED,198.16029358,200.00000000,200.00000000,0,1.009284,False,"[""198.16029358"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",2,BottleneckGenericAELG,LG,,False,,
lg_vae_search_r2_baseline,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Traffic-96,24,96,192,16,1,True,2,44,38.010319,1.768516,0.025613,0.003206,nan,0.572355,1.523544,2996944,256,1440.66,15,False,False,ReLU,MAX_EPOCHS,39.95985031,40.77816772,40.60245132,13,1.020478,False,"[""197.69447327"", ""198.36352539"", ""197.01211548"", ""147.94032288"", ""113.61082458"", ""99.62761688"", ""60.14083099"", ""51.38014984"", ""48.51679611"", ""47.82109833"", ""45.59580612"", ""41.49229050"", ""41.21923447"", ""39.95985031"", ""40.77816772""]",2,BottleneckGenericAELG,LG,,False,,
lg_vae_search_r2_baseline,GenericVAE,pure_lg_vae,['GenericVAE'],Traffic-96,24,96,192,16,1,True,0,42,18.884491,0.762804,0.011605,0.000731,nan,0.251751,0.297647,6336640,256,1447.19,15,False,False,ReLU,MAX_EPOCHS,19.39222145,20.18849754,21.24777222,12,1.041062,False,"[""93.03031921"", ""85.44018555"", ""63.92297745"", ""35.31968689"", ""29.72401047"", ""24.09733582"", ""23.15198326"", ""22.50283623"", ""21.97979355"", ""20.61664391"", ""21.52198982"", ""20.29074097"", ""19.39222145"", ""19.79132652"", ""20.18849754""]",2,GenericVAE,VAE,,False,,
lg_vae_search_r2_baseline,GenericVAE,pure_lg_vae,['GenericVAE'],Traffic-96,24,96,192,16,1,True,1,43,18.265980,0.738072,0.011285,0.000710,nan,0.243572,0.284750,6336640,256,1469.18,15,False,False,ReLU,MAX_EPOCHS,19.78697395,20.42437553,21.46134377,13,1.032213,False,"[""89.73503113"", ""80.39672089"", ""60.58092117"", ""29.44457245"", ""28.91399765"", ""24.23537445"", ""22.71056175"", ""23.15711594"", ""22.29641533"", ""22.12833595"", ""21.04726219"", ""20.89819336"", ""20.13372803"", ""19.78697395"", ""20.42437553""]",2,GenericVAE,VAE,,False,,
lg_vae_search_r2_baseline,GenericVAE,pure_lg_vae,['GenericVAE'],Traffic-96,24,96,192,16,1,True,2,44,18.658945,0.757695,0.011581,0.000762,nan,0.249631,0.298209,6336640,256,1458.50,15,False,False,ReLU,MAX_EPOCHS,20.21080780,20.47447968,21.94540977,13,1.013046,False,"[""73.18923950"", ""73.96961212"", ""55.74564743"", ""34.11163712"", ""31.05652046"", ""24.65692520"", ""23.71346092"", ""23.53197861"", ""22.68398476"", ""21.49395370"", ""21.38841820"", ""21.93620491"", ""20.32992363"", ""20.21080780"", ""20.47447968""]",2,GenericVAE,VAE,,False,,
lg_vae_search_r2_baseline,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Traffic-96,24,96,192,16,1,True,0,42,20.930763,0.840130,0.012966,0.000940,nan,0.274901,0.351336,4041424,256,1477.04,15,False,False,ReLU,MAX_EPOCHS,25.10165787,25.10344696,26.33188820,13,1.000071,False,"[""47.18751907"", ""39.28291321"", ""36.97251129"", ""36.32363510"", ""34.08993149"", ""33.27695847"", ""30.92847824"", ""30.56316948"", ""28.53741074"", ""28.24999046"", ""28.69145584"", ""26.72983360"", ""27.22146225"", ""25.10165787"", ""25.10344696""]",2,BottleneckGenericVAE,VAE,,False,,
lg_vae_search_r2_baseline,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Traffic-96,24,96,192,16,1,True,1,43,22.901846,0.956429,0.014579,0.001285,nan,0.312579,0.531208,4041424,256,1461.22,15,False,False,ReLU,MAX_EPOCHS,25.79630280,26.17525482,28.52829170,13,1.014690,False,"[""41.41468811"", ""36.81980515"", ""35.26588058"", ""33.31750870"", ""33.33963013"", ""32.69926071"", ""30.22171402"", ""29.48726082"", ""29.08388901"", ""28.08477974"", ""29.15925980"", ""27.91936302"", ""26.46997643"", ""25.79630280"", ""26.17525482""]",2,BottleneckGenericVAE,VAE,,False,,
lg_vae_search_r2_baseline,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Traffic-96,24,96,192,16,1,True,2,44,24.481483,1.010012,0.015268,0.001414,nan,0.329258,0.598209,4041424,256,1476.82,15,False,False,ReLU,MAX_EPOCHS,27.07478905,27.07478905,28.98592186,14,1.000000,False,"[""46.26235580"", ""40.76952744"", ""40.04653549"", ""38.45353317"", ""37.52533340"", ""36.79451752"", ""34.45192719"", ""32.79523087"", ""33.49423599"", ""30.19921112"", ""29.54799652"", ""29.32602310"", ""28.26513290"", ""28.36970139"", ""27.07478905""]",2,BottleneckGenericVAE,VAE,,False,,
lg_vae_search_r2_baseline,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Traffic-96,24,96,192,16,1,True,0,42,17.347769,0.669892,0.010395,0.000674,nan,0.221721,0.265473,8493160,256,1462.14,15,False,False,ReLU,MAX_EPOCHS,18.26622391,18.26622391,20.24573708,14,1.000000,False,"[""73.15591431"", ""41.07674408"", ""37.83254623"", ""30.95790100"", ""29.28618431"", ""29.14754105"", ""25.19439125"", ""23.13649940"", ""20.75659752"", ""20.35811615"", ""20.41148186"", ""19.47794914"", ""31.93581963"", ""25.21917152"", ""18.26622391""]",2,TrendAELG,LG,Coif2,False,,
lg_vae_search_r2_baseline,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Traffic-96,24,96,192,16,1,True,1,43,200.000000,1817.383579,21.530672,566.562134,nan,575.008667,495293.125000,8493160,256,1086.59,11,False,False,ReLU,EARLY_STOPPED,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",2,TrendAELG,LG,Coif2,False,,
lg_vae_search_r2_baseline,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Traffic-96,24,96,192,16,1,True,2,44,17.235889,0.666696,0.010350,0.000677,nan,0.220873,0.267129,8493160,256,1463.07,15,False,False,ReLU,MAX_EPOCHS,18.10435867,18.10435867,19.56581116,14,1.000000,False,"[""44.06881714"", ""37.09523392"", ""31.20829201"", ""28.93248749"", ""24.15335464"", ""21.87001038"", ""23.75867653"", ""22.19214630"", ""20.27761078"", ""20.37825203"", ""19.80323029"", ""18.52833557"", ""20.11468315"", ""20.39558220"", ""18.10435867""]",2,TrendAELG,LG,Coif2,False,,
lg_vae_search_r2_baseline,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Traffic-96,24,96,192,16,1,True,0,42,17.663589,0.684731,0.010609,0.000702,nan,0.226676,0.274678,8623208,256,1488.79,15,False,False,ReLU,MAX_EPOCHS,18.12359238,18.36591339,19.84880829,13,1.013370,False,"[""36.03474045"", ""28.51606941"", ""28.31156540"", ""25.06948090"", ""22.29677963"", ""21.54657173"", ""22.08093071"", ""19.67504311"", ""20.29721832"", ""20.03730965"", ""18.85397911"", ""21.78279495"", ""18.79876328"", ""18.12359238"", ""18.36591339""]",2,TrendVAE,VAE,Haar,False,,
lg_vae_search_r2_baseline,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Traffic-96,24,96,192,16,1,True,1,43,200.000000,161.171044,1.915969,4.037866,nan,51.016777,3488.266602,8623208,256,1078.67,11,False,False,ReLU,EARLY_STOPPED,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",2,TrendVAE,VAE,Haar,False,,
lg_vae_search_r2_baseline,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Traffic-96,24,96,192,16,1,True,2,44,16.768976,0.649328,0.010084,0.000666,nan,0.215239,0.263179,8623208,256,1492.80,15,False,False,ReLU,MAX_EPOCHS,17.66539764,17.66539764,19.92785645,14,1.000000,False,"[""41.08445358"", ""33.29965210"", ""30.32201767"", ""24.97765160"", ""23.23773193"", ""25.07844925"", ""20.04943657"", ""22.35982895"", ""19.36971855"", ""21.30816460"", ""19.53344727"", ""18.91739082"", ""18.74546623"", ""18.62872314"", ""17.66539764""]",2,TrendVAE,VAE,Haar,False,,
lg_vae_search_r2_baseline,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Traffic-96,24,96,192,16,1,True,0,42,18.751564,0.674814,0.010462,0.000677,nan,0.223340,0.266122,8623208,256,1474.02,15,False,False,ReLU,MAX_EPOCHS,19.34399033,19.34399033,21.48616409,14,1.000000,False,"[""37.55475998"", ""29.33644867"", ""26.84391785"", ""23.89035797"", ""21.64607620"", ""22.91226768"", ""19.76871681"", ""22.13070297"", ""22.61979485"", ""25.89515877"", ""19.54628944"", ""19.43398857"", ""20.20921707"", ""19.54682350"", ""19.34399033""]",2,TrendVAE,VAE,DB4,False,,
lg_vae_search_r2_baseline,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Traffic-96,24,96,192,16,1,True,1,43,200.000000,587.230035,6.953033,51.428463,nan,185.782120,45050.925781,8623208,256,1093.89,11,False,False,ReLU,EARLY_STOPPED,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",2,TrendVAE,VAE,DB4,False,,
lg_vae_search_r2_baseline,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Traffic-96,24,96,192,16,1,True,2,44,17.402237,0.666112,0.010360,0.000676,nan,0.220781,0.265555,8623208,256,1474.36,15,False,False,ReLU,MAX_EPOCHS,17.95402527,17.95402527,19.79714584,14,1.000000,False,"[""54.32247925"", ""31.83841705"", ""24.45230675"", ""21.69961548"", ""21.16403389"", ""21.61306953"", ""23.59987640"", ""21.02797508"", ""19.06978798"", ""23.31491661"", ""19.40029144"", ""18.28243065"", ""19.32052422"", ""17.97727585"", ""17.95402527""]",2,TrendVAE,VAE,DB4,False,,
lg_vae_search_r2_baseline,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Traffic-96,24,96,192,16,1,True,0,42,16.947718,0.670054,0.010399,0.000689,nan,0.221754,0.270450,8623208,256,1498.85,15,False,False,ReLU,MAX_EPOCHS,17.68339920,18.16258240,19.64478111,12,1.027098,False,"[""39.45679474"", ""34.43764114"", ""30.92296219"", ""25.47896194"", ""21.39953995"", ""23.60095978"", ""21.31050301"", ""19.75706863"", ""23.05295181"", ""19.58077812"", ""18.09208298"", ""19.24848557"", ""17.68339920"", ""18.26587677"", ""18.16258240""]",2,TrendVAE,VAE,Coif2,False,,
lg_vae_search_r2_baseline,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Traffic-96,24,96,192,16,1,True,1,43,200.000000,543.674895,6.436375,43.786266,nan,171.998932,38376.804688,8623208,256,1082.58,11,False,False,ReLU,EARLY_STOPPED,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",2,TrendVAE,VAE,Coif2,False,,
lg_vae_search_r2_baseline,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Traffic-96,24,96,192,16,1,True,2,44,18.141905,0.684736,0.010645,0.000700,nan,0.226498,0.274825,8623208,256,1500.03,15,False,False,ReLU,MAX_EPOCHS,18.05696297,18.50145531,20.32323265,13,1.024616,False,"[""40.36762238"", ""33.85572433"", ""27.54207420"", ""26.94935799"", ""25.04508209"", ""22.13872337"", ""20.33292961"", ""20.06012726"", ""19.38788223"", ""21.34040833"", ""19.57945442"", ""19.23829269"", ""20.94971848"", ""18.05696297"", ""18.50145531""]",2,TrendVAE,VAE,Coif2,False,,
lg_vae_search_r2_baseline,TrendVAE+Symlet3,trend_wavelet,"['TrendVAE', 'Symlet3WaveletV3']",Traffic-96,24,96,192,16,1,True,0,42,17.273115,0.655319,0.010193,0.000669,nan,0.217075,0.262273,8623208,256,1475.87,15,False,False,ReLU,MAX_EPOCHS,17.94067383,17.94067383,20.38166428,14,1.000000,False,"[""35.36327362"", ""29.59460258"", ""25.82460403"", ""28.02423859"", ""24.11907578"", ""23.71105003"", ""21.20876884"", ""21.86888885"", ""19.58780670"", ""21.70960426"", ""19.32470512"", ""18.72097015"", ""21.87070847"", ""18.24467087"", ""17.94067383""]",2,TrendVAE,VAE,Symlet3,False,,
lg_vae_search_r2_baseline,TrendVAE+Symlet3,trend_wavelet,"['TrendVAE', 'Symlet3WaveletV3']",Traffic-96,24,96,192,16,1,True,1,43,17.373507,0.693517,0.010740,0.000710,nan,0.229414,0.276520,8623208,256,1500.99,15,False,False,ReLU,MAX_EPOCHS,18.22466278,18.41239548,20.29414177,12,1.010301,False,"[""43.31655884"", ""31.86775970"", ""32.49435043"", ""28.94165421"", ""26.07187080"", ""22.11812401"", ""24.12249756"", ""21.70833778"", ""23.23492813"", ""24.66091919"", ""21.68287277"", ""18.80954933"", ""18.22466278"", ""19.25049591"", ""18.41239548""]",2,TrendVAE,VAE,Symlet3,False,,
lg_vae_search_r2_baseline,TrendVAE+Symlet3,trend_wavelet,"['TrendVAE', 'Symlet3WaveletV3']",Traffic-96,24,96,192,16,1,True,2,44,17.295193,0.669079,0.010343,0.000673,nan,0.221582,0.266039,8623208,256,1481.47,15,False,False,ReLU,MAX_EPOCHS,17.73680878,21.71574974,22.98893166,11,1.224332,False,"[""36.98865891"", ""29.15551758"", ""25.99650383"", ""21.83324432"", ""25.55106544"", ""20.34700584"", ""20.05524635"", ""19.23758125"", ""19.94402695"", ""18.48656082"", ""20.06483459"", ""17.73680878"", ""19.79290581"", ""18.39482689"", ""21.71574974""]",2,TrendVAE,VAE,Symlet3,False,,
lg_vae_search_r2_activeG_fcast,GenericAELG,pure_lg_vae,['GenericAELG'],Traffic-96,24,96,192,16,1,True,0,42,18.553204,0.746236,0.011355,0.000722,nan,0.246515,0.291342,5292160,256,1481.31,15,forecast,False,ReLU,MAX_EPOCHS,19.94491005,19.94491005,21.70437431,14,1.000000,False,"[""41.59547424"", ""33.07967758"", ""27.43926430"", ""25.59689713"", ""25.40783310"", ""23.35725784"", ""23.42248535"", ""22.54920769"", ""20.86025429"", ""22.37062836"", ""20.52856445"", ""23.09144020"", ""20.93845558"", ""19.96324539"", ""19.94491005""]",2,GenericAELG,LG,,forecast,,
lg_vae_search_r2_activeG_fcast,GenericAELG,pure_lg_vae,['GenericAELG'],Traffic-96,24,96,192,16,1,True,1,43,19.271049,0.764042,0.011663,0.000762,nan,0.251860,0.300300,5292160,256,1460.47,15,forecast,False,ReLU,MAX_EPOCHS,20.63670540,20.63670540,21.68826675,14,1.000000,False,"[""40.18149185"", ""32.29853821"", ""30.10408783"", ""27.80106735"", ""25.72826767"", ""25.33082581"", ""23.13661575"", ""22.07679939"", ""22.67501259"", ""21.21066475"", ""21.19316673"", ""22.68641663"", ""21.51531219"", ""20.83095169"", ""20.63670540""]",2,GenericAELG,LG,,forecast,,
lg_vae_search_r2_activeG_fcast,GenericAELG,pure_lg_vae,['GenericAELG'],Traffic-96,24,96,192,16,1,True,2,44,18.323599,0.729225,0.011258,0.000738,nan,0.240960,0.289217,5292160,256,1484.36,15,forecast,False,ReLU,MAX_EPOCHS,19.33234978,19.67775536,21.19594574,13,1.017867,False,"[""40.69546509"", ""32.30201721"", ""28.68506050"", ""26.59803963"", ""24.48939896"", ""23.76453209"", ""22.39278603"", ""21.63941765"", ""21.77023506"", ""20.63840485"", ""20.16387367"", ""19.77428818"", ""19.61298180"", ""19.33234978"", ""19.67775536""]",2,GenericAELG,LG,,forecast,,
