experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,category_label,latent_dim
baseline_r2,GenericAELG+Coif2V3AELG+TrendAELG_ld16,generic_wavelet_trend,"['GenericAELG', 'Coif2WaveletV3AELG', 'TrendAELG']",Weather-96,144,96,192,3,1,True,0,42,66.494881,1.090148,16.489803,2882.965576,nan,0.402080,0.328612,703843,256,121.38,25,False,False,ReLU,MAX_EPOCHS,43.41511536,43.41511536,54.06933975,24,1.000000,False,"[""56.15119553"", ""52.34107208"", ""49.53961182"", ""47.99740982"", ""47.22501755"", ""45.36717606"", ""45.29705429"", ""49.27474213"", ""44.07971191"", ""44.71327209"", ""47.06084061"", ""48.42854309"", ""45.69356918"", ""45.44694519"", ""44.57616425"", ""44.13307190"", ""47.11958313"", ""48.96064377"", ""43.79486847"", ""44.37928009"", ""44.14408112"", ""44.71674728"", ""43.61923218"", ""43.86426926"", ""43.41511536""]",2,TrendAELG,AELG,Coif2AELG,generic_wavelet_trend,16
baseline_r2,GenericAELG+Coif2V3AELG+TrendAELG_ld16,generic_wavelet_trend,"['GenericAELG', 'Coif2WaveletV3AELG', 'TrendAELG']",Weather-96,144,96,192,3,1,True,1,43,66.599777,0.935413,14.052957,2386.325439,nan,0.350170,0.216231,703843,256,121.31,25,False,False,ReLU,MAX_EPOCHS,43.10704422,43.10704422,54.25518036,24,1.000000,False,"[""53.58432007"", ""51.04202652"", ""49.41498566"", ""47.19485474"", ""46.62602997"", ""44.98453522"", ""45.22575760"", ""44.46106339"", ""45.02456665"", ""43.82378006"", ""45.41502762"", ""45.59642792"", ""44.05360031"", ""44.87873077"", ""44.91968918"", ""43.46588516"", ""43.32870102"", ""44.06845093"", ""44.03886032"", ""43.86013031"", ""43.96238327"", ""43.20815659"", ""43.13123322"", ""43.22937393"", ""43.10704422""]",2,TrendAELG,AELG,Coif2AELG,generic_wavelet_trend,16
baseline_r2,GenericAELG+Coif2V3AELG+TrendAELG_ld16,generic_wavelet_trend,"['GenericAELG', 'Coif2WaveletV3AELG', 'TrendAELG']",Weather-96,144,96,192,3,1,True,2,44,67.789551,2.115756,23.201847,3185.113525,nan,0.859924,3.621627,703843,256,87.58,18,False,False,ReLU,EARLY_STOPPED,43.99971771,46.04580688,55.10671616,7,1.046502,False,"[""56.31184006"", ""52.42116547"", ""49.86087418"", ""48.54945374"", ""46.86966705"", ""46.46962738"", ""45.02630997"", ""43.99971771"", ""44.40515518"", ""48.60334015"", ""44.76781464"", ""45.14237213"", ""45.28253937"", ""44.97856903"", ""44.92338562"", ""44.35064316"", ""46.00619888"", ""46.04580688""]",2,TrendAELG,AELG,Coif2AELG,generic_wavelet_trend,16
baseline_r2,GenericAELG+Coif2V3AELG+TrendAELG_ld32,generic_wavelet_trend,"['GenericAELG', 'Coif2WaveletV3AELG', 'TrendAELG']",Weather-96,144,96,192,3,1,True,0,42,67.586624,1.189000,16.133791,2571.695312,nan,0.449022,0.423692,724419,256,121.28,25,False,False,ReLU,MAX_EPOCHS,42.83787918,42.98682785,53.10041428,18,1.003477,False,"[""52.26264191"", ""52.43402100"", ""49.49796295"", ""48.77109909"", ""46.61434174"", ""45.75986099"", ""44.87757874"", ""44.56117630"", ""44.14820480"", ""44.62181473"", ""44.24211121"", ""43.56899261"", ""43.28076172"", ""43.33869934"", ""43.99957275"", ""43.44300079"", ""43.44285583"", ""43.46800232"", ""42.83787918"", ""43.08732605"", ""42.90338898"", ""43.39112473"", ""43.08974075"", ""42.88527298"", ""42.98682785""]",2,TrendAELG,AELG,Coif2AELG,generic_wavelet_trend,32
baseline_r2,GenericAELG+Coif2V3AELG+TrendAELG_ld32,generic_wavelet_trend,"['GenericAELG', 'Coif2WaveletV3AELG', 'TrendAELG']",Weather-96,144,96,192,3,1,True,1,43,66.512321,0.999318,17.193724,2673.839600,nan,0.384892,0.285245,724419,256,121.81,25,False,False,ReLU,MAX_EPOCHS,42.96250916,43.06666183,53.74485397,21,1.002424,False,"[""52.46694183"", ""56.26229095"", ""48.91019440"", ""46.80853271"", ""45.77967072"", ""45.94917679"", ""45.87436676"", ""44.25815582"", ""43.90494537"", ""45.28848648"", ""43.34581757"", ""42.99008179"", ""45.18906021"", ""45.98263931"", ""44.42691040"", ""44.02992249"", ""44.34896851"", ""43.95839691"", ""44.06643677"", ""44.62829208"", ""43.60454941"", ""42.96250916"", ""43.02939987"", ""43.10024261"", ""43.06666183""]",2,TrendAELG,AELG,Coif2AELG,generic_wavelet_trend,32
baseline_r2,GenericAELG+Coif2V3AELG+TrendAELG_ld32,generic_wavelet_trend,"['GenericAELG', 'Coif2WaveletV3AELG', 'TrendAELG']",Weather-96,144,96,192,3,1,True,2,44,65.892227,0.961982,15.180532,2393.997803,nan,0.346312,0.220312,724419,256,121.22,25,False,False,ReLU,MAX_EPOCHS,43.59754181,43.59754181,53.11983871,24,1.000000,False,"[""59.68242264"", ""50.98672485"", ""48.33071518"", ""48.30085754"", ""46.09686279"", ""47.07089233"", ""46.95419693"", ""47.03676224"", ""45.36717606"", ""45.14151001"", ""46.94924164"", ""44.71406555"", ""44.43451309"", ""46.28673935"", ""43.85886383"", ""44.93312073"", ""43.95947647"", ""43.81485748"", ""44.15628433"", ""43.79832077"", ""43.87630081"", ""43.85281754"", ""43.74903488"", ""43.66728592"", ""43.59754181""]",2,TrendAELG,AELG,Coif2AELG,generic_wavelet_trend,32
activeG_fcast_r2,GenericVAE2_ld8,generic,['GenericVAE2'],Weather-96,144,96,192,5,1,True,0,42,66.063980,1.353207,31.845264,5578.769043,nan,0.469066,0.494309,1674320,256,123.34,25,forecast,False,ReLU,MAX_EPOCHS,46.12447739,46.19770432,57.38637924,21,1.001588,False,"[""111.72999573"", ""58.42802048"", ""54.28660965"", ""58.59706879"", ""59.92341232"", ""55.90436935"", ""50.92184448"", ""52.90932465"", ""50.64233017"", ""50.83122253"", ""50.09881973"", ""50.75352859"", ""48.09065247"", ""51.17638779"", ""48.16044617"", ""48.03434753"", ""47.04258347"", ""47.91963196"", ""47.91257477"", ""46.48209381"", ""46.76265335"", ""46.12447739"", ""46.27696609"", ""46.31157684"", ""46.19770432""]",2,GenericVAE2,VAE2,,generic,8
activeG_fcast_r2,GenericVAE2_ld8,generic,['GenericVAE2'],Weather-96,144,96,192,5,1,True,1,43,65.879478,1.212114,32.463345,6182.358887,nan,0.419638,0.360636,1674320,256,123.33,25,forecast,False,ReLU,MAX_EPOCHS,45.51391983,45.71173859,57.35078430,20,1.004346,False,"[""123.94340515"", ""52.99950027"", ""56.10849762"", ""62.89635468"", ""60.63385773"", ""51.62204742"", ""51.80370331"", ""50.33717346"", ""52.37075806"", ""52.07161331"", ""49.86400223"", ""49.21533203"", ""50.42789078"", ""47.41493607"", ""47.64516449"", ""47.37105942"", ""47.95669174"", ""46.88566208"", ""46.48718262"", ""46.69093323"", ""45.51391983"", ""46.35818863"", ""45.99301147"", ""45.95050430"", ""45.71173859""]",2,GenericVAE2,VAE2,,generic,8
activeG_fcast_r2,GenericVAE2_ld8,generic,['GenericVAE2'],Weather-96,144,96,192,5,1,True,2,44,67.794296,2.305620,35.180740,5881.354004,nan,0.830637,2.800709,1674320,256,118.52,24,forecast,False,ReLU,EARLY_STOPPED,46.08778763,46.71421432,58.32999420,13,1.013592,False,"[""125.38020325"", ""64.50978851"", ""53.43149948"", ""59.41548920"", ""57.45255280"", ""52.59080887"", ""60.22684479"", ""51.55522919"", ""50.49880219"", ""49.43394470"", ""49.61466599"", ""49.12795639"", ""47.54640961"", ""46.08778763"", ""46.34850311"", ""47.93391800"", ""48.05667496"", ""46.48205185"", ""46.56507111"", ""47.31367111"", ""47.48971939"", ""46.86203766"", ""46.88006210"", ""46.71421432""]",2,GenericVAE2,VAE2,,generic,8
activeG_fcast_r2,GenericVAE2_ld16,generic,['GenericVAE2'],Weather-96,144,96,192,5,1,True,0,42,67.348221,1.160752,26.509481,4702.898926,nan,0.401571,0.307207,1705120,256,123.73,25,forecast,False,ReLU,MAX_EPOCHS,45.99682617,45.99682617,58.02270508,24,1.000000,False,"[""125.20783997"", ""54.17427444"", ""56.08068848"", ""52.69686127"", ""54.07631683"", ""51.87665939"", ""53.09101105"", ""52.08168793"", ""51.79428864"", ""50.85256195"", ""50.41246414"", ""49.79470444"", ""49.97201157"", ""48.68753052"", ""49.29320908"", ""47.39643860"", ""47.37049484"", ""47.75125504"", ""47.03896713"", ""46.93236923"", ""46.43009186"", ""46.25609207"", ""46.03951645"", ""46.01066589"", ""45.99682617""]",2,GenericVAE2,VAE2,,generic,16
activeG_fcast_r2,GenericVAE2_ld16,generic,['GenericVAE2'],Weather-96,144,96,192,5,1,True,1,43,65.333138,1.301349,32.154583,5658.527832,nan,0.435371,0.403288,1705120,256,123.70,25,forecast,False,ReLU,MAX_EPOCHS,46.41092300,46.41092300,57.97523499,24,1.000000,False,"[""126.11215973"", ""55.17662811"", ""57.06428909"", ""56.28659821"", ""55.93234253"", ""53.90229416"", ""52.77253342"", ""56.17263031"", ""50.81970596"", ""50.56299591"", ""50.72319031"", ""48.59335709"", ""48.75347137"", ""48.19210815"", ""48.21881485"", ""47.73557663"", ""48.44207001"", ""47.49350739"", ""47.45332718"", ""48.64093399"", ""46.95223999"", ""46.87751389"", ""46.48739243"", ""46.55186081"", ""46.41092300""]",2,GenericVAE2,VAE2,,generic,16
activeG_fcast_r2,GenericVAE2_ld16,generic,['GenericVAE2'],Weather-96,144,96,192,5,1,True,2,44,66.991959,1.544352,33.664791,5969.545410,nan,0.502533,0.615853,1705120,256,123.23,25,forecast,False,ReLU,MAX_EPOCHS,46.27616501,46.27616501,58.34531403,24,1.000000,False,"[""129.37159729"", ""62.24977493"", ""54.32689667"", ""54.47968674"", ""53.51068878"", ""54.36084747"", ""53.38132858"", ""52.56282806"", ""52.24730301"", ""49.94811249"", ""50.36924362"", ""49.90480042"", ""49.88928604"", ""48.71660614"", ""47.67881012"", ""47.93112564"", ""49.49350739"", ""47.10550308"", ""47.28079224"", ""47.18149185"", ""47.49666595"", ""46.38705826"", ""46.42620468"", ""46.32267761"", ""46.27616501""]",2,GenericVAE2,VAE2,,generic,16
activeG_fcast_r2,GenericVAE_ld16,generic,['GenericVAE'],Weather-96,144,96,192,5,1,True,0,42,66.216400,1.322651,27.063343,4471.252930,nan,0.492910,0.611197,2003360,256,124.19,25,forecast,False,ReLU,MAX_EPOCHS,47.17668533,47.68556595,57.19875336,19,1.010787,False,"[""86.52541351"", ""52.20046234"", ""53.26742554"", ""52.84386444"", ""52.38928986"", ""51.90955734"", ""55.68946457"", ""55.06660843"", ""55.39417267"", ""50.89010620"", ""50.67087936"", ""50.29010773"", ""50.53009796"", ""47.77758408"", ""49.62840652"", ""48.24263382"", ""50.13324738"", ""48.84682465"", ""48.94242477"", ""47.17668533"", ""48.55667496"", ""47.86383057"", ""47.67143631"", ""47.38056183"", ""47.68556595""]",2,GenericVAE,VAE1,,generic,16
activeG_fcast_r2,GenericVAE_ld16,generic,['GenericVAE'],Weather-96,144,96,192,5,1,True,1,43,67.344467,1.242672,32.200424,6312.567383,nan,0.448578,0.898119,2003360,256,123.75,25,forecast,False,ReLU,MAX_EPOCHS,46.26185989,46.60085678,57.17709732,19,1.007328,False,"[""89.21414185"", ""55.92137909"", ""54.13651276"", ""55.36934280"", ""60.50991058"", ""53.72360229"", ""51.61237717"", ""51.64183807"", ""50.41382217"", ""50.29900742"", ""49.55663300"", ""48.86843109"", ""47.34427261"", ""46.87108994"", ""47.55325317"", ""48.65297318"", ""46.52725601"", ""47.86450577"", ""47.52778244"", ""46.26185989"", ""46.70292664"", ""46.53931427"", ""46.67682266"", ""46.75450897"", ""46.60085678""]",2,GenericVAE,VAE1,,generic,16
activeG_fcast_r2,GenericVAE_ld16,generic,['GenericVAE'],Weather-96,144,96,192,5,1,True,2,44,63.368744,1.153709,27.749819,4783.407715,nan,0.389077,0.348785,2003360,256,124.02,25,forecast,False,ReLU,MAX_EPOCHS,45.57352829,45.71496582,56.30403519,23,1.003104,False,"[""95.47750092"", ""53.06147385"", ""62.37596512"", ""53.94635773"", ""52.48291016"", ""53.43679810"", ""53.90105057"", ""56.24048615"", ""52.31239700"", ""49.45227432"", ""49.92238998"", ""47.10774994"", ""47.78361893"", ""47.69573975"", ""46.69972610"", ""47.35672760"", ""47.14443207"", ""46.47686005"", ""45.92946243"", ""46.15984726"", ""46.07662964"", ""46.12757111"", ""45.92963791"", ""45.57352829"", ""45.71496582""]",2,GenericVAE,VAE1,,generic,16
activeG_fcast_r2,GenericAELG_ld8,generic,['GenericAELG'],Weather-96,144,96,192,5,1,True,0,42,65.897469,1.558697,18.054455,2703.062256,nan,0.630622,1.680033,1664080,256,93.76,19,forecast,False,ReLU,EARLY_STOPPED,42.34697342,43.55529404,52.91649628,8,1.028534,False,"[""54.77016068"", ""50.13652039"", ""47.13210678"", ""45.99298859"", ""45.27881622"", ""43.99695587"", ""43.57403564"", ""44.22490692"", ""42.34697342"", ""44.53330612"", ""44.04065323"", ""44.18688202"", ""43.89364624"", ""44.10710144"", ""44.43071365"", ""43.65831757"", ""42.76605988"", ""42.58065033"", ""43.55529404""]",2,GenericAELG,AELG,,generic,8
activeG_fcast_r2,GenericAELG_ld8,generic,['GenericAELG'],Weather-96,144,96,192,5,1,True,1,43,63.695366,0.875814,12.853536,2013.454712,nan,0.325470,0.196887,1664080,256,123.15,25,forecast,False,ReLU,MAX_EPOCHS,41.55424881,41.55424881,52.22708130,24,1.000000,False,"[""56.10128784"", ""49.51587296"", ""47.67198944"", ""45.58736801"", ""44.76036835"", ""42.38181305"", ""42.98846817"", ""44.31871796"", ""43.37099075"", ""42.80130768"", ""43.54335785"", ""43.26721573"", ""45.11504745"", ""44.76808929"", ""43.87062454"", ""42.11994553"", ""42.88702393"", ""42.21837616"", ""41.72396088"", ""41.59408188"", ""41.88847351"", ""41.82550430"", ""42.63793564"", ""42.17617035"", ""41.55424881""]",2,GenericAELG,AELG,,generic,8
activeG_fcast_r2,GenericAELG_ld8,generic,['GenericAELG'],Weather-96,144,96,192,5,1,True,2,44,63.827290,0.994338,14.227260,2164.196777,nan,0.376564,0.310892,1664080,256,123.16,25,forecast,False,ReLU,MAX_EPOCHS,41.05227280,41.37044525,50.90351105,16,1.007750,False,"[""56.92676926"", ""50.16397095"", ""47.43144989"", ""45.15445709"", ""44.39783478"", ""43.46687698"", ""43.34994125"", ""45.43840027"", ""43.46250153"", ""43.06204224"", ""44.01538849"", ""44.33641052"", ""43.31313705"", ""41.34015656"", ""42.88473892"", ""42.26742554"", ""41.05227280"", ""41.40407562"", ""41.89772034"", ""41.54006195"", ""41.95421219"", ""41.85301590"", ""41.75553894"", ""41.52071762"", ""41.37044525""]",2,GenericAELG,AELG,,generic,8
activeG_fcast_r2,GenericAELG_ld16,generic,['GenericAELG'],Weather-96,144,96,192,5,1,True,0,42,63.335907,1.529435,19.659458,3161.186035,nan,0.629183,1.368841,1684640,256,103.45,21,forecast,False,ReLU,EARLY_STOPPED,40.66213226,41.46528625,51.68666077,10,1.019752,False,"[""53.49530792"", ""50.16831207"", ""46.97351074"", ""45.41779327"", ""45.98693466"", ""45.57604980"", ""42.44686508"", ""42.06802368"", ""43.88381577"", ""42.71519470"", ""40.66213226"", ""40.96632767"", ""41.89451218"", ""42.73014832"", ""40.93132401"", ""41.74652863"", ""41.73591995"", ""43.22297668"", ""42.67074203"", ""41.12746429"", ""41.46528625""]",2,GenericAELG,AELG,,generic,16
activeG_fcast_r2,GenericAELG_ld16,generic,['GenericAELG'],Weather-96,144,96,192,5,1,True,1,43,64.773544,1.429725,17.758123,2699.831055,nan,0.579790,1.095169,1684640,256,98.59,20,forecast,False,ReLU,EARLY_STOPPED,42.28816223,42.74769211,53.43084335,9,1.010867,False,"[""52.79263306"", ""49.82357025"", ""46.49707413"", ""45.75953674"", ""44.53533173"", ""43.69592285"", ""42.68796539"", ""42.91761780"", ""43.37059784"", ""42.28816223"", ""45.07285309"", ""44.32389450"", ""43.82777023"", ""44.16798782"", ""44.12399673"", ""43.62243271"", ""42.76722336"", ""43.66006470"", ""43.75120544"", ""42.74769211""]",2,GenericAELG,AELG,,generic,16
activeG_fcast_r2,GenericAELG_ld16,generic,['GenericAELG'],Weather-96,144,96,192,5,1,True,2,44,62.039082,0.995546,13.881631,1978.798462,nan,0.370039,0.275812,1684640,256,123.39,25,forecast,False,ReLU,MAX_EPOCHS,41.05126190,41.67053986,51.70842361,19,1.015085,False,"[""56.71611404"", ""50.63636780"", ""47.65370560"", ""45.66783524"", ""45.32443619"", ""45.15670395"", ""43.65368652"", ""43.46413422"", ""43.53607941"", ""43.74750137"", ""43.99848557"", ""43.83389282"", ""46.28107071"", ""43.59401321"", ""43.58555603"", ""42.29461288"", ""41.72336578"", ""42.53340912"", ""41.59984207"", ""41.05126190"", ""41.43096542"", ""42.42388535"", ""42.67535782"", ""41.35256577"", ""41.67053986""]",2,GenericAELG,AELG,,generic,16
activeG_fcast_r2,GenericAELG_ld32,generic,['GenericAELG'],Weather-96,144,96,192,5,1,True,0,42,62.487156,1.373591,17.409798,2698.860840,nan,0.553661,1.168071,1725760,256,118.20,24,forecast,False,ReLU,EARLY_STOPPED,41.36529160,42.18607330,50.56185150,13,1.019842,False,"[""57.44289398"", ""50.38328171"", ""47.30636597"", ""45.35006714"", ""45.84024048"", ""45.96954727"", ""43.17709732"", ""42.56087112"", ""44.27433395"", ""44.77868652"", ""45.60041809"", ""43.44519806"", ""42.10757828"", ""41.36529160"", ""44.08337402"", ""43.40850449"", ""43.13126373"", ""42.97964096"", ""44.60086823"", ""42.81037903"", ""42.52518463"", ""42.10966873"", ""42.57843781"", ""42.18607330""]",2,GenericAELG,AELG,,generic,32
activeG_fcast_r2,GenericAELG_ld32,generic,['GenericAELG'],Weather-96,144,96,192,5,1,True,1,43,59.086632,1.034354,15.581460,2447.215576,nan,0.377657,0.288631,1725760,256,123.20,25,forecast,False,ReLU,MAX_EPOCHS,40.00239563,40.66748810,50.76694489,21,1.016626,False,"[""52.77735519"", ""51.78404999"", ""49.71000671"", ""46.94631195"", ""45.01243210"", ""43.61456680"", ""44.24747086"", ""43.30069351"", ""44.40572357"", ""43.04946518"", ""42.99590683"", ""43.53557968"", ""43.64526749"", ""44.04351807"", ""42.97942734"", ""43.64207458"", ""43.02172089"", ""43.44654465"", ""43.18668365"", ""41.12381744"", ""41.28820419"", ""40.00239563"", ""41.37660217"", ""40.21347046"", ""40.66748810""]",2,GenericAELG,AELG,,generic,32
activeG_fcast_r2,GenericAELG_ld32,generic,['GenericAELG'],Weather-96,144,96,192,5,1,True,2,44,61.538441,0.955675,13.860287,2084.665527,nan,0.360165,0.250843,1725760,256,123.33,25,forecast,False,ReLU,MAX_EPOCHS,40.40864182,40.50200653,51.55158234,22,1.002311,False,"[""60.75518036"", ""52.15729523"", ""48.13193512"", ""46.70455933"", ""44.49838257"", ""45.24181366"", ""43.80876541"", ""42.47867584"", ""42.24510574"", ""43.54566956"", ""42.51562881"", ""41.54796982"", ""42.65190125"", ""42.40227890"", ""43.48990250"", ""43.96444321"", ""41.91200256"", ""43.19169235"", ""42.64957428"", ""42.62565994"", ""41.19684219"", ""40.53501511"", ""40.40864182"", ""40.64114380"", ""40.50200653""]",2,GenericAELG,AELG,,generic,32
activeG_fcast_r2,TrendVAE2+SeasonalityVAE2+GenericVAE2_ld8,trend_seasonality_generic,"['TrendVAE2', 'SeasonalityVAE2', 'GenericVAE2']",Weather-96,144,96,192,6,1,True,0,42,64.652847,0.981379,15.202876,2052.997314,nan,0.351358,0.237677,6609510,256,131.14,25,forecast,False,ReLU,MAX_EPOCHS,43.78682709,43.78682709,53.86163330,24,1.000000,False,"[""71.77021027"", ""56.35956573"", ""53.49303436"", ""52.37866974"", ""51.96186066"", ""49.18154907"", ""48.79264450"", ""49.44815826"", ""47.25455475"", ""46.68709183"", ""47.01965332"", ""45.65665054"", ""46.41825104"", ""45.22892761"", ""45.22182846"", ""45.13049316"", ""44.18705368"", ""44.54351807"", ""44.70273590"", ""44.89629364"", ""44.62263489"", ""44.41338730"", ""43.82294083"", ""43.81706238"", ""43.78682709""]",2,TrendVAE2,VAE2,SeasonalityVAE2,trend_seasonality_generic,8
activeG_fcast_r2,TrendVAE2+SeasonalityVAE2+GenericVAE2_ld8,trend_seasonality_generic,"['TrendVAE2', 'SeasonalityVAE2', 'GenericVAE2']",Weather-96,144,96,192,6,1,True,1,43,65.179688,1.186615,17.522112,2805.542725,nan,0.412612,0.485828,6609510,256,130.63,25,forecast,False,ReLU,MAX_EPOCHS,44.19880676,44.37427139,54.18584824,17,1.003970,False,"[""82.21259308"", ""59.28502274"", ""54.38397980"", ""51.94164276"", ""56.82133865"", ""51.14214325"", ""50.48377609"", ""48.54923630"", ""47.84551239"", ""49.31938553"", ""45.25934982"", ""46.32851028"", ""46.10108948"", ""46.50664139"", ""47.42087936"", ""46.03065109"", ""45.34174347"", ""44.19880676"", ""44.20693207"", ""44.58953476"", ""45.00025940"", ""44.51504135"", ""44.75165176"", ""44.59019089"", ""44.37427139""]",2,TrendVAE2,VAE2,SeasonalityVAE2,trend_seasonality_generic,8
activeG_fcast_r2,TrendVAE2+SeasonalityVAE2+GenericVAE2_ld8,trend_seasonality_generic,"['TrendVAE2', 'SeasonalityVAE2', 'GenericVAE2']",Weather-96,144,96,192,6,1,True,2,44,64.108566,1.010398,15.304118,2097.667480,nan,0.344569,0.260698,6609510,256,130.68,25,forecast,False,ReLU,MAX_EPOCHS,43.45767593,43.45767593,54.03378296,24,1.000000,False,"[""72.72685242"", ""62.06707001"", ""55.78055573"", ""52.58049774"", ""53.00668335"", ""53.29868317"", ""49.57740402"", ""48.92134094"", ""46.54817200"", ""46.29044342"", ""45.66464233"", ""46.69184875"", ""45.25267410"", ""46.15952301"", ""45.24551010"", ""44.02957535"", ""44.52079773"", ""44.79838562"", ""44.51349258"", ""44.64317322"", ""43.54410553"", ""43.57479095"", ""43.66249466"", ""43.49399948"", ""43.45767593""]",2,TrendVAE2,VAE2,SeasonalityVAE2,trend_seasonality_generic,8
activeG_fcast_r2,TrendVAE2+SeasonalityVAE2+GenericVAE2_ld16,trend_seasonality_generic,"['TrendVAE2', 'SeasonalityVAE2', 'GenericVAE2']",Weather-96,144,96,192,6,1,True,0,42,66.316452,1.140879,16.686914,2383.186768,nan,0.384175,0.329018,6677190,256,131.63,25,forecast,False,ReLU,MAX_EPOCHS,44.62184525,44.62184525,53.63680267,24,1.000000,False,"[""75.24545288"", ""53.58216095"", ""53.03661346"", ""53.24085236"", ""52.05128860"", ""51.52183151"", ""49.16601181"", ""49.00580597"", ""47.09691620"", ""47.63499832"", ""47.45403671"", ""47.00484848"", ""46.37022781"", ""45.94651413"", ""46.76821899"", ""46.18210983"", ""46.13171768"", ""45.24532318"", ""45.56940079"", ""45.07028961"", ""45.18234253"", ""44.96865082"", ""44.63984299"", ""44.63684464"", ""44.62184525""]",2,TrendVAE2,VAE2,SeasonalityVAE2,trend_seasonality_generic,16
activeG_fcast_r2,TrendVAE2+SeasonalityVAE2+GenericVAE2_ld16,trend_seasonality_generic,"['TrendVAE2', 'SeasonalityVAE2', 'GenericVAE2']",Weather-96,144,96,192,6,1,True,1,43,64.798058,1.042610,13.439604,1788.728271,nan,0.357690,0.277745,6677190,256,131.12,25,forecast,False,ReLU,MAX_EPOCHS,43.71416092,43.71416092,53.93051910,24,1.000000,False,"[""70.20071411"", ""57.57516479"", ""53.98282623"", ""51.97398758"", ""54.22089767"", ""52.58824921"", ""50.27735138"", ""48.86596680"", ""48.90461731"", ""45.84230042"", ""46.58945084"", ""45.23561096"", ""46.89251709"", ""46.57126236"", ""45.12438202"", ""45.24784851"", ""45.58532333"", ""44.88798523"", ""44.09696579"", ""44.17200089"", ""44.18042755"", ""43.92118835"", ""43.79691696"", ""43.89609528"", ""43.71416092""]",2,TrendVAE2,VAE2,SeasonalityVAE2,trend_seasonality_generic,16
activeG_fcast_r2,TrendVAE2+SeasonalityVAE2+GenericVAE2_ld16,trend_seasonality_generic,"['TrendVAE2', 'SeasonalityVAE2', 'GenericVAE2']",Weather-96,144,96,192,6,1,True,2,44,64.111465,1.009298,14.951133,1545.013184,nan,0.357860,0.245449,6677190,256,130.63,25,forecast,False,ReLU,MAX_EPOCHS,43.88608932,43.88608932,54.35224152,24,1.000000,False,"[""73.90487671"", ""52.75945282"", ""58.52689362"", ""56.73054886"", ""50.48586273"", ""52.48227692"", ""49.15326309"", ""49.10509109"", ""47.71885681"", ""47.93364716"", ""47.32218552"", ""46.40163040"", ""47.38275146"", ""45.55638123"", ""46.29458618"", ""51.66469574"", ""47.48630142"", ""44.76463318"", ""45.67440033"", ""46.10288620"", ""45.80830765"", ""45.30553436"", ""44.02648544"", ""44.02999115"", ""43.88608932""]",2,TrendVAE2,VAE2,SeasonalityVAE2,trend_seasonality_generic,16
activeG_fcast_r2,TrendVAE2+SeasonalityVAE2+GenericVAE2_ld32,trend_seasonality_generic,"['TrendVAE2', 'SeasonalityVAE2', 'GenericVAE2']",Weather-96,144,96,192,6,1,True,0,42,65.068558,1.251828,17.779549,2836.927490,nan,0.420100,0.435154,6812550,256,130.54,25,forecast,False,ReLU,MAX_EPOCHS,45.08781052,45.71499634,54.39811707,21,1.013910,False,"[""64.69851685"", ""56.74779510"", ""57.59962845"", ""51.90213776"", ""49.84227371"", ""47.93622971"", ""49.42512894"", ""51.68468094"", ""47.84479904"", ""47.92645264"", ""47.21650696"", ""45.83826065"", ""47.55760574"", ""47.19602203"", ""46.32674026"", ""52.83971024"", ""46.08192825"", ""45.61431885"", ""45.73223114"", ""46.20276260"", ""46.49839020"", ""45.08781052"", ""45.55198669"", ""45.49469376"", ""45.71499634""]",2,TrendVAE2,VAE2,SeasonalityVAE2,trend_seasonality_generic,32
activeG_fcast_r2,TrendVAE2+SeasonalityVAE2+GenericVAE2_ld32,trend_seasonality_generic,"['TrendVAE2', 'SeasonalityVAE2', 'GenericVAE2']",Weather-96,144,96,192,6,1,True,1,43,65.364113,1.168582,15.252578,2051.361816,nan,0.383549,0.358840,6812550,256,131.91,25,forecast,False,ReLU,MAX_EPOCHS,44.79430771,44.79430771,54.97761154,24,1.000000,False,"[""79.31062317"", ""55.92407990"", ""54.22541046"", ""52.59930420"", ""50.04207993"", ""48.42552567"", ""49.45277786"", ""47.89771271"", ""47.11029053"", ""48.73273468"", ""46.75809479"", ""46.11490250"", ""46.65538025"", ""45.78878403"", ""45.89793015"", ""45.77648544"", ""45.86534119"", ""45.95214462"", ""46.33771896"", ""45.45907211"", ""45.95248795"", ""44.87246704"", ""45.38720322"", ""44.86016846"", ""44.79430771""]",2,TrendVAE2,VAE2,SeasonalityVAE2,trend_seasonality_generic,32
