experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,wavelet_type,wavelet_family,basis_dim,basis_offset,trend_dim_cfg,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
trendwaveletae_search_r1,TrendWaveletAE_haar_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,66.862617,1.211359,15.778026,2630.966553,nan,0.414711,0.397089,4722780,512,123.00,15,False,False,ReLU,MAX_EPOCHS,43.47117233,44.48985291,52.57373428,3,1.023433,False,"[""47.48751831"", ""44.34614182"", ""45.67114639"", ""43.47117233"", ""45.13325882"", ""44.02430344"", ""43.90792084"", ""44.13170624"", ""44.50593567"", ""43.95458221"", ""44.45076370"", ""44.10364151"", ""44.28157425"", ""44.65132523"", ""44.48985291""]",1,TrendWaveletAE,haar,haar,96,0,3,eq_fcast,8,43.47117233,0.91542312
trendwaveletae_search_r1,TrendWaveletAE_haar_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.581566,0.887698,15.057467,2470.604248,nan,0.333070,0.213766,4722780,512,126.81,15,False,False,ReLU,MAX_EPOCHS,43.56673813,43.71149063,52.88834000,10,1.003323,False,"[""46.80684280"", ""43.97173309"", ""44.86766815"", ""44.41568756"", ""43.89559174"", ""44.23778152"", ""43.93735504"", ""43.98575974"", ""44.03245544"", ""44.11145401"", ""43.56673813"", ""44.56627274"", ""44.09804916"", ""43.86180496"", ""43.71149063""]",1,TrendWaveletAE,haar,haar,96,0,3,eq_fcast,8,43.71900079,0.93403012
trendwaveletae_search_r1,TrendWaveletAE_haar_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,66.032829,0.982297,13.623053,2255.297119,nan,0.345709,0.254833,4722780,512,119.11,15,False,False,ReLU,MAX_EPOCHS,42.65134811,42.65134811,52.76129150,14,1.000000,False,"[""47.17455673"", ""43.88459778"", ""44.94055939"", ""43.66195679"", ""44.86147690"", ""43.86347961"", ""44.39633179"", ""43.69245529"", ""44.69227982"", ""44.03859711"", ""43.94285202"", ""43.21573639"", ""43.07444000"", ""43.58792877"", ""42.65134811""]",1,TrendWaveletAE,haar,haar,96,0,3,eq_fcast,8,43.47002532,0.92147183
trendwaveletae_search_r1,TrendWaveletAE_haar_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,65.599785,1.035837,15.043990,1747.497803,nan,0.372973,0.270654,4763820,512,121.98,15,False,False,ReLU,MAX_EPOCHS,42.67550278,43.03058243,52.09056091,10,1.008320,False,"[""47.93679428"", ""44.61704636"", ""45.01340866"", ""43.63545227"", ""44.71398163"", ""44.16205978"", ""43.94061661"", ""43.49700928"", ""42.97580338"", ""43.77795029"", ""42.67550278"", ""44.43793488"", ""43.40105438"", ""42.78298950"", ""43.03058243""]",1,TrendWaveletAE,haar,haar,96,0,3,eq_fcast,12,43.63545227,0.91027055
trendwaveletae_search_r1,TrendWaveletAE_haar_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.564034,0.885918,14.791646,2548.495850,nan,0.324400,0.212400,4763820,512,118.63,15,False,False,ReLU,MAX_EPOCHS,42.88013458,43.84683990,52.96431732,7,1.022544,False,"[""49.09328079"", ""44.10721588"", ""44.61390305"", ""44.49722290"", ""43.58331680"", ""43.52083969"", ""43.80155182"", ""42.88013458"", ""44.01343155"", ""44.09188843"", ""43.79205322"", ""43.68215179"", ""43.95809937"", ""43.72583389"", ""43.84683990""]",1,TrendWaveletAE,haar,haar,96,0,3,eq_fcast,12,43.26643080,0.88131064
trendwaveletae_search_r1,TrendWaveletAE_haar_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,67.189003,1.182300,14.606564,2498.872559,nan,0.414647,0.393868,4763820,512,120.68,15,False,False,ReLU,MAX_EPOCHS,43.12759018,43.55780411,52.50928879,4,1.009975,False,"[""47.63012314"", ""43.51077652"", ""43.97011566"", ""44.18763351"", ""43.12759018"", ""44.08324051"", ""43.69381714"", ""44.09527588"", ""44.24561691"", ""44.67318344"", ""43.77131271"", ""43.57487106"", ""44.25654221"", ""43.88075638"", ""43.55780411""]",1,TrendWaveletAE,haar,haar,96,0,3,eq_fcast,12,43.12759018,0.90546879
trendwaveletae_search_r1,TrendWaveletAE_haar_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,64.345116,0.980170,13.782849,1970.371826,nan,0.344898,0.261088,4702260,512,115.46,15,False,False,ReLU,MAX_EPOCHS,43.27296829,43.36285400,52.73323059,10,1.002077,False,"[""47.84595108"", ""44.83823013"", ""44.05717468"", ""43.67864990"", ""44.10939789"", ""44.51060867"", ""43.99674988"", ""44.49448776"", ""44.12383652"", ""43.90154648"", ""43.27296829"", ""44.07191467"", ""43.72692871"", ""43.53708649"", ""43.36285400""]",1,TrendWaveletAE,haar,haar,94,0,3,lt_fcast,8,43.65769758,0.91246378
trendwaveletae_search_r1,TrendWaveletAE_haar_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.660271,0.997108,13.452409,1983.792847,nan,0.351583,0.259838,4702260,512,106.52,15,False,False,ReLU,MAX_EPOCHS,43.44554138,44.08369827,52.58964920,13,1.014689,False,"[""46.57071686"", ""44.48534012"", ""44.75067139"", ""44.53556061"", ""43.65892792"", ""44.49298859"", ""44.21755981"", ""44.61824417"", ""44.43561172"", ""44.76940155"", ""44.77249527"", ""44.47769547"", ""44.89731598"", ""43.44554138"", ""44.08369827""]",1,TrendWaveletAE,haar,haar,94,0,3,lt_fcast,8,43.65892792,0.93747597
trendwaveletae_search_r1,TrendWaveletAE_haar_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,64.376961,0.888344,12.975004,1913.364014,nan,0.325406,0.211178,4702260,512,106.69,15,False,False,ReLU,MAX_EPOCHS,43.41835403,43.51277924,53.78823853,13,1.002175,False,"[""49.18187714"", ""45.40158463"", ""43.77334213"", ""44.36884689"", ""44.48320770"", ""43.78048706"", ""44.07825089"", ""43.48962784"", ""43.87090302"", ""43.90761185"", ""44.25335693"", ""44.30110168"", ""44.27563477"", ""43.41835403"", ""43.51277924""]",1,TrendWaveletAE,haar,haar,94,0,3,lt_fcast,8,42.93448430,0.87297368
trendwaveletae_search_r1,TrendWaveletAE_haar_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,63.349064,1.051477,13.931903,1950.540283,nan,0.364229,0.332509,4743300,512,106.38,15,False,False,ReLU,MAX_EPOCHS,42.79995346,42.79995346,52.71074677,14,1.000000,False,"[""46.35806656"", ""43.97937393"", ""43.73594666"", ""43.76628876"", ""44.34349060"", ""44.56660080"", ""44.40109634"", ""44.24552536"", ""44.44142151"", ""43.13104630"", ""43.78205490"", ""44.84505081"", ""44.13027954"", ""43.75507355"", ""42.79995346""]",1,TrendWaveletAE,haar,haar,94,0,3,lt_fcast,12,43.51514368,0.93867469
trendwaveletae_search_r1,TrendWaveletAE_haar_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,64.183578,0.931789,14.031237,2062.325928,nan,0.331543,0.230173,4743300,512,106.05,15,False,False,ReLU,MAX_EPOCHS,42.90635300,42.90635300,52.59429932,14,1.000000,False,"[""47.17366028"", ""43.64406967"", ""44.87326431"", ""44.73102951"", ""44.47426605"", ""45.51054764"", ""44.01070786"", ""43.61091232"", ""44.32447052"", ""43.23582458"", ""44.97140121"", ""44.63353729"", ""43.28842163"", ""44.20428467"", ""42.90635300""]",1,TrendWaveletAE,haar,haar,94,0,3,lt_fcast,12,43.64406967,0.92517878
trendwaveletae_search_r1,TrendWaveletAE_haar_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,64.944374,0.956975,14.332461,2342.148926,nan,0.351564,0.237729,4743300,512,107.12,15,False,False,ReLU,MAX_EPOCHS,42.76454163,42.76454163,52.66135406,14,1.000000,False,"[""47.49419403"", ""45.01091003"", ""43.19656372"", ""43.65608597"", ""43.31453323"", ""44.16872406"", ""44.36635590"", ""44.53399277"", ""43.87660599"", ""43.76604080"", ""43.25262451"", ""43.32257080"", ""44.38097763"", ""43.61667252"", ""42.76454163""]",1,TrendWaveletAE,haar,haar,94,0,3,lt_fcast,12,43.11421961,0.90777874
trendwaveletae_search_r1,TrendWaveletAE_db3_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,65.617599,0.960404,15.781759,2506.489746,nan,0.351511,0.242847,4722780,512,108.66,15,False,False,ReLU,MAX_EPOCHS,42.75958252,43.15441132,52.87402725,12,1.009234,False,"[""46.36808014"", ""45.01692963"", ""44.52590561"", ""45.21715927"", ""44.63332367"", ""43.65038300"", ""43.86128616"", ""43.66594696"", ""43.19530869"", ""44.08449936"", ""43.56169891"", ""43.09291840"", ""42.75958252"", ""43.42629242"", ""43.15441132""]",1,TrendWaveletAE,db3,db3,96,0,3,eq_fcast,8,41.73908691,0.90016854
trendwaveletae_search_r1,TrendWaveletAE_db3_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,64.495407,0.929905,15.200606,2483.644043,nan,0.338350,0.236467,4722780,512,109.40,15,False,False,ReLU,MAX_EPOCHS,43.01016998,44.03612137,53.18480682,11,1.023854,False,"[""47.60281372"", ""43.34714890"", ""44.34836197"", ""44.30538559"", ""43.49789429"", ""44.26405716"", ""44.55706406"", ""44.49850464"", ""44.38022232"", ""44.26409149"", ""43.35672379"", ""43.01016998"", ""43.77217102"", ""44.84491730"", ""44.03612137""]",1,TrendWaveletAE,db3,db3,96,0,3,eq_fcast,8,43.34714890,0.91060056
trendwaveletae_search_r1,TrendWaveletAE_db3_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,64.335136,1.025703,13.639923,2173.020264,nan,0.361805,0.311824,4722780,512,108.98,15,False,False,ReLU,MAX_EPOCHS,42.96254730,43.66929626,52.75338364,7,1.016450,False,"[""47.78165436"", ""45.14220810"", ""44.28862762"", ""44.56350708"", ""43.77102661"", ""44.05316925"", ""43.57723618"", ""42.96254730"", ""43.40110779"", ""44.13616180"", ""43.35651398"", ""44.77341461"", ""44.06719208"", ""43.81561279"", ""43.66929626""]",1,TrendWaveletAE,db3,db3,96,0,3,eq_fcast,8,43.49869381,0.91036391
trendwaveletae_search_r1,TrendWaveletAE_db3_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,65.788940,0.998942,15.909986,2381.868164,nan,0.361318,0.249486,4763820,512,109.24,15,False,False,ReLU,MAX_EPOCHS,43.17857742,43.59379578,52.26680756,8,1.009616,False,"[""47.55302811"", ""45.21883392"", ""45.18782425"", ""43.90534592"", ""44.17892075"", ""44.50539780"", ""44.84782791"", ""43.63756561"", ""43.17857742"", ""43.63704300"", ""45.19303894"", ""44.00029755"", ""44.40578079"", ""43.40968704"", ""43.59379578""]",1,TrendWaveletAE,db3,db3,96,0,3,eq_fcast,12,43.78220401,0.92070276
trendwaveletae_search_r1,TrendWaveletAE_db3_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.746704,1.009850,13.749090,1992.580078,nan,0.357682,0.257855,4763820,512,108.92,15,False,False,ReLU,MAX_EPOCHS,43.10588455,43.14783859,52.63992691,11,1.000973,False,"[""47.90124512"", ""44.45558548"", ""44.08202362"", ""43.81758881"", ""45.17294312"", ""44.02776337"", ""43.90946960"", ""43.40285873"", ""43.44669724"", ""44.01234818"", ""43.16834641"", ""43.10588455"", ""43.40802383"", ""43.51742935"", ""43.14783859""]",1,TrendWaveletAE,db3,db3,96,0,3,eq_fcast,12,43.62970365,0.91082609
trendwaveletae_search_r1,TrendWaveletAE_db3_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,65.926132,0.988465,14.933175,2475.311035,nan,0.357980,0.250416,4763820,512,112.02,15,False,False,ReLU,MAX_EPOCHS,42.91483688,43.29467392,52.43595886,11,1.008851,False,"[""47.35456848"", ""43.63218689"", ""43.67920303"", ""43.96896744"", ""43.85286331"", ""43.54420471"", ""43.74281311"", ""43.74061203"", ""43.47044373"", ""43.12168884"", ""43.13747406"", ""42.91483688"", ""43.77719116"", ""43.15487289"", ""43.29467392""]",1,TrendWaveletAE,db3,db3,96,0,3,eq_fcast,12,43.35320836,0.91550213
trendwaveletae_search_r1,TrendWaveletAE_db3_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,64.350525,0.916229,15.015161,2287.772949,nan,0.328057,0.217329,4702260,512,109.51,15,False,False,ReLU,MAX_EPOCHS,43.11364746,43.11364746,52.49694443,14,1.000000,False,"[""47.55091858"", ""43.73278809"", ""44.16411209"", ""44.21301651"", ""44.17391968"", ""43.55828857"", ""43.44518280"", ""44.38922882"", ""43.81858826"", ""44.13278580"", ""43.52566147"", ""44.18564606"", ""43.34896469"", ""43.98887634"", ""43.11364746""]",1,TrendWaveletAE,db3,db3,94,0,3,lt_fcast,8,43.52658455,0.91536790
trendwaveletae_search_r1,TrendWaveletAE_db3_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.814384,0.972373,14.759461,2208.773193,nan,0.349903,0.241825,4702260,512,106.07,15,False,False,ReLU,MAX_EPOCHS,43.34272003,43.34272003,52.57901382,14,1.000000,False,"[""49.33296585"", ""44.82122803"", ""44.83610916"", ""44.04141235"", ""43.88333130"", ""44.17007446"", ""43.86401749"", ""44.69815826"", ""44.18555832"", ""44.03906631"", ""44.03548050"", ""43.40058136"", ""43.71941757"", ""43.70145416"", ""43.34272003""]",1,TrendWaveletAE,db3,db3,94,0,3,lt_fcast,8,43.47689739,0.88129503
trendwaveletae_search_r1,TrendWaveletAE_db3_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,64.474281,1.008025,14.421549,2016.203613,nan,0.353927,0.272744,4702260,512,106.24,15,False,False,ReLU,MAX_EPOCHS,42.55249023,43.50458145,53.22379303,12,1.022375,False,"[""48.62246323"", ""45.17609024"", ""44.27277756"", ""43.91235733"", ""43.63584137"", ""43.36974335"", ""43.60557938"", ""43.91392899"", ""44.43962860"", ""43.69039536"", ""43.22501755"", ""43.73448563"", ""42.55249023"", ""43.18702698"", ""43.50458145""]",1,TrendWaveletAE,db3,db3,94,0,3,lt_fcast,8,42.50796507,0.87424541
trendwaveletae_search_r1,TrendWaveletAE_db3_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,65.693756,0.993799,14.678340,2277.597656,nan,0.361800,0.266251,4743300,512,105.12,15,False,False,ReLU,MAX_EPOCHS,42.86921310,43.64531708,52.31621933,13,1.018104,False,"[""47.44145203"", ""44.57764435"", ""44.20982742"", ""44.55501556"", ""44.49130630"", ""44.07596970"", ""43.79782486"", ""44.88920212"", ""43.98410797"", ""44.48588181"", ""43.54125977"", ""43.75243759"", ""44.04515457"", ""42.86921310"", ""43.64531708""]",1,TrendWaveletAE,db3,db3,94,0,3,lt_fcast,12,43.82089608,0.92368370
trendwaveletae_search_r1,TrendWaveletAE_db3_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,67.229561,1.451952,17.318726,2665.477051,nan,0.511224,0.844157,4743300,512,104.96,15,False,False,ReLU,MAX_EPOCHS,43.01731110,43.05521774,52.47438049,1,1.000881,False,"[""48.04449844"", ""43.01731110"", ""44.07793427"", ""44.06225204"", ""43.89815903"", ""43.59451294"", ""43.05597687"", ""44.74803925"", ""43.41768646"", ""43.86011124"", ""43.96454239"", ""43.88835144"", ""43.55648041"", ""43.90137482"", ""43.05521774""]",1,TrendWaveletAE,db3,db3,94,0,3,lt_fcast,12,43.01731110,0.89536393
trendwaveletae_search_r1,TrendWaveletAE_db3_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,66.227379,1.150223,18.582470,2783.394531,nan,0.427906,0.482061,4743300,512,104.91,15,False,False,ReLU,MAX_EPOCHS,43.60419083,44.05932617,52.35003662,1,1.010438,False,"[""47.72642136"", ""43.60419083"", ""44.86442184"", ""44.29058456"", ""44.05586243"", ""43.84576797"", ""43.81033707"", ""44.84427261"", ""43.99712372"", ""43.75485992"", ""44.37791061"", ""44.77583313"", ""44.75826645"", ""44.32958221"", ""44.05932617""]",1,TrendWaveletAE,db3,db3,94,0,3,lt_fcast,12,43.54146520,0.91231364
trendwaveletae_search_r1,TrendWaveletAE_db20_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,66.176186,1.080202,14.424739,2143.393066,nan,0.387743,0.301684,4722780,512,107.19,15,False,False,ReLU,MAX_EPOCHS,42.90080261,42.92559052,52.53322220,12,1.000578,False,"[""46.44590759"", ""44.66384506"", ""44.95836258"", ""43.89743805"", ""43.93940353"", ""43.64836502"", ""44.14599228"", ""43.78834534"", ""43.76453018"", ""43.46513748"", ""44.13428879"", ""43.67932129"", ""42.90080261"", ""43.13636398"", ""42.92559052""]",1,TrendWaveletAE,db20,db20,96,0,3,eq_fcast,8,43.12775191,0.92855871
trendwaveletae_search_r1,TrendWaveletAE_db20_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.390488,1.105798,17.717405,2604.827881,nan,0.387286,0.325032,4722780,512,107.80,15,False,False,ReLU,MAX_EPOCHS,43.55171967,44.06903076,52.77497864,9,1.011878,False,"[""48.41918945"", ""44.82758331"", ""44.60369110"", ""43.93497849"", ""43.78914642"", ""45.30410004"", ""44.73463821"", ""43.95744324"", ""44.49541855"", ""43.55171967"", ""44.67117310"", ""45.28590775"", ""44.87842178"", ""43.61187363"", ""44.06903076""]",1,TrendWaveletAE,db20,db20,96,0,3,eq_fcast,8,43.75678486,0.90370750
trendwaveletae_search_r1,TrendWaveletAE_db20_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,66.867584,1.034677,15.978146,2698.924805,nan,0.374142,0.272547,4722780,512,107.99,15,False,False,ReLU,MAX_EPOCHS,42.85497284,42.97505188,52.74393082,9,1.002802,False,"[""46.54504395"", ""44.53975677"", ""43.96254349"", ""43.69356155"", ""43.91088486"", ""42.90338898"", ""43.83050919"", ""43.10251999"", ""43.47231674"", ""42.85497284"", ""43.21904755"", ""43.52574921"", ""43.90855026"", ""43.64376450"", ""42.97505188""]",1,TrendWaveletAE,db20,db20,96,0,3,eq_fcast,8,41.92090317,0.90065235
trendwaveletae_search_r1,TrendWaveletAE_db20_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,64.436920,1.004308,15.306299,2042.980225,nan,0.350821,0.260203,4763820,512,108.45,15,False,False,ReLU,MAX_EPOCHS,42.91031265,43.58225250,52.15461731,11,1.015659,False,"[""45.68512726"", ""45.59037018"", ""44.72314835"", ""44.39922714"", ""44.46070480"", ""44.19832611"", ""44.07503891"", ""43.43778229"", ""43.25159073"", ""43.72728348"", ""42.92304230"", ""42.91031265"", ""43.77284622"", ""43.14046097"", ""43.58225250""]",1,TrendWaveletAE,db20,db20,96,0,3,eq_fcast,12,43.22536733,0.94615841
trendwaveletae_search_r1,TrendWaveletAE_db20_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.778389,1.071594,14.352160,2233.569336,nan,0.369442,0.302956,4763820,512,107.13,15,False,False,ReLU,MAX_EPOCHS,43.84680939,44.01516724,52.79455185,11,1.003840,False,"[""48.65761566"", ""44.25517654"", ""44.06686020"", ""44.32290649"", ""44.10897064"", ""44.45612335"", ""44.30375290"", ""45.30969238"", ""44.49573898"", ""44.97497559"", ""44.75178528"", ""43.84680939"", ""43.95841217"", ""44.31668854"", ""44.01516724""]",1,TrendWaveletAE,db20,db20,96,0,3,eq_fcast,12,43.80497353,0.90026963
trendwaveletae_search_r1,TrendWaveletAE_db20_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,64.775574,0.997303,14.018445,1963.844971,nan,0.358078,0.273121,4763820,512,107.87,15,False,False,ReLU,MAX_EPOCHS,42.75694275,42.82956696,52.41561508,11,1.001699,False,"[""47.17531967"", ""44.62833023"", ""43.93627548"", ""44.23791885"", ""44.82294083"", ""44.22150040"", ""43.84026337"", ""43.34416580"", ""43.86078262"", ""43.16041946"", ""44.66347504"", ""42.75694275"", ""43.45892715"", ""43.46258163"", ""42.82956696""]",1,TrendWaveletAE,db20,db20,96,0,3,eq_fcast,12,43.67675393,0.92583907
trendwaveletae_search_r1,TrendWaveletAE_db20_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,65.198677,0.951981,14.195095,2234.129883,nan,0.335969,0.234201,4702260,512,105.55,15,False,False,ReLU,MAX_EPOCHS,43.15327072,43.15327072,52.55077362,14,1.000000,False,"[""47.88016510"", ""44.33957672"", ""45.16445541"", ""44.25496674"", ""44.42696381"", ""43.95485306"", ""44.60802841"", ""44.11513138"", ""44.20429993"", ""43.35159683"", ""43.50873947"", ""44.22447586"", ""43.92846680"", ""44.31705093"", ""43.15327072""]",1,TrendWaveletAE,db20,db20,94,0,3,lt_fcast,8,43.76203876,0.91399097
trendwaveletae_search_r1,TrendWaveletAE_db20_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.901932,1.085619,14.741912,2596.761230,nan,0.371893,0.323413,4702260,512,104.93,15,False,False,ReLU,MAX_EPOCHS,43.58573532,44.06933212,52.58112717,7,1.011095,False,"[""49.06231308"", ""45.14955139"", ""43.84212494"", ""44.41859055"", ""44.12166595"", ""44.40562057"", ""44.09431076"", ""43.58573532"", ""44.24961090"", ""44.20757675"", ""44.39955521"", ""43.62001038"", ""45.23834991"", ""44.58425522"", ""44.06933212""]",1,TrendWaveletAE,db20,db20,94,0,3,lt_fcast,8,43.70423471,0.89079034
trendwaveletae_search_r1,TrendWaveletAE_db20_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,66.796310,1.132271,15.296778,2576.178711,nan,0.396367,0.346991,4702260,512,105.58,15,False,False,ReLU,MAX_EPOCHS,43.63652420,44.15862656,53.71006012,6,1.011965,False,"[""47.94628143"", ""45.98695755"", ""44.50285339"", ""44.50708389"", ""45.06696320"", ""44.25021362"", ""43.63652420"", ""44.56102371"", ""45.74802780"", ""44.43242264"", ""43.96983719"", ""44.23157883"", ""44.69053650"", ""44.79967117"", ""44.15862656""]",1,TrendWaveletAE,db20,db20,94,0,3,lt_fcast,8,43.41213396,0.90543276
trendwaveletae_search_r1,TrendWaveletAE_db20_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,64.671967,1.121731,14.866529,2205.946289,nan,0.400602,0.361015,4743300,512,106.52,15,False,False,ReLU,MAX_EPOCHS,43.31180573,43.96802902,52.68173981,12,1.015151,False,"[""46.31920242"", ""44.98706055"", ""44.40829086"", ""44.15826416"", ""44.11151886"", ""45.24220657"", ""44.20833206"", ""44.27004623"", ""44.22536469"", ""43.99886703"", ""44.23125839"", ""43.90733337"", ""43.31180573"", ""43.95783997"", ""43.96802902""]",1,TrendWaveletAE,db20,db20,94,0,3,lt_fcast,12,43.90087534,0.94778997
trendwaveletae_search_r1,TrendWaveletAE_db20_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.263245,0.949482,13.394071,2045.688721,nan,0.337164,0.231667,4743300,512,105.11,15,False,False,ReLU,MAX_EPOCHS,43.41546631,43.41546631,52.57828140,14,1.000000,False,"[""47.50042343"", ""44.00187302"", ""45.14953613"", ""43.58301544"", ""44.43955231"", ""43.65757751"", ""44.22013092"", ""44.36577988"", ""45.19718170"", ""44.73772430"", ""43.71994400"", ""43.62635422"", ""44.10843277"", ""44.10153961"", ""43.41546631""]",1,TrendWaveletAE,db20,db20,94,0,3,lt_fcast,12,43.38241879,0.91330594
trendwaveletae_search_r1,TrendWaveletAE_db20_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,63.753788,0.877103,14.160650,2225.784180,nan,0.312489,0.214461,4743300,512,105.18,15,False,False,ReLU,MAX_EPOCHS,43.65118408,44.19849014,52.58380127,11,1.012538,False,"[""46.79247284"", ""44.12469482"", ""43.74140167"", ""44.42960739"", ""44.05456161"", ""44.62358475"", ""44.19292450"", ""44.28676987"", ""43.84281158"", ""43.86973572"", ""44.28742218"", ""43.65118408"", ""43.92263412"", ""44.07590485"", ""44.19849014""]",1,TrendWaveletAE,db20,db20,94,0,3,lt_fcast,12,43.74140167,0.93479568
trendwaveletae_search_r1,TrendWaveletAE_coif2_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,65.293121,0.983789,14.590966,2282.877197,nan,0.352000,0.262096,4722780,512,108.17,15,False,False,ReLU,MAX_EPOCHS,43.22765732,44.39406586,52.62276077,10,1.026983,False,"[""48.04087448"", ""44.71189880"", ""44.85074615"", ""45.17219543"", ""44.01644897"", ""43.91392899"", ""43.64062881"", ""44.42074585"", ""44.33803177"", ""44.10084152"", ""43.22765732"", ""43.82521057"", ""44.74165344"", ""43.82134247"", ""44.39406586""]",1,TrendWaveletAE,coif2,coif2,96,0,3,eq_fcast,8,43.82813604,0.91230929
trendwaveletae_search_r1,TrendWaveletAE_coif2_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.793922,1.034093,14.548029,2525.406006,nan,0.366350,0.285416,4722780,512,110.07,15,False,False,ReLU,MAX_EPOCHS,43.67423248,44.44822311,52.52997208,5,1.017722,False,"[""47.04439163"", ""44.92032623"", ""44.71990585"", ""44.57148743"", ""44.20681381"", ""43.67423248"", ""45.30426788"", ""44.23097229"", ""44.79966354"", ""44.52619934"", ""44.44342041"", ""43.75074005"", ""44.21680832"", ""44.27165604"", ""44.44822311""]",1,TrendWaveletAE,coif2,coif2,96,0,3,eq_fcast,8,43.14609739,0.91713583
