experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,arch_pattern,ae_variant,latent_dim_cfg,thetas_dim_cfg,trend_thetas_dim_cfg,meta_predicted_best,meta_convergence_score
trendae_search_r1,GenericAEBackcastAE_ld2_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,66.740936,1.286292,14.617331,2270.676514,nan,0.422595,0.430620,1750660,63.24,10,False,False,ReLU,MAX_EPOCHS,46.14657974,46.14657974,54.35122299,9,1.000000,False,"[""50.77989197"", ""48.15156555"", ""47.88071442"", ""47.02787781"", ""46.71176910"", ""46.98328781"", ""47.01052475"", ""46.15568542"", ""46.30017853"", ""46.14657974""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,5,3,46.711769,0.919887
trendae_search_r1,GenericAEBackcastAE_ld2_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,66.118553,1.223980,15.868058,2432.956543,nan,0.405343,0.409115,1750660,61.64,10,False,False,ReLU,MAX_EPOCHS,45.14847183,45.14847183,55.00248718,9,1.000000,False,"[""58.82598114"", ""51.31369781"", ""49.52137756"", ""47.98757172"", ""48.09326553"", ""46.95755768"", ""47.88267136"", ""46.60053635"", ""46.37789154"", ""45.14847183""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,5,3,46.937515,0.797904
trendae_search_r1,GenericAEBackcastAE_ld2_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,65.959373,1.067609,16.188551,2644.028076,nan,0.368166,0.281696,1750660,61.41,10,forecast,False,ReLU,MAX_EPOCHS,45.85262680,46.07544708,54.91016006,6,1.004859,False,"[""50.48550797"", ""48.21593857"", ""47.06914902"", ""47.20693970"", ""46.01511383"", ""46.32656860"", ""45.85262680"", ""45.97235870"", ""46.01412582"", ""46.07544708""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,5,3,46.015114,0.911452
trendae_search_r1,GenericAEBackcastAE_ld2_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,66.632339,1.290504,17.528532,2700.159668,nan,0.457380,0.500623,1750660,61.32,10,forecast,False,ReLU,MAX_EPOCHS,45.67026138,45.67026138,54.50476456,9,1.000000,False,"[""51.39647293"", ""48.33070374"", ""47.99223709"", ""47.20864105"", ""48.10167694"", ""47.83718109"", ""46.30912399"", ""46.60464096"", ""45.76163864"", ""45.67026138""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,5,3,47.208641,0.918519
trendae_search_r1,GenericAEBackcastAE_ld2_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,66.104034,1.151832,15.803344,2266.002930,nan,0.418900,0.359119,1750660,62.40,10,forecast,False,ReLU,MAX_EPOCHS,45.47616577,45.47616577,54.98585129,9,1.000000,False,"[""51.32957840"", ""48.07699203"", ""47.16992950"", ""47.10136032"", ""47.02793121"", ""46.56259155"", ""46.26561737"", ""45.94150925"", ""45.62488556"", ""45.47616577""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,5,3,46.562592,0.907130
trendae_search_r1,GenericAEBackcastAE_ld2_td5_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,66.017891,1.052708,14.762316,2147.301270,nan,0.405881,0.405174,1753230,60.29,10,False,False,ReLU,MAX_EPOCHS,45.35994720,46.25317383,55.63126755,6,1.019692,False,"[""50.83320236"", ""49.42459869"", ""48.49769592"", ""48.61835861"", ""48.21751022"", ""46.90725327"", ""45.35994720"", ""46.36316299"", ""45.44528580"", ""46.25317383""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,5,5,46.907253,0.922768
trendae_search_r1,GenericAEBackcastAE_ld2_td5_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,64.489059,1.304927,15.877490,2296.680420,nan,0.437008,0.514050,1753230,62.45,10,False,False,ReLU,MAX_EPOCHS,44.93751144,45.61801147,54.22983932,8,1.015143,False,"[""51.57262421"", ""50.11327362"", ""48.12063599"", ""48.21926117"", ""46.61466217"", ""46.81339264"", ""46.25938416"", ""45.83036804"", ""44.93751144"", ""45.61801147""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,5,5,46.614662,0.903864
trendae_search_r1,GenericAEBackcastAE_ld2_td5_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,65.068230,1.038192,15.194499,2426.189941,nan,0.375048,0.309144,1753230,60.55,10,False,False,ReLU,MAX_EPOCHS,44.46275711,44.51007080,55.27440262,6,1.001064,False,"[""49.84060669"", ""47.77742004"", ""46.68387604"", ""46.82730865"", ""46.18564224"", ""45.66593552"", ""44.46275711"", ""45.18036270"", ""45.67511368"", ""44.51007080""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,5,5,45.665936,0.916240
trendae_search_r1,GenericAEBackcastAE_ld2_td5_ttd5_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,65.411934,1.142966,16.905788,2456.194824,nan,0.425880,0.441851,1753230,62.03,10,forecast,False,ReLU,MAX_EPOCHS,44.58122635,45.48820114,55.78771210,7,1.020344,False,"[""51.15081024"", ""48.67602158"", ""48.36138535"", ""47.20922852"", ""46.21820068"", ""44.62007904"", ""44.93432999"", ""44.58122635"", ""45.83957291"", ""45.48820114""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,5,5,44.620079,0.872324
trendae_search_r1,GenericAEBackcastAE_ld2_td5_ttd5_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,65.101746,1.137643,16.667692,2583.279785,nan,0.403052,0.396417,1753230,61.36,10,forecast,False,ReLU,MAX_EPOCHS,45.48457718,45.48457718,54.31267548,9,1.000000,False,"[""50.86952972"", ""49.72219849"", ""48.68720627"", ""47.52814102"", ""46.60850143"", ""46.58588028"", ""45.89538193"", ""46.41360474"", ""46.22601700"", ""45.48457718""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,5,5,46.552149,0.915128
trendae_search_r1,GenericAEBackcastAE_ld2_td5_ttd5_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,64.306519,1.011566,15.664717,2475.299072,nan,0.354790,0.282693,1753230,62.16,10,forecast,False,ReLU,MAX_EPOCHS,44.95832443,44.95832443,54.84488678,9,1.000000,False,"[""50.07833862"", ""49.98189926"", ""47.82016373"", ""46.58633804"", ""46.26120758"", ""45.19204712"", ""45.71926498"", ""45.43814087"", ""45.63258743"", ""44.95832443""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,5,5,45.192047,0.902427
trendae_search_r1,GenericAEBackcastAE_ld2_td10_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,67.557259,1.074635,16.169641,2705.469727,nan,0.393831,0.291532,1791510,60.91,10,False,False,ReLU,MAX_EPOCHS,44.69596863,44.84262848,54.17943573,7,1.003281,False,"[""50.84341049"", ""48.98645401"", ""46.74093246"", ""46.08774948"", ""45.78486252"", ""45.60688019"", ""45.26327133"", ""44.69596863"", ""45.10678864"", ""44.84262848""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,10,3,45.470067,0.894316
trendae_search_r1,GenericAEBackcastAE_ld2_td10_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,65.055557,0.945484,14.010624,2398.572510,nan,0.332181,0.233259,1791510,62.90,10,False,False,ReLU,MAX_EPOCHS,44.35750198,44.43804550,54.46908951,8,1.001816,False,"[""51.90996552"", ""48.07380295"", ""47.20172119"", ""45.10480881"", ""44.86100388"", ""44.74106216"", ""45.53930664"", ""45.14694977"", ""44.35750198"", ""44.43804550""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,10,3,44.398022,0.855289
trendae_search_r1,GenericAEBackcastAE_ld2_td10_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,65.629189,1.086574,15.401534,2410.517822,nan,0.397932,0.339901,1791510,61.39,10,False,False,ReLU,MAX_EPOCHS,44.94367218,45.41053009,54.14952087,8,1.010388,False,"[""53.42252731"", ""49.59204483"", ""48.02501678"", ""47.50112152"", ""47.00737381"", ""46.20571899"", ""45.23237228"", ""45.34979248"", ""44.94367218"", ""45.41053009""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,10,3,46.205719,0.864911
trendae_search_r1,GenericAEBackcastAE_ld2_td10_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,65.859222,0.919892,14.721262,2159.164062,nan,0.331025,0.205357,1791510,62.63,10,forecast,False,ReLU,MAX_EPOCHS,44.16836929,44.16836929,54.25550842,9,1.000000,False,"[""50.73682785"", ""47.66613007"", ""46.65252686"", ""46.52046585"", ""45.61282730"", ""44.62362671"", ""44.85320663"", ""44.89656830"", ""44.67290497"", ""44.16836929""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,10,3,44.623627,0.879512
trendae_search_r1,GenericAEBackcastAE_ld2_td10_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,65.778732,1.147889,13.973599,2049.514648,nan,0.382213,0.349986,1791510,60.79,10,forecast,False,ReLU,MAX_EPOCHS,43.99493790,43.99493790,54.64627075,9,1.000000,False,"[""50.43054199"", ""48.89323807"", ""46.53945923"", ""46.46277237"", ""45.94851685"", ""45.13301086"", ""45.45719910"", ""44.46561813"", ""44.65124130"", ""43.99493790""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,10,3,45.133011,0.894954
trendae_search_r1,GenericAEBackcastAE_ld2_td10_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,65.636177,1.047374,15.735287,2380.824951,nan,0.361635,0.261452,1791510,61.96,10,forecast,False,ReLU,MAX_EPOCHS,44.24268341,44.35161591,54.46519852,8,1.002462,False,"[""59.88636398"", ""51.84856415"", ""48.22825623"", ""47.96968079"", ""46.95419693"", ""45.90722656"", ""45.40321350"", ""45.57174301"", ""44.24268341"", ""44.35161591""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,10,3,45.903394,0.766508
trendae_search_r1,GenericAEBackcastAE_ld2_td10_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,66.278687,1.237194,15.950611,2677.446533,nan,0.435554,0.447397,1794080,60.89,10,False,False,ReLU,MAX_EPOCHS,44.55303955,44.89920425,54.45130539,7,1.007770,False,"[""51.30559540"", ""49.63329315"", ""48.19610596"", ""46.93740463"", ""45.12570190"", ""44.98303223"", ""45.29788589"", ""44.55303955"", ""44.81446838"", ""44.89920425""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,10,5,44.943141,0.875989
trendae_search_r1,GenericAEBackcastAE_ld2_td10_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,65.227417,0.966601,15.013458,2284.082764,nan,0.340208,0.274982,1794080,62.64,10,False,False,ReLU,MAX_EPOCHS,45.07401657,45.07401657,55.46753311,9,1.000000,False,"[""51.54074860"", ""49.47964478"", ""47.86244965"", ""47.40825272"", ""47.25697327"", ""46.39375305"", ""46.01372910"", ""45.50693130"", ""45.46082687"", ""45.07401657""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,10,5,46.393753,0.900137
trendae_search_r1,GenericAEBackcastAE_ld2_td10_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,66.059959,1.191479,16.162504,2268.953857,nan,0.415034,0.373034,1794080,61.20,10,False,False,ReLU,MAX_EPOCHS,43.91183472,44.03952789,54.61940765,7,1.002908,False,"[""53.71093750"", ""50.50461197"", ""48.62318420"", ""46.44511414"", ""46.60692596"", ""45.09202576"", ""45.59327698"", ""43.91183472"", ""44.04862976"", ""44.03952789""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,10,5,45.092026,0.839532
trendae_search_r1,GenericAEBackcastAE_ld2_td10_ttd5_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,66.448936,1.128059,15.960220,2729.009277,nan,0.400789,0.344723,1794080,63.06,10,forecast,False,ReLU,MAX_EPOCHS,44.81484985,45.15472794,54.65708923,7,1.007584,False,"[""50.77862167"", ""49.08353806"", ""48.56304932"", ""47.70603561"", ""46.50741959"", ""46.65561295"", ""46.70587158"", ""44.81484985"", ""45.75522995"", ""45.15472794""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,10,5,46.507420,0.915886
trendae_search_r1,GenericAEBackcastAE_ld2_td10_ttd5_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,65.015923,1.239195,17.386602,2520.045898,nan,0.389103,0.436299,1794080,61.28,10,forecast,False,ReLU,MAX_EPOCHS,45.52722168,45.71604919,55.57709885,8,1.004148,False,"[""51.21805573"", ""48.74878693"", ""48.25619888"", ""47.34865570"", ""46.43040085"", ""46.05064774"", ""46.95458221"", ""45.82219315"", ""45.52722168"", ""45.71604919""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,10,5,46.050648,0.899110
trendae_search_r1,GenericAEBackcastAE_ld2_td10_ttd5_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,65.779556,1.076891,16.724936,2378.639404,nan,0.397925,0.326562,1794080,61.61,10,forecast,False,ReLU,MAX_EPOCHS,45.22108459,45.22108459,55.49147797,9,1.000000,False,"[""60.73449707"", ""50.51456833"", ""48.49694824"", ""47.68894196"", ""46.79216003"", ""45.73886108"", ""45.95935822"", ""46.51592636"", ""45.65890121"", ""45.22108459""]",1,trendae_ae_alternating,GenericAEBackcastAE,2,10,5,45.700414,0.752462
trendae_search_r1,GenericAEBackcastAE_ld8_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,65.788475,0.935963,15.602441,2561.669678,nan,0.346556,0.212022,1758370,60.41,10,False,False,ReLU,MAX_EPOCHS,45.58535767,45.96907806,54.00243378,8,1.008418,False,"[""50.21347427"", ""50.10881424"", ""48.77568054"", ""47.43689728"", ""47.13722610"", ""46.43822098"", ""45.90634537"", ""45.92914581"", ""45.58535767"", ""45.96907806""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,5,3,46.438221,0.924816
trendae_search_r1,GenericAEBackcastAE_ld8_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,65.763405,1.028005,16.308771,2358.523193,nan,0.354244,0.254186,1758370,62.33,10,False,False,ReLU,MAX_EPOCHS,45.65367889,45.65367889,54.08476639,9,1.000000,False,"[""51.28112030"", ""49.34456635"", ""47.44095612"", ""47.94227219"", ""46.85123062"", ""46.64448166"", ""46.34059906"", ""46.50344086"", ""45.98979568"", ""45.65367889""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,5,3,46.644482,0.909584
trendae_search_r1,GenericAEBackcastAE_ld8_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,65.032738,0.952975,17.271858,2817.362793,nan,0.341733,0.223426,1758370,61.31,10,False,False,ReLU,MAX_EPOCHS,45.10894012,45.47517776,55.12170029,7,1.008119,False,"[""50.17309952"", ""47.85202789"", ""47.78438950"", ""46.82015991"", ""46.26119614"", ""46.22202682"", ""46.23255539"", ""45.10894012"", ""45.31484222"", ""45.47517776""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,5,3,46.222027,0.921251
trendae_search_r1,GenericAEBackcastAE_ld8_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,64.788521,0.919307,16.715204,2742.444580,nan,0.331822,0.210240,1758370,63.18,10,forecast,False,ReLU,MAX_EPOCHS,44.74069977,44.74069977,54.22319031,9,1.000000,False,"[""50.16561890"", ""47.77556229"", ""47.09140778"", ""46.02569962"", ""46.59601593"", ""45.83316040"", ""45.50896072"", ""46.45232773"", ""45.05213928"", ""44.74069977""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,5,3,45.833160,0.913637
trendae_search_r1,GenericAEBackcastAE_ld8_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,65.538132,0.961327,16.542452,2765.881104,nan,0.345550,0.235367,1758370,60.92,10,forecast,False,ReLU,MAX_EPOCHS,45.07409286,45.07409286,54.16678619,9,1.000000,False,"[""51.51964188"", ""50.18500137"", ""46.91925812"", ""47.08299637"", ""47.45553589"", ""46.15941620"", ""45.75691605"", ""45.37964630"", ""45.58281326"", ""45.07409286""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,5,3,46.159416,0.895958
trendae_search_r1,GenericAEBackcastAE_ld8_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,66.361946,1.094410,15.528881,2630.538818,nan,0.369849,0.302670,1758370,61.56,10,forecast,False,ReLU,MAX_EPOCHS,45.64616013,46.05206680,55.14833450,8,1.008892,False,"[""51.51400757"", ""49.89465332"", ""47.36672211"", ""46.81168365"", ""46.52145767"", ""46.31646729"", ""46.64733887"", ""45.80289078"", ""45.64616013"", ""46.05206680""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,5,3,46.192197,0.896692
trendae_search_r1,GenericAEBackcastAE_ld8_td5_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,67.036728,1.094713,14.863119,2510.220215,nan,0.392264,0.293729,1760940,60.60,10,False,False,ReLU,MAX_EPOCHS,45.23820114,45.23820114,54.82189560,9,1.000000,False,"[""50.66109467"", ""48.47307968"", ""47.03430939"", ""46.71762466"", ""46.75341034"", ""45.63463211"", ""45.63844681"", ""45.95840454"", ""46.27950287"", ""45.23820114""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,5,5,45.634632,0.900783
trendae_search_r1,GenericAEBackcastAE_ld8_td5_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,66.155853,1.349532,16.931913,2764.018555,nan,0.431256,0.523749,1760940,63.66,10,False,False,ReLU,MAX_EPOCHS,44.62532043,44.62532043,54.28858948,9,1.000000,False,"[""51.67295456"", ""48.83813095"", ""46.84300995"", ""45.94611740"", ""45.46866608"", ""45.25121689"", ""45.18169403"", ""45.75635529"", ""45.78552628"", ""44.62532043""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,5,5,45.101654,0.872829
trendae_search_r1,GenericAEBackcastAE_ld8_td5_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,66.020508,1.148256,16.843380,2613.787354,nan,0.398627,0.315292,1760940,60.36,10,False,False,ReLU,MAX_EPOCHS,44.97141266,44.97141266,54.54042435,9,1.000000,False,"[""50.68422699"", ""48.58269882"", ""47.62007141"", ""46.47788239"", ""47.85488892"", ""45.75275040"", ""45.93772507"", ""45.45829773"", ""45.49380112"", ""44.97141266""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,5,5,45.752750,0.902702
trendae_search_r1,GenericAEBackcastAE_ld8_td5_ttd5_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,65.053368,0.773961,13.738902,1887.980103,nan,0.307563,0.171398,1760940,62.02,10,forecast,False,ReLU,MAX_EPOCHS,44.10401535,44.10401535,55.50795364,9,1.000000,False,"[""52.49149323"", ""49.83561325"", ""48.71186829"", ""47.31949997"", ""46.51278687"", ""45.48015976"", ""45.07608032"", ""45.14535522"", ""45.46517944"", ""44.10401535""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,5,5,45.480160,0.866429
trendae_search_r1,GenericAEBackcastAE_ld8_td5_ttd5_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,65.951515,1.039962,16.048779,2587.274170,nan,0.370782,0.264843,1760940,62.25,10,forecast,False,ReLU,MAX_EPOCHS,44.99328232,46.53830719,54.79458618,8,1.034339,False,"[""50.52179718"", ""48.65532684"", ""47.10198975"", ""48.17646027"", ""46.63785553"", ""45.55674362"", ""45.12164307"", ""45.33177185"", ""44.99328232"", ""46.53830719""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,5,5,45.556744,0.901725
trendae_search_r1,GenericAEBackcastAE_ld8_td5_ttd5_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,65.048042,0.820486,17.192812,2705.443604,nan,0.318417,0.182800,1760940,61.55,10,forecast,False,ReLU,MAX_EPOCHS,44.65298080,44.65298080,54.76939774,9,1.000000,False,"[""50.21763992"", ""50.12220001"", ""47.42304230"", ""47.34310913"", ""46.55323792"", ""45.16659546"", ""44.77970123"", ""44.77574539"", ""44.91233063"", ""44.65298080""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,5,5,45.166595,0.899417
trendae_search_r1,GenericAEBackcastAE_ld8_td10_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,65.401817,1.269971,15.850446,2294.213867,nan,0.455956,0.572941,1799220,59.93,10,False,False,ReLU,MAX_EPOCHS,44.44926834,44.56911469,54.65930557,5,1.002696,False,"[""50.10154343"", ""47.58173370"", ""45.96461487"", ""45.18553543"", ""45.01622009"", ""44.44926834"", ""46.28849792"", ""45.40078735"", ""44.49746704"", ""44.56911469""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,10,3,44.449268,0.887184
trendae_search_r1,GenericAEBackcastAE_ld8_td10_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,66.687233,1.124440,14.262287,2173.528076,nan,0.406851,0.320857,1799220,63.11,10,False,False,ReLU,MAX_EPOCHS,44.78628159,44.78628159,54.06525040,9,1.000000,False,"[""50.86724854"", ""48.54144287"", ""46.78776169"", ""46.23439407"", ""45.79564667"", ""45.94738007"", ""45.08251953"", ""44.96440506"", ""45.22160721"", ""44.78628159""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,10,3,45.702557,0.898467
trendae_search_r1,GenericAEBackcastAE_ld8_td10_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,65.048714,1.163320,16.220839,2277.647217,nan,0.383932,0.386636,1799220,60.27,10,False,False,ReLU,MAX_EPOCHS,45.00103760,45.42277527,54.19790649,4,1.009372,False,"[""51.33134842"", ""48.03130722"", ""45.96244431"", ""47.07439423"", ""45.00103760"", ""45.41926575"", ""45.54440689"", ""45.90622330"", ""45.04525375"", ""45.42277527""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,10,3,45.001038,0.876677
trendae_search_r1,GenericAEBackcastAE_ld8_td10_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,65.569992,0.975042,16.137486,2412.627686,nan,0.338098,0.239234,1799220,62.57,10,forecast,False,ReLU,MAX_EPOCHS,44.22880936,44.22880936,54.55884933,9,1.000000,False,"[""49.96669769"", ""47.91268539"", ""45.68784714"", ""46.00688553"", ""45.41046524"", ""45.29148102"", ""45.12274551"", ""44.89835358"", ""44.79679871"", ""44.22880936""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,10,3,45.221019,0.905023
trendae_search_r1,GenericAEBackcastAE_ld8_td10_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,65.908936,0.907648,16.296465,2654.557129,nan,0.333030,0.208630,1799220,61.96,10,forecast,False,ReLU,MAX_EPOCHS,44.28833008,44.77767944,54.11540985,8,1.011049,False,"[""50.88744736"", ""48.65464401"", ""48.94041824"", ""46.34449005"", ""45.91393280"", ""45.18914795"", ""45.60266876"", ""44.48733521"", ""44.28833008"", ""44.77767944""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,10,3,45.189148,0.888022
trendae_search_r1,GenericAEBackcastAE_ld8_td10_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,2,44,64.434334,1.004630,15.798381,2566.576660,nan,0.364721,0.293218,1799220,59.70,10,forecast,False,ReLU,MAX_EPOCHS,45.69383240,45.69383240,54.87258911,9,1.000000,False,"[""50.80776215"", ""48.04553223"", ""48.23789215"", ""46.16833878"", ""46.05185699"", ""45.87147522"", ""45.73332596"", ""46.20656204"", ""45.77770233"", ""45.69383240""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,10,3,45.779421,0.901032
trendae_search_r1,GenericAEBackcastAE_ld8_td10_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,0,42,66.387589,0.955145,15.675435,2645.626465,nan,0.345087,0.225393,1801790,60.11,10,False,False,ReLU,MAX_EPOCHS,44.64562225,44.72356033,55.38017273,7,1.001746,False,"[""54.15504074"", ""49.01304626"", ""47.79659653"", ""46.23900604"", ""45.51638031"", ""49.06001282"", ""45.51504135"", ""44.64562225"", ""45.21969986"", ""44.72356033""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,10,5,45.516380,0.840483
trendae_search_r1,GenericAEBackcastAE_ld8_td10_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcastAE']",Weather-96,144,96,192,10,1,True,1,43,66.653023,1.038716,15.361630,2507.705566,nan,0.377029,0.262305,1801790,62.02,10,False,False,ReLU,MAX_EPOCHS,43.80280304,44.61362839,54.12521362,7,1.018511,False,"[""51.17012787"", ""50.46661377"", ""48.24023438"", ""46.47815704"", ""45.27878571"", ""44.71785355"", ""44.87252808"", ""43.80280304"", ""43.88265991"", ""44.61362839""]",1,trendae_ae_alternating,GenericAEBackcastAE,8,10,5,44.704408,0.873643
