experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,latent_dim_cfg,thetas_dim_cfg
ae_pure_r2,GenericAE_ld4_td5_agF,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,0,42,66.273445,1.151072,15.981481,2626.559326,nan,0.437380,0.502553,3307560,256,153.08,15,forecast,False,ReLU,MAX_EPOCHS,43.35085297,43.36608124,54.34947586,8,1.000351,False,"[""53.01490021"", ""48.21479797"", ""45.70619583"", ""44.83506012"", ""43.84529495"", ""43.94707489"", ""43.90422821"", ""43.48597336"", ""43.35085297"", ""44.17989731"", ""44.52320099"", ""44.33881378"", ""43.46474457"", ""43.87139511"", ""43.36608124""]",2,GenericAE,4,5
ae_pure_r2,BottleneckGenericAE_ld16_td8_ag0,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,67.465805,1.604709,22.234016,3203.261963,nan,0.651949,1.873149,1958640,256,151.24,15,False,False,ReLU,MAX_EPOCHS,44.46320343,44.46320343,55.50186157,14,1.000000,False,"[""86.86289215"", ""73.31340027"", ""67.92723083"", ""61.03642654"", ""55.10694504"", ""51.17338943"", ""50.52250671"", ""49.03775787"", ""47.26744461"", ""46.15118408"", ""46.01917648"", ""45.02861786"", ""44.92830658"", ""44.84428787"", ""44.46320343""]",2,BottleneckGenericAE,16,8
ae_pure_r2,GenericAE_ld4_td5_agF,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,1,43,64.053024,1.111202,13.301882,1614.328613,nan,0.431275,0.541118,3307560,256,152.40,15,forecast,False,ReLU,MAX_EPOCHS,41.45656204,41.45656204,53.80213165,14,1.000000,False,"[""52.67174149"", ""46.10112762"", ""44.98717117"", ""43.68635559"", ""43.96298981"", ""43.19629288"", ""42.82028961"", ""43.20528030"", ""42.35335541"", ""42.63323593"", ""42.90970230"", ""43.22878265"", ""43.01609802"", ""42.83981705"", ""41.45656204""]",2,GenericAE,4,5
ae_pure_r2,BottleneckGenericAE_ld16_td8_ag0,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,66.269417,1.295016,19.904295,2939.114990,nan,0.512085,0.806500,1958640,256,152.59,15,False,False,ReLU,MAX_EPOCHS,45.35167313,45.35167313,55.38729858,14,1.000000,False,"[""97.74887848"", ""89.61469269"", ""85.55850220"", ""74.86602020"", ""63.65357208"", ""55.09137726"", ""49.85076904"", ""47.47878647"", ""46.17692947"", ""45.69480515"", ""46.34258270"", ""46.02878952"", ""46.37826920"", ""45.44372940"", ""45.35167313""]",2,BottleneckGenericAE,16,8
ae_pure_r2,GenericAE_ld4_td5_agF,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,2,44,64.644012,1.117368,14.978821,2421.735596,nan,0.425675,0.446006,3307560,256,153.57,15,forecast,False,ReLU,MAX_EPOCHS,42.64639664,43.75473022,54.29632568,10,1.025989,False,"[""53.02039719"", ""47.92255783"", ""46.01401901"", ""45.05101013"", ""44.59947586"", ""43.96765900"", ""43.04669952"", ""43.15439224"", ""44.19783783"", ""43.30920029"", ""42.64639664"", ""43.49761581"", ""43.73305511"", ""42.65371704"", ""43.75473022""]",2,GenericAE,4,5
ae_pure_r2,BottleneckGenericAE_ld16_td8_ag0,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,67.093887,1.375825,20.438396,3105.089600,nan,0.546472,1.019108,1958640,256,153.62,15,False,False,ReLU,MAX_EPOCHS,44.45133591,44.70549011,55.80830383,13,1.005718,False,"[""85.45521545"", ""77.08422852"", ""69.92025757"", ""66.18928528"", ""59.68350983"", ""58.19965744"", ""54.55076981"", ""50.53257370"", ""49.39357376"", ""49.22564316"", ""46.93075562"", ""46.71906662"", ""46.16861725"", ""44.45133591"", ""44.70549011""]",2,BottleneckGenericAE,16,8
ae_pure_r2,GenericAE_ld8_td5_ag0,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,0,42,66.013222,1.284062,16.907766,2419.383789,nan,0.497385,0.683160,3328080,256,148.76,15,False,False,ReLU,MAX_EPOCHS,44.01900864,44.60312653,53.94419861,9,1.013270,False,"[""77.60182190"", ""57.30236053"", ""48.09043884"", ""46.04866791"", ""45.28449631"", ""44.69357300"", ""44.04632568"", ""44.67863464"", ""45.29434586"", ""44.01900864"", ""44.43828583"", ""44.41731644"", ""44.31162643"", ""45.15497971"", ""44.60312653""]",2,GenericAE,8,5
ae_pure_r2,BottleneckGenericAE_ld16_td5_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,66.729164,1.234414,23.618940,3869.344971,nan,0.471837,0.530265,1934610,256,151.23,15,forecast,False,ReLU,MAX_EPOCHS,45.01943207,45.21718597,57.14110565,13,1.004393,False,"[""60.19835663"", ""51.72916794"", ""49.75256348"", ""48.16672516"", ""47.86887360"", ""47.59453964"", ""47.03761673"", ""46.36428070"", ""46.41420364"", ""45.90974426"", ""45.57844543"", ""45.28882980"", ""45.38693619"", ""45.01943207"", ""45.21718597""]",2,BottleneckGenericAE,16,5
ae_pure_r2,GenericAE_ld8_td5_ag0,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,1,43,66.266853,1.292124,17.898733,2723.946045,nan,0.495738,0.733826,3328080,256,151.70,15,False,False,ReLU,MAX_EPOCHS,43.72336960,44.19182968,54.18456650,6,1.010714,False,"[""58.97261429"", ""52.47824097"", ""48.53072357"", ""46.03988647"", ""44.50938797"", ""44.51346970"", ""43.72336960"", ""44.29620743"", ""43.84755325"", ""44.76507187"", ""44.59111023"", ""44.47114182"", ""44.23565674"", ""45.30522919"", ""44.19182968""]",2,GenericAE,8,5
ae_pure_r2,BottleneckGenericAE_ld16_td5_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,66.352028,1.406250,25.653599,3630.113770,nan,0.539394,0.836735,1934610,256,152.57,15,forecast,False,ReLU,MAX_EPOCHS,45.25659561,45.38931274,55.82540512,12,1.002933,False,"[""62.61766434"", ""54.26593018"", ""50.94290924"", ""50.09433746"", ""48.71991348"", ""47.77316666"", ""47.36525345"", ""46.80372238"", ""46.50602722"", ""46.12789917"", ""45.87033844"", ""45.50359726"", ""45.25659561"", ""46.59432983"", ""45.38931274""]",2,BottleneckGenericAE,16,5
ae_pure_r2,GenericAE_ld8_td5_ag0,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,2,44,65.231064,1.113404,16.008329,2180.426514,nan,0.419521,0.422694,3328080,256,149.10,15,False,False,ReLU,MAX_EPOCHS,43.68288040,44.90908813,54.01507568,9,1.028071,False,"[""73.21971130"", ""68.16302490"", ""47.40525818"", ""45.34024811"", ""44.19711685"", ""43.72981644"", ""44.55544281"", ""44.40015411"", ""43.76687622"", ""43.68288040"", ""43.88355255"", ""44.69362640"", ""44.12109375"", ""44.84726334"", ""44.90908813""]",2,GenericAE,8,5
ae_pure_r2,BottleneckGenericAE_ld16_td5_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,68.404083,1.438647,23.089312,3739.105957,nan,0.562970,0.975722,1934610,256,150.43,15,forecast,False,ReLU,MAX_EPOCHS,45.92224884,45.96974945,56.80591583,13,1.001034,False,"[""59.16677094"", ""52.58299637"", ""49.98538971"", ""48.29631042"", ""48.83471298"", ""47.88643265"", ""47.97901917"", ""47.61503220"", ""47.19744110"", ""47.24518585"", ""47.15413666"", ""47.21886063"", ""46.01156235"", ""45.92224884"", ""45.96974945""]",2,BottleneckGenericAE,16,5
ae_pure_r2,GenericAE_ld8_td5_agF,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,0,42,66.358482,1.425894,18.578970,2818.192139,nan,0.553355,0.971926,3328080,256,150.41,15,forecast,False,ReLU,MAX_EPOCHS,42.41868973,44.46826935,54.09318924,9,1.048318,False,"[""51.52486038"", ""49.14306259"", ""45.67830658"", ""44.87109375"", ""44.98838806"", ""43.88476944"", ""42.98056412"", ""42.94312668"", ""44.02735901"", ""42.41868973"", ""42.72940445"", ""43.02902222"", ""43.51057434"", ""44.22616196"", ""44.46826935""]",2,GenericAE,8,5
ae_pure_r2,BottleneckGenericAE_ld8_td10_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,65.283028,1.223820,20.032093,2894.384521,nan,0.480799,0.613525,1933620,256,149.77,15,forecast,False,ReLU,MAX_EPOCHS,44.65052414,44.65052414,55.22241592,14,1.000000,False,"[""57.86495972"", ""50.90391159"", ""49.91296005"", ""48.37337875"", ""47.26585770"", ""47.39496613"", ""47.12692642"", ""45.82899094"", ""45.95709991"", ""45.67169571"", ""45.16189194"", ""44.96299362"", ""45.36358643"", ""45.39031982"", ""44.65052414""]",2,BottleneckGenericAE,8,10
ae_pure_r2,GenericAE_ld8_td5_agF,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,1,43,67.939224,1.096038,14.727428,2520.123291,nan,0.403823,0.319778,3328080,256,147.47,15,forecast,False,ReLU,MAX_EPOCHS,43.40060425,43.99018097,54.09453583,8,1.013585,False,"[""51.24613190"", ""48.21248627"", ""45.75622559"", ""45.09361267"", ""44.98901367"", ""43.94394302"", ""43.67075729"", ""44.98664856"", ""43.40060425"", ""44.57947159"", ""43.82402420"", ""44.02884674"", ""44.32980728"", ""44.44705963"", ""43.99018097""]",2,GenericAE,8,5
ae_pure_r2,BottleneckGenericAE_ld8_td10_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,66.999176,1.145552,20.426828,3147.061279,nan,0.444750,0.463940,1933620,256,148.21,15,forecast,False,ReLU,MAX_EPOCHS,44.12551498,44.12551498,55.26739502,14,1.000000,False,"[""58.46375275"", ""50.84558105"", ""49.35057831"", ""47.77970123"", ""47.60396957"", ""46.15681076"", ""45.99510956"", ""45.58387756"", ""46.09013367"", ""45.39864349"", ""44.71088028"", ""44.57862091"", ""45.30553436"", ""44.87443924"", ""44.12551498""]",2,BottleneckGenericAE,8,10
ae_pure_r2,GenericAE_ld8_td5_agF,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,2,44,63.623203,1.044299,12.512468,1504.332520,nan,0.397765,0.374807,3328080,256,147.98,15,forecast,False,ReLU,MAX_EPOCHS,42.90923309,42.90923309,53.72468185,14,1.000000,False,"[""51.25189972"", ""48.56314087"", ""45.08910370"", ""44.06410980"", ""44.04907608"", ""43.55022812"", ""44.00959778"", ""43.88587952"", ""43.38173676"", ""43.13899994"", ""44.12522507"", ""43.01388550"", ""43.50350952"", ""42.96460724"", ""42.90923309""]",2,GenericAE,8,5
ae_pure_r2,BottleneckGenericAE_ld8_td10_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,66.185898,1.191637,19.639038,3033.495850,nan,0.462566,0.536133,1933620,256,149.81,15,forecast,False,ReLU,MAX_EPOCHS,44.47364426,44.95420074,55.37459183,12,1.010805,False,"[""58.78570557"", ""50.92048645"", ""49.31858063"", ""48.04317856"", ""46.91548920"", ""46.74701309"", ""45.50176239"", ""45.65266800"", ""45.31798553"", ""45.50366974"", ""45.25018311"", ""44.67793274"", ""44.47364426"", ""45.21579361"", ""44.95420074""]",2,BottleneckGenericAE,8,10
ae_pure_r2,GenericAE_ld16_td5_ag0,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,0,42,68.023834,1.263197,16.469929,2665.823242,nan,0.485205,0.620092,3369120,256,151.12,15,False,False,ReLU,MAX_EPOCHS,43.27742386,43.90279388,53.78856659,6,1.014450,False,"[""62.96198273"", ""58.31070709"", ""49.74696350"", ""45.96030045"", ""44.41824722"", ""44.45127869"", ""43.27742386"", ""43.48226166"", ""43.43692780"", ""43.56438828"", ""44.27786636"", ""44.88704300"", ""44.00391388"", ""44.06529617"", ""43.90279388""]",2,GenericAE,16,5
ae_pure_r2,BottleneckGenericAE_ld8_td8_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,65.677002,1.248857,22.184183,3158.016846,nan,0.480749,0.585970,1917600,256,152.73,15,forecast,False,ReLU,MAX_EPOCHS,44.35262299,44.35262299,55.87205887,14,1.000000,False,"[""57.83078766"", ""50.61476898"", ""49.33291245"", ""47.97229004"", ""47.05699539"", ""46.88446045"", ""46.82012177"", ""45.95042038"", ""45.62687683"", ""45.78337479"", ""45.54874420"", ""44.84706116"", ""44.96545410"", ""44.92001343"", ""44.35262299""]",2,BottleneckGenericAE,8,8
ae_pure_r2,GenericAE_ld16_td5_ag0,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,1,43,65.335030,1.182163,15.770083,2443.617188,nan,0.446034,0.540121,3369120,256,147.87,15,False,False,ReLU,MAX_EPOCHS,43.48184586,43.59886169,53.52528000,12,1.002691,False,"[""60.85303879"", ""54.86428833"", ""47.70475769"", ""45.64930344"", ""44.27626038"", ""45.95756149"", ""44.98698807"", ""43.54221725"", ""43.88291168"", ""43.97122955"", ""43.70598602"", ""43.62100983"", ""43.48184586"", ""43.70798492"", ""43.59886169""]",2,GenericAE,16,5
ae_pure_r2,BottleneckGenericAE_ld8_td8_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,66.009331,1.265246,21.643652,3207.142822,nan,0.482375,0.600059,1917600,256,150.00,15,forecast,False,ReLU,MAX_EPOCHS,44.54122162,44.54122162,55.42089844,14,1.000000,False,"[""57.13195801"", ""50.76143646"", ""49.64350891"", ""48.74818420"", ""48.12528610"", ""47.14334488"", ""46.59790039"", ""46.49363327"", ""46.03234863"", ""45.26914978"", ""45.02051926"", ""44.81831360"", ""45.19432449"", ""44.55321121"", ""44.54122162""]",2,BottleneckGenericAE,8,8
ae_pure_r2,GenericAE_ld16_td5_ag0,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,2,44,65.833015,1.217765,18.434725,2586.188965,nan,0.482310,0.719479,3369120,256,148.81,15,False,False,ReLU,MAX_EPOCHS,43.40635681,44.39128113,52.97743225,8,1.022691,False,"[""72.53482056"", ""68.87889099"", ""50.24673843"", ""45.66247177"", ""44.59199524"", ""44.52257919"", ""43.91072083"", ""43.56925583"", ""43.40635681"", ""43.92978287"", ""43.93481827"", ""44.71864319"", ""44.08297729"", ""43.93474960"", ""44.39128113""]",2,GenericAE,16,5
ae_pure_r2,BottleneckGenericAE_ld8_td8_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,67.218033,1.298960,21.510378,3293.893311,nan,0.511582,0.796245,1917600,256,150.66,15,forecast,False,ReLU,MAX_EPOCHS,44.49625778,44.49625778,55.46581268,14,1.000000,False,"[""59.18431854"", ""50.85255432"", ""48.64530182"", ""48.41303635"", ""46.87320328"", ""46.43704987"", ""46.53661346"", ""45.97103882"", ""45.27309418"", ""45.04457855"", ""45.23349380"", ""45.21262741"", ""44.61221695"", ""45.12917709"", ""44.49625778""]",2,BottleneckGenericAE,8,8
ae_pure_r2,GenericAE_ld16_td5_agF,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,0,42,65.587921,1.419825,17.793648,2844.835205,nan,0.567147,1.314681,3369120,256,148.96,15,forecast,False,ReLU,MAX_EPOCHS,42.74060822,43.31484604,53.58018112,7,1.013435,False,"[""51.58533859"", ""48.49868011"", ""45.10432434"", ""46.05941772"", ""45.08182144"", ""43.67070007"", ""44.26838684"", ""42.74060822"", ""42.96113205"", ""43.41235352"", ""43.08327866"", ""45.51617813"", ""44.16603851"", ""43.25204468"", ""43.31484604""]",2,GenericAE,16,5
ae_pure_r2,BottleneckGenericAE_ld8_td5_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,66.544327,1.349201,26.921162,4018.812500,nan,0.528629,0.669013,1893570,256,148.88,15,forecast,False,ReLU,MAX_EPOCHS,46.49543381,46.72838211,57.18170547,10,1.005010,False,"[""58.68267059"", ""53.66698456"", ""50.33180618"", ""48.73562241"", ""48.86440659"", ""48.45467758"", ""47.84628677"", ""47.76808167"", ""47.63804245"", ""46.79857635"", ""46.49543381"", ""46.83543015"", ""46.62181854"", ""46.67251587"", ""46.72838211""]",2,BottleneckGenericAE,8,5
ae_pure_r2,GenericAE_ld16_td5_agF,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,1,43,63.691711,1.123285,15.440607,2135.661133,nan,0.444720,0.579728,3369120,256,150.19,15,forecast,False,ReLU,MAX_EPOCHS,42.40023041,42.60305023,55.24203873,13,1.004783,False,"[""51.92070389"", ""49.08222198"", ""46.22040558"", ""43.88934326"", ""44.84888077"", ""44.15436554"", ""44.08399582"", ""44.09244156"", ""44.74135971"", ""44.37189865"", ""42.65753555"", ""43.17580795"", ""42.74678040"", ""42.40023041"", ""42.60305023""]",2,GenericAE,16,5
ae_pure_r2,BottleneckGenericAE_ld8_td5_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,66.111664,1.261158,22.043682,3258.277832,nan,0.491478,0.583529,1893570,256,151.13,15,forecast,False,ReLU,MAX_EPOCHS,45.76382828,45.81592560,56.29129410,13,1.001138,False,"[""58.80919266"", ""51.73704910"", ""49.74222565"", ""48.79179764"", ""48.45930862"", ""47.74568558"", ""47.29698181"", ""47.09667969"", ""46.83754349"", ""46.89516449"", ""46.24503708"", ""46.73208618"", ""46.17374039"", ""45.76382828"", ""45.81592560""]",2,BottleneckGenericAE,8,5
ae_pure_r2,GenericAE_ld16_td5_agF,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,2,44,66.426300,1.360142,16.607771,2400.169678,nan,0.542139,1.090064,3369120,256,151.74,15,forecast,False,ReLU,MAX_EPOCHS,41.92211914,42.71288300,53.08899689,7,1.018863,False,"[""51.51262283"", ""48.19704819"", ""45.38873672"", ""45.64039230"", ""43.74467468"", ""44.82445145"", ""42.73968124"", ""41.92211914"", ""42.39834595"", ""42.45968628"", ""43.45789337"", ""43.74875259"", ""42.28246689"", ""42.85134506"", ""42.71288300""]",2,GenericAE,16,5
ae_pure_r2,BottleneckGenericAE_ld8_td5_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,68.304214,1.590695,21.564877,3114.083740,nan,0.632843,1.224754,1893570,256,152.70,15,forecast,False,ReLU,MAX_EPOCHS,45.70075989,45.70075989,56.81015778,14,1.000000,False,"[""59.49122238"", ""51.85124588"", ""50.33674240"", ""48.73074341"", ""47.67288589"", ""48.01260757"", ""47.75534058"", ""46.78886414"", ""46.47154999"", ""46.93765640"", ""46.50304794"", ""46.10133743"", ""45.77226257"", ""46.24800873"", ""45.70075989""]",2,BottleneckGenericAE,8,5
ae_pure_r2,BottleneckGenericAE_ld2_td8_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,67.433868,1.602825,27.506489,4415.599121,nan,0.638735,1.366544,1886820,256,151.47,15,forecast,False,ReLU,MAX_EPOCHS,46.07017517,46.12061310,56.79154968,13,1.001095,False,"[""54.45484161"", ""50.82682800"", ""50.25428391"", ""49.01620865"", ""48.51234055"", ""47.60873795"", ""47.92243576"", ""47.25014114"", ""46.97747803"", ""46.72885895"", ""46.85366058"", ""46.38658142"", ""46.26311493"", ""46.07017517"", ""46.12061310""]",2,BottleneckGenericAE,2,8
ae_pure_r2,BottleneckGenericAE_ld4_td10_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,65.956398,1.389855,20.607775,3008.174072,nan,0.549983,1.025123,1913100,256,150.79,15,forecast,False,ReLU,MAX_EPOCHS,44.74679565,44.74679565,55.48109436,14,1.000000,False,"[""53.56043243"", ""50.39188766"", ""48.94884872"", ""47.68015671"", ""46.46992493"", ""46.99957275"", ""45.83911133"", ""45.94003677"", ""45.38854218"", ""44.81233215"", ""44.94630432"", ""44.85086060"", ""45.95168686"", ""45.23840714"", ""44.74679565""]",2,BottleneckGenericAE,4,10
ae_pure_r2,BottleneckGenericAE_ld2_td8_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,67.394157,1.472235,25.426649,4101.150879,nan,0.574508,1.013945,1886820,256,150.91,15,forecast,False,ReLU,MAX_EPOCHS,46.23534012,46.24829102,56.88496399,10,1.000280,False,"[""54.12491989"", ""51.15719986"", ""50.61589432"", ""49.50442886"", ""48.61104965"", ""48.98125458"", ""47.56507111"", ""47.57320404"", ""47.08880997"", ""46.74403000"", ""46.23534012"", ""46.30552673"", ""46.92327118"", ""46.91267395"", ""46.24829102""]",2,BottleneckGenericAE,2,8
ae_pure_r2,BottleneckGenericAE_ld4_td10_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,65.767746,1.249505,18.960016,2734.856201,nan,0.485189,0.642073,1913100,256,151.45,15,forecast,False,ReLU,MAX_EPOCHS,44.35352707,45.34671402,56.67877960,13,1.022393,False,"[""55.22827911"", ""50.47616196"", ""49.31040573"", ""47.85839844"", ""47.42575455"", ""47.28049469"", ""46.58487320"", ""46.49878311"", ""45.78063965"", ""45.25685883"", ""44.91324234"", ""44.92984390"", ""44.86493683"", ""44.35352707"", ""45.34671402""]",2,BottleneckGenericAE,4,10
ae_pure_r2,BottleneckGenericAE_ld2_td8_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,66.747459,1.471387,23.977423,3502.128174,nan,0.584917,1.123079,1886820,256,150.72,15,forecast,False,ReLU,MAX_EPOCHS,45.66126633,45.66126633,56.92092133,14,1.000000,False,"[""55.90296555"", ""50.43804169"", ""50.22873688"", ""49.57225800"", ""49.54595947"", ""49.12902451"", ""48.84992218"", ""47.94608688"", ""47.90690231"", ""47.31962204"", ""47.05644226"", ""47.04049301"", ""46.20238876"", ""45.93169785"", ""45.66126633""]",2,BottleneckGenericAE,2,8
ae_pure_r2,BottleneckGenericAE_ld4_td10_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,67.211426,1.290238,20.917061,3399.940430,nan,0.499143,0.667444,1913100,256,151.81,15,forecast,False,ReLU,MAX_EPOCHS,44.63520813,44.63520813,55.42298508,14,1.000000,False,"[""56.95498657"", ""50.39139557"", ""48.42032242"", ""47.77251053"", ""47.04999924"", ""46.19403458"", ""45.59977341"", ""44.76712036"", ""45.57857895"", ""45.25718689"", ""45.00653839"", ""44.69349289"", ""45.19685364"", ""44.67106628"", ""44.63520813""]",2,BottleneckGenericAE,4,10
ae_pure_r2,BottleneckGenericAE_ld2_td10_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,68.765656,1.483912,19.642611,3125.895508,nan,0.572867,1.004374,1902840,256,151.76,15,forecast,False,ReLU,MAX_EPOCHS,44.40799332,44.88736343,56.19450378,13,1.010795,False,"[""53.30168533"", ""51.39614105"", ""49.85331726"", ""48.85734940"", ""47.80838776"", ""47.44109344"", ""46.71365738"", ""45.87576294"", ""45.81401062"", ""45.85664749"", ""45.05883026"", ""44.56658173"", ""44.66883469"", ""44.40799332"", ""44.88736343""]",2,BottleneckGenericAE,2,10
ae_pure_r2,BottleneckGenericAE_ld4_td8_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,66.899086,1.406212,22.220888,3536.275146,nan,0.554388,1.002034,1897080,256,154.26,15,forecast,False,ReLU,MAX_EPOCHS,44.75038147,45.54172897,55.97742081,13,1.017684,False,"[""55.11591721"", ""50.75162506"", ""49.06731415"", ""48.09842682"", ""48.45280457"", ""46.80764008"", ""46.89704895"", ""46.22472763"", ""45.91157150"", ""45.42240906"", ""45.28546906"", ""45.35245514"", ""46.07102203"", ""44.75038147"", ""45.54172897""]",2,BottleneckGenericAE,4,8
ae_pure_r2,BottleneckGenericAE_ld2_td10_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,66.406540,1.425088,21.712883,3489.987305,nan,0.560755,1.030343,1902840,256,153.35,15,forecast,False,ReLU,MAX_EPOCHS,45.44130325,45.44130325,56.73669052,14,1.000000,False,"[""54.16013718"", ""50.59899521"", ""49.26009369"", ""48.06711578"", ""48.47734451"", ""47.54804993"", ""46.67023849"", ""46.84552765"", ""46.44527054"", ""45.65151215"", ""45.75218964"", ""45.69808578"", ""45.61251831"", ""45.67877960"", ""45.44130325""]",2,BottleneckGenericAE,2,10
ae_pure_r2,BottleneckGenericAE_ld4_td8_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,66.389168,1.309057,19.926687,2940.502441,nan,0.516375,0.823066,1897080,256,153.41,15,forecast,False,ReLU,MAX_EPOCHS,45.20074463,45.20074463,55.39713669,14,1.000000,False,"[""54.21070480"", ""50.39379120"", ""49.06856155"", ""48.09069061"", ""48.56419373"", ""47.59146500"", ""46.76101685"", ""46.20228195"", ""46.41105652"", ""46.12056732"", ""45.39736938"", ""45.29091263"", ""45.66038132"", ""45.57384872"", ""45.20074463""]",2,BottleneckGenericAE,4,8
ae_pure_r2,BottleneckGenericAE_ld2_td10_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,67.385773,1.435324,19.957067,3001.608887,nan,0.558522,1.046977,1902840,256,150.25,15,forecast,False,ReLU,MAX_EPOCHS,45.07847595,45.07847595,56.57227707,14,1.000000,False,"[""54.80179596"", ""50.18159103"", ""48.95355988"", ""50.79849243"", ""47.85791016"", ""47.63538361"", ""46.70225906"", ""46.82943344"", ""46.19664383"", ""45.72539902"", ""46.02084351"", ""45.80107498"", ""45.53893280"", ""45.22071075"", ""45.07847595""]",2,BottleneckGenericAE,2,10
ae_pure_r2,BottleneckGenericAE_ld4_td8_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,68.306389,1.456675,22.732513,3562.780518,nan,0.580638,1.107126,1897080,256,152.00,15,forecast,False,ReLU,MAX_EPOCHS,45.29371262,45.40940094,55.66209412,12,1.002554,False,"[""55.92644119"", ""50.58763123"", ""48.66008377"", ""48.72884369"", ""47.64525223"", ""47.06741714"", ""46.94609451"", ""46.33368683"", ""45.83420563"", ""46.19462967"", ""45.87265015"", ""45.38745117"", ""45.29371262"", ""45.53866196"", ""45.40940094""]",2,BottleneckGenericAE,4,8
ae_pure_r2,BottleneckGenericAE_ld4_td8_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,68.306389,1.456675,22.732513,3562.780518,nan,0.580638,1.107126,1897080,256,152.43,15,forecast,False,ReLU,MAX_EPOCHS,45.29371262,45.40940094,55.66209412,12,1.002554,False,"[""55.92644119"", ""50.58763123"", ""48.66008377"", ""48.72884369"", ""47.64525223"", ""47.06741714"", ""46.94609451"", ""46.33368683"", ""45.83420563"", ""46.19462967"", ""45.87265015"", ""45.38745117"", ""45.29371262"", ""45.53866196"", ""45.40940094""]",2,BottleneckGenericAE,4,8
