experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,repeats_cfg,meta_predicted_best,meta_convergence_score
v3aelg_stackheight_sweep_weather_r1,Coif2_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,10,1,True,2,44,66.371170,0.991920,13.887743,2178.779785,nan,0.368994,0.244735,1804175,102.68,15,False,False,ReLU,MAX_EPOCHS,43.26728058,44.61473846,53.57848358,4,1.031143,False,"[""50.65646744"", ""45.71867371"", ""45.62895966"", ""44.00669861"", ""43.26728058"", ""43.73275757"", ""43.81143188"", ""44.86812210"", ""43.90474701"", ""43.63724518"", ""44.08760452"", ""44.60214233"", ""44.20915222"", ""45.28993607"", ""44.61473846""]",1,94,0,3,Coif2WaveletV3AELG,lt_fcast,32,5,43.26728058,0.85413142
v3aelg_stackheight_sweep_weather_r1,Coif2_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,4,1,True,0,42,65.230301,1.058595,15.735377,2272.402100,nan,0.389128,0.338865,824070,101.02,15,False,False,ReLU,MAX_EPOCHS,43.76093292,44.09794998,53.63772964,6,1.007701,False,"[""67.70584869"", ""52.67444992"", ""49.29771805"", ""45.90007782"", ""44.29497147"", ""43.88149261"", ""43.76093292"", ""45.02967453"", ""43.95679855"", ""44.78646851"", ""44.15082169"", ""43.87808990"", ""44.14073563"", ""44.64132309"", ""44.09794998""]",1,192,0,3,Coif2WaveletV3AELG,eq_bcast,32,2,43.05338382,0.63588870
v3aelg_stackheight_sweep_weather_r1,Coif2_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,4,1,True,1,43,65.417801,1.077728,14.833635,2337.219971,nan,0.375426,0.332828,824070,99.90,15,False,False,ReLU,MAX_EPOCHS,42.74544144,43.85753250,53.53443146,5,1.026017,False,"[""53.58892059"", ""49.96729660"", ""45.29377747"", ""44.50657654"", ""42.78681183"", ""42.74544144"", ""43.22660446"", ""43.98695374"", ""43.52199554"", ""43.79829788"", ""44.02982712"", ""43.97975540"", ""45.14549255"", ""44.35319138"", ""43.85753250""]",1,192,0,3,Coif2WaveletV3AELG,eq_bcast,32,2,42.35177813,0.79030848
v3aelg_stackheight_sweep_weather_r1,Coif2_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,4,1,True,2,44,65.663612,0.902041,13.737804,2092.993408,nan,0.331919,0.200502,824070,100.70,15,False,False,ReLU,MAX_EPOCHS,43.20620346,44.39815903,53.53410339,8,1.027588,False,"[""54.74742889"", ""53.32091141"", ""48.80010223"", ""46.12121964"", ""44.59808350"", ""44.48801804"", ""44.75172043"", ""44.31072998"", ""43.20620346"", ""43.59733582"", ""43.76531601"", ""44.38361740"", ""44.34312439"", ""43.71265793"", ""44.39815903""]",1,192,0,3,Coif2WaveletV3AELG,eq_bcast,32,2,44.26003261,0.80844039
v3aelg_stackheight_sweep_weather_r1,Coif2_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,6,1,True,0,42,66.476189,1.016592,14.578053,2416.745850,nan,0.368041,0.249745,1236105,101.38,15,False,False,ReLU,MAX_EPOCHS,43.01801682,43.71020508,53.28007889,5,1.016091,False,"[""51.82559967"", ""46.37830734"", ""45.20798492"", ""44.31464767"", ""43.75880814"", ""43.01801682"", ""43.55165482"", ""43.15571594"", ""43.92003250"", ""43.66853333"", ""44.71281433"", ""43.92969131"", ""44.95517349"", ""44.84778214"", ""43.71020508""]",1,192,0,3,Coif2WaveletV3AELG,eq_bcast,32,3,43.01801682,0.83005343
v3aelg_stackheight_sweep_weather_r1,Coif2_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,6,1,True,1,43,65.709671,1.014429,14.094655,2131.274902,nan,0.365966,0.269726,1236105,102.02,15,False,False,ReLU,MAX_EPOCHS,43.40424347,44.41640854,52.92580795,4,1.023319,False,"[""51.59493256"", ""48.24220276"", ""45.72277451"", ""44.48203278"", ""43.40424347"", ""43.95543671"", ""44.04870605"", ""44.23385239"", ""44.39018631"", ""43.65207672"", ""44.40841293"", ""44.14041138"", ""44.55087280"", ""44.78721619"", ""44.41640854""]",1,192,0,3,Coif2WaveletV3AELG,eq_bcast,32,3,43.40424347,0.84125013
v3aelg_stackheight_sweep_weather_r1,Coif2_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,6,1,True,2,44,64.986351,0.910934,13.210765,1861.563843,nan,0.329353,0.209986,1236105,101.18,15,False,False,ReLU,MAX_EPOCHS,44.04219818,44.17639160,53.20253372,7,1.003047,False,"[""54.29189301"", ""48.13732529"", ""44.80727768"", ""44.54649353"", ""44.76502991"", ""44.18908310"", ""44.20993805"", ""44.04219818"", ""44.38763428"", ""44.15531921"", ""44.30326843"", ""44.62181473"", ""44.19865799"", ""44.43135071"", ""44.17639160""]",1,192,0,3,Coif2WaveletV3AELG,eq_bcast,32,3,44.07787066,0.81186837
v3aelg_stackheight_sweep_weather_r1,Coif2_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,8,1,True,0,42,65.072952,1.013153,15.375594,2247.098877,nan,0.380738,0.314016,1648140,102.77,15,False,False,ReLU,MAX_EPOCHS,43.53139877,44.63896942,52.97316360,4,1.025443,False,"[""51.76467896"", ""46.51018524"", ""45.08796310"", ""45.28753281"", ""43.53139877"", ""43.57342148"", ""44.13346481"", ""43.64207077"", ""44.15483856"", ""44.31210327"", ""44.82155991"", ""45.00828552"", ""44.62865067"", ""45.92544556"", ""44.63896942""]",1,192,0,3,Coif2WaveletV3AELG,eq_bcast,32,4,43.53139877,0.84094791
v3aelg_stackheight_sweep_weather_r1,Coif2_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,8,1,True,1,43,65.649864,0.970319,15.554340,2477.837402,nan,0.353448,0.238874,1648140,102.38,15,False,False,ReLU,MAX_EPOCHS,43.14747620,44.81478882,53.05734253,5,1.038642,False,"[""51.70112991"", ""45.80784225"", ""45.05831146"", ""43.62076950"", ""43.16848373"", ""43.14747620"", ""44.00214386"", ""43.67810059"", ""44.04732513"", ""44.15233612"", ""44.61165619"", ""44.09056854"", ""43.90694427"", ""43.94337082"", ""44.81478882""]",1,192,0,3,Coif2WaveletV3AELG,eq_bcast,32,4,43.11885900,0.83400226
v3aelg_stackheight_sweep_weather_r1,Coif2_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,8,1,True,2,44,66.328659,1.015777,13.344578,2086.270264,nan,0.373819,0.270489,1648140,103.35,15,False,False,ReLU,MAX_EPOCHS,43.74620438,45.33412552,53.23258209,5,1.036298,False,"[""50.90471649"", ""45.85174942"", ""44.18202209"", ""44.20286942"", ""44.72457504"", ""43.74620438"", ""44.49184418"", ""44.14436340"", ""44.86828232"", ""45.21796417"", ""44.22689819"", ""44.51714325"", ""45.26826859"", ""44.35879898"", ""45.33412552""]",1,192,0,3,Coif2WaveletV3AELG,eq_bcast,32,4,43.74620438,0.85937429
v3aelg_stackheight_sweep_weather_r1,Coif2_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,10,1,True,0,42,66.559692,0.984081,14.440400,2328.722412,nan,0.364981,0.240826,2060175,103.29,15,False,False,ReLU,MAX_EPOCHS,43.24409103,44.69940948,53.53054810,4,1.033654,False,"[""50.53366852"", ""45.46521378"", ""45.09304047"", ""44.32985306"", ""43.24409103"", ""44.39576721"", ""45.04770660"", ""44.62958145"", ""44.87015915"", ""44.95892334"", ""45.64845276"", ""44.87861252"", ""44.52075195"", ""44.75671768"", ""44.69940948""]",1,192,0,3,Coif2WaveletV3AELG,eq_bcast,32,5,43.24409103,0.85574810
v3aelg_stackheight_sweep_weather_r1,Coif2_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,10,1,True,1,43,66.864677,1.038043,15.204854,2571.414062,nan,0.382722,0.276584,2060175,104.60,15,False,False,ReLU,MAX_EPOCHS,43.03752899,44.49629974,53.32295227,6,1.033895,False,"[""49.96619415"", ""44.59362411"", ""45.42400742"", ""44.88043213"", ""44.45743179"", ""44.80087662"", ""43.03752899"", ""44.57135391"", ""44.98540878"", ""44.14311981"", ""44.83915710"", ""44.85530090"", ""44.02400970"", ""45.55140305"", ""44.49629974""]",1,192,0,3,Coif2WaveletV3AELG,eq_bcast,32,5,44.45743179,0.88975021
v3aelg_stackheight_sweep_weather_r1,Coif2_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,10,1,True,2,44,64.969803,0.972451,15.694317,2236.169434,nan,0.375041,0.298084,2060175,103.68,15,False,False,ReLU,MAX_EPOCHS,43.79679489,45.12465668,52.84371185,3,1.030319,False,"[""51.09529495"", ""44.63888168"", ""45.42483521"", ""43.79679489"", ""44.16262436"", ""43.82599258"", ""44.65588760"", ""43.94216156"", ""44.45575333"", ""44.66901779"", ""44.93135452"", ""44.57011414"", ""44.19315338"", ""44.68925095"", ""45.12465668""]",1,192,0,3,Coif2WaveletV3AELG,eq_bcast,32,5,43.79679489,0.85715906
v3aelg_stackheight_sweep_weather_r1,Coif2_lt_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,4,1,True,0,42,66.605637,1.160512,14.709131,2422.558594,nan,0.417727,0.376250,725766,102.34,15,False,False,ReLU,MAX_EPOCHS,43.32896042,43.94945145,54.06451416,7,1.014320,False,"[""57.64646149"", ""53.16450119"", ""49.03956985"", ""45.91907120"", ""44.00060654"", ""44.58730698"", ""43.38759995"", ""43.32896042"", ""43.74794769"", ""43.80053711"", ""43.56929779"", ""43.46161652"", ""43.49246979"", ""43.86413574"", ""43.94945145""]",1,96,0,3,Coif2WaveletV3AELG,lt_bcast,32,2,43.69493641,0.75798124
v3aelg_stackheight_sweep_weather_r1,Coif2_lt_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,4,1,True,1,43,65.608177,0.946827,15.306384,2408.152344,nan,0.341785,0.223363,725766,101.33,15,False,False,ReLU,MAX_EPOCHS,43.05078888,44.31369019,53.43679810,6,1.029335,False,"[""54.41387177"", ""50.12516403"", ""51.22234344"", ""46.43435287"", ""45.33921051"", ""43.98482513"", ""43.05078888"", ""43.89485550"", ""43.78845215"", ""44.27680206"", ""43.77838898"", ""43.33724594"", ""43.86456680"", ""44.11775208"", ""44.31369019""]",1,96,0,3,Coif2WaveletV3AELG,lt_bcast,32,2,43.95932975,0.80786991
v3aelg_stackheight_sweep_weather_r1,Coif2_lt_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,4,1,True,2,44,66.039177,0.876194,14.792420,2416.079834,nan,0.333858,0.197149,725766,101.50,15,False,False,ReLU,MAX_EPOCHS,43.03347015,43.29296875,54.04365540,13,1.006030,False,"[""54.02705002"", ""51.16616440"", ""51.20207596"", ""47.95711136"", ""45.02145767"", ""44.43954849"", ""44.12008286"", ""43.89479446"", ""43.93830109"", ""44.02931213"", ""44.31732178"", ""43.69854355"", ""43.28588104"", ""43.03347015"", ""43.29296875""]",1,96,0,3,Coif2WaveletV3AELG,lt_bcast,32,2,44.43954849,0.82254257
v3aelg_stackheight_sweep_weather_r1,Coif2_lt_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,6,1,True,0,42,66.285271,0.979004,13.839332,2309.462158,nan,0.351333,0.233070,1088649,101.22,15,False,False,ReLU,MAX_EPOCHS,43.65472412,44.34103394,53.80687714,7,1.015721,False,"[""52.36285400"", ""47.20592880"", ""45.26618576"", ""44.73728943"", ""44.59597015"", ""43.79640198"", ""43.71538544"", ""43.65472412"", ""44.21306610"", ""44.21567154"", ""44.79442215"", ""44.96030045"", ""44.78053284"", ""45.50487900"", ""44.34103394""]",1,96,0,3,Coif2WaveletV3AELG,lt_bcast,32,3,43.79640198,0.83640212
v3aelg_stackheight_sweep_weather_r1,Coif2_lt_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,6,1,True,1,43,67.037598,1.050158,14.984010,2160.490723,nan,0.398046,0.289512,1088649,102.20,15,False,False,ReLU,MAX_EPOCHS,43.06808853,44.74588776,53.55884933,5,1.038957,False,"[""51.34783936"", ""46.95152664"", ""44.98886871"", ""43.71368408"", ""43.63237000"", ""43.06808853"", ""43.25615692"", ""43.83825684"", ""43.83910751"", ""44.33570099"", ""44.82489014"", ""44.16464996"", ""44.08713150"", ""44.56541061"", ""44.74588776""]",1,96,0,3,Coif2WaveletV3AELG,lt_bcast,32,3,43.06808853,0.83875172
v3aelg_stackheight_sweep_weather_r1,Coif2_lt_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,6,1,True,2,44,65.541023,1.048519,16.308149,2148.341553,nan,0.389871,0.305698,1088649,101.23,15,False,False,ReLU,MAX_EPOCHS,43.51867294,43.96516037,53.42594528,5,1.010260,False,"[""52.16614532"", ""48.97759628"", ""46.72827148"", ""44.99238205"", ""44.15044403"", ""43.51867294"", ""44.21450424"", ""44.56906128"", ""43.88863373"", ""44.07522202"", ""44.10607910"", ""44.27267838"", ""44.19392776"", ""44.52862549"", ""43.96516037""]",1,96,0,3,Coif2WaveletV3AELG,lt_bcast,32,3,43.51867294,0.83423210
v3aelg_stackheight_sweep_weather_r1,Coif2_lt_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,8,1,True,0,42,66.407898,0.975608,14.756406,2448.557373,nan,0.350855,0.230712,1451532,102.90,15,False,False,ReLU,MAX_EPOCHS,43.46625900,44.57981491,53.02288437,5,1.025619,False,"[""51.43821335"", ""46.58488464"", ""44.84138489"", ""46.19607544"", ""43.54081726"", ""43.46625900"", ""43.54608536"", ""44.43216705"", ""44.02448654"", ""44.73241425"", ""44.33385086"", ""44.64170456"", ""44.04010391"", ""44.47702026"", ""44.57981491""]",1,96,0,3,Coif2WaveletV3AELG,lt_bcast,32,4,43.46625900,0.84501883
v3aelg_stackheight_sweep_weather_r1,Coif2_lt_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,8,1,True,1,43,66.483246,1.111427,14.672594,2208.651855,nan,0.398736,0.335847,1451532,101.88,15,False,False,ReLU,MAX_EPOCHS,42.64701462,44.04464340,52.50634003,3,1.032772,False,"[""51.61518478"", ""46.32292557"", ""44.78081894"", ""42.64701462"", ""42.94564819"", ""43.47178268"", ""43.75331497"", ""44.85664368"", ""43.76353455"", ""43.98948669"", ""44.04059219"", ""43.99507904"", ""44.36732864"", ""44.54586411"", ""44.04464340""]",1,96,0,3,Coif2WaveletV3AELG,lt_bcast,32,4,42.64701462,0.82624938
v3aelg_stackheight_sweep_weather_r1,Coif2_lt_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,8,1,True,2,44,66.315254,0.905864,15.251769,2367.522217,nan,0.334855,0.198295,1451532,102.67,15,False,False,ReLU,MAX_EPOCHS,43.32845306,43.58446884,53.51567078,5,1.005909,False,"[""51.63185501"", ""46.61534882"", ""44.46000671"", ""44.00388718"", ""43.39902878"", ""43.32845306"", ""44.04088974"", ""43.68398666"", ""44.45029449"", ""44.49915695"", ""43.57707214"", ""44.15875244"", ""44.31109619"", ""43.59104538"", ""43.58446884""]",1,96,0,3,Coif2WaveletV3AELG,lt_bcast,32,4,43.28143862,0.83827007
v3aelg_stackheight_sweep_weather_r1,Coif2_lt_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,10,1,True,0,42,65.637848,0.835928,15.623305,2430.214844,nan,0.325452,0.188852,1814415,102.75,15,False,False,ReLU,MAX_EPOCHS,43.21528244,43.21528244,53.51279449,14,1.000000,False,"[""49.92459869"", ""46.51830673"", ""44.62068558"", ""44.61193848"", ""43.52239227"", ""44.62421417"", ""44.16851425"", ""44.04890060"", ""43.46266937"", ""43.39751816"", ""44.41776657"", ""44.17637253"", ""44.12337494"", ""43.99152374"", ""43.21528244""]",1,96,0,3,Coif2WaveletV3AELG,lt_bcast,32,5,43.52239227,0.87176249
v3aelg_stackheight_sweep_weather_r1,Coif2_lt_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,10,1,True,1,43,65.755013,1.128464,15.490443,2335.834229,nan,0.404045,0.355208,1814415,103.95,15,False,False,ReLU,MAX_EPOCHS,43.29980087,43.77139664,53.42583466,6,1.010891,False,"[""50.10507202"", ""45.46678543"", ""44.94515991"", ""44.07432175"", ""43.53427505"", ""43.56777954"", ""43.29980087"", ""43.39987564"", ""43.80610275"", ""44.17965698"", ""43.94279099"", ""44.01390457"", ""44.15676117"", ""44.33445740"", ""43.77139664""]",1,96,0,3,Coif2WaveletV3AELG,lt_bcast,32,5,43.53427505,0.86885964
v3aelg_stackheight_sweep_weather_r1,Coif2_lt_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif2WaveletV3AELG']",Weather-96,144,96,192,10,1,True,2,44,65.624992,0.929527,14.697895,2300.880615,nan,0.341994,0.212650,1814415,102.86,15,False,False,ReLU,MAX_EPOCHS,43.57440948,43.78337479,52.72219086,4,1.004796,False,"[""50.31573105"", ""46.10044479"", ""44.87660599"", ""44.28430176"", ""43.57440948"", ""44.43922806"", ""43.71080017"", ""43.90641403"", ""43.73342896"", ""44.05877686"", ""43.94541931"", ""44.13100815"", ""43.89195251"", ""44.17942047"", ""43.78337479""]",1,96,0,3,Coif2WaveletV3AELG,lt_bcast,32,5,43.57440948,0.86601960
v3aelg_stackheight_sweep_weather_r1,Coif3_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif3WaveletV3AELG']",Weather-96,144,96,192,4,1,True,0,42,66.788063,0.953742,14.535723,2515.752197,nan,0.341919,0.220559,725766,101.50,15,False,False,ReLU,MAX_EPOCHS,43.24937820,43.90811920,53.54462814,13,1.015231,False,"[""57.70253372"", ""51.46910858"", ""49.05492783"", ""45.83096313"", ""43.97011566"", ""44.08001709"", ""44.77486038"", ""43.92868805"", ""43.27579498"", ""43.64886475"", ""44.00124359"", ""43.32049942"", ""43.42854309"", ""43.24937820"", ""43.90811920""]",1,96,0,3,Coif3WaveletV3AELG,eq_fcast,32,2,43.65702636,0.75658768
v3aelg_stackheight_sweep_weather_r1,Coif3_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif3WaveletV3AELG']",Weather-96,144,96,192,4,1,True,1,43,65.541496,0.921590,15.447254,2348.885498,nan,0.352697,0.250517,725766,100.07,15,False,False,ReLU,MAX_EPOCHS,43.63750839,44.46249390,53.53969955,8,1.018905,False,"[""55.50388718"", ""51.03160858"", ""47.24630737"", ""45.61382675"", ""44.76121140"", ""44.34891510"", ""43.92564392"", ""44.88807297"", ""43.63750839"", ""45.05042267"", ""44.79020691"", ""43.90676117"", ""44.08525085"", ""44.34390640"", ""44.46249390""]",1,96,0,3,Coif3WaveletV3AELG,eq_fcast,32,2,44.15336102,0.79550034
v3aelg_stackheight_sweep_weather_r1,Coif3_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif3WaveletV3AELG']",Weather-96,144,96,192,4,1,True,2,44,66.363403,1.044278,15.068384,2055.131104,nan,0.382184,0.278903,725766,101.57,15,False,False,ReLU,MAX_EPOCHS,42.77929688,45.74900055,53.80772400,7,1.069419,False,"[""53.46921539"", ""52.99161530"", ""49.69506073"", ""46.54429626"", ""45.16673279"", ""43.67210770"", ""43.16129684"", ""42.77929688"", ""42.87252045"", ""43.49212265"", ""43.94707489"", ""43.99905777"", ""43.89834976"", ""43.91413116"", ""45.74900055""]",1,96,0,3,Coif3WaveletV3AELG,eq_fcast,32,2,43.62032993,0.81580269
v3aelg_stackheight_sweep_weather_r1,Coif3_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif3WaveletV3AELG']",Weather-96,144,96,192,6,1,True,0,42,65.754280,0.965488,14.331687,2167.728271,nan,0.363791,0.260684,1088649,100.98,15,False,False,ReLU,MAX_EPOCHS,43.06436539,44.74195099,53.83979034,5,1.038955,False,"[""53.44138718"", ""48.25860596"", ""46.29873657"", ""44.20083618"", ""43.96215439"", ""43.06436539"", ""43.56595993"", ""43.27368546"", ""43.81711960"", ""43.46493912"", ""43.92139053"", ""44.47640610"", ""44.67114639"", ""44.58039474"", ""44.74195099""]",1,96,0,3,Coif3WaveletV3AELG,eq_fcast,32,3,43.04903304,0.80553734
v3aelg_stackheight_sweep_weather_r1,Coif3_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif3WaveletV3AELG']",Weather-96,144,96,192,6,1,True,1,43,65.681831,1.087472,14.980355,2126.296143,nan,0.382198,0.312737,1088649,102.25,15,False,False,ReLU,MAX_EPOCHS,42.58567047,45.23067856,53.22005844,4,1.062110,False,"[""51.64591599"", ""46.59672165"", ""44.93246460"", ""43.64081192"", ""42.58567047"", ""43.38896561"", ""43.87287903"", ""43.97274399"", ""44.57194519"", ""44.34526825"", ""45.11021042"", ""44.16287994"", ""44.99908066"", ""45.33493805"", ""45.23067856""]",1,96,0,3,Coif3WaveletV3AELG,eq_fcast,32,3,42.58567047,0.82456995
v3aelg_stackheight_sweep_weather_r1,Coif3_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif3WaveletV3AELG']",Weather-96,144,96,192,6,1,True,2,44,66.354752,1.036470,13.670017,1903.516113,nan,0.386724,0.282016,1088649,101.77,15,False,False,ReLU,MAX_EPOCHS,43.30363464,44.54052353,53.67496490,6,1.028563,False,"[""52.11122894"", ""49.71382523"", ""46.17053223"", ""45.65060806"", ""44.22424698"", ""43.83568573"", ""43.30363464"", ""44.17973328"", ""44.14386368"", ""44.12998581"", ""44.04653168"", ""44.16741562"", ""45.11441422"", ""44.22526550"", ""44.54052353""]",1,96,0,3,Coif3WaveletV3AELG,eq_fcast,32,3,43.83568573,0.84119463
v3aelg_stackheight_sweep_weather_r1,Coif3_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif3WaveletV3AELG']",Weather-96,144,96,192,8,1,True,0,42,66.247177,1.043361,14.052044,2188.233643,nan,0.394284,0.328333,1451532,103.11,15,False,False,ReLU,MAX_EPOCHS,43.23995590,44.70439911,53.32092667,4,1.033868,False,"[""52.00112152"", ""46.24963379"", ""44.37855911"", ""43.50849915"", ""43.23995590"", ""44.29487610"", ""43.36334610"", ""44.30822754"", ""44.54047394"", ""44.23490906"", ""44.43111801"", ""44.78847504"", ""44.71748352"", ""45.03217316"", ""44.70439911""]",1,96,0,3,Coif3WaveletV3AELG,eq_fcast,32,4,43.23995590,0.83151968
v3aelg_stackheight_sweep_weather_r1,Coif3_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif3WaveletV3AELG']",Weather-96,144,96,192,8,1,True,1,43,65.902824,1.277725,14.585853,2392.364014,nan,0.421328,0.453522,1451532,102.10,15,False,False,ReLU,MAX_EPOCHS,43.40249634,44.61075592,52.56541824,3,1.027838,False,"[""51.32715988"", ""45.96409607"", ""44.65215683"", ""43.40249634"", ""43.70290375"", ""43.84815979"", ""43.74111557"", ""44.07869720"", ""43.66692352"", ""45.21626663"", ""44.25323105"", ""45.15937424"", ""44.86721039"", ""44.39930725"", ""44.61075592""]",1,96,0,3,Coif3WaveletV3AELG,eq_fcast,32,4,43.40249634,0.84560487
v3aelg_stackheight_sweep_weather_r1,Coif3_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif3WaveletV3AELG']",Weather-96,144,96,192,8,1,True,2,44,65.810837,0.948639,14.713261,2375.936768,nan,0.342553,0.222959,1451532,102.94,15,False,False,ReLU,MAX_EPOCHS,43.26539612,43.46975708,53.75622940,5,1.004723,False,"[""51.82670212"", ""47.07361984"", ""45.34245300"", ""44.10086441"", ""43.32360077"", ""43.26539612"", ""44.37228775"", ""43.88817978"", ""44.00149155"", ""44.06076050"", ""44.45882034"", ""44.29338455"", ""44.17619324"", ""43.93090439"", ""43.46975708""]",1,96,0,3,Coif3WaveletV3AELG,eq_fcast,32,4,43.23338517,0.83419132
v3aelg_stackheight_sweep_weather_r1,Coif3_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'Coif3WaveletV3AELG']",Weather-96,144,96,192,10,1,True,0,42,65.251190,0.837155,14.403675,2238.539551,nan,0.320226,0.186457,1814415,103.09,15,False,False,ReLU,MAX_EPOCHS,43.39995193,44.34368896,53.12387848,6,1.021745,False,"[""50.59941483"", ""46.98402405"", ""45.85494232"", ""43.89153290"", ""43.95156479"", ""44.34650803"", ""43.39995193"", ""45.17521286"", ""44.68933868"", ""44.65224075"", ""44.42397690"", ""44.40877533"", ""44.40028381"", ""43.59953690"", ""44.34368896""]",1,96,0,3,Coif3WaveletV3AELG,eq_fcast,32,5,43.89153290,0.86743163
