model_type,config_name,dataset,horizon,backcast_length,n_stacks,n_blocks_per_stack,run,seed,mse,mae,denorm_mse,denorm_mae,smape,n_params,training_time_seconds,epochs_trained,stopping_reason,best_val_loss,loss_function,active_g,normalize,train_ratio,val_ratio,include_target,stack_types,n_pools_kernel_size,n_freq_downsample,sampling_style,steps_per_epoch,sampling_weights
NHiTSSliding,NHiTS-GenericVAE,weather,192,960,3,1,0,1,0.254476,0.305858,3791.889160,19.464752,79.521202,3118944,118.50,6,MAX_EPOCHS,0.52870566,MSELoss,False,True,0.7,0.1,True,['GenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericVAE,weather,192,960,3,1,1,2,0.249352,0.299213,3772.059814,19.131609,77.088394,3118944,118.60,6,MAX_EPOCHS,0.54147065,MSELoss,False,True,0.7,0.1,True,['GenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericVAE,weather,192,960,3,1,2,3,0.260111,0.308296,4064.103516,19.990677,79.198242,3118944,122.36,6,MAX_EPOCHS,0.52666450,MSELoss,False,True,0.7,0.1,True,['GenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericVAE,weather,192,960,3,1,3,4,0.248594,0.296059,3854.356689,20.008789,76.629929,3118944,122.06,6,MAX_EPOCHS,0.52458853,MSELoss,False,True,0.7,0.1,True,['GenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAELG+Coif2V3AELG+GenericAELG,weather,192,960,3,1,0,1,0.250782,0.300775,3349.154541,17.944042,80.136696,1719651,94.48,6,MAX_EPOCHS,0.52624857,MSELoss,False,True,0.7,0.1,True,"['TrendAELG', 'Coif2WaveletV3AELG', 'GenericAELG']",,,sliding,,uniform
NHiTSSliding,NHiTS-GenericVAE,weather,192,960,3,1,4,5,0.258744,0.308574,4032.681152,20.312521,80.592361,3118944,116.00,6,MAX_EPOCHS,0.54400849,MSELoss,False,True,0.7,0.1,True,['GenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAELG+Coif2V3AELG+GenericAELG,weather,192,960,3,1,1,2,0.245561,0.298679,3217.368896,17.795900,78.132698,1719651,89.12,6,MAX_EPOCHS,0.50246698,MSELoss,False,True,0.7,0.1,True,"['TrendAELG', 'Coif2WaveletV3AELG', 'GenericAELG']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAELG+Coif2V3AELG+GenericAELG,weather,192,960,3,1,2,3,0.246695,0.297607,3401.313965,17.686243,78.046829,1719651,91.06,6,MAX_EPOCHS,0.52089167,MSELoss,False,True,0.7,0.1,True,"['TrendAELG', 'Coif2WaveletV3AELG', 'GenericAELG']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAELG+Coif2V3AELG+GenericAELG,weather,192,960,3,1,3,4,0.247557,0.296087,3387.517334,17.695940,76.672211,1719651,94.05,6,MAX_EPOCHS,0.51195437,MSELoss,False,True,0.7,0.1,True,"['TrendAELG', 'Coif2WaveletV3AELG', 'GenericAELG']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAELG+Coif2V3AELG+GenericAELG,weather,192,960,3,1,4,5,0.251739,0.299681,3247.359131,17.422880,76.561874,1719651,94.10,6,MAX_EPOCHS,0.51789862,MSELoss,False,True,0.7,0.1,True,"['TrendAELG', 'Coif2WaveletV3AELG', 'GenericAELG']",,,sliding,,uniform
NHiTSSliding,NHiTS-Coif2WaveletV3AELG+TrendAELG+GenericAELG,weather,192,960,3,1,0,1,0.259059,0.311295,3717.022949,18.884388,82.095428,1719651,94.03,6,MAX_EPOCHS,0.52841061,MSELoss,False,True,0.7,0.1,True,"['Coif2WaveletV3AELG', 'TrendAELG', 'GenericAELG']",,,sliding,,uniform
NHiTSSliding,NHiTS-Coif2WaveletV3AELG+TrendAELG+GenericAELG,weather,192,960,3,1,1,2,0.244140,0.292007,3284.229736,18.036320,77.517853,1719651,94.52,6,MAX_EPOCHS,0.52047378,MSELoss,False,True,0.7,0.1,True,"['Coif2WaveletV3AELG', 'TrendAELG', 'GenericAELG']",,,sliding,,uniform
NHiTSSliding,NHiTS-Coif2WaveletV3AELG+TrendAELG+GenericAELG,weather,192,960,3,1,2,3,0.258473,0.305475,3510.411133,18.187580,78.971413,1719651,93.91,6,MAX_EPOCHS,0.51314580,MSELoss,False,True,0.7,0.1,True,"['Coif2WaveletV3AELG', 'TrendAELG', 'GenericAELG']",,,sliding,,uniform
NHiTSSliding,NHiTS-Coif2WaveletV3AELG+TrendAELG+GenericAELG,weather,192,960,3,1,3,4,0.243459,0.296376,3075.489502,17.568840,78.479385,1719651,93.52,6,MAX_EPOCHS,0.51244402,MSELoss,False,True,0.7,0.1,True,"['Coif2WaveletV3AELG', 'TrendAELG', 'GenericAELG']",,,sliding,,uniform
NHiTSSliding,NHiTS-Coif2WaveletV3AELG+TrendAELG+GenericAELG,weather,192,960,3,1,4,5,0.255129,0.300083,3223.293701,17.471842,77.006950,1719651,91.34,6,MAX_EPOCHS,0.51916772,MSELoss,False,True,0.7,0.1,True,"['Coif2WaveletV3AELG', 'TrendAELG', 'GenericAELG']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+GenericAE+Coif2WaveletV3AE,weather,192,960,3,1,0,1,0.251469,0.300276,3585.644775,17.893864,79.090126,1719603,87.64,6,MAX_EPOCHS,0.52409554,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'GenericAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+GenericAE+Coif2WaveletV3AE,weather,192,960,3,1,1,2,0.250472,0.298906,3318.420166,17.719406,78.284233,1719603,91.76,6,MAX_EPOCHS,0.52146393,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'GenericAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+GenericAE+Coif2WaveletV3AE,weather,192,960,3,1,2,3,0.256832,0.307977,3501.548340,18.232809,80.501244,1719603,90.99,6,MAX_EPOCHS,0.51733637,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'GenericAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+GenericAE+Coif2WaveletV3AE,weather,192,960,3,1,3,4,0.252038,0.305101,3710.126953,19.110630,78.523872,1719603,90.74,6,MAX_EPOCHS,0.50505900,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'GenericAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+GenericAE+Coif2WaveletV3AE,weather,192,960,3,1,4,5,0.245518,0.294778,3275.584717,17.411188,76.576736,1719603,91.30,6,MAX_EPOCHS,0.50608695,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'GenericAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2WaveletV3AE+GenericAE,weather,192,960,3,1,0,1,0.260095,0.310348,3366.995117,17.810966,82.031303,1719603,90.55,6,MAX_EPOCHS,0.51984113,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2WaveletV3AE+GenericAE,weather,192,960,3,1,1,2,0.242153,0.294809,3236.181641,17.490725,77.290382,1719603,92.28,6,MAX_EPOCHS,0.51173300,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2WaveletV3AE+GenericAE,weather,192,960,3,1,2,3,0.246149,0.295514,3549.111572,17.919765,77.507133,1719603,86.57,6,MAX_EPOCHS,0.51728350,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2WaveletV3AE+GenericAE,weather,192,960,3,1,3,4,0.238556,0.286959,3045.986328,17.009651,77.069977,1719603,89.49,6,MAX_EPOCHS,0.50999057,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2WaveletV3AE+GenericAE,weather,192,960,3,1,4,5,0.243994,0.294846,3271.933350,17.546326,75.993851,1719603,91.32,6,MAX_EPOCHS,0.51477551,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2WaveletV3AE+Coif2WaveletV3AE,weather,192,960,3,1,0,1,0.250153,0.299228,3591.509766,17.769791,77.920708,1326387,91.32,6,MAX_EPOCHS,0.51189035,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2WaveletV3AE+Coif2WaveletV3AE,weather,192,960,3,1,1,2,0.241816,0.295976,3326.960938,17.940689,79.070839,1326387,92.40,6,MAX_EPOCHS,0.51893312,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2WaveletV3AE+Coif2WaveletV3AE,weather,192,960,3,1,2,3,0.247209,0.294465,3517.935059,17.486385,76.172691,1326387,92.66,6,MAX_EPOCHS,0.51662827,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2WaveletV3AE+Coif2WaveletV3AE,weather,192,960,3,1,3,4,0.253441,0.303737,3428.594238,17.919018,79.591858,1326387,91.08,6,MAX_EPOCHS,0.50737375,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2WaveletV3AE+Coif2WaveletV3AE,weather,192,960,3,1,4,5,0.251772,0.305357,3396.862549,17.695768,78.418358,1326387,93.39,6,MAX_EPOCHS,0.51013333,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+TrendAE,weather,192,960,3,1,0,1,0.248495,0.299200,3202.155029,17.176178,80.052010,904758,89.32,6,MAX_EPOCHS,0.51943249,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+TrendAE,weather,192,960,3,1,1,2,0.238588,0.292204,3141.756348,17.379431,76.072128,904758,88.52,6,MAX_EPOCHS,0.51146019,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+TrendAE,weather,192,960,3,1,2,3,0.244445,0.295699,3170.177490,17.487448,78.880432,904758,90.82,6,MAX_EPOCHS,0.50523591,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+TrendAE,weather,192,960,3,1,3,4,0.243700,0.298473,3143.043945,17.460659,78.505394,904758,92.81,6,MAX_EPOCHS,0.50876677,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+TrendAE,weather,192,960,3,1,4,5,0.243124,0.293379,3065.804199,17.004021,76.653358,904758,93.52,6,MAX_EPOCHS,0.51403368,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+TrendAE,weather,192,960,3,1,0,1,0.242376,0.298038,3214.741211,17.686314,79.544685,904758,92.90,6,MAX_EPOCHS,0.50545478,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+TrendAE,weather,192,960,3,1,1,2,0.249767,0.300875,3308.357422,17.763792,75.938629,904758,93.30,6,MAX_EPOCHS,0.51806563,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+TrendAE,weather,192,960,3,1,2,3,0.248163,0.292960,3077.867188,16.739090,75.064758,904758,92.38,6,MAX_EPOCHS,0.51051313,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+TrendAE,weather,192,960,3,1,3,4,0.246322,0.297203,3164.051270,17.697950,77.692947,904758,86.97,6,MAX_EPOCHS,0.51811218,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+TrendAE,weather,192,960,3,1,4,5,0.250834,0.305910,3482.774414,18.505980,80.920151,904758,89.07,6,MAX_EPOCHS,0.51193112,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Symlet10WaveletV3AE+TrendAE,weather,192,960,3,1,0,1,0.248602,0.302336,3131.973145,16.910477,79.018013,904758,90.12,6,MAX_EPOCHS,0.50475234,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Symlet10WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Symlet10WaveletV3AE+TrendAE,weather,192,960,3,1,1,2,0.245291,0.295878,3059.419922,16.967138,78.680817,904758,91.10,6,MAX_EPOCHS,0.50312108,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Symlet10WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Symlet10WaveletV3AE+TrendAE,weather,192,960,3,1,2,3,0.241425,0.292466,3071.377930,17.365990,77.326607,904758,92.06,6,MAX_EPOCHS,0.50661904,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Symlet10WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Symlet10WaveletV3AE+TrendAE,weather,192,960,3,1,3,4,0.247655,0.298504,3032.570801,16.961655,77.682205,904758,92.19,6,MAX_EPOCHS,0.50875592,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Symlet10WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Symlet10WaveletV3AE+TrendAE,weather,192,960,3,1,4,5,0.239101,0.290442,3184.576172,17.480616,77.562210,904758,93.19,6,MAX_EPOCHS,0.51400155,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Symlet10WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+TrendAE,weather,192,960,3,1,0,1,0.244894,0.298469,3264.463623,17.586847,79.451591,904758,92.30,6,MAX_EPOCHS,0.51312667,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+TrendAE,weather,192,960,3,1,1,2,0.243794,0.298125,3239.797607,17.955584,77.425072,904758,89.53,6,MAX_EPOCHS,0.50965399,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+TrendAE,weather,192,960,3,1,2,3,0.238089,0.289275,3289.691650,17.473938,76.972031,904758,87.74,6,MAX_EPOCHS,0.50525457,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+TrendAE,weather,192,960,3,1,3,4,0.242074,0.290281,3060.251221,17.018892,74.531097,904758,89.70,6,MAX_EPOCHS,0.51568943,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+TrendAE,weather,192,960,3,1,4,5,0.249745,0.298939,3288.519287,17.596643,77.179672,904758,90.35,6,MAX_EPOCHS,0.51350003,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+HaarWaveletV3AE,weather,192,960,3,1,0,1,0.245327,0.298766,3415.311523,17.831318,78.548569,1326387,91.10,6,MAX_EPOCHS,0.50931662,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+HaarWaveletV3AE,weather,192,960,3,1,1,2,0.247025,0.296696,3529.892578,17.907291,77.828011,1326387,91.71,6,MAX_EPOCHS,0.51683623,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+HaarWaveletV3AE,weather,192,960,3,1,2,3,0.240027,0.290035,3371.032715,17.383062,76.920258,1326387,91.19,6,MAX_EPOCHS,0.51496029,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+HaarWaveletV3AE,weather,192,960,3,1,3,4,0.241234,0.297287,3428.325439,18.084572,79.421692,1326387,91.49,6,MAX_EPOCHS,0.51098543,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+HaarWaveletV3AE,weather,192,960,3,1,4,5,0.251938,0.302618,3262.577637,17.649708,78.714821,1326387,90.22,6,MAX_EPOCHS,0.50975049,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,192,960,3,1,0,1,0.255704,0.304988,3525.200439,17.746387,78.644295,1326387,89.82,6,MAX_EPOCHS,0.50484639,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,192,960,3,1,1,2,0.245221,0.298153,3325.613037,17.907942,78.726799,1326387,86.99,6,MAX_EPOCHS,0.50728703,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,192,960,3,1,2,3,0.243342,0.294713,3336.428223,17.891186,76.417717,1326387,88.71,6,MAX_EPOCHS,0.50807279,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,192,960,3,1,3,4,0.243825,0.293857,3291.906738,17.781040,77.469543,1326387,91.29,6,MAX_EPOCHS,0.50922585,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,192,960,3,1,4,5,0.246654,0.296521,3252.552002,17.348015,77.135811,1326387,91.63,6,MAX_EPOCHS,0.50505072,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,192,960,3,1,0,1,0.260157,0.309999,3509.020020,18.175825,82.348640,1719603,91.44,6,MAX_EPOCHS,0.52590346,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,192,960,3,1,1,2,0.249713,0.296826,3418.178467,17.688997,77.082512,1719603,92.24,6,MAX_EPOCHS,0.52453351,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,192,960,3,1,2,3,0.245982,0.295466,3305.225342,17.141666,77.701134,1719603,89.48,6,MAX_EPOCHS,0.50892335,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,192,960,3,1,3,4,0.237186,0.290780,3066.074219,16.824148,77.419044,1719603,90.89,6,MAX_EPOCHS,0.50061613,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,192,960,3,1,4,5,0.248236,0.298979,3257.546143,17.544844,76.787704,1719603,87.41,6,MAX_EPOCHS,0.51342857,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,192,960,3,1,0,1,0.249349,0.301182,3394.685059,17.495543,78.903938,1719603,88.46,6,MAX_EPOCHS,0.50971514,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,192,960,3,1,1,2,0.250803,0.298673,3507.670898,17.695452,78.331284,1719603,90.76,6,MAX_EPOCHS,0.51814282,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,192,960,3,1,2,3,0.252362,0.303321,3520.470703,18.721195,79.894188,1719603,90.96,6,MAX_EPOCHS,0.51547027,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,192,960,3,1,3,4,0.240608,0.289725,3318.902100,17.070883,75.762871,1719603,92.06,6,MAX_EPOCHS,0.50789577,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,192,960,3,1,4,5,0.246730,0.296642,3178.596191,17.101486,76.314560,1719603,91.99,6,MAX_EPOCHS,0.51389289,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,192,960,3,1,0,1,0.260095,0.310348,3366.995117,17.810966,82.031303,1719603,89.77,6,MAX_EPOCHS,0.51984113,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,192,960,3,1,1,2,0.242153,0.294809,3236.181641,17.490725,77.290382,1719603,91.77,6,MAX_EPOCHS,0.51173300,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,192,960,3,1,2,3,0.246149,0.295514,3549.111572,17.919765,77.507133,1719603,85.99,6,MAX_EPOCHS,0.51728350,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,192,960,3,1,3,4,0.238556,0.286959,3045.986328,17.009651,77.069977,1719603,88.91,6,MAX_EPOCHS,0.50999057,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,192,960,3,1,4,5,0.243994,0.294846,3271.933350,17.546326,75.993851,1719603,90.55,6,MAX_EPOCHS,0.51477551,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,192,960,3,1,0,1,0.242081,0.296186,3758.484375,19.525318,81.187782,1183215,99.61,6,MAX_EPOCHS,0.52381301,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,192,960,3,1,1,2,0.241928,0.300164,3533.872803,19.615057,81.376610,1183215,98.79,6,MAX_EPOCHS,0.51203138,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,192,960,3,1,2,3,0.246490,0.299074,3777.058105,20.033222,79.809616,1183215,100.09,6,MAX_EPOCHS,0.52251309,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,192,960,3,1,3,4,0.243655,0.302957,3451.073975,19.226694,82.564224,1183215,98.17,6,MAX_EPOCHS,0.52210414,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,192,960,3,1,4,5,0.242141,0.297072,3435.120117,18.738762,81.319092,1183215,95.94,6,MAX_EPOCHS,0.51524532,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,192,960,3,1,0,1,0.239243,0.291151,3579.127930,19.056410,79.711899,1183167,89.61,6,MAX_EPOCHS,0.51530033,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,192,960,3,1,1,2,0.247327,0.305678,3565.173096,19.640377,81.651566,1183167,92.98,6,MAX_EPOCHS,0.52921110,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,192,960,3,1,2,3,0.249158,0.300435,3662.009277,19.497070,79.505119,1183167,95.88,6,MAX_EPOCHS,0.52612233,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,192,960,3,1,3,4,0.241583,0.297080,3321.418945,18.930521,78.852371,1183167,95.40,6,MAX_EPOCHS,0.52283514,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
